Valence Electrons, Adsorption Energy, Surface
-0.527363966,7.39863622299141,Nb6Rh6
-0.527306142,7.0,Ni6Re6
-0.527306142,7.0,Ni6Re6
-0.527306142,7.0,Ni6Re6
-0.525895096,7.31861142004594,Fe6Tc6
-0.523297633,9.0,Mo6Rh6
-0.523229877,7.0,Re6V6
-0.522698166,7.34342046204996,Cu6Mo6
-0.521716788,5.24148278841779,Ir6Ti6
-0.521059905,10.0,Nb6Ni6
-0.518803129,7.88373516310524,Ni6Re6
-0.518803129,7.88373516310524,Ni6Re6
-0.518803129,7.88373516310524,Ni6Re6
-0.517359973,5.24148278841779,Rh6Zr6
-0.517231263,7.61166261102024,Co6Re6
-0.517198202,6.86828545531999,Rh6Zr6
-0.516578734,10.0,Mo6Ni6
-0.515766883,9.0,Ir6Y6
-0.515256941,6.0,Au6Mo6
-0.514129574,7.26848237132856,Mo6Os6
-0.512898939,7.61166261102024,Re6Rh6
-0.512070216,5.0,Re6V6
-0.511985045,7.0,Re12
-0.51145279,7.11378660898013,Cr6Pd6
-0.509727996,7.26848237132856,Os6W6
-0.509177238,7.26848237132856,Cr6Os6
-0.508614643,7.31861142004594,Os6Tc6
-0.508437905,7.31861142004594,Ru6Tc6
-0.508119259,5.0,Nb6Rh6
-0.507662244,7.65172473108956,Fe6Tc6
-0.507218835,7.0,Re6Rh6
-0.506966993,5.0,Mn6Ta6
-0.506506713,5.24148278841779,Rh6Ti6
-0.505708875,9.0,Rh6Y6
-0.503360941,7.26848237132856,Mo6Os6
-0.503276449,5.24148278841779,Ir6Zr6
-0.501943364,3.0,Cd6La6
-0.501775606,6.86828545531999,Cr6Ir6
-0.500618169,6.48074069840786,Tc6W6
-0.500469867,7.937005259841,Nb6Ni6
-0.500089044,6.48074069840786,Cr6Tc6
-0.50004224,7.39863622299141,Rh6Ta6
-0.499939517,6.48074069840786,Cr6Tc6
-0.499917068,6.64939976115098,Tc6W6
-0.498806435,7.31861142004594,Re6Ru6
-0.497709545,7.88373516310524,Ni6Re6
-0.497709545,7.88373516310524,Ni6Re6
-0.497709545,7.88373516310524,Ni6Re6
-0.495989921,6.0,Mo6Sc6
-0.495989921,6.0,Mo6Sc6
-0.495989921,6.0,Mo6Sc6
-0.494414246,6.64939976115098,Mn6W6
-0.493412323,4.0,Hf6Tc6
-0.493221571,9.0,Cd6Rh6
-0.493129596,4.0,Fe6Zr6
-0.492896939,5.24148278841779,Hf6Rh6
-0.491666032,7.0,Re12
-0.490947516,4.7622031559046,Cd6La6
-0.489814842,5.59344471040698,Ta6Tc6
-0.487695075,7.65172473108956,Fe6Tc6
-0.48627777,6.0,Ru6W6
-0.485639799,7.937005259841,Ni6Ta6
-0.484871077,8.0,Ru6Zn6
-0.484114873,7.0,Ag6Tc6
-0.484038001,4.0,Mn6Zr6
-0.48328411,7.0,Pd6Tc6
-0.481917418,7.0,Cu6Tc6
-0.481455641,7.61166261102024,Re6Rh6
-0.481064885,8.1382230443977,Cu6Tc6
-0.480999578,3.0,Sc6V6
-0.480931822,7.937005259841,Nb6Ni6
-0.478592731,7.39863622299141,Rh6V6
-0.478315583,5.0,Fe6Ta6
-0.477412029,7.65172473108956,Re6Ru6
-0.477370532,7.39863622299141,Ir6Nb6
-0.47690372,7.65172473108956,Ru6Tc6
-0.476877053,7.88373516310524,Pd6Tc6
-0.476505074,6.0822019955734,Ir6Nb6
-0.47613908,4.0,Hf6Re6
-0.475306956,8.0,Os6Zr6
-0.470553944,5.24148278841779,Hf6Ir6
-0.470261149,7.11378660898013,Mo6Pt6
-0.469338139,7.61166261102024,Rh6Tc6
-0.469148884,7.26848237132856,Cr6Ru6
-0.46813077,7.31861142004594,Os6Tc6
-0.467562597,5.42883523318981,Pt6Ti6
-0.466675369,9.0,Co6La6
-0.466177537,8.0,Hf6Os6
-0.466116448,3.0,Au6La6
-0.464431519,8.27677252914336,Co6Re6
-0.464408253,9.0,Co6Ti6
-0.46255992,8.0,Fe6Ta6
-0.462176919,3.0,Hg6La6
-0.460474303,7.86222418262669,Rh6W6
-0.459237138,9.0,Ir6Zn6
-0.458831416,9.0,Rh6Sc6
-0.458281202,9.0,La6Rh6
-0.457862282,3.77976314968462,La6Mo6
-0.457249074,7.65172473108956,Ru6Tc6
-0.456822399,7.65172473108956,Re6Ru6
-0.45646974,7.61166261102024,Ir6Tc6
-0.454778144,7.31861142004594,Os6Re6
-0.453256348,7.86222418262669,Mo6Rh6
-0.451851696,3.0,Y6Zr6
-0.450272075,7.0,Re6Ru6
-0.448717897,9.0,Co12
-0.447340593,9.0,Ir6Zn6
-0.445903968,4.7622031559046,La6Zn6
-0.445782197,4.0,Re6Zr6
-0.443576306,7.26848237132856,Cr6Os6
-0.442771665,7.86222418262669,Rh6W6
-0.441874914,3.0,Nb6Sc6
-0.441825798,4.62606500918274,Cu6La6
-0.44166906,9.0,Cd6Ir6
-0.43921228,8.1382230443977,Cu6Tc6
-0.438248725,7.0,Mo6Re6
-0.437111561,3.0,W6Y6
-0.436995233,7.39863622299141,Nb6Rh6
-0.4353767,7.39863622299141,Rh6Ta6
-0.434650836,8.27677252914336,Co6Re6
-0.434027015,6.0,Cr6Tc6
-0.433952728,3.0,Hf6Y6
-0.433537346,9.0,Ir6La6
-0.432811891,4.48140474655716,La6Ni6
-0.432541137,9.0,Ir6Sc6
-0.43234263,6.0,Mo6Ru6
-0.432063169,7.11378660898013,Cr6Pt6
-0.431750919,8.43432665301749,Mo6Ni6
-0.431187371,7.937005259841,Ni6Ta6
-0.431053355,6.69432950082169,La6Ni6
-0.430865868,8.43432665301749,Mo6Ni6
-0.428850593,6.0,Ir6Mo6
-0.427577645,5.24148278841779,Hf6Rh6
-0.426601572,7.39863622299141,Ir6V6
-0.425789177,7.31861142004594,Os6Re6
-0.425767544,9.0,Co6Zr6
-0.424848343,4.48140474655716,Pd6Sc6
-0.42257524,3.0,Cu6La6
-0.422033734,7.39863622299141,Rh6V6
-0.422001352,4.48140474655716,Pd6Sc6
-0.421788423,7.86222418262669,Mo6Rh6
-0.420828541,7.65172473108956,Os6Tc6
-0.417776649,3.0,La12
-0.416432134,6.83990378670679,Ru6V6
-0.414363253,6.29960524947437,Pt6V6
-0.413517115,7.0,Tc6Zn6
-0.412194369,8.0,Os6W6
-0.411627692,6.29960524947437,Nb6Pt6
-0.411165643,8.0,Ru12
-0.411087274,7.0,Re6Tc6
-0.410892441,8.32033529220762,Co6Ru6
-0.408430355,9.0,Co6Hf6
-0.408376748,7.39863622299141,Ir6Ta6
-0.408134839,6.0,Sc6W6
-0.407946808,7.0,Pt6Re6
-0.406855632,8.89592036227726,Cu6Fe6
-0.404833282,8.0,Mo6Os6
-0.404760083,10.0,Ni6Y6
-0.404449193,7.86222418262669,Cr6Rh6
-0.404229869,3.0,Ni6Y6
-0.403560605,6.86828545531999,Hf6Ir6
-0.402990527,7.86222418262669,Cr6Rh6
-0.401377164,5.0,Ir6Nb6
-0.401255121,3.0,Pt6Y6
-0.400917428,8.43432665301749,Ni6W6
-0.400912121,8.61773876012753,Pd6Ru6
-0.400632796,7.0,Hf6Re6
-0.400032105,3.0,Nb6Y6
-0.395414741,3.0,La6Zn6
-0.394722076,7.61166261102024,Ir6Tc6
-0.393893353,8.0,Ru6W6
-0.393148986,8.61773876012753,Ni6Ru6
-0.393148986,8.61773876012753,Ni6Ru6
-0.393148986,8.61773876012753,Ni6Ru6
-0.392055904,6.0,Os6W6
-0.391042416,8.43432665301749,Ni6W6
-0.389703072,6.83990378670679,Nb6Ru6
-0.388829859,7.65172473108956,Os6Tc6
-0.388703734,3.97905720789639,La6Mn6
-0.388520601,7.48331477354788,Re6Ru6
-0.388205357,7.11378660898013,Mo6Pt6
-0.387682355,9.0,Rh6Zn6
-0.387656232,7.61166261102024,Ir6Re6
-0.387233095,9.0,Co6Sc6
-0.387233095,9.0,Co6Sc6
-0.387233095,9.0,Co6Sc6
-0.38702003,9.0,Ir6Pt6
-0.386830094,9.0,Ir6Re6
-0.386167905,8.0,Fe6Ru6
-0.385658372,7.11378660898013,Cr6Pt6
-0.385549935,7.61166261102024,Ir6Re6
-0.385024891,5.27763208790408,La6Mn6
-0.384840942,9.15771394042665,Fe6Zn6
-0.38351602,7.39863622299141,Ir6V6
-0.382333957,8.0,Fe6Os6
-0.381685238,9.0,Cu6Ir6
-0.381025906,7.65172473108956,Os6Re6
-0.380133236,8.0,Fe6Os6
-0.379668602,6.29960524947437,Pt6Ta6
-0.376634533,4.0,Ru6Zr6
-0.376304187,7.0,Cr6Tc6
-0.375418456,8.32033529220762,Rh6Ru6
-0.374250135,8.0,Ru12
-0.373053243,7.86222418262669,Ir6Mo6
-0.373049841,8.32033529220762,Co6Os6
-0.372653371,4.0,Co6Ti6
-0.371636618,5.27763208790408,Mn6Y6
-0.370424487,6.83990378670679,Ru6Ta6
-0.368834798,7.0,Tc12
-0.368792756,8.98763734707568,Cu6Mo6
-0.368532615,8.0,Os6Ru6
-0.365895288,8.61773876012753,Os6Pd6
-0.36454125,7.86222418262669,Ir6Mo6
-0.364350906,7.86222418262669,Ir6W6
-0.363628036,8.87904001742601,Ni6Re6
-0.363628036,8.87904001742601,Ni6Re6
-0.363628036,8.87904001742601,Ni6Re6
-0.362140797,7.0,Cr6Re6
-0.361739566,7.39863622299141,Ir6Ta6
-0.361580107,9.0,Ir6Pd6
-0.36128568,6.0,Cr6Os6
-0.361221597,9.0,Co6Y6
-0.360918326,8.45769055811492,Cu6V6
-0.359031353,6.0,Cr6Ir6
-0.357831467,8.65349742184445,Co6Ru6
-0.356832537,8.0,Fe6Ru6
-0.356369807,8.0,Fe6Os6
-0.355953201,10.0,Ir6Pd6
-0.355557819,3.0,Co6Y6
-0.354356573,8.0,Cd6Fe6
-0.354322695,8.0,Os6Ru6
-0.353206212,8.27677252914336,Rh6Tc6
-0.351946325,6.83990378670679,Os6V6
-0.351022634,8.0,Cr6Ru6
-0.350957463,7.86222418262669,Cr6Ir6
-0.350751745,7.0,Os6Re6
-0.349869416,7.86222418262669,Ir6W6
-0.349431857,8.32033529220762,Co6Ru6
-0.349065591,8.0,Fe6Os6
-0.34842177,6.0,Mo6Os6
-0.348211698,9.32169751786158,Pd6Rh6
-0.347882713,10.0,Ni6Zn6
-0.347090181,8.27677252914336,Re6Rh6
-0.3470012,8.61773876012753,Ni6Os6
-0.346483367,8.0,Ni6Os6
-0.346376154,7.65172473108956,Os6Re6
-0.346356154,8.27677252914336,Rh6Tc6
-0.343404671,8.0,Co6Os6
-0.342465742,8.87904001742601,Ni6Re6
-0.342465742,8.87904001742601,Ni6Re6
-0.342465742,8.87904001742601,Ni6Re6
-0.34171811,3.0,La6Y6
-0.34153348,8.0,Fe6Ru6
-0.340982722,9.28317766722556,Os6Pd6
-0.340017534,10.0,Ag6Pt6
-0.339129355,8.61773876012753,Os6Pd6
-0.339126225,8.27677252914336,Re6Rh6
-0.33896459,7.0,Mn6Y6
-0.338296686,8.61773876012753,Ni6Ru6
-0.338296686,8.61773876012753,Ni6Ru6
-0.338296686,8.61773876012753,Ni6Ru6
-0.338007973,7.0,Re12
-0.337988381,10.3228011545637,Cu6Ni6
-0.337701029,8.98763734707568,Cr6Cu6
-0.337582659,8.65349742184445,Co6Os6
-0.335869431,5.0,Ru6V6
-0.33586739,8.0,Fe6Os6
-0.33534221,8.61773876012753,Ni6Os6
-0.334942611,8.0,Os6Ru6
-0.334694171,8.0,Cu6Os6
-0.331729491,9.32169751786158,Ir6Pd6
-0.33168568,12.0,Os6Zn6
-0.331601053,8.0,Os6Zn6
-0.33159289,8.0,Fe6Ru6
-0.329354073,8.65349742184445,Co6Ru6
-0.328982502,8.98763734707568,Cr6Cu6
-0.328355143,8.0,Fe6Tc6
-0.327844385,8.32033529220762,Co6Os6
-0.327433902,9.62260298998748,Co6Cu6
-0.327171856,9.0,Co6Rh6
-0.326065169,7.48331477354788,Re6Ru6
-0.326054829,7.86222418262669,Cr6Ir6
-0.325535091,7.0,Cu6Re6
-0.325144744,8.32033529220762,Os6Rh6
-0.325142839,8.61773876012753,Pd6Ru6
-0.324119827,9.0,Ir12
-0.321869038,9.62260298998748,Cu6Rh6
-0.321723185,7.0,Ir6Tc6
-0.321332021,9.62260298998748,Cu6Rh6
-0.321206849,9.0,Cd6Ir6
-0.318881364,4.0,Os6Zr6
-0.317942435,7.88373516310524,Pt6Tc6
-0.31762964,9.28317766722556,Ni6Ru6
-0.31762964,9.28317766722556,Ni6Ru6
-0.31762964,9.28317766722556,Ni6Ru6
-0.316595608,9.4615249029094,Cu6Re6
-0.315790151,6.0,Tc6W6
-0.315647971,9.0,Ag6Ir6
-0.315235991,9.32169751786158,Co6Ni6
-0.315136941,8.0,Ru6V6
-0.314974217,9.0,Co6Rh6
-0.314716661,10.0,Cd6Ni6
-0.314538427,6.83990378670679,Nb6Os6
-0.314158556,4.48140474655716,Pt6Sc6
-0.313268608,4.48140474655716,Pt6Y6
-0.313083434,8.0,Os6Ru6
-0.312314032,10.0,Pt12
-0.311076595,7.88373516310524,Pt6Tc6
-0.310117802,8.12403840463596,Au6Mo6
-0.309796707,10.0,Cu6Pt6
-0.309619017,10.3228011545637,Cu6Pt6
-0.308475867,7.0,Os6Tc6
-0.308441036,8.0,Os6Pt6
-0.308433825,8.87904001742601,Pd6Re6
-0.307524829,4.48140474655716,La6Pd6
-0.307160604,9.0,Co6Rh6
-0.307076657,8.89592036227726,Ag6Fe6
-0.306850803,8.65349742184445,Co6Os6
-0.306656241,10.0,Pd6Pt6
-0.306614336,7.937005259841,Pd6Ta6
-0.305950786,10.3228011545637,Cu6Ni6
-0.305548466,9.0,Cu6Rh6
-0.305306965,8.0,Ru6Tc6
-0.305102607,6.69432950082169,La6Pd6
-0.304953625,10.0,Ir6Pd6
-0.304628721,6.6332495807108,Cu6Zr6
-0.303169919,3.0,La6Ni6
-0.302519567,8.89592036227726,Cu6Fe6
-0.302497117,11.0,Cu6Pt6
-0.30236487,8.43432665301749,Mo6Pd6
-0.302025952,11.0,Ag6Fe6
-0.301764179,8.0,Os6Rh6
-0.300393814,9.32169751786158,Co6Ni6
-0.300016936,7.85142441053969,Cu6Ti6
-0.299299916,8.0,Fe6Hf6
-0.297858665,8.43432665301749,Cr6Pd6
-0.297853359,7.0,Pt6Tc6
-0.297052392,8.98763734707568,Cu6Mo6
-0.296998105,9.4615249029094,Ag6Re6
-0.296937832,8.98763734707568,Ag6Mo6
-0.296902185,9.32169751786158,Ir6Ni6
-0.295523384,9.0,Hg6Rh6
-0.295499574,9.28317766722556,Ni6Os6
-0.295158751,9.0,Ag6Rh6
-0.29513671,8.87904001742601,Pd6Tc6
-0.294773574,8.32033529220762,Rh6Ru6
-0.294702008,10.0,Ni6Pd6
-0.294274654,8.0,Os6Ru6
-0.294242,3.0,Co6Sc6
-0.294242,3.0,Co6Sc6
-0.294242,3.0,Co6Sc6
-0.292996807,8.0,Fe6Hg6
-0.291948216,9.32169751786158,Ni6Rh6
-0.291948216,9.32169751786158,Ni6Rh6
-0.291948216,9.32169751786158,Ni6Rh6
-0.291889984,9.32169751786158,Pt6Rh6
-0.29168413,10.0,Pd6Pt6
-0.291632428,8.32033529220762,Ir6Ru6
-0.291363444,10.0,Ag6Ni6
-0.290750099,11.0,Ag6Ni6
-0.29046057,9.4615249029094,Ag6Re6
-0.290348187,9.0,Co6Ir6
-0.2902656,8.0,Co6Ru6
-0.289728039,10.0,Pd12
-0.289229119,9.0,Ag6Rh6
-0.288705844,7.937005259841,Nb6Pd6
-0.286379134,10.0,Pd6Pt6
-0.286141579,9.0,Co6Zn6
-0.285975182,10.0,La6Ni6
-0.285703748,9.0,Co6Rh6
-0.285288502,7.0,Tc6W6
-0.284464542,10.0,Ni6Pt6
-0.284275014,9.0,Rh12
-0.283163701,3.0,Ru6Sc6
-0.281724219,8.98763734707568,Cu6W6
-0.281664082,8.0,Fe6Ru6
-0.281621904,3.0,Pt6Sc6
-0.281586394,9.6548938460563,Ni6Rh6
-0.281586394,9.6548938460563,Ni6Rh6
-0.281586394,9.6548938460563,Ni6Rh6
-0.280273308,10.0,Cu6Ni6
-0.279811395,9.32169751786158,Pd6Rh6
-0.279088525,9.28317766722556,Pd6Ru6
-0.278927161,8.45769055811492,Cu6V6
-0.278377219,8.0,Ag6Fe6
-0.278334905,8.48528137423857,Co6Os6
-0.278117758,6.83990378670679,Os6Ta6
-0.277951905,8.0,Cd6Ru6
-0.277813263,8.0,Cu6Ru6
-0.276614057,9.0,Co6Ir6
-0.276576097,8.43432665301749,Pd6W6
-0.276193914,7.937005259841,Pd6V6
-0.2761033,9.0,Ir6Ni6
-0.275571589,9.32169751786158,Ir6Ni6
-0.274953891,9.6548938460563,Ni6Rh6
-0.274953891,9.6548938460563,Ni6Rh6
-0.274953891,9.6548938460563,Ni6Rh6
-0.273976186,10.0,Ir6Pt6
-0.273631009,8.43432665301749,Mo6Pd6
-0.273229505,9.6548938460563,Ir6Ni6
-0.273116578,11.0,Cu6La6
-0.272088804,8.89592036227726,Cu6Ru6
-0.271800772,8.0,Ru12
-0.27061558,8.43432665301749,Pd6W6
-0.27060728,9.62260298998748,Co6Cu6
-0.270551497,9.0,Co6Ir6
-0.270169449,9.0,Co6Ir6
-0.270018562,9.0,Cd6Ir6
-0.269849715,8.0,Fe6La6
-0.269828627,8.0,Os6Ru6
-0.268937998,9.0,Co6Re6
-0.268853371,9.28317766722556,Ni6Ru6
-0.268853371,9.28317766722556,Ni6Ru6
-0.268853371,9.28317766722556,Ni6Ru6
-0.267840971,8.98763734707568,Ag6W6
-0.267419195,3.0,Mn6Y6
-0.267362731,9.0,Co6Ir6
-0.266682038,7.937005259841,Pd6V6
-0.266027196,8.94427190999916,Ni6Os6
-0.264709485,6.86828545531999,Rh6Ti6
-0.263753549,7.937005259841,Nb6Pd6
-0.262794756,8.61773876012753,Pt6Ru6
-0.26271353,8.98763734707568,Cu6W6
-0.262218827,8.0,Fe6Zr6
-0.261981136,9.8921748864974,Cu6Os6
-0.261946713,9.0,Cu6Ir6
-0.261716913,8.89592036227726,Cu6Ru6
-0.259234691,8.27677252914336,Ir6Tc6
-0.258550596,9.4615249029094,Cu6Tc6
-0.258513453,8.0,Os12
-0.258390185,9.0,Ir6Mo6
-0.258220795,7.0,Tc6Zr6
-0.257201456,8.0,Co6Os6
-0.256641582,6.0,Cd6La6
-0.255835036,10.0,Pd6Pt6
-0.255305367,9.8921748864974,Cu6Os6
-0.254753656,9.6548938460563,Pd6Rh6
-0.251858229,8.0,Fe6Ru6
-0.251614143,10.0,Pd12
-0.251448425,7.34342046204996,Ag6Mo6
-0.250877803,8.0,Re6Ru6
-0.250679296,10.0,Cd6Pt6
-0.250406501,9.0,Au6Ir6
-0.249322672,6.0,Cr6Zr6
-0.249312332,8.0,Os6Pt6
-0.249060082,10.0,Os6Pt6
-0.249015047,8.45769055811492,Cu6Nb6
-0.248700076,8.65349742184445,Rh6Ru6
-0.247733255,9.6548938460563,Ir6Ni6
-0.247521278,10.0,Au6Pt6
-0.247220593,9.32169751786158,Co6Pd6
-0.246768884,7.937005259841,Pd6Ta6
-0.24611513,9.0,Ir6Rh6
-0.245903834,9.0,Co12
-0.245202188,9.0,Rh12
-0.243950873,11.0,Au6Pt6
-0.243529232,6.0,La6Mo6
-0.242399007,9.0,Au6Rh6
-0.241558312,8.65349742184445,Rh6Ru6
-0.240716528,8.43432665301749,Cr6Pd6
-0.239647801,9.62260298998748,Au6Rh6
-0.239398136,10.0,Cd6Pt6
-0.238788737,7.0,Nb6Re6
-0.238594448,8.27677252914336,Ir6Tc6
-0.237677288,9.48683298050514,Ir6Ni6
-0.23749089,10.0,Ni6Pd6
-0.237485992,9.0,Au6Ir6
-0.236969792,9.0,Ag6Co6
-0.23656788,10.0,Ni6Zr6
-0.236459171,9.0,Co6Rh6
-0.235693306,9.4615249029094,Cu6Tc6
-0.235509493,9.5244063118092,W6Zn6
-0.234035861,3.0,Os6Sc6
-0.233960077,8.87904001742601,Pd6Re6
-0.233587689,9.0,Ir6Pt6
-0.231755003,9.0,Ir6Rh6
-0.23142003,9.0,Cr6Ir6
-0.231333362,7.0,Cr6Re6
-0.231252408,9.4615249029094,Cu6Re6
-0.231007234,8.87904001742601,Pd6Tc6
-0.230977301,9.32169751786158,Ir6Pt6
-0.230531171,10.0,Pd6Pt6
-0.229834695,9.28317766722556,Ni6Os6
-0.229402851,9.0,Rh6W6
-0.229145975,10.0,Pt12
-0.229008422,12.0,La6Zn6
-0.228759573,8.0,Os12
-0.227586491,8.45769055811492,Cu6Ta6
-0.226913417,10.0,Ni6Pt6
-0.22658484,10.3228011545637,Cu6Pd6
-0.226542254,9.32169751786158,Co6Pt6
-0.22643817,9.0,Ag6Ir6
-0.225682646,6.0,La6Zn6
-0.225326449,11.0,Ag6Ir6
-0.224818004,8.65349742184445,Os6Rh6
-0.224477454,9.0,Ir6Rh6
-0.224009146,9.32169751786158,Pt6Rh6
-0.223491722,8.27677252914336,Ir6Re6
-0.222231562,9.0,Co6Ru6
-0.222048702,11.0,Ag6Ru6
-0.221802575,6.0,W6Zn6
-0.221626245,10.2882764781018,Ag6Ir6
-0.221458895,9.0,Co6Hg6
-0.221006778,8.61773876012753,Pt6Ru6
-0.220711671,8.48528137423857,Os6Rh6
-0.22055643,8.0,Ag6Ru6
-0.220258465,6.0,Y6Zn6
-0.219243616,11.0,Cu6Y6
-0.218297068,8.32033529220762,Ir6Ru6
-0.216816905,9.32169751786158,Ir6Pt6
-0.216509689,9.8921748864974,Cu6Fe6
-0.215200141,9.0,Ir6W6
-0.213722699,7.31861142004594,Mn6Ru6
-0.211927972,10.0,Ni6Pd6
-0.211498984,7.937005259841,Nb6Pt6
-0.209847662,9.0,Co6Ir6
-0.209275542,4.89897948556636,Fe6Y6
-0.209186289,9.8921748864974,Cu6Ru6
-0.209180438,7.0,La6Mn6
-0.208934175,8.0,Fe6Os6
-0.208092663,9.0,Ir6Rh6
-0.207741637,4.48140474655716,La6Pt6
-0.20689305,3.0,Tc6Y6
-0.20684543,9.0,Co6Ir6
-0.20638855,7.937005259841,Pt6Ta6
-0.205955617,9.0,Co6Zr6
-0.204253954,8.45769055811492,Cu6Nb6
-0.203687685,10.0,Pt12
-0.203481286,8.32033529220762,Ir6Os6
-0.20130111,5.74456264653803,Ag6La6
-0.201134713,9.6548938460563,Pt6Rh6
-0.200894572,7.0,Re6Zn6
-0.200692256,9.6548938460563,Pd6Rh6
-0.200579056,7.937005259841,Pt6V6
-0.200528171,10.0,Ni6Pt6
-0.199235902,10.3228011545637,Ag6Pd6
-0.199232365,10.3228011545637,Cu6Pt6
-0.1989061,10.6560223676661,Cu6Pt6
-0.195857065,6.0,Au6Mo6
-0.195690259,12.0,Re6Zn6
-0.194623709,8.0,Ag6Ru6
-0.194353092,8.45769055811492,Cu6Ta6
-0.194288464,10.0,Pt12
-0.192445573,9.0,Co6Hf6
-0.190685677,9.0,Co6Ti6
-0.190297779,9.48683298050514,Ir6Pt6
-0.189973827,8.0,Pt6Ru6
-0.18990784,9.0,Ir6Rh6
-0.189147418,9.6548938460563,Pt6Rh6
-0.188891359,10.6560223676661,Cu6Ni6
-0.188327131,8.37771872824006,Mn6Zn6
-0.187914606,8.27677252914336,Ir6Re6
-0.187484666,8.0,Ir6Os6
-0.187047107,7.0,Hf6Tc6
-0.186731999,9.0,Co6Rh6
-0.184818903,10.0,Cu6Pt6
-0.184417263,10.0,Pt6Zn6
-0.183918886,7.36806299728077,Pd6Ti6
-0.183762965,11.0,Au6Pt6
-0.183433979,10.0,Au6Pt6
-0.183102409,10.0,Pt6Rh6
-0.182684442,6.6332495807108,Cu6Hf6
-0.182255454,10.2882764781018,Cu6Rh6
-0.182173548,8.65349742184445,Os6Rh6
-0.181667689,10.0,Ag6Pd6
-0.181467141,6.86828545531999,Ir6Ti6
-0.180449571,10.4880884817015,Cu6Pt6
-0.179981943,10.4880884817015,Cu6Pt6
-0.179943439,9.0,Rh12
-0.179791464,8.65349742184445,Ir6Ru6
-0.179575949,9.32169751786158,Co6Pd6
-0.176981344,6.0,Tc6W6
-0.176737802,8.0,Os6Zn6
-0.176564194,8.45769055811492,Ag6Ta6
-0.176534669,11.0,Cu6Sc6
-0.17633208,9.0,Cd6Rh6
-0.17596255,10.0,Au6Ni6
-0.175456554,8.0,Fe6Ru6
-0.174472182,10.0,Ni6Pt6
-0.174058433,11.0,Au6Ni6
-0.174002514,8.0,Fe6Ru6
-0.173956254,10.0,Cu6Pd6
-0.172882902,7.0,Pt6Re6
-0.172858547,9.48683298050514,Ir6Ni6
-0.171633219,10.2882764781018,Co6Cu6
-0.169843662,9.6548938460563,Co6Pd6
-0.168899971,8.32033529220762,Fe6Ir6
-0.168693301,9.0,Co6Ni6
-0.168578605,8.0,Os12
-0.168524454,10.0,Hf6Ni6
-0.166167948,7.0,Mn6Zn6
-0.16568481,8.43432665301749,Mo6Pt6
-0.16446642,12.0,Os6Zn6
-0.164437848,10.0,Pd12
-0.164151449,9.0,Pt6Rh6
-0.163435653,10.0,Pt6Zn6
-0.163297691,4.0,Rh6Zr6
-0.163296875,8.45769055811492,Ag6V6
-0.163197145,3.0,Fe6La6
-0.162532916,6.92820323027551,Zn6Zr6
-0.162144337,9.48683298050514,Pt6Rh6
-0.161283505,9.38083151964686,Cu6Ru6
-0.161114658,3.0,La6W6
-0.160620363,6.0,Cd6W6
-0.160421856,8.32033529220762,Ir6Os6
-0.159356531,9.0,Rh6Zr6
-0.158265218,8.0,Os6Ru6
-0.157808611,8.45769055811492,Ag6Nb6
-0.157797318,9.0,Ir12
-0.157282207,10.0,Co6Ni6
-0.154298479,9.6548938460563,Ir6Pd6
-0.153773571,10.0,Hg6Pt6
-0.152786206,3.0,Ru6Y6
-0.152569331,10.0,Ni6Ru6
-0.152569331,10.0,Ni6Ru6
-0.152569331,10.0,Ni6Ru6
-0.152468105,9.48683298050514,Ir6Pt6
-0.151587545,6.0,Sc6Zn6
-0.151363595,9.28317766722556,Os6Pd6
-0.151278015,7.0,Mn6Zr6
-0.151221824,9.28317766722556,Pd6Ru6
-0.151186177,3.0,Rh6Y6
-0.151129849,9.0,Rh6Tc6
-0.149823975,8.43432665301749,Cr6Pt6
-0.148559734,8.0,Ir6Ru6
-0.146489356,8.65349742184445,Ir6Ru6
-0.146243501,10.0,Hg6Ni6
-0.146236018,3.0,La6Rh6
-0.146219555,8.32033529220762,Fe6Ir6
-0.145648252,9.6548938460563,Ir6Pt6
-0.144528095,9.6548938460563,Ir6Pt6
-0.142410914,8.65349742184445,Fe6Ir6
-0.141907639,6.0,Au6W6
-0.141461236,8.61773876012753,Fe6Ni6
-0.140096449,9.0,Hg6Rh6
-0.139456574,8.0,Fe6Os6
-0.138349342,9.0,Ir6Tc6
-0.136027531,8.65349742184445,Fe6Ir6
-0.135730383,9.0,Co6Os6
-0.133594153,8.45769055811492,Ag6Nb6
-0.133480001,8.96280949311433,Ta6Zn6
-0.133476192,8.96280949311433,Ta6Zn6
-0.133230201,8.43432665301749,Pt6W6
-0.133192377,9.5244063118092,W6Zn6
-0.132190726,9.6548938460563,Co6Pt6
-0.131935755,8.89592036227726,Au6Fe6
-0.131804732,10.0,Ag6Pt6
-0.131738473,6.0,Mn6W6
-0.131084855,7.937005259841,Pt6V6
-0.130516409,7.65172473108956,Mn6Ru6
-0.130360216,7.36806299728077,Pd6Ti6
-0.127524654,10.0,La6Ni6
-0.126653345,10.0,Hg6Pt6
-0.126577017,9.6548938460563,Co6Pd6
-0.126063266,10.3228011545637,Au6Pd6
-0.125602986,3.0,Rh6Sc6
-0.12446174,8.96280949311433,Cd6Ta6
-0.124256294,7.937005259841,Nb6Pt6
-0.123845947,8.0,Au6Fe6
