"surface","site","reaction energy (eV)","reaction energy difference (eV)","absolute reaction energy difference (eV)"
"Cr6Y6","hollow|A_A_B|HCP",-0.954227584,-2.371246249,2.371246249
"Nb12","top|A",-0.958595012,-2.375613677,2.375613677
"Os6Re6","hollow|A_B_B|HCP",-0.959206043,-2.376224708,2.376224708
"Nb6Zn6","top|A",-0.960511781,-2.377530446,2.377530446
"Hg6W6","top|B",-0.96182337,-2.378842035,2.378842035
"Cr6Re6","bridge|A_B|B",-0.96355347,-2.380572135,2.380572135
"Ir6La6","bridge|B_B|A",-0.967930693,-2.384949358,2.384949358
"Ta12","top|A",-0.969851273,-2.386869938,2.386869938
"Mo6Pd6","top|A",-0.969871409,-2.386890074,2.386890074
"Hg6Zr6","top|B",-0.971030614,-2.388049279,2.388049279
"Hf6Ru6","4fold|A_A_B_B",-0.973884136,-2.390902801,2.390902801
"Ru6Ti6","hollow|A_A_B|FCC",-0.97770856,-2.394727225,2.394727225
"Hg6Ta6","top-tilt|B",-0.977785432,-2.394804097,2.394804097
"Nb6Ni6","hollow|A_B_B|FCC",-0.982085239,-2.399103904,2.399103904
"Hf6Zn6","hollow|A_B_B|HCP",-0.983447577,-2.400466242,2.400466242
"Ti12","top|A",-0.985057402,-2.402076067,2.402076067
"Cr6Ir6","hollow|A_A_B|FCC",-0.985268699,-2.402287364,2.402287364
"Cd6V6","top-tilt|B",-0.986876211,-2.403894876,2.403894876
"V6Zn6","hollow-tilt|A_B_B|HCP",-0.987040296,-2.404058961,2.404058961
"Cu6V6","hollow-tilt|A_A_B|FCC",-0.989242513,-2.406261178,2.406261178
"V12","top|A",-0.989690548,-2.406709213,2.406709213
"Rh6V6","top|B",-0.990594239,-2.407612904,2.407612904
"Mo6Zn6","hollow|A_A_B|HCP",-0.992206649,-2.409225314,2.409225314
"Hg6Zr6","top-tilt|B",-0.996031073,-2.413049738,2.413049738
"Au6V6","top|B",-0.997681307,-2.414699972,2.414699972
"Ru6V6","hollow|A_A_B|FCC",-0.997842263,-2.414860928,2.414860928
"Hf6Hg6","top|B",-0.998800648,-2.415819313,2.415819313
"Os6Y6","bridge|B_B|A",-1.001222053,-2.418240718,2.418240718
"Ir6Y6","bridge|B_B|A",-1.002376223,-2.419394888,2.419394888
"Cu6Re6","hollow|A_B_B|FCC",-1.007275089,-2.424293754,2.424293754
"Cr6Re6","bridge|B_B|A",-1.009421387,-2.426440052,2.426440052
"Ag6Re6","bridge|B_B|B",-1.01023283,-2.427251495,2.427251495
"Rh6W6","top|B",-1.014779989,-2.431798654,2.431798654
"Os6W6","hollow|A_A_B|HCP",-1.021166228,-2.438184893,2.438184893
"Pt6Ta6","top|B",-1.024528059,-2.441546724,2.441546724
"Os6Zr6","4fold|A_A_B_B",-1.027876964,-2.444895629,2.444895629
"Au6Zr6","top|B",-1.029638221,-2.446656886,2.446656886
"Ta6Tc6","4fold|A_A_B_B",-1.037121079,-2.454139744,2.454139744
"Hg6Nb6","top|B",-1.037948985,-2.45496765,2.45496765
"Ru6Zr6","4fold|A_A_B_B",-1.040790534,-2.457809199,2.457809199
"Cr6Os6","hollow|A_B_B|HCP",-1.044909385,-2.46192805,2.46192805
"Au6Hf6","top|B",-1.054402621,-2.471421286,2.471421286
"Tc6V6","bridge|A_A|B",-1.056467965,-2.47348663,2.47348663
"Nb6Y6","top|A",-1.060210755,-2.47722942,2.47722942
"Hf6Pt6","top|A",-1.06063117,-2.477649835,2.477649835
"Ni6Ta6","hollow|A_A_B|FCC",-1.061125873,-2.478144538,2.478144538
"Nb6Rh6","top|A",-1.062598962,-2.479617627,2.479617627
"Ni6Re6","hollow|A_B_B|HCP",-1.068451858,-2.485470523,2.485470523
"Ni6Re6","hollow|A_B_B|HCP",-1.068451858,-2.485470523,2.485470523
"Ni6Re6","hollow|A_B_B|HCP",-1.068451858,-2.485470523,2.485470523
"Mo6Os6","hollow|A_B_B|HCP",-1.068503016,-2.485521681,2.485521681
"Ni6Re6","hollow|A_A_B|HCP",-1.068558663,-2.485577328,2.485577328
"Ni6Re6","hollow|A_A_B|HCP",-1.068558663,-2.485577328,2.485577328
"Ni6Re6","hollow|A_A_B|HCP",-1.068558663,-2.485577328,2.485577328
"Re6Rh6","hollow|A_A_B|HCP",-1.071370823,-2.488389488,2.488389488
"Cd6W6","top|B",-1.071517629,-2.488536294,2.488536294
"Hg6Ti6","top|B",-1.076366425,-2.49338509,2.49338509
"Cu6V6","hollow|A_A_B|FCC",-1.076483434,-2.493502099,2.493502099
"Pt6W6","top|B",-1.076886299,-2.493904964,2.493904964
"Cu6Ta6","hollow|A_A_B|FCC",-1.077087799,-2.494106464,2.494106464
"Cu6Hf6","top|B",-1.077344266,-2.494362931,2.494362931
"Pd6Re6","hollow|A_A_B|HCP",-1.078446463,-2.495465128,2.495465128
"Pd6Re6","hollow|A_B_B|HCP",-1.078489457,-2.495508122,2.495508122
"Au6Nb6","top|B",-1.078818035,-2.4958367,2.4958367
"Ir6W6","hollow|A_B_B|FCC",-1.079505939,-2.496524604,2.496524604
"Ru6Tc6","hollow|A_B_B|HCP",-1.080539563,-2.497558228,2.497558228
"Mo6Zn6","bridge|A_A|A",-1.086197626,-2.503216291,2.503216291
"Mn6W6","top|B",-1.086931245,-2.50394991,2.50394991
"Tc6W6","hollow|A_A_B|FCC",-1.088696311,-2.505714976,2.505714976
"Hf6Hg6","top-tilt|A",-1.088987745,-2.50600641,2.50600641
"Cd6Nb6","top-tilt|A",-1.090510903,-2.507529568,2.507529568
"Mo6Ru6","hollow|A_B_B|HCP",-1.093677627,-2.510696292,2.510696292
"Ru6W6","hollow|A_A_B|HCP",-1.098061926,-2.515080591,2.515080591
"Au6Ti6","top|B",-1.09895269,-2.515971355,2.515971355
"Ag6V6","top-tilt|B",-1.102376835,-2.5193955,2.5193955
"Ti6Zn6","hollow|A_B_B|HCP",-1.102456972,-2.519475637,2.519475637
"Cd6Y6","bridge|A_B|B",-1.102929498,-2.519948163,2.519948163
"Cu6W6","top|A",-1.103179162,-2.520197827,2.520197827
"Cd6Nb6","top|B",-1.103902985,-2.52092165,2.52092165
"Cu6W6","top|B",-1.103979041,-2.520997706,2.520997706
"Ag6Nb6","top-tilt|A",-1.104305033,-2.521323698,2.521323698
"Mo6Zn6","hollow|A_A_B|FCC",-1.105494443,-2.522513108,2.522513108
"Ag6V6","top|B",-1.107157603,-2.524176268,2.524176268
"Cu6Zr6","top|B",-1.107371892,-2.524390557,2.524390557
"Pd6Ti6","top|B",-1.109407848,-2.526426513,2.526426513
"Pd6Ti6","top-tilt|B",-1.111940139,-2.528958804,2.528958804
"Cr6Ru6","hollow|A_B_B|HCP",-1.111941228,-2.528959893,2.528959893
"Mo6Os6","hollow|A_A_B|FCC",-1.11557109,-2.532589755,2.532589755
"Mo6W6","bridge|A_A|B",-1.118668154,-2.535686819,2.535686819
"Cu6Ta6","top|B",-1.122108217,-2.539126882,2.539126882
"Ta6Zn6","top-tilt|B",-1.122610948,-2.539629613,2.539629613
"Ta6Zn6","top-tilt|A",-1.123834643,-2.540853308,2.540853308
"Cd6Zr6","hollow|A_A_B|FCC",-1.125139701,-2.542158366,2.542158366
"Mo6W6","top|B",-1.128573098,-2.545591763,2.545591763
"Cd6Mo6","bridge|B_B|B",-1.130750281,-2.547768946,2.547768946
"Cd6Mo6","bridge|B_B|A",-1.130918719,-2.547937384,2.547937384
"Cd6Mo6","bridge|A_A|B",-1.130923889,-2.547942554,2.547942554
"W6Zn6","top|A",-1.132670588,-2.549689253,2.549689253
"Cd6Mo6","bridge|A_A|A",-1.133030867,-2.550049532,2.550049532
"Pd6V6","top|B",-1.13431606,-2.551334725,2.551334725
"Ag6Hf6","top|B",-1.134414021,-2.551432686,2.551432686
"Pd6W6","top|B",-1.136373649,-2.553392314,2.553392314
"La6Tc6","bridge|B_B|A",-1.138330556,-2.555349221,2.555349221
"Ru6Ta6","top|B",-1.143619088,-2.560637753,2.560637753
"Ag6Nb6","top|B",-1.144779382,-2.561798047,2.561798047
"Cr6Os6","hollow|A_A_B|FCC",-1.145181022,-2.562199687,2.562199687
"Ru6Sc6","hollow|A_A_B|HCP",-1.145579532,-2.562598197,2.562598197
"Nb6Pd6","top|A",-1.146809895,-2.56382856,2.56382856
"Pd6Zr6","top|B",-1.148326386,-2.565345051,2.565345051
"Pt6Zr6","top|B",-1.149580694,-2.566599359,2.566599359
"Ag6W6","top|A",-1.156093331,-2.573111996,2.573111996
"Co6Re6","hollow|A_B_B|HCP",-1.164200146,-2.581218811,2.581218811
"Mo6Rh6","hollow|A_A_B|FCC",-1.16648944,-2.583508105,2.583508105
"Ag6W6","top|B",-1.169014793,-2.586033458,2.586033458
"Cr6Pt6","hollow|A_A_B|HCP",-1.173692702,-2.590711367,2.590711367
"Mo6Ni6","hollow|A_A_B|FCC",-1.174956126,-2.591974791,2.591974791
"Cd6Zr6","hollow-tilt|A_A_B|HCP",-1.178505987,-2.595524652,2.595524652
"Nb6Re6","bridge|B_B|A",-1.178957968,-2.595976633,2.595976633
"Re6Ru6","hollow|A_A_B|HCP",-1.179164231,-2.596182896,2.596182896
"Cd6Ti6","hollow-tilt|A_A_B|FCC",-1.179526278,-2.596544943,2.596544943
"W12","top|A",-1.179627777,-2.596646442,2.596646442
"Ag6Zr6","hollow-tilt|A_A_B|FCC",-1.186021091,-2.603039756,2.603039756
"Ti6Zn6","hollow|A_B_B|FCC",-1.189043596,-2.606062261,2.606062261
"Nb6Tc6","4fold|A_A_B_B",-1.18907312,-2.606091785,2.606091785
"Cr6Ir6","hollow|A_A_B|HCP",-1.190340082,-2.607358747,2.607358747
"Au6Mo6","bridge|B_B|A",-1.197254223,-2.614272888,2.614272888
"Au6W6","top|B",-1.206209761,-2.623228426,2.623228426
"Re12","hollow|A_A_A|HCP",-1.20893607,-2.625954735,2.625954735
"W6Zn6","hollow|A_A_B|HCP",-1.209960714,-2.626979379,2.626979379
"Mo6Tc6","hollow|A_B_B|FCC",-1.213228938,-2.630247603,2.630247603
"Au6Ta6","top|B",-1.215210743,-2.632229408,2.632229408
"Cd6Hf6","hollow|A_A_B|FCC",-1.216663831,-2.633682496,2.633682496
"Rh6Ta6","top|B",-1.216893495,-2.63391216,2.63391216
"Rh6Ta6","top|A",-1.216963428,-2.633982093,2.633982093
"Hg6Ta6","top|B",-1.217363979,-2.634382644,2.634382644
"Ir6Mo6","hollow|A_B_B|HCP",-1.21811964,-2.635138305,2.635138305
"Ag6Hf6","hollow-tilt|A_A_B|FCC",-1.219288505,-2.63630717,2.63630717
"Cd6Ta6","top|B",-1.224046007,-2.641064672,2.641064672
"Os6W6","hollow|A_B_B|FCC",-1.225508347,-2.642527012,2.642527012
"Cr6Y6","bridge|A_A|B",-1.225965362,-2.642984027,2.642984027
"Nb6Tc6","hollow|A_B_B|HCP",-1.233764417,-2.650783082,2.650783082
"Mo6Pt6","hollow|A_A_B|HCP",-1.234992602,-2.652011267,2.652011267
"Os6Y6","bridge|A_A|B",-1.235254784,-2.652273449,2.652273449
"Pd6Ta6","top|B",-1.240664271,-2.657682936,2.657682936
"Hf6Pd6","top|A",-1.241570138,-2.658588803,2.658588803
"Cr6Fe6","hollow|A_B_B|FCC",-1.24770889,-2.664727555,2.664727555
"Os6Sc6","bridge|A_A|B",-1.253203957,-2.670222622,2.670222622
"Mo6Ru6","hollow|A_A_B|FCC",-1.254676229,-2.671694894,2.671694894
"Re6Tc6","hollow|A_B_B|HCP",-1.255481822,-2.672500487,2.672500487
"La6Ru6","bridge|A_A|B",-1.256375988,-2.673394653,2.673394653
"Os6Sc6","hollow|A_A_B|HCP",-1.259854419,-2.676873084,2.676873084
"Nb6Re6","hollow|A_B_B|HCP",-1.263798029,-2.680816694,2.680816694
"Cr6Zn6","bridge|A_A|A",-1.265047984,-2.682066649,2.682066649
"Cr6Zr6","top|A",-1.265933442,-2.682952107,2.682952107
"Cu6Mo6","hollow|A_B_B|FCC",-1.269130236,-2.686148901,2.686148901
"Cr6Zn6","bridge|A_A|B",-1.269777867,-2.686796532,2.686796532
"Mo6Re6","hollow|A_B_B|FCC",-1.271112449,-2.688131114,2.688131114
"Re6Ta6","hollow|A_A_B|HCP",-1.272072467,-2.689091132,2.689091132
"Ta6Tc6","hollow|A_B_B|HCP",-1.274756325,-2.69177499,2.69177499
"Ag6Zr6","bridge|A_B|A",-1.279304028,-2.696322693,2.696322693
"Re6V6","bridge|B_B|A",-1.281608832,-2.698627497,2.698627497
"Cd6Ti6","hollow-tilt|A_A_B|HCP",-1.283942072,-2.700960737,2.700960737
"Tc6W6","top|B",-1.283977719,-2.700996384,2.700996384
"Tc12","hollow|A_A_A|HCP",-1.287207166,-2.704225831,2.704225831
"Ir6Y6","4fold|A_A_B_B",-1.291290371,-2.708309036,2.708309036
"Ru6Y6","bridge|B_B|A",-1.294555464,-2.711574129,2.711574129
"Cr6Re6","bridge|A_A|B",-1.297368849,-2.714387514,2.714387514
"Cu6Ti6","hollow|A_A_B|FCC",-1.297566812,-2.714585477,2.714585477
"Ag6Ti6","hollow-tilt|A_A_B|FCC",-1.307117192,-2.724135857,2.724135857
"Cu6Mo6","bridge|A_A|B",-1.307316379,-2.724335044,2.724335044
"Re6W6","hollow|A_A_B|FCC",-1.312389805,-2.72940847,2.72940847
"Ag6Ta6","top-tilt|B",-1.323366606,-2.740385271,2.740385271
"Cd6Ta6","top-tilt|B",-1.326918099,-2.743936764,2.743936764
"Cr6Fe6","hollow|A_B_B|HCP",-1.329592978,-2.746611643,2.746611643
"Cd6Hf6","hollow-tilt|A_A_B|HCP",-1.335537849,-2.752556514,2.752556514
"Mo6Os6","hollow|A_A_B|HCP",-1.338956688,-2.755975353,2.755975353
"Co6V6","hollow|A_A_B|HCP",-1.339338327,-2.756356992,2.756356992
"Ir6W6","hollow|A_B_B|HCP",-1.339652347,-2.756671012,2.756671012
"Cr6La6","bridge|B_B|A",-1.345951782,-2.762970447,2.762970447
"Re6Tc6","hollow|A_A_B|HCP",-1.34952246,-2.766541125,2.766541125
"Ni6W6","hollow|A_B_B|FCC",-1.353444709,-2.770463374,2.770463374
"Rh6W6","hollow|A_B_B|FCC",-1.356924501,-2.773943166,2.773943166
"Cr6Ru6","hollow|A_A_B|FCC",-1.360659807,-2.777678472,2.777678472
"Cr6Tc6","hollow|A_B_B|FCC",-1.360732462,-2.777751127,2.777751127
"Cr6Mo6","bridge|B_B|A",-1.368334506,-2.785353171,2.785353171
"Cr6Re6","hollow|A_B_B|FCC",-1.375472868,-2.792491533,2.792491533
"Ru6Sc6","4fold|A_A_B_B",-1.384347725,-2.80136639,2.80136639
"W6Zn6","bridge|A_A|B",-1.390912335,-2.807931,2.807931
"W6Zn6","hollow|A_A_B|FCC",-1.393716468,-2.810735133,2.810735133
"Pt6W6","hollow|A_B_B|HCP",-1.399855221,-2.816873886,2.816873886
"Mo6Tc6","hollow|A_A_B|FCC",-1.403777878,-2.820796543,2.820796543
"Os6Sc6","bridge|B_B|A",-1.412802397,-2.829821062,2.829821062
"Cu6Mo6","hollow|A_B_B|HCP",-1.416902336,-2.833921001,2.833921001
"Os6W6","hollow|A_B_B|HCP",-1.417366698,-2.834385363,2.834385363
"Cr6Os6","hollow|A_A_B|HCP",-1.420761046,-2.837779711,2.837779711
"Fe6Ta6","4fold|A_A_B_B",-1.422614142,-2.839632807,2.839632807
"Ag6Hf6","bridge-tilt|A_B|A",-1.423310209,-2.840328874,2.840328874
"Cr6Mn6","top|B",-1.431215116,-2.848233781,2.848233781
"Ag6Mo6","bridge-tilt|B_B|A",-1.431986967,-2.849005632,2.849005632
"Mo6Re6","hollow|A_A_B|FCC",-1.435836697,-2.852855362,2.852855362
"Ag6Mo6","bridge|B_B|B",-1.436209357,-2.853228022,2.853228022
"Ru6W6","hollow|A_B_B|FCC",-1.436330176,-2.853348841,2.853348841
"Tc6V6","hollow|A_A_B|HCP",-1.44869462,-2.865713285,2.865713285
"Ir6La6","hollow|A_B_B|FCC",-1.451137931,-2.868156596,2.868156596
"Cr6Re6","hollow|A_A_B|HCP",-1.451145006,-2.868163671,2.868163671
"Rh6Y6","4fold|A_A_B_B",-1.451988695,-2.86900736,2.86900736
"Ag6Mo6","bridge|B_B|A",-1.454437175,-2.87145584,2.87145584
"Mo6Ru6","hollow|A_A_B|HCP",-1.460015781,-2.877034446,2.877034446
"Mo6Rh6","hollow|A_A_B|HCP",-1.461350771,-2.878369436,2.878369436
"Cd6W6","bridge|B_B|A",-1.462704946,-2.879723611,2.879723611
"Mn6W6","4fold|A_A_B_B",-1.466322291,-2.883340956,2.883340956
"Mo6Ni6","hollow|A_A_B|HCP",-1.470152021,-2.887170686,2.887170686
"Cd6W6","bridge|B_B|B",-1.470453931,-2.887472596,2.887472596
"Au6W6","bridge|B_B|A",-1.470756114,-2.887774779,2.887774779
"La6Re6","top|B",-1.476644249,-2.893662914,2.893662914
"La6W6","bridge|A_A|B",-1.500171212,-2.917189877,2.917189877
"Co6W6","hollow|A_B_B|FCC",-1.503300113,-2.920318778,2.920318778
"Re6V6","hollow|A_A_B|HCP",-1.503752094,-2.920770759,2.920770759
"Cr6Rh6","hollow|A_A_B|HCP",-1.509075185,-2.92609385,2.92609385
"La6V6","bridge|A_A|B",-1.510095884,-2.927114549,2.927114549
"Ir6Y6","hollow|A_B_B|FCC",-1.517482686,-2.934501351,2.934501351
"Mo6Pd6","hollow|A_A_B|HCP",-1.519637828,-2.936656493,2.936656493
"Cr6Cu6","bridge|A_A|B",-1.525893725,-2.94291239,2.94291239
"Cr6Cu6","hollow|A_A_B|FCC",-1.54056311,-2.957581775,2.957581775
"La6Ta6","bridge|A_A|B",-1.543585478,-2.960604143,2.960604143
"La6Rh6","4fold|A_A_B_B",-1.544233245,-2.96125191,2.96125191
"Ta6W6","bridge|B_B|A",-1.547708139,-2.964726804,2.964726804
"Cd6Y6","4fold|A_A_B_B",-1.548277673,-2.965296338,2.965296338
"Re6W6","hollow|A_B_B|FCC",-1.555134261,-2.972152926,2.972152926
"Mo6Tc6","hollow|A_B_B|HCP",-1.5559721,-2.972990765,2.972990765
"Cr6Tc6","bridge|A_A|B",-1.556635786,-2.973654451,2.973654451
"La6Pd6","4fold|A_A_B_B",-1.55823459,-2.975253255,2.975253255
"Pd6Y6","4fold|A_A_B_B",-1.568557093,-2.985575758,2.985575758
"Ni6W6","hollow|A_B_B|HCP",-1.578433329,-2.995451994,2.995451994
"Ru6Sc6","bridge|B_B|A",-1.581256646,-2.998275311,2.998275311
"Ru6W6","hollow|A_B_B|HCP",-1.581612162,-2.998630827,2.998630827
"Hf6Tc6","bridge|B_B|A",-1.58630463,-3.003323295,3.003323295
"Mn6Mo6","hollow|A_A_B|HCP",-1.586783958,-3.003802623,3.003802623
"Rh6W6","hollow|A_B_B|HCP",-1.593312649,-3.010331314,3.010331314
"Cr6Pd6","hollow|A_A_B|HCP",-1.595836097,-3.012854762,3.012854762
"Cu6W6","hollow|A_B_B|HCP",-1.597350819,-3.014369484,3.014369484
"Cu6W6","hollow|A_A_B|HCP",-1.597862121,-3.014880786,3.014880786
"Ir6V6","hollow|A_B_B|HCP",-1.598288931,-3.015307596,3.015307596
"Tc6Ti6","bridge|A_A|B",-1.602109546,-3.019128211,3.019128211
"V6W6","bridge|B_B|A",-1.602649147,-3.019667812,3.019667812
"Co6W6","hollow|A_B_B|HCP",-1.607730329,-3.024748994,3.024748994
"Co6Ti6","4fold|A_A_B_B",-1.607921217,-3.024939882,3.024939882
"Mo6Re6","hollow|A_B_B|HCP",-1.608780552,-3.025799217,3.025799217
"Cr6Ru6","hollow|A_A_B|HCP",-1.612677767,-3.029696432,3.029696432
"La6Rh6","bridge|A_A|B",-1.613400637,-3.030419302,3.030419302
"Cr6Fe6","hollow|A_A_B|FCC",-1.61504162,-3.032060285,3.032060285
"Cr6Tc6","hollow|A_A_B|HCP",-1.61738969,-3.034408355,3.034408355
"Ir6Sc6","hollow|A_B_B|FCC",-1.623614158,-3.040632823,3.040632823
"Pt6V6","hollow|A_B_B|HCP",-1.624789554,-3.041808219,3.041808219
"Re6W6","hollow|A_A_B|HCP",-1.625644944,-3.042663609,3.042663609
"Cu6W6","bridge|A_A|B",-1.627303477,-3.044322142,3.044322142
"Cu6W6","bridge|B_B|A",-1.632360849,-3.049379514,3.049379514
"Mn6Mo6","hollow|A_B_B|FCC",-1.639963846,-3.056982511,3.056982511
"Cr6Fe6","hollow|A_A_B|HCP",-1.64291805,-3.059936715,3.059936715
"Mo6Re6","hollow|A_A_B|HCP",-1.643729629,-3.060748294,3.060748294
"Cr6Cu6","hollow|A_A_B|HCP",-1.646489136,-3.063507801,3.063507801
"La6Re6","bridge|B_B|A",-1.647017717,-3.064036382,3.064036382
"Ir6Nb6","hollow|A_B_B|HCP",-1.653092658,-3.070111323,3.070111323
"Tc6Zr6","bridge|A_A|B",-1.656127408,-3.073146073,3.073146073
"Mo6Tc6","hollow|A_A_B|HCP",-1.656761841,-3.073780506,3.073780506
"Os6Y6","hollow|A_B_B|FCC",-1.660538645,-3.07755731,3.07755731
"Pd6W6","hollow|A_A_B|HCP",-1.661695537,-3.078714202,3.078714202
"Pd6W6","hollow|A_B_B|HCP",-1.66183486,-3.078853525,3.078853525
"Cr6V6","bridge|A_A|B",-1.67121163,-3.088230295,3.088230295
"Cr6W6","hollow|A_A_B|HCP",-1.671441975,-3.08846064,3.08846064
"La6Ru6","hollow|A_A_B|FCC",-1.679576682,-3.096595347,3.096595347
"Ru6Y6","hollow|A_B_B|FCC",-1.680161182,-3.097179847,3.097179847
"Cr6W6","bridge|A_A|B",-1.682775924,-3.099794589,3.099794589
"Fe6La6","hollow|A_A_B|HCP",-1.690135923,-3.107154588,3.107154588
"La6Nb6","bridge|B_B|A",-1.695561601,-3.112580266,3.112580266
"Tc6Zr6","hollow|A_A_B|HCP",-1.700765914,-3.117784579,3.117784579
"Nb6Pt6","hollow|A_A_B|HCP",-1.705604234,-3.122622899,3.122622899
"La6Tc6","hollow|A_A_B|FCC",-1.707125487,-3.124144152,3.124144152
"Co6La6","bridge|B_B|A",-1.707129705,-3.12414837,3.12414837
"Hf6Zn6","4fold|A_A_B_B",-1.715443735,-3.1324624,3.1324624
"Nb6Ni6","hollow|A_A_B|FCC",-1.721535411,-3.138554076,3.138554076
"Ir6V6","hollow|A_B_B|FCC",-1.726014949,-3.143033614,3.143033614
"Ir6Nb6","hollow|A_B_B|FCC",-1.726055222,-3.143073887,3.143073887
"Mn6Ta6","bridge|A_A|B",-1.726990069,-3.144008734,3.144008734
"Mn6Mo6","hollow|A_B_B|HCP",-1.727997843,-3.145016508,3.145016508
"Co6Y6","bridge|B_B|A",-1.729924409,-3.146943074,3.146943074
"Os6Sc6","hollow|A_B_B|HCP",-1.731124023,-3.148142688,3.148142688
"Hf6Tc6","hollow|A_B_B|HCP",-1.731487023,-3.148505688,3.148505688
"Re6Sc6","hollow|A_A_B|FCC",-1.73188839,-3.148907055,3.148907055
"La6Mo6","bridge|A_A|B",-1.732854395,-3.14987306,3.14987306
"Zn6Zr6","4fold|A_A_B_B",-1.736385752,-3.153404417,3.153404417
"Ru6Sc6","hollow|A_B_B|HCP",-1.740554808,-3.157573473,3.157573473
"Nb6Zn6","hollow|A_A_B|HCP",-1.740763791,-3.157782456,3.157782456
"Tc6Y6","hollow|A_A_B|FCC",-1.741324618,-3.158343283,3.158343283
"Ag6W6","bridge|A_A|B",-1.742035652,-3.159054317,3.159054317
"Ag6W6","bridge|B_B|B",-1.746280083,-3.163298748,3.163298748
"Tc6W6","bridge|B_B|A",-1.747451125,-3.16446979,3.16446979
"Re6W6","hollow|A_B_B|HCP",-1.750807377,-3.167826042,3.167826042
"Re6Sc6","hollow|A_A_B|HCP",-1.751254868,-3.168273533,3.168273533
"Ag6W6","bridge|B_B|A",-1.757145997,-3.174164662,3.174164662
"Rh6Sc6","bridge|B_B|A",-1.765905886,-3.182924551,3.182924551
"Co6Hf6","4fold|A_A_B_B",-1.766781004,-3.183799669,3.183799669
"V6Zn6","hollow|A_A_B|HCP",-1.774142091,-3.191160756,3.191160756
"Mo6Sc6","bridge|A_A|B",-1.776304172,-3.193322837,3.193322837
"Mo6Sc6","bridge|A_A|B",-1.776304172,-3.193322837,3.193322837
"Mo6Sc6","bridge|A_A|B",-1.776304172,-3.193322837,3.193322837
"La6Ni6","4fold|A_A_B_B",-1.778215499,-3.195234164,3.195234164
"Tc6Ti6","hollow|A_A_B|HCP",-1.780583434,-3.197602099,3.197602099
"Au6Nb6","bridge|B_B|A",-1.781963051,-3.198981716,3.198981716
"Hg6Nb6","bridge|B_B|A",-1.785467605,-3.20248627,3.20248627
"Mn6Nb6","bridge|A_A|B",-1.785752644,-3.202771309,3.202771309
"Au6V6","bridge|B_B|A",-1.79231467,-3.209333335,3.209333335
"Hf6Re6","bridge|B_B|A",-1.808115368,-3.225134033,3.225134033
"Fe6La6","bridge|B_B|A",-1.808732794,-3.225751459,3.225751459
"Co6Sc6","bridge|B_B|A",-1.810907664,-3.227926329,3.227926329
"Co6Sc6","bridge|B_B|A",-1.810907664,-3.227926329,3.227926329
"Co6Sc6","bridge|B_B|A",-1.810907664,-3.227926329,3.227926329
"Cr6La6","top|A",-1.822255764,-3.239274429,3.239274429
"Cu6Nb6","hollow|A_A_B|HCP",-1.82498561,-3.242004275,3.242004275
"Cu6Nb6","hollow|A_B_B|HCP",-1.825010508,-3.242029173,3.242029173
"Cu6V6","bridge|B_B|A",-1.836904876,-3.253923541,3.253923541
"Hf6Re6","hollow|A_B_B|HCP",-1.838874844,-3.255893509,3.255893509
"Cu6Nb6","bridge|B_B|A",-1.843421322,-3.260439987,3.260439987
"Cu6Nb6","bridge|A_A|B",-1.843869766,-3.260888431,3.260888431
"Mo6W6","hollow|A_B_B|FCC",-1.848046169,-3.265064834,3.265064834
"Os6Zr6","bridge|B_B|A",-1.848555158,-3.265573823,3.265573823
"Hf6Ni6","4fold|A_A_B_B",-1.853767771,-3.270786436,3.270786436
"Re6Zr6","bridge|A_A|B",-1.856288497,-3.273307162,3.273307162
"Re6Zr6","bridge|B_B|A",-1.857277903,-3.274296568,3.274296568
"Co6Zr6","4fold|A_A_B_B",-1.87085203,-3.287870695,3.287870695
"Cu6V6","hollow|A_B_B|HCP",-1.872181986,-3.289200651,3.289200651
"La6Mn6","hollow|A_B_B|HCP",-1.873517385,-3.29053605,3.29053605
"La6Rh6","hollow|A_A_B|FCC",-1.884781265,-3.30179993,3.30179993
"Rh6Y6","hollow|A_B_B|FCC",-1.888267996,-3.305286661,3.305286661
"Tc6W6","hollow|A_B_B|HCP",-1.88927332,-3.306291985,3.306291985
"Rh6V6","hollow|A_B_B|HCP",-1.889752241,-3.306770906,3.306770906
"W12","bridge|A_A|A",-1.891232132,-3.308250797,3.308250797
"Nb6Ni6","hollow|A_A_B|HCP",-1.894233003,-3.311251668,3.311251668
"Nb6Rh6","hollow|A_A_B|HCP",-1.900167806,-3.317186471,3.317186471
"Nb6Zn6","hollow|A_A_B|FCC",-1.901000474,-3.318019139,3.318019139
"Re6Ti6","hollow|A_A_B|HCP",-1.902555333,-3.319573998,3.319573998
"Sc6Tc6","hollow|A_B_B|HCP",-1.90676575,-3.323784415,3.323784415
"Nb6Re6","bridge|A_A|B",-1.907569847,-3.324588512,3.324588512
"Pt6Y6","bridge|B_B|A",-1.907761551,-3.324780216,3.324780216
"Os6V6","hollow|A_B_B|HCP",-1.907944003,-3.324962668,3.324962668
"Ag6Nb6","bridge|A_A|B",-1.91167414,-3.328692805,3.328692805
"Re6V6","bridge|A_A|B",-1.911870198,-3.328888863,3.328888863
"Nb6Rh6","hollow|A_A_B|FCC",-1.912593204,-3.329611869,3.329611869
