surface,site,reaction energy (eV),reaction energy difference (eV),absolute reaction energy difference (eV)
Os6Ti6,bridge|A_A|B,-0.535664255,-0.223350223,0.223350223
Cr6Pt6,hollow|A_B_B|HCP,-0.088125971,0.224188061,0.224188061
Cu6Fe6,hollow|A_A_B|HCP,-0.087636439,0.224677593,0.224677593
Rh6Tc6,hollow|A_B_B|FCC,-0.537331904,-0.225017872,0.225017872
Fe6Ir6,top|B,-0.086797648,0.225516384,0.225516384
Co6Re6,hollow|A_B_B|FCC,-0.537876268,-0.225562236,0.225562236
Fe6Ni6,hollow|A_B_B|HCP,-0.086333694,0.225980338,0.225980338
Cr6Ru6,hollow|A_B_B|FCC,-0.538295868,-0.225981836,0.225981836
Cu6Pd6,hollow|A_A_B|HCP,-0.086079267,0.226234765,0.226234765
Tc12,hollow|A_A_A|HCP,-0.538785809,-0.226471777,0.226471777
Co6Ir6,bridge|A_A|B,-0.085140475,0.227173557,0.227173557
Pt6Ru6,hollow|A_A_B|HCP,-0.084698017,0.227616015,0.227616015
Mo6Ru6,hollow|A_B_B|FCC,-0.540342436,-0.228028404,0.228028404
Re6Ru6,hollow|A_A_B|FCC,-0.540946937,-0.228632905,0.228632905
Au6V6,bridge|A_A|B,-0.540980679,-0.228666647,0.228666647
Re6Sc6,bridge|B_B|A,-0.541536199,-0.229222167,0.229222167
Nb6Pd6,bridge|B_B|A,-0.082525733,0.229788299,0.229788299
Os6W6,hollow|A_A_B|FCC,-0.542144782,-0.22983075,0.22983075
Y6Zn6,bridge|B_B|A,-0.082279197,0.230034835,0.230034835
Mo6Pd6,hollow|A_A_B|HCP,-0.542362201,-0.230048169,0.230048169
Ir6Ni6,bridge|B_B|A,-0.082068989,0.230245043,0.230245043
Fe6Tc6,hollow|A_B_B|FCC,-0.542700302,-0.23038627,0.23038627
Mo6W6,bridge|A_A|B,-0.542738806,-0.230424774,0.230424774
Mo6Ru6,hollow|A_B_B|HCP,-0.542904252,-0.23059022,0.23059022
Ta6Tc6,bridge|B_B|A,-0.543362491,-0.231048459,0.231048459
Hf6Ru6,bridge|B_B|A,-0.5435644,-0.231250368,0.231250368
Cr6Re6,hollow|A_B_B|HCP,-0.543979237,-0.231665205,0.231665205
Pd6Y6,bridge|A_A|B,-0.080327325,0.231986707,0.231986707
Ir6Os6,hollow|A_A_B|FCC,-0.079557243,0.232756789,0.232756789
Cr6Rh6,hollow|A_A_B|HCP,-0.545305112,-0.23299108,0.23299108
La6Pd6,bridge|B_B|A,-0.079309755,0.233004277,0.233004277
Nb6Re6,hollow|A_B_B|HCP,-0.545341167,-0.233027135,0.233027135
Cr6Zr6,bridge|B_B|A,-0.545815189,-0.233501157,0.233501157
Pd6V6,bridge|A_A|B,-0.546334791,-0.234020759,0.234020759
Pt6Re6,hollow|A_A_B|FCC,-0.078017895,0.234296137,0.234296137
Ag6V6,hollow|A_A_B|FCC,-0.07782102,0.234493012,0.234493012
La6Pd6,bridge|A_A|B,-0.077728638,0.234585394,0.234585394
Co6W6,bridge|B_B|A,-0.548283534,-0.235969502,0.235969502
Au6V6,bridge|B_B|A,-0.548837422,-0.23652339,0.23652339
Ir6V6,hollow|A_B_B|HCP,-0.548892933,-0.236578901,0.236578901
Cu6Ru6,hollow|A_A_B|FCC,-0.075226007,0.237088025,0.237088025
Re6Tc6,hollow|A_A_B|HCP,-0.549632947,-0.237318915,0.237318915
Re6Tc6,hollow|A_A_B|FCC,-0.549665328,-0.237351296,0.237351296
Cd6Y6,4fold|A_A_B_B,-0.074591709,0.237722323,0.237722323
Cr6Cu6,bridge|A_A|B,-0.550842901,-0.238528869,0.238528869
Mo6Pt6,hollow|A_B_B|HCP,-0.072425955,0.239888077,0.239888077
Ag6La6,bridge|B_B|A,-0.552784569,-0.240470537,0.240470537
Au6Co6,hollow|A_B_B|HCP,-0.071184708,0.241129324,0.241129324
Ru6Tc6,hollow|A_B_B|FCC,-0.553939284,-0.241625252,0.241625252
Ir6W6,hollow|A_B_B|FCC,-0.554002687,-0.241688655,0.241688655
Cd6W6,top|B,-0.07008115,0.242232882,0.242232882
Ir6Zr6,bridge|A_A|B,-0.069308891,0.243005141,0.243005141
Hg6Ta6,top-tilt|B,-0.069288483,0.243025549,0.243025549
Pt6Ta6,hollow|A_A_B|HCP,-0.068203157,0.244110875,0.244110875
Ir6Rh6,bridge|B_B|A,-0.068056351,0.244257681,0.244257681
Ag6La6,bridge|A_A|B,-0.557652414,-0.245338382,0.245338382
Au6Co6,bridge|B_B|A,-0.066972386,0.245341646,0.245341646
Re6Ta6,hollow|A_A_B|HCP,-0.557677992,-0.24536396,0.24536396
Cr6Ir6,hollow|A_A_B|FCC,-0.558840463,-0.246526431,0.246526431
Cu6Ir6,hollow|A_A_B|FCC,-0.065496168,0.246817864,0.246817864
Ir6W6,hollow|A_B_B|HCP,-0.559357887,-0.247043855,0.247043855
Pd6Y6,bridge|B_B|A,-0.559393398,-0.247079366,0.247079366
Tc12,hollow|A_A_A|FCC,-0.559478978,-0.247164946,0.247164946
Tc6W6,hollow|A_B_B|FCC,-0.559483468,-0.247169436,0.247169436
Nb6Tc6,bridge|B_B|A,-0.559529319,-0.247215287,0.247215287
Os12,top|A,-0.065029765,0.247284267,0.247284267
Cu6Pd6,bridge|A_A|B,-0.064991669,0.247322363,0.247322363
Cr6Nb6,top|A,-0.064934933,0.247379099,0.247379099
Mn6Mo6,hollow|A_B_B|FCC,-0.559846876,-0.247532844,0.247532844
Hf6Sc6,bridge|B_B|A,-0.559912047,-0.247598015,0.247598015
Rh6Ta6,bridge|B_B|A,-0.55998266,-0.247668628,0.247668628
Mn6Ru6,bridge|B_B|A,-0.064537375,0.247776657,0.247776657
Re6Rh6,bridge|B_B|A,-0.063186466,0.249127566,0.249127566
La6Ru6,top|B,-0.561991813,-0.249677781,0.249677781
Fe6La6,bridge|A_A|B,-0.562840128,-0.250526096,0.250526096
Ru6Zr6,bridge|A_A|B,-0.564355394,-0.252041362,0.252041362
Pd6Rh6,bridge|A_A|B,-0.059153603,0.253160429,0.253160429
Os6Zr6,bridge|A_A|B,-0.565531062,-0.25321703,0.25321703
Ir6Os6,hollow|A_A_B|HCP,-0.058876591,0.253437441,0.253437441
Mn6Zr6,bridge|A_A|B,-0.566010662,-0.25369663,0.25369663
Hf6Zn6,4fold|A_A_B_B,-0.057868137,0.254445895,0.254445895
La6Ta6,bridge|A_A|B,-0.057109892,0.25520414,0.25520414
Pd6V6,hollow|A_B_B|FCC,-0.567641577,-0.255327545,0.255327545
Hf6V6,top|B,-0.056472873,0.255841159,0.255841159
Ru6W6,hollow|A_A_B|HCP,-0.568383767,-0.256069735,0.256069735
Rh6Zn6,top|A,-0.055936945,0.256377087,0.256377087
Pd6Pt6,bridge|A_A|B,-0.054710936,0.257603096,0.257603096
Cu12,hollow|A_A_A|FCC,-0.053560439,0.258753593,0.258753593
Cu6Pt6,hollow|A_A_B|HCP,-0.052729539,0.259584493,0.259584493
La6Ta6,hollow-tilt|A_A_B|FCC,-0.571950091,-0.259636059,0.259636059
Sc6Zr6,bridge|A_A|B,-0.572002745,-0.259688713,0.259688713
Nb6Tc6,hollow|A_B_B|HCP,-0.572045331,-0.259731299,0.259731299
Rh6Zn6,hollow-tilt|A_B_B|FCC,-0.05232545,0.259988582,0.259988582
Ir6Os6,bridge|A_B|A,-0.052142726,0.260171306,0.260171306
Rh6V6,hollow|A_B_B|HCP,-0.572969565,-0.260655533,0.260655533
Mo6Zn6,hollow-tilt|A_B_B|HCP,-0.050885968,0.261428064,0.261428064
Os6Y6,bridge|B_B|A,-0.050822702,0.26149133,0.26149133
Hf6Os6,bridge|B_B|A,-0.575484305,-0.263170273,0.263170273
Cr6Tc6,hollow|A_B_B|FCC,-0.576331804,-0.264017772,0.264017772
Cr6Tc6,hollow|A_A_B|HCP,-0.576618748,-0.264304716,0.264304716
Rh6W6,bridge|B_B|A,-0.577620943,-0.265306911,0.265306911
Pt6Tc6,hollow|A_A_B|HCP,-0.046264387,0.266049645,0.266049645
Au6Rh6,top|B,-0.046259625,0.266054407,0.266054407
Re6Tc6,hollow|A_B_B|FCC,-0.57872178,-0.266407748,0.266407748
Ta6Tc6,top|B,-0.045862202,0.26645183,0.26645183
Ru6Ta6,hollow|A_B_B|FCC,-0.578844911,-0.266530879,0.266530879
Mo6Rh6,hollow|A_A_B|HCP,-0.579404514,-0.267090482,0.267090482
Pt6Ti6,hollow|A_A_B|FCC,-0.044409795,0.267904237,0.267904237
Mn6Nb6,bridge|A_A|B,-0.580273917,-0.267959885,0.267959885
Ir6Ta6,hollow|A_B_B|HCP,-0.58081039,-0.268496358,0.268496358
Cu6Mo6,bridge|B_B|A,-0.58091597,-0.268601938,0.268601938
Ru6W6,hollow|A_A_B|FCC,-0.581256248,-0.268942216,0.268942216
Cu6V6,bridge|B_B|A,-0.582067556,-0.269753524,0.269753524
Ta6Tc6,hollow|A_B_B|HCP,-0.583409213,-0.271095181,0.271095181
Pt6V6,bridge|A_A|B,-0.040284957,0.272029075,0.272029075
Ni6W6,hollow|A_B_B|FCC,-0.584647739,-0.272333707,0.272333707
Ta6Ti6,bridge|B_B|A,-0.584888016,-0.272573984,0.272573984
Fe6La6,hollow-tilt|A_B_B|FCC,-0.584980942,-0.27266691,0.27266691
Cu12,hollow|A_A_A|HCP,-0.039638823,0.272675209,0.272675209
Mo6Ni6,hollow|A_A_B|FCC,-0.586107086,-0.273793054,0.273793054
Cr6Cu6,hollow|A_A_B|FCC,-0.588429169,-0.276115137,0.276115137
Cr6La6,top|A,-0.589161291,-0.276847259,0.276847259
Rh12,top|A,-0.035285274,0.277028758,0.277028758
Ir6Re6,bridge|B_B|A,-0.035166088,0.277147944,0.277147944
Ni6Y6,hollow-tilt|A_B_B|FCC,-0.589655314,-0.277341282,0.277341282
Ni6Os6,bridge|A_A|B,-0.034838735,0.277475297,0.277475297
Nb6Pt6,hollow|A_A_B|HCP,-0.590736422,-0.27842239,0.27842239
Mo6Pd6,bridge|A_A|B,-0.59127167,-0.278957638,0.278957638
Ti6V6,bridge|A_A|B,-0.591616166,-0.279302134,0.279302134
La6Tc6,bridge|B_B|A,-0.591700113,-0.279386081,0.279386081
La6Nb6,hollow-tilt|A_A_B|FCC,-0.591758482,-0.27944445,0.27944445
Fe6Y6,bridge|B_B|A,-0.591903246,-0.279589214,0.279589214
Os6Ta6,hollow|A_B_B|FCC,-0.592111277,-0.279797245,0.279797245
Pt6Ru6,bridge|A_A|B,-0.031854462,0.28045957,0.28045957
Cr6Nb6,bridge|B_B|A,-0.592959048,-0.280645016,0.280645016
Cu6Nb6,hollow|A_B_B|FCC,-0.593256741,-0.280942709,0.280942709
Re6V6,hollow|A_A_B|HCP,-0.593409533,-0.281095501,0.281095501
Mo6Os6,hollow|A_A_B|HCP,-0.593537562,-0.28122353,0.28122353
Fe6Zr6,bridge|A_A|B,-0.594137709,-0.281823677,0.281823677
Cd6Hf6,hollow-tilt|A_A_B|HCP,-0.029887079,0.282426953,0.282426953
Co6V6,hollow|A_A_B|FCC,-0.595659098,-0.283345066,0.283345066
Nb6Zn6,hollow|A_B_B|HCP,-0.028782161,0.283531871,0.283531871
Pd6V6,hollow|A_B_B|HCP,-0.595920055,-0.283606023,0.283606023
Os6Pt6,hollow|A_A_B|FCC,-0.028174803,0.284139229,0.284139229
Pt6W6,bridge|B_B|A,-0.596738437,-0.284424405,0.284424405
Os6Pt6,hollow|A_B_B|FCC,-0.027806633,0.284507399,0.284507399
W12,top|A,-0.027413156,0.284900876,0.284900876
Hf6Y6,top|A,-0.025439106,0.286874926,0.286874926
Ru6V6,hollow|A_B_B|FCC,-0.59966162,-0.287347588,0.287347588
Cr6Pd6,hollow|A_A_B|FCC,-0.599902305,-0.287588273,0.287588273
Ru6V6,hollow|A_A_B|FCC,-0.600075097,-0.287761065,0.287761065
Pd6Ti6,hollow|A_B_B|HCP,-0.600290203,-0.287976171,0.287976171
Cr6Rh6,hollow|A_A_B|FCC,-0.600472791,-0.288158759,0.288158759
Tc6V6,hollow|A_A_B|HCP,-0.601216342,-0.28890231,0.28890231
Co6W6,hollow|A_A_B|FCC,-0.601596349,-0.289282317,0.289282317
Nb6Pd6,hollow|A_A_B|FCC,-0.601748461,-0.289434429,0.289434429
Mo6Re6,top|B,-0.022366669,0.289947363,0.289947363
Ag6Mo6,hollow|A_B_B|FCC,-0.602948211,-0.290634179,0.290634179
Mo6Ru6,hollow|A_A_B|HCP,-0.603301959,-0.290987927,0.290987927
Hf6Ir6,hollow|A_B_B|HCP,-0.021205831,0.291108201,0.291108201
Au6Rh6,hollow-tilt|A_A_B|HCP,-0.021145966,0.291168066,0.291168066
Ni6Zn6,hollow-tilt|A_B_B|FCC,-0.020800654,0.291513378,0.291513378
Mo6Pd6,hollow|A_A_B|FCC,-0.604244425,-0.291930393,0.291930393
Cu6V6,hollow|A_B_B|FCC,-0.604741033,-0.292427001,0.292427001
W6Zr6,bridge|B_B|A,-0.605110155,-0.292796123,0.292796123
Ir6Mo6,hollow|A_B_B|FCC,-0.605153013,-0.292838981,0.292838981
Mo6Ti6,bridge|A_A|B,-0.605260634,-0.292946602,0.292946602
La6Ru6,bridge|B_B|A,-0.605296281,-0.292982249,0.292982249
Mo6Pd6,bridge|B_B|A,-0.01818564,0.294128392,0.294128392
Mo6Ni6,hollow|A_A_B|HCP,-0.60661372,-0.294299688,0.294299688
Cr6Os6,hollow|A_A_B|FCC,-0.608243954,-0.295929922,0.295929922
Cr6Ru6,hollow|A_A_B|FCC,-0.608851993,-0.296537961,0.296537961
V6Zn6,hollow|A_B_B|HCP,-0.015740833,0.296573199,0.296573199
Au6Pt6,hollow-tilt|A_A_B|FCC,-0.0154694,0.296844632,0.296844632
Co6Pd6,bridge|A_B|B,-0.014174138,0.298139894,0.298139894
Mn6Mo6,hollow|A_A_B|FCC,-0.611014618,-0.298700586,0.298700586
Nb6Rh6,hollow|A_A_B|HCP,-0.611105368,-0.298791336,0.298791336
Cr6Os6,hollow|A_A_B|HCP,-0.61304241,-0.300728378,0.300728378
Ag6Re6,bridge|B_B|A,-0.613233026,-0.300918994,0.300918994
Pd6Zr6,hollow|A_A_B|FCC,-0.010807409,0.301506623,0.301506623
V6Zn6,hollow|A_B_B|FCC,-0.010379918,0.301934114,0.301934114
Cd6Pd6,bridge|B_B|A,-0.009191053,0.303122979,0.303122979
Rh6Sc6,hollow|A_B_B|FCC,-0.615506673,-0.303192641,0.303192641
Cr6Fe6,hollow|A_B_B|FCC,-0.615731983,-0.303417951,0.303417951
Ni6W6,bridge|A_A|B,-0.615999607,-0.303685575,0.303685575
Ag6Mo6,bridge|B_B|A,-0.616801254,-0.304487222,0.304487222
Fe6Y6,bridge|A_A|B,-0.617506437,-0.305192405,0.305192405
Nb6Pd6,bridge|A_A|B,-0.617522764,-0.305208732,0.305208732
Ir6Rh6,top|B,-0.007063803,0.305250229,0.305250229
Cr6Ru6,hollow|A_A_B|HCP,-0.617958282,-0.30564425,0.30564425
Rh6W6,hollow|A_B_B|FCC,-0.618791631,-0.306477599,0.306477599
Cr6Tc6,top|B,-0.005653981,0.306660051,0.306660051
Pt6Re6,hollow|A_A_B|HCP,-0.005126217,0.307187815,0.307187815
Pd6Sc6,bridge|A_A|B,-0.005036419,0.307277613,0.307277613
Re6Sc6,hollow|A_B_B|HCP,-0.620037368,-0.307723336,0.307723336
Mo6Zn6,bridge|B_B|A,-0.620832485,-0.308518453,0.308518453
Ni6Zr6,top|A,-0.0035568,0.308757232,0.308757232
Mo6Zn6,bridge|A_A|B,-0.621623112,-0.30930908,0.30930908
Co6W6,hollow|A_A_B|HCP,-0.621795904,-0.309481872,0.309481872
Pt6Zr6,bridge|B_B|A,-0.621889647,-0.309575615,0.309575615
Au6Nb6,bridge|A_A|B,-0.622237,-0.309922968,0.309922968
Au6Nb6,bridge|B_B|A,-0.622302988,-0.309988956,0.309988956
Ag6V6,bridge|B_B|B,-0.622612654,-0.310298622,0.310298622
Tc6V6,top|A,-0.001647921,0.310666111,0.310666111
Au6Sc6,bridge|B_B|A,-0.623357837,-0.311043805,0.311043805
Fe6Y6,hollow-tilt|A_A_B|HCP,-0.623571855,-0.311257823,0.311257823
Rh6W6,hollow|A_B_B|HCP,-0.62409962,-0.311785588,0.311785588
Au6Ti6,bridge|B_B|A,-0.62465582,-0.312341788,0.312341788
Cu6Os6,hollow|A_A_B|FCC,0.000240276,0.312554308,0.312554308
Hf6Ir6,bridge|B_B|A,0.000396334,0.312710366,0.312710366
La6Zr6,hollow|A_A_B|FCC,-0.625478148,-0.313164116,0.313164116
Os6W6,hollow|A_B_B|HCP,-0.626117752,-0.31380372,0.31380372
La6Mn6,bridge|A_A|B,0.00218004,0.314494072,0.314494072
Pt6W6,hollow|A_A_B|HCP,0.003141282,0.315455314,0.315455314
Fe6Ni6,bridge|B_B|A,0.003357204,0.315671236,0.315671236
Co6Pt6,bridge|A_B|A,0.003414484,0.315728516,0.315728516
Au6Ti6,bridge|A_A|B,-0.628107721,-0.315793689,0.315793689
Ag6V6,bridge-tilt|B_B|B,-0.628281465,-0.315967433,0.315967433
Nb6Ru6,hollow|A_A_B|FCC,-0.628619703,-0.316305671,0.316305671
Re6Zn6,bridge|B_B|A,-0.629076446,-0.316762414,0.316762414
Re6Zn6,bridge|A_A|B,-0.629777547,-0.317463515,0.317463515
Cu6Ti6,hollow|A_B_B|FCC,-0.629867345,-0.317553313,0.317553313
Mo6Nb6,bridge|A_B|A,-0.629885712,-0.31757168,0.31757168
Ag6V6,hollow|A_B_B|FCC,-0.630291162,-0.31797713,0.31797713
Cr6Zn6,bridge|A_A|B,-0.630405586,-0.318091554,0.318091554
Ni6Zr6,hollow|A_B_B|FCC,-0.630499465,-0.318185433,0.318185433
Cr6Cu6,hollow|A_A_B|HCP,-0.632293103,-0.319979071,0.319979071
Pt6Ti6,hollow|A_A_B|HCP,0.007820688,0.32013472,0.32013472
Mn6Ta6,bridge|A_A|B,-0.632565898,-0.320251866,0.320251866
Mo6Y6,hollow-tilt|A_B_B|HCP,-0.632821821,-0.320507789,0.320507789
Ag6Re6,hollow|A_A_B|FCC,0.008403011,0.320717043,0.320717043
Cr6Pt6,bridge|B_B|A,0.008668322,0.320982354,0.320982354
Fe6Hf6,bridge|A_A|B,-0.633305231,-0.320991199,0.320991199
Ti6Zn6,hollow|A_B_B|FCC,0.008683833,0.320997865,0.320997865
Cr6Re6,hollow|A_A_B|HCP,-0.634006876,-0.321692844,0.321692844
Cu6Re6,bridge|B_B|A,-0.634975602,-0.32266157,0.32266157
Cu6Re6,bridge|A_A|B,-0.635279145,-0.322965113,0.322965113
Cu6Nb6,bridge|B_B|A,-0.63549738,-0.323183348,0.323183348
Mn6Mo6,hollow|A_B_B|HCP,-0.636446105,-0.324132073,0.324132073
Cr6Fe6,hollow|A_B_B|HCP,-0.637119042,-0.32480501,0.32480501
Pd6Zr6,hollow|A_A_B|HCP,0.012725268,0.3250393,0.3250393
Nb6Pd6,hollow|A_A_B|HCP,-0.637409932,-0.3250959,0.3250959
Cu6Mo6,hollow|A_B_B|HCP,-0.637616739,-0.325302707,0.325302707
Cr6Ta6,top|A,0.013719163,0.326033195,0.326033195
Mo6Rh6,hollow|A_A_B|FCC,-0.638534034,-0.326220002,0.326220002
Rh6Ta6,hollow|A_B_B|HCP,-0.639022343,-0.326708311,0.326708311
Pt6Ta6,hollow|A_B_B|HCP,-0.640233657,-0.327919625,0.327919625
Au6Ta6,top|B,0.016501527,0.328815559,0.328815559
Cr6Ta6,bridge|B_B|A,-0.641158028,-0.328843996,0.328843996
Os6W6,hollow|A_B_B|FCC,-0.641232043,-0.328918011,0.328918011
Co6V6,hollow|A_A_B|HCP,-0.641831646,-0.329517614,0.329517614
Ru6W6,hollow|A_B_B|HCP,-0.642141584,-0.329827552,0.329827552
Cd6Nb6,hollow-tilt|A_A_B|HCP,0.017841824,0.330155856,0.330155856
Ni6W6,hollow|A_B_B|HCP,-0.643171534,-0.330857502,0.330857502
Cd6Ni6,top-tilt|B,0.019411241,0.331725273,0.331725273
Mo6Os6,hollow|A_A_B|FCC,-0.644105837,-0.331791805,0.331791805
Pt6Zr6,top|B,0.019610972,0.331925004,0.331925004
Hg6Nb6,bridge|B_B|A,-0.644497001,-0.332182969,0.332182969
Ag6Fe6,hollow|A_B_B|FCC,0.019930842,0.332244874,0.332244874
Ag6Fe6,hollow|A_A_B|FCC,0.020086219,0.332400251,0.332400251
Y6Zn6,hollow|A_A_B|FCC,-0.645906279,-0.333592247,0.333592247
Ag6Ti6,hollow|A_A_B|HCP,0.02143087,0.333744902,0.333744902
Cd6Nb6,hollow|A_A_B|HCP,0.021519443,0.333833475,0.333833475
Co6Y6,bridge|A_A|B,-0.64674126,-0.334427228,0.334427228
Hf6Ni6,top|B,0.022138366,0.334452398,0.334452398
Ta6Zn6,hollow|A_B_B|FCC,0.022315512,0.334629544,0.334629544
Au6Pt6,top-tilt|A,0.022590755,0.334904787,0.334904787
Y6Zn6,bridge|A_A|B,-0.648078291,-0.335764259,0.335764259
Pd6Zn6,hollow|A_A_B|HCP,0.023949691,0.336263723,0.336263723
Cd6Zr6,hollow|A_A_B|HCP,0.024635282,0.336949314,0.336949314
Ag6Ni6,hollow|A_A_B|FCC,0.024687256,0.337001288,0.337001288
Re6Tc6,top|A,0.024904403,0.337218435,0.337218435
Ag6Zr6,hollow|A_A_B|HCP,0.026074492,0.338388524,0.338388524
Mn6Mo6,hollow|A_A_B|HCP,-0.65083426,-0.338520228,0.338520228
Cr6Mo6,bridge|B_B|A,-0.651204607,-0.338890575,0.338890575
Ir6Ta6,hollow|A_B_B|FCC,-0.65169863,-0.339384598,0.339384598
Cd6Mo6,bridge|B_B|A,-0.652046799,-0.339732767,0.339732767
Cr6Fe6,hollow|A_A_B|HCP,-0.652150883,-0.339836851,0.339836851
Cr6W6,top|B,0.02817698,0.340491012,0.340491012
Hg6Sc6,bridge|B_B|A,-0.65310573,-0.340791698,0.340791698
Cu6Ti6,bridge|B_B|A,-0.654862225,-0.342548193,0.342548193
Cu6Y6,hollow|A_B_B|FCC,-0.655979116,-0.343665084,0.343665084
Ni6Ta6,hollow|A_B_B|FCC,-0.656673551,-0.344359519,0.344359519
Cu6Ta6,top|B,0.032189707,0.344503739,0.344503739
Au6W6,bridge|A_A|B,-0.656967162,-0.34465313,0.34465313
Pd6W6,bridge|B_B|A,-0.657020904,-0.344706872,0.344706872
Ag6Hf6,hollow|A_A_B|HCP,0.033081015,0.345395047,0.345395047
Au6W6,bridge|B_B|A,-0.658091536,-0.345777504,0.345777504
Ag6Nb6,bridge|B_B|A,-0.659415914,-0.347101882,0.347101882
Cu6V6,hollow|A_B_B|HCP,-0.659828031,-0.347513999,0.347513999
Nb6Os6,hollow|A_A_B|FCC,-0.659958237,-0.347644205,0.347644205
Hg6Sc6,bridge|A_A|B,-0.66053022,-0.348216188,0.348216188
Nb6Ni6,hollow|A_A_B|FCC,-0.661540035,-0.349226003,0.349226003
Cd6Re6,bridge|B_B|A,-0.661591328,-0.349277296,0.349277296
Fe6Pd6,hollow|A_A_B|FCC,0.037189254,0.349503286,0.349503286
Mn6W6,hollow|A_B_B|FCC,-0.66188766,-0.349573628,0.349573628
Mo6Nb6,bridge|B_B|A,-0.662635157,-0.350321125,0.350321125
Cr6Zn6,hollow|A_B_B|HCP,0.038015528,0.35032956,0.35032956
Hg6Ti6,bridge|B_B|A,-0.66269924,-0.350385208,0.350385208
Mo6Y6,top|A,0.03893364,0.351247672,0.351247672
Cr6Fe6,hollow|A_A_B|FCC,-0.663808784,-0.351494752,0.351494752
Mo6Tc6,hollow|A_B_B|FCC,-0.664167294,-0.351853262,0.351853262
Hf6La6,hollow-tilt|A_B_B|FCC,-0.664383897,-0.352069865,0.352069865
Ag6Pd6,hollow|A_A_B|FCC,0.039801139,0.352115171,0.352115171
Cd6V6,bridge|A_A|B,-0.664876695,-0.352562663,0.352562663
Au6W6,hollow|A_B_B|FCC,0.040467818,0.35278185,0.35278185
Ir6Os6,bridge|A_A|B,0.04062646,0.352940492,0.352940492
Mo6Ru6,hollow|A_A_B|FCC,-0.665646097,-0.353332065,0.353332065
Ir6Pd6,bridge|A_A|B,0.041048781,0.353362813,0.353362813
Co6La6,hollow-tilt|A_B_B|FCC,-0.665759976,-0.353445944,0.353445944
Au6W6,hollow|A_A_B|FCC,0.041778998,0.35409303,0.35409303
Tc6W6,top|A,0.042492889,0.354806921,0.354806921
Hf6Hg6,top-tilt|A,0.042829222,0.355143254,0.355143254
Fe6Pd6,hollow|A_A_B|HCP,0.043312088,0.35562612,0.35562612
Mo6W6,bridge|B_B|A,-0.66852234,-0.356208308,0.356208308
Ag6Co6,hollow|A_A_B|HCP,0.044001488,0.35631552,0.35631552
Ag6Co6,hollow-tilt|A_A_B|HCP,0.044630071,0.356944103,0.356944103
Co6Ti6,hollow|A_B_B|FCC,-0.670360333,-0.358046301,0.358046301
Ru6Zn6,4fold|A_A_B_B,0.045975538,0.35828957,0.35828957
Pt6Y6,bridge|A_A|B,0.046047376,0.358361408,0.358361408
La12,hollow|A_A_A|FCC,-0.671628928,-0.359314896,0.359314896
Nb6Zn6,hollow|A_B_B|FCC,0.047400734,0.359714766,0.359714766
Rh6Y6,hollow-tilt|A_B_B|FCC,-0.672236966,-0.359922934,0.359922934
La6Ru6,bridge|A_A|B,0.047613255,0.359927287,0.359927287
Hg6Y6,bridge|B_B|A,-0.672301321,-0.359987289,0.359987289
Mn6Ru6,bridge|A_A|B,0.048324288,0.36063832,0.36063832
Cd6V6,bridge|B_B|A,-0.673108683,-0.360794651,0.360794651
Ir6Y6,bridge|B_B|A,0.049362267,0.361676299,0.361676299
Cd6V6,bridge|B_B|B,-0.6743834,-0.362069368,0.362069368
Mn6W6,top|A,0.05002051,0.362334542,0.362334542
Hf6Pd6,hollow|A_B_B|HCP,0.050117519,0.362431551,0.362431551
Os6Rh6,bridge|B_B|A,0.050476709,0.362790741,0.362790741
Os6V6,hollow|A_B_B|FCC,-0.676193093,-0.363879061,0.363879061
Ag6Cu6,hollow|A_B_B|FCC,0.051979866,0.364293898,0.364293898
Mo6Tc6,hollow|A_B_B|HCP,-0.676703034,-0.364389002,0.364389002
Rh6V6,hollow|A_B_B|FCC,-0.67713175,-0.364817718,0.364817718
Au6V6,hollow|A_A_B|FCC,0.052989,0.365303032,0.365303032
Pd6Ta6,bridge|B_B|A,-0.678031086,-0.365717054,0.365717054
Co6Sc6,bridge|A_A|B,-0.678222654,-0.365908622,0.365908622
Co6Sc6,bridge|A_A|B,-0.678222654,-0.365908622,0.365908622
Co6Sc6,bridge|A_A|B,-0.678222654,-0.365908622,0.365908622
Re6Sc6,hollow|A_B_B|FCC,-0.679198046,-0.366884014,0.366884014
Cr6W6,hollow|A_A_B|HCP,-0.679200359,-0.366886327,0.366886327
Mo6Tc6,hollow|A_A_B|HCP,-0.680210446,-0.367896414,0.367896414
Y6Zr6,top|B,0.056602536,0.368916568,0.368916568
Re12,top|A,0.056626618,0.36894065,0.36894065
Ru6W6,hollow|A_B_B|FCC,-0.681314139,-0.369000107,0.369000107
Pt6Tc6,bridge|A_A|B,0.057151525,0.369465557,0.369465557
Co6V6,hollow|A_B_B|HCP,-0.68179823,-0.369484198,0.369484198
Pd6Zn6,bridge|A_A|B,0.057457517,0.369771549,0.369771549
Fe6Ta6,top|B,0.058062699,0.370376731,0.370376731
Tc6Zn6,bridge-tilt|A_B|A,0.058345153,0.370659185,0.370659185
Hg6Zr6,bridge|B_B|A,-0.683125057,-0.370811025,0.370811025
Hf6Nb6,bridge|A_A|B,-0.683182201,-0.370868169,0.370868169
Ag6Rh6,hollow|A_A_B|FCC,0.059795383,0.372109415,0.372109415
