surface,site,reaction energy (eV),reaction energy difference (eV),absolute reaction energy difference (eV)
Fe6Y6,hollow-tilt|A_B_B|FCC,2.03319433,-2.076878805,2.076878805
Cr6Zn6,bridge|A_A|A,2.033004122,-2.077069013,2.077069013
Fe6Zr6,hollow-tilt|A_B_B|FCC,2.028816562,-2.081256573,2.081256573
Nb6Pd6,hollow|A_A_B|FCC,2.028585946,-2.081487189,2.081487189
La6Ta6,hollow|A_A_B|FCC,2.019693538,-2.090379597,2.090379597
Re6Rh6,hollow|A_B_B|HCP,2.019567821,-2.090505314,2.090505314
Au6Sc6,4fold|A_A_B_B,2.019211488,-2.090861647,2.090861647
Pt6Tc6,hollow|A_B_B|FCC,2.019123459,-2.090949676,2.090949676
La6Zr6,hollow|A_A_B|HCP,2.012838582,-2.097234553,2.097234553
Au6Nb6,hollow|A_B_B|HCP,2.011710398,-2.098362737,2.098362737
Fe6Ir6,hollow|A_B_B|FCC,2.011659785,-2.09841335,2.09841335
Au6Mo6,hollow|A_B_B|FCC,2.011049025,-2.09902411,2.09902411
Ir6Ta6,hollow|A_A_B|FCC,2.010847661,-2.099225474,2.099225474
La6Rh6,bridge|B_B|A,2.010220574,-2.099852561,2.099852561
Cu6Zr6,hollow|A_B_B|FCC,2.009933222,-2.100139913,2.100139913
Rh6V6,hollow|A_A_B|HCP,2.006232882,-2.103840253,2.103840253
Hg6Ti6,bridge|B_B|A,2.005152318,-2.104920817,2.104920817
Co6Os6,hollow|A_A_B|HCP,2.002961258,-2.107111877,2.107111877
Cd6Mo6,bridge|B_B|A,2.002342199,-2.107730936,2.107730936
Mo6Pt6,hollow|A_A_B|FCC,2.00197811,-2.108095025,2.108095025
Pt6V6,hollow|A_B_B|FCC,2.000818225,-2.10925491,2.10925491
V6W6,bridge|B_B|A,2.000757952,-2.109315183,2.109315183
Nb6Ni6,hollow|A_A_B|FCC,2.000661215,-2.10941192,2.10941192
Ir6Re6,hollow|A_A_B|HCP,1.999558338,-2.110514797,2.110514797
Hf6La6,hollow|A_B_B|HCP,1.999209352,-2.110863783,2.110863783
Os6Ta6,bridge|A_A|B,1.998363214,-2.111709921,2.111709921
Au6V6,hollow|A_B_B|HCP,1.997783611,-2.112289524,2.112289524
Cr6Cu6,hollow|A_A_B|FCC,1.996349844,-2.113723291,2.113723291
Ir6V6,hollow|A_A_B|FCC,1.99595283,-2.114120305,2.114120305
Fe6Hf6,hollow-tilt|A_B_B|FCC,1.993551289,-2.116521846,2.116521846
Cd6Os6,bridge|B_B|A,1.993177405,-2.11689573,2.11689573
Ag6V6,hollow|A_B_B|HCP,1.993154955,-2.11691818,2.11691818
Cu6Tc6,hollow|A_B_B|FCC,1.992735356,-2.117337779,2.117337779
Pt6Rh6,hollow|A_B_B|FCC,1.992703926,-2.117369209,2.117369209
Cr6Pt6,hollow|A_A_B|FCC,1.9923646,-2.117708535,2.117708535
Mo6Ni6,hollow|A_A_B|FCC,1.991060631,-2.119012504,2.119012504
Cd6Zr6,hollow|A_B_B|HCP,1.990415177,-2.119657958,2.119657958
Cu6Os6,hollow|A_B_B|HCP,1.989090391,-2.120982744,2.120982744
Cu6Rh6,hollow|A_B_B|HCP,1.987524103,-2.122549032,2.122549032
Nb6Zn6,hollow|A_A_B|HCP,1.985552503,-2.124520632,2.124520632
Os6Zr6,top|B,6.235454463,2.125381328,2.125381328
Pt6Ta6,hollow|A_B_B|HCP,1.984526225,-2.12554691,2.12554691
Au6Rh6,hollow|A_B_B|HCP,1.984283228,-2.125789907,2.125789907
Hg6Rh6,bridge|B_B|A,1.981092149,-2.128980986,2.128980986
Sc12,hollow|A_A_A|FCC,1.980335128,-2.129738007,2.129738007
Rh6Zr6,bridge|A_A|B,1.975080474,-2.134992661,2.134992661
Fe6Tc6,hollow|A_A_B|FCC,1.971814835,-2.1382583,2.1382583
Cr6Hf6,4fold|A_A_B_B,1.970443518,-2.139629617,2.139629617
Cr6Hf6,4fold|A_A_B_B,1.970443518,-2.139629617,2.139629617
Cr6Hf6,4fold|A_A_B_B,1.970443518,-2.139629617,2.139629617
Cu6Hf6,hollow|A_B_B|FCC,1.97001766,-2.140055475,2.140055475
Cd6Ru6,bridge|B_B|A,1.96858498,-2.141488155,2.141488155
Hf6Y6,hollow|A_B_B|FCC,1.968100482,-2.141972653,2.141972653
Co6Ru6,hollow|A_B_B|FCC,1.9674753,-2.142597835,2.142597835
Cu6Hf6,hollow|A_B_B|HCP,1.966635285,-2.14343785,2.14343785
Ni6Rh6,hollow|A_B_B|HCP,1.966217318,-2.143855817,2.143855817
Ni6Rh6,hollow|A_B_B|HCP,1.966217318,-2.143855817,2.143855817
Ni6Rh6,hollow|A_B_B|HCP,1.966217318,-2.143855817,2.143855817
Pd6Zr6,hollow|A_B_B|FCC,1.96619514,-2.143877995,2.143877995
Cr6Rh6,hollow|A_B_B|HCP,1.965910509,-2.144162626,2.144162626
Cu6Os6,bridge|B_B|A,1.965458392,-2.144614743,2.144614743
Hf6Zn6,hollow|A_A_B|HCP,1.964539464,-2.145533671,2.145533671
Pd6V6,hollow|A_B_B|HCP,1.962221734,-2.147851401,2.147851401
Ni6Ru6,hollow|A_B_B|FCC,1.960218976,-2.149854159,2.149854159
Ni6Ru6,hollow|A_B_B|FCC,1.960218976,-2.149854159,2.149854159
Ni6Ru6,hollow|A_B_B|FCC,1.960218976,-2.149854159,2.149854159
Os6Re6,hollow|A_A_B|FCC,1.959217597,-2.150855538,2.150855538
Nb6Rh6,hollow|A_B_B|HCP,1.958980858,-2.151092277,2.151092277
Tc6Ti6,hollow|A_B_B|HCP,1.958010092,-2.152063043,2.152063043
Ir6W6,hollow|A_A_B|HCP,1.956287476,-2.153785659,2.153785659
Ag6Tc6,hollow|A_B_B|FCC,1.95520283,-2.154870305,2.154870305
Hf6Zn6,bridge|A_A|B,1.953499533,-2.156573602,2.156573602
Y6Zr6,hollow|A_A_B|FCC,1.952957891,-2.157115244,2.157115244
Hf6Re6,bridge|A_B|A,1.949428438,-2.160644697,2.160644697
Nb6Tc6,bridge|A_A|B,1.948953736,-2.161119399,2.161119399
Pt6Ru6,hollow|A_B_B|FCC,1.948397807,-2.161675328,2.161675328
La6Nb6,hollow-tilt|A_A_B|HCP,1.947884464,-2.162188671,2.162188671
Co6Rh6,hollow|A_B_B|HCP,1.946864173,-2.163208962,2.163208962
La6Ni6,bridge|B_B|A,1.946629203,-2.163443932,2.163443932
Pt6Ta6,hollow|A_B_B|FCC,1.945962932,-2.164110203,2.164110203
Ir6Re6,hollow|A_B_B|FCC,1.943567786,-2.166505349,2.166505349
Ag6Tc6,bridge|B_B|B,1.942400146,-2.167672989,2.167672989
Ir6Ru6,hollow|A_A_B|HCP,1.942069936,-2.168003199,2.168003199
Ru6Tc6,hollow|A_A_B|FCC,1.940487186,-2.169585949,2.169585949
Cd6Mo6,bridge|B_B|B,1.940358884,-2.169714251,2.169714251
La6W6,hollow-tilt|A_A_B|HCP,1.939591931,-2.170481204,2.170481204
Cr6Nb6,bridge|A_A|A,1.938470958,-2.171602177,2.171602177
Cu6La6,bridge|A_A|B,1.93691161,-2.173161525,2.173161525
La6Zn6,bridge|A_A|A,1.934841776,-2.175231359,2.175231359
Pd6Zr6,4fold|A_A_B_B,1.933521479,-2.176551656,2.176551656
Ti6Y6,hollow-tilt|A_B_B|FCC,1.932741737,-2.177331398,2.177331398
Cu6Ta6,bridge|A_A|B,1.932517652,-2.177555483,2.177555483
Ag6Mo6,hollow|A_B_B|FCC,1.929447935,-2.1806252,2.1806252
Cd6Nb6,hollow|A_B_B|FCC,1.928084101,-2.181989034,2.181989034
Rh12,hollow|A_A_A|HCP,1.926347062,-2.183726073,2.183726073
Ir6Ta6,hollow|A_A_B|HCP,1.925742833,-2.184330302,2.184330302
La6W6,hollow-tilt|A_A_B|FCC,1.92554487,-2.184528265,2.184528265
Mo6Rh6,hollow|A_B_B|HCP,1.923733545,-2.18633959,2.18633959
Pd6V6,hollow|A_B_B|FCC,1.923490275,-2.18658286,2.18658286
Cd6La6,4fold|A_A_B_B,1.922794344,-2.187278791,2.187278791
Rh6Tc6,hollow|A_B_B|FCC,1.922671212,-2.187401923,2.187401923
Ni6Ta6,hollow|A_B_B|HCP,1.921188192,-2.188884943,2.188884943
Rh6Tc6,hollow|A_A_B|HCP,1.919199176,-2.190873959,2.190873959
Au6Y6,top|B,6.301029544,2.190956409,2.190956409
Ir6Ni6,hollow|A_A_B|FCC,1.918521204,-2.191551931,2.191551931
Ag6La6,4fold|A_A_B_B,1.917778197,-2.192294938,2.192294938
Os6Sc6,hollow-tilt|A_B_B|FCC,1.911372501,-2.198700634,2.198700634
Ag6Rh6,bridge|B_B|A,1.907733523,-2.202339612,2.202339612
Nb6Os6,hollow|A_B_B|HCP,1.907694067,-2.202379068,2.202379068
Hf6Ni6,hollow|A_A_B|FCC,1.903107724,-2.206965411,2.206965411
Re6Zn6,bridge|A_A|A,1.901685521,-2.208387614,2.208387614
Re6Zn6,bridge|A_A|B,1.901166872,-2.208906263,2.208906263
Pd6Rh6,hollow|A_B_B|FCC,1.899525753,-2.210547382,2.210547382
Os6Rh6,hollow|A_A_B|FCC,1.89885853,-2.211214605,2.211214605
Os6Tc6,hollow|A_B_B|FCC,1.898540021,-2.211533114,2.211533114
Fe6Os6,hollow|A_A_B|HCP,1.897778102,-2.212295033,2.212295033
Cu6Mo6,hollow|A_B_B|HCP,1.896682708,-2.213390427,2.213390427
Mo6Ni6,hollow|A_A_B|HCP,1.89413409,-2.215939045,2.215939045
Pt6Rh6,hollow|A_B_B|HCP,1.893514623,-2.216558512,2.216558512
Cd6Ti6,bridge|B_B|A,1.893439247,-2.216633888,2.216633888
Cd6Hf6,hollow|A_B_B|FCC,1.892816106,-2.217257029,2.217257029
Ni6Zr6,hollow|A_B_B|FCC,1.89170561,-2.218367525,2.218367525
Au6Ta6,hollow|A_B_B|FCC,1.890731306,-2.219341829,2.219341829
Ir12,hollow|A_A_A|HCP,1.88966081,-2.220412325,2.220412325
La6Ta6,hollow-tilt|A_A_B|HCP,1.888176838,-2.221896297,2.221896297
Tc6Zr6,hollow|A_B_B|FCC,1.887943364,-2.222129771,2.222129771
Cu6Ta6,hollow|A_B_B|HCP,1.887426756,-2.222646379,2.222646379
Cr6Ir6,hollow|A_A_B|FCC,1.887066341,-2.223006794,2.223006794
Cu6Ta6,hollow|A_B_B|FCC,1.886466602,-2.223606533,2.223606533
Mo6Pd6,hollow|A_A_B|FCC,1.88605884,-2.224014295,2.224014295
Cu6Tc6,hollow|A_B_B|HCP,1.885343588,-2.224729547,2.224729547
Cu6Os6,hollow|A_B_B|FCC,1.884561941,-2.225511194,2.225511194
Cd6V6,hollow-tilt|A_B_B|FCC,1.883740838,-2.226332297,2.226332297
Rh6Y6,bridge|A_A|B,1.882638096,-2.227435039,2.227435039
Co6Ru6,hollow|A_A_B|HCP,1.880955481,-2.229117654,2.229117654
Pd6Ta6,hollow|A_B_B|HCP,1.878734896,-2.231338239,2.231338239
Nb6Zn6,hollow|A_A_B|FCC,1.87763746,-2.232435675,2.232435675
Cd6V6,bridge|B_B|B,1.876658259,-2.233414876,2.233414876
Ir6Ru6,hollow|A_B_B|HCP,1.875739875,-2.23433326,2.23433326
W6Zn6,hollow|A_A_B|HCP,1.873073431,-2.236999704,2.236999704
Hf6Tc6,hollow|A_A_B|FCC,1.870942916,-2.239130219,2.239130219
La6Tc6,top-tilt|B,1.869157985,-2.24091515,2.24091515
Cr6Pt6,hollow|A_A_B|HCP,1.867945174,-2.242127961,2.242127961
Cr6Fe6,bridge|A_B|B,1.866088949,-2.243984186,2.243984186
Ir6Tc6,hollow|A_A_B|HCP,1.864708516,-2.245364619,2.245364619
Ir6Nb6,hollow|A_A_B|FCC,1.862780997,-2.247292138,2.247292138
Co6Os6,hollow|A_B_B|FCC,1.862003704,-2.248069431,2.248069431
Re6W6,bridge|B_B|A,1.85220366,-2.257869475,2.257869475
Cr6Cu6,hollow|A_A_B|HCP,1.851158471,-2.258914664,2.258914664
Fe6Ru6,hollow|A_B_B|FCC,1.851054796,-2.259018339,2.259018339
Cd6Hf6,hollow|A_B_B|HCP,1.844507192,-2.265565943,2.265565943
Ag6Y6,4fold|A_A_B_B,1.843642143,-2.266430992,2.266430992
Nb6Ru6,bridge|A_A|A,1.843052064,-2.267021071,2.267021071
Cr6Pd6,hollow|A_A_B|FCC,1.840744266,-2.269328869,2.269328869
Co6Re6,hollow|A_A_B|HCP,1.840564399,-2.269508736,2.269508736
La12,hollow|A_A_A|HCP,1.839902482,-2.270170653,2.270170653
Mn6Y6,4fold|A_A_B_B,1.838175784,-2.271897351,2.271897351
Sc6Y6,hollow|A_B_B|HCP,1.838049115,-2.27202402,2.27202402
Ag6Mo6,hollow|A_B_B|HCP,1.836787187,-2.273285948,2.273285948
Hf6Sc6,hollow|A_B_B|FCC,1.835366616,-2.274706519,2.274706519
Mo6Nb6,bridge|A_A|B,1.833897882,-2.276175253,2.276175253
Cu6Ir6,hollow|A_B_B|FCC,1.831763421,-2.278309714,2.278309714
Pd6Ta6,hollow|A_B_B|FCC,1.830893065,-2.27918007,2.27918007
Cr6Fe6,hollow|A_A_B|HCP,1.828781189,-2.281291946,2.281291946
Pt6W6,hollow|A_B_B|FCC,1.828297235,-2.2817759,2.2817759
Ir6Mo6,hollow|A_B_B|FCC,1.82802825,-2.282044885,2.282044885
Mn6Ru6,bridge|B_B|A,1.827539942,-2.282533193,2.282533193
Cd6Ti6,hollow|A_B_B|HCP,1.825249424,-2.284823711,2.284823711
Fe6Ir6,hollow|A_B_B|HCP,1.821629221,-2.288443914,2.288443914
Sc6Zr6,hollow|A_A_B|FCC,1.818999377,-2.291073758,2.291073758
Os6Tc6,hollow|A_A_B|FCC,1.81844304,-2.291630095,2.291630095
Co6Ir6,hollow|A_B_B|HCP,1.816983694,-2.293089441,2.293089441
Pt6Re6,hollow|A_B_B|FCC,1.81061487,-2.299458265,2.299458265
Ni6Os6,hollow|A_B_B|FCC,1.810369287,-2.299703848,2.299703848
Y6Zr6,hollow|A_A_B|HCP,1.809722064,-2.300351071,2.300351071
Cr6V6,bridge|A_A|B,1.808719052,-2.301354083,2.301354083
Ru6Tc6,hollow|A_B_B|FCC,1.80701698,-2.303056155,2.303056155
Au6Ta6,hollow|A_B_B|HCP,1.80674786,-2.303325275,2.303325275
Ir6Pt6,hollow|A_A_B|FCC,1.802499346,-2.307573789,2.307573789
Co6W6,hollow|A_B_B|HCP,1.802240838,-2.307832297,2.307832297
Ta6Tc6,bridge|A_A|B,1.801093334,-2.308979801,2.308979801
Cr6La6,top|A,1.800112228,-2.309960907,2.309960907
Sc6Ti6,hollow|A_A_B|FCC,1.799719431,-2.310353704,2.310353704
Cr6Fe6,bridge|A_B|A,1.798877103,-2.311196032,2.311196032
Cr6Ru6,hollow|A_B_B|FCC,1.796577469,-2.313495666,2.313495666
Y12,hollow|A_A_A|HCP,1.796520869,-2.313552266,2.313552266
Ni6Ta6,hollow|A_B_B|FCC,1.794784647,-2.315288488,2.315288488
Ag6Ta6,hollow|A_B_B|HCP,1.793768166,-2.316304969,2.316304969
Os6Re6,hollow|A_B_B|FCC,1.791174785,-2.31889835,2.31889835
Pd6Tc6,hollow|A_B_B|FCC,1.79084852,-2.319224615,2.319224615
Cr6Rh6,hollow|A_A_B|FCC,1.790796547,-2.319276588,2.319276588
Cr6Ir6,hollow|A_B_B|HCP,1.790238713,-2.319834422,2.319834422
Hf6Pd6,hollow|A_A_B|FCC,1.786092923,-2.323980212,2.323980212
Pt6Zr6,hollow|A_B_B|FCC,1.78458133,-2.325491805,2.325491805
Pd6Ru6,hollow|A_B_B|FCC,1.783190965,-2.32688217,2.32688217
Co6W6,hollow|A_A_B|HCP,1.781368074,-2.328705061,2.328705061
Ni6W6,hollow|A_B_B|FCC,1.777381062,-2.332692073,2.332692073
Ir6Mo6,hollow|A_B_B|HCP,1.77607614,-2.333996995,2.333996995
Hf6Pt6,hollow|A_A_B|FCC,1.773905352,-2.336167783,2.336167783
Ni6W6,hollow|A_B_B|HCP,1.772626553,-2.337446582,2.337446582
Nb6Tc6,hollow|A_A_B|FCC,1.766363989,-2.343709146,2.343709146
Cr6Ir6,hollow|A_A_B|HCP,1.765145191,-2.344927944,2.344927944
Cr6Os6,hollow|A_A_B|FCC,1.764426539,-2.345646596,2.345646596
Ir6Mo6,hollow|A_A_B|HCP,1.763987075,-2.34608606,2.34608606
Cu6Ir6,hollow|A_B_B|HCP,1.76341999,-2.346653145,2.346653145
Ag6Ta6,hollow|A_B_B|FCC,1.763020254,-2.347052881,2.347052881
Mo6Pt6,hollow|A_A_B|HCP,1.759121679,-2.350951456,2.350951456
Os6Ru6,hollow|A_B_B|HCP,1.75613142,-2.353941715,2.353941715
Mo6Rh6,hollow|A_A_B|FCC,1.755178206,-2.354894929,2.354894929
Re6Rh6,hollow|A_A_B|FCC,1.754005939,-2.356067196,2.356067196
Tc6W6,hollow|A_A_B|HCP,1.75149705,-2.358576085,2.358576085
Hf6Y6,hollow|A_B_B|HCP,1.751400857,-2.358672278,2.358672278
Au6Mo6,hollow|A_B_B|HCP,1.750476895,-2.35959624,2.35959624
Ni6Re6,hollow|A_B_B|FCC,1.750169406,-2.359903729,2.359903729
Ni6Re6,hollow|A_B_B|FCC,1.750169406,-2.359903729,2.359903729
Ni6Re6,hollow|A_B_B|FCC,1.750169406,-2.359903729,2.359903729
Ru6V6,4fold|A_A_B_B,1.750108589,-2.359964546,2.359964546
Ni6Ru6,hollow|A_B_B|HCP,1.750000015,-2.36007312,2.36007312
Ni6Ru6,hollow|A_B_B|HCP,1.750000015,-2.36007312,2.36007312
Ni6Ru6,hollow|A_B_B|HCP,1.750000015,-2.36007312,2.36007312
Mo6Rh6,hollow|A_A_B|HCP,1.749373745,-2.36069939,2.36069939
Ir6Tc6,hollow|A_B_B|HCP,1.747814941,-2.362258194,2.362258194
Pd6Rh6,hollow|A_B_B|HCP,1.745640616,-2.364432519,2.364432519
Ag6Ir6,bridge|B_B|A,1.744027253,-2.366045882,2.366045882
Cr6Fe6,hollow|A_B_B|FCC,1.743557312,-2.366515823,2.366515823
Mo6Zr6,hollow|A_B_B|FCC,1.741775647,-2.368297488,2.368297488
Nb6Ni6,bridge|B_B|A,1.740227047,-2.369846088,2.369846088
Ti6Y6,hollow-tilt|A_B_B|HCP,1.739788399,-2.370284736,2.370284736
Co6W6,bridge|A_A|B,1.737972856,-2.372100279,2.372100279
Hg6Ta6,bridge|B_B|A,1.737143589,-2.372929546,2.372929546
Mo6Sc6,hollow|A_B_B|HCP,1.737020049,-2.373053086,2.373053086
Mo6Sc6,hollow|A_B_B|HCP,1.737020049,-2.373053086,2.373053086
Mo6Sc6,hollow|A_B_B|HCP,1.737020049,-2.373053086,2.373053086
Os6Pt6,hollow|A_A_B|FCC,1.735675807,-2.374397328,2.374397328
Fe6Os6,hollow|A_B_B|FCC,1.735675127,-2.374398008,2.374398008
Ta6Tc6,hollow|A_A_B|HCP,1.733686927,-2.376386208,2.376386208
Cd6Ta6,hollow|A_B_B|HCP,1.733068548,-2.377004587,2.377004587
Cr6Fe6,hollow|A_A_B|FCC,1.732635343,-2.377437792,2.377437792
Re6Sc6,hollow|A_B_B|HCP,1.731847845,-2.37822529,2.37822529
Ir6V6,hollow|A_A_B|HCP,1.731434505,-2.37863863,2.37863863
Cr6Ru6,hollow|A_A_B|FCC,1.731334911,-2.378738224,2.378738224
Ir6W6,hollow|A_B_B|HCP,1.72981325,-2.380259885,2.380259885
Ir6Ni6,hollow|A_A_B|HCP,1.727759879,-2.382313256,2.382313256
Cr6Pd6,hollow|A_A_B|HCP,1.726820678,-2.383252457,2.383252457
Re6Ti6,hollow|A_B_B|HCP,1.720586278,-2.389486857,2.389486857
Nb6Y6,hollow|A_B_B|FCC,1.7197581,-2.390315035,2.390315035
Au6W6,bridge|B_B|A,1.719576192,-2.390496943,2.390496943
Y6Zn6,4fold|A_A_B_B,1.719532925,-2.39054021,2.39054021
Mo6Os6,hollow|A_A_B|FCC,1.717840105,-2.39223303,2.39223303
Cd6Rh6,bridge|B_B|A,1.717168664,-2.392904471,2.392904471
Ta6Zn6,hollow|A_A_B|HCP,1.716493142,-2.393579993,2.393579993
Tc12,hollow|A_A_A|FCC,1.716465658,-2.393607477,2.393607477
Co6Ru6,hollow|A_B_B|HCP,1.716112046,-2.393961089,2.393961089
Mn6Nb6,hollow|A_B_B|FCC,1.715640201,-2.394432934,2.394432934
Cd6Re6,bridge|B_B|A,1.714999509,-2.395073626,2.395073626
Re6Tc6,hollow|A_B_B|FCC,1.714111738,-2.395961397,2.395961397
Mo6Pd6,hollow|A_A_B|HCP,1.713947245,-2.39612589,2.39612589
Cr6Rh6,hollow|A_A_B|HCP,1.709325663,-2.400747472,2.400747472
Ir6Os6,hollow|A_B_B|HCP,1.709302806,-2.400770329,2.400770329
La6Sc6,hollow|A_B_B|FCC,1.70884824,-2.401224895,2.401224895
Ir6Pd6,hollow|A_A_B|FCC,1.708695312,-2.401377823,2.401377823
Mo6Y6,hollow-tilt|A_B_B|HCP,1.707825092,-2.402248043,2.402248043
Mo6Ru6,hollow|A_B_B|FCC,1.707572434,-2.402500701,2.402500701
La6Y6,hollow|A_B_B|HCP,1.706533639,-2.403539496,2.403539496
Pt6Tc6,hollow|A_B_B|HCP,1.706457447,-2.403615688,2.403615688
Nb6Y6,hollow-tilt|A_B_B|HCP,1.705689542,-2.404383593,2.404383593
Cu6Y6,bridge|A_A|B,1.70533974,-2.404733395,2.404733395
Pt6Ru6,hollow|A_B_B|HCP,1.704283666,-2.405789469,2.405789469
Ir6Nb6,hollow|A_A_B|HCP,1.704082438,-2.405990697,2.405990697
Re6Ta6,bridge|B_B|A,1.700424547,-2.409648588,2.409648588
Ir6Rh6,hollow|A_A_B|HCP,1.698238249,-2.411834886,2.411834886
Mo6Ru6,hollow|A_A_B|FCC,1.695728951,-2.414344184,2.414344184
Ir6W6,hollow|A_B_B|FCC,1.695366632,-2.414706503,2.414706503
Au12,top|A,6.525164134,2.415090999,2.415090999
Cr6Ta6,bridge|B_B|A,1.691173901,-2.418899234,2.418899234
W6Zn6,hollow|A_A_B|FCC,1.686820896,-2.423252239,2.423252239
Pd6W6,hollow|A_B_B|FCC,1.685060592,-2.425012543,2.425012543
Au6W6,hollow|A_B_B|FCC,1.684496772,-2.425576363,2.425576363
Os6V6,hollow|A_B_B|HCP,1.684340579,-2.425732556,2.425732556
Rh6Ru6,hollow|A_B_B|HCP,1.68369703,-2.426376105,2.426376105
Cu6W6,hollow|A_B_B|FCC,1.683313349,-2.426759786,2.426759786
Rh6W6,hollow|A_B_B|HCP,1.678945242,-2.431127893,2.431127893
Ir6Pt6,hollow|A_A_B|HCP,1.678740204,-2.431332931,2.431332931
Sc6Zr6,hollow|A_A_B|HCP,1.678218834,-2.431854301,2.431854301
Ag6Sc6,4fold|A_A_B_B,1.677475011,-2.432598124,2.432598124
Os12,hollow|A_A_A|HCP,1.677095004,-2.432978131,2.432978131
Cd6W6,bridge|B_B|A,1.667920822,-2.442152313,2.442152313
Ir6Sc6,bridge|A_A|B,1.667561767,-2.442511368,2.442511368
Ru6W6,hollow|A_A_B|FCC,1.666718351,-2.443354784,2.443354784
Mo6Ru6,hollow|A_A_B|HCP,1.666186776,-2.443886359,2.443886359
Ir6V6,hollow|A_B_B|FCC,1.665885002,-2.444188133,2.444188133
Nb6Sc6,hollow|A_B_B|HCP,1.665420776,-2.444652359,2.444652359
Hf6Pt6,4fold|A_A_B_B,1.661174983,-2.448898152,2.448898152
Re6Ru6,hollow|A_A_B|FCC,1.66089457,-2.449178565,2.449178565
Ta6Y6,hollow|A_B_B|FCC,1.660185441,-2.449887694,2.449887694
Cr6Ti6,hollow|A_B_B|FCC,1.660180544,-2.449892591,2.449892591
Cr6Ti6,hollow|A_B_B|HCP,1.660103535,-2.4499696,2.4499696
Rh6V6,hollow|A_B_B|FCC,1.656796264,-2.453276871,2.453276871
Nb6Os6,bridge|B_B|A,1.655165213,-2.454907922,2.454907922
Hf6Mo6,hollow|A_A_B|HCP,1.654156351,-2.455916784,2.455916784
Os6Ta6,hollow|A_B_B|FCC,1.653146537,-2.456926598,2.456926598
Ni6Os6,hollow|A_B_B|HCP,1.653115652,-2.456957483,2.456957483
Cu6W6,hollow|A_B_B|HCP,1.650907584,-2.459165551,2.459165551
Re12,hollow|A_A_A|FCC,1.640166843,-2.469906292,2.469906292
Nb6Re6,hollow|A_A_B|FCC,1.639546967,-2.470526168,2.470526168
Ir6Nb6,hollow|A_B_B|FCC,1.637041207,-2.473031928,2.473031928
Nb6Rh6,hollow|A_A_B|FCC,1.635388796,-2.474684339,2.474684339
Sc6W6,hollow|A_A_B|HCP,1.632895009,-2.477178126,2.477178126
Cu6Re6,hollow|A_B_B|FCC,1.630774834,-2.479298301,2.479298301
W6Y6,hollow-tilt|A_B_B|HCP,1.629989241,-2.480083894,2.480083894
Hf6Ru6,bridge|B_B|A,1.629171131,-2.480902004,2.480902004
Ir6Re6,hollow|A_B_B|HCP,1.626823741,-2.483249394,2.483249394
Ru6Ti6,bridge|A_A|B,1.626479789,-2.483593346,2.483593346
Co6V6,hollow|A_B_B|FCC,1.625468886,-2.484604249,2.484604249
Nb6W6,bridge|B_B|A,1.625276774,-2.484796361,2.484796361
Os6V6,4fold|A_A_B_B,1.62357062,-2.486502515,2.486502515
Ru6V6,hollow|A_B_B|HCP,1.623112788,-2.486960347,2.486960347
Mn6Ta6,hollow|A_B_B|FCC,1.621280238,-2.488792897,2.488792897
Ni6Y6,bridge|A_A|B,1.619419931,-2.490653204,2.490653204
Cu6Re6,hollow|A_B_B|HCP,1.617196081,-2.492877054,2.492877054
Co6Os6,hollow|A_B_B|HCP,1.617091861,-2.492981274,2.492981274
Cd6Sc6,4fold|A_A_B_B,1.61568272,-2.494390415,2.494390415
Cr6Os6,hollow|A_B_B|FCC,1.61554367,-2.494529465,2.494529465
Rh6Tc6,hollow|A_B_B|HCP,1.615436729,-2.494636406,2.494636406
Pt6W6,hollow|A_B_B|HCP,1.615414552,-2.494658583,2.494658583
Cd6Ir6,bridge|B_B|A,1.615074818,-2.494998317,2.494998317
Cr6Zr6,4fold|A_A_B_B,1.614910189,-2.495162946,2.495162946
Ta6Y6,hollow|A_B_B|HCP,1.614726376,-2.495346759,2.495346759
Mo6Y6,hollow-tilt|A_B_B|FCC,1.61145652,-2.498616615,2.498616615
Cr6Fe6,hollow|A_B_B|HCP,1.611043451,-2.499029684,2.499029684
Pd6W6,hollow|A_B_B|HCP,1.610850114,-2.499223021,2.499223021
Os6Y6,hollow-tilt|A_B_B|FCC,1.609488729,-2.500584406,2.500584406
La6Y6,hollow|A_A_B|HCP,1.605617093,-2.504456042,2.504456042
Os6Pd6,hollow|A_A_B|FCC,1.605499268,-2.504573867,2.504573867
Sc6Ti6,hollow|A_A_B|HCP,1.604671905,-2.50540123,2.50540123
Mo6Os6,hollow|A_A_B|HCP,1.602811871,-2.507261264,2.507261264
Re6Zr6,hollow|A_B_B|FCC,1.601955121,-2.508118014,2.508118014
Nb6Os6,hollow|A_A_B|FCC,1.600243389,-2.509829746,2.509829746
Ag6W6,hollow|A_B_B|HCP,1.599692766,-2.510380369,2.510380369
Ru12,hollow|A_A_A|HCP,1.59930963,-2.510763505,2.510763505
V6Zr6,hollow|A_B_B|FCC,1.597564292,-2.512508843,2.512508843
Rh6W6,hollow|A_B_B|FCC,1.594762472,-2.515310663,2.515310663
Ir6Zn6,bridge|A_A|B,1.592259297,-2.517813838,2.517813838
Hf6Sc6,hollow|A_B_B|HCP,1.591667993,-2.518405142,2.518405142
