surface,LC,MV,EN,IE,EA,SE,DBC,DBW,DBF,DOS,WF,CN,GCN,VE,RxnE
Ir6Re6,330,8.69,1.99515493883582,8.21135333333333,0.621266666666667,687.333333333333,-1.943425289,3.92487431,0.741403051,9.841,5.543705308,3,6.95454545454545,7.61166261102024,1.943567786
Ir6Rh6,382.12,8.4,2.22634981009304,8.46431333333333,1.42153333333333,562.9,-2.072510991,3.156339852,0.802325848,17.34,5.473777266,3,7.5,9,1.698238249
Ir6Rh6,382.12,8.4,2.22634981009304,8.46431333333333,1.42153333333333,562.9,-2.072540501,3.156306932,0.802328953,17.34,5.473777266,3,6.95454545454545,9,2.064652322
Ir6Rh6,382.12,8.4,2.25301521677332,7.96160666666667,1.27926666666667,539.8,-1.986424145,2.928155009,0.806645058,17.34,5.473777266,3,7.5,9,2.057340623
Ir6Rh6,382.12,8.4,2.25301521677332,7.96160666666667,1.27926666666667,539.8,-1.986415474,2.928157289,0.806644384,17.34,5.473777266,3,6.95454545454545,9,2.360966741
Ir6Ru6,327.245,8.345,2.2,8.43151333333333,1.39253333333333,592.566666666667,-2.17662454,3.400938356,0.780698441,13.52,5.371786275,3,7.5,8.65349742184445,1.942069936
Ir6Ru6,327.245,8.345,2.2,8.43151333333333,1.39253333333333,592.566666666667,-2.176048127,3.40101452,0.780595179,13.52,5.371786275,3,6.95454545454545,8.65349742184445,2.475065434
Ir6Ru6,327.245,8.345,2.2,7.89600666666667,1.22126666666667,599.133333333333,-1.921922404,3.237804591,0.753340992,13.52,5.371786275,3,7.5,8.32033529220762,1.875739875
Ir6Ru6,327.245,8.345,2.2,7.89600666666667,1.22126666666667,599.133333333333,-1.922037266,3.237763548,0.753361366,13.52,5.371786275,3,6.95454545454545,8.32033529220762,2.302921458
Ir6Sc6,357.4,11.76,2.2,8.96702,1.5638,586,-1.804195697,2.363280323,0.918749506,3.596,4.495934838,2,7.33,9,1.667561767
Ir6Sc6,357.4,11.76,1.59649231571388,7.36333333333333,0.6466,418,-0.811609267,2.666041976,0.63310891,3.596,4.495934838,3,6.95454545454545,4.32674871092222,3.021070967
Ir6Ta6,357.015,9.685,1.9363277681966,8.494537,1.14986666666667,647.666666666667,-1.46737949,4.0567816,0.705028651,13.92,4.982226488,3,7.5,7.39863622299141,1.925742833
Ir6Ta6,357.015,9.685,1.9363277681966,8.494537,1.14986666666667,647.666666666667,-1.467383905,4.056798173,0.705028341,13.92,4.982226488,3,6.95454545454545,7.39863622299141,2.010847661
Ir6Ta6,357.015,9.685,1.70425692085874,8.022054,0.735933333333333,709.333333333333,-0.794084295,4.223776113,0.570897913,13.92,4.982226488,3,6.95454545454545,6.0822019955734,1.42147276
Ir6Tc6,328.7,8.575,2.2,8.96702,1.5638,586,-2.457347638,3.472476821,0.840294966,8.476,5.379930718,1,7.5,9,3.842028622
Ir6Tc6,328.7,8.575,2.09507538418998,8.35114,1.22586666666667,581.666666666667,-2.12478266,3.444189436,0.792749375,8.476,5.379930718,3,7.5,8.27677252914336,1.864708516
Ir6Tc6,328.7,8.575,2.09507538418998,8.35114,1.22586666666667,581.666666666667,-2.124875187,3.444266903,0.792767883,8.476,5.379930718,3,6.95454545454545,8.27677252914336,2.505136598
Ir6Tc6,328.7,8.575,1.99515493883582,7.73526,0.887933333333333,577.333333333333,-1.776073502,3.379339759,0.742905498,8.476,5.379930718,3,7.5,7.61166261102024,1.747814941
Ir6Tc6,328.7,8.575,1.99515493883582,7.73526,0.887933333333333,577.333333333333,-1.776083801,3.379332574,0.74290672,8.476,5.379930718,3,6.95454545454545,7.61166261102024,2.112557147
Ir6Ti6,339.49,9.58,1.95338880383372,8.25405333333333,1.06886666666667,538.566666666667,-2.041482729,2.967902102,0.779460771,6.261,4.660779871,3,7.5,6.86828545531999,2.725765682
Ir6Ti6,339.49,9.58,1.73442173588315,7.54108666666667,0.573933333333333,491.133333333333,-1.333953327,2.893291519,0.620333182,6.261,4.660779871,3,6.95454545454545,5.24148278841779,2.280049201
Ir6V6,343.45,8.42,1.99072370839209,8.22674233333333,1.21753333333333,549.266666666667,-1.98938239,3.048766568,0.805337865,13.88,5.037466422,3,7.5,7.39863622299141,1.731434505
Ir6V6,343.45,8.42,1.99072370839209,8.22674233333333,1.21753333333333,549.266666666667,-1.989165806,3.048649535,0.805290468,13.88,5.037466422,3,6.95454545454545,7.39863622299141,1.99595283
Ir6V6,343.45,8.42,1.80135494688834,7.48646466666667,0.871266666666667,512.533333333333,-1.374722997,2.935041132,0.692945535,13.88,5.037466422,3,6.95454545454545,6.0822019955734,1.665885002
Ir6W6,350.21,8.995,2.25209023864749,8.59935666666667,1.31462,669,-2.080288329,3.785204579,0.789846918,5.395,5.366893797,3,7.5,7.86222418262669,1.956287476
Ir6W6,350.21,8.995,2.25209023864749,8.59935666666667,1.31462,669,-2.079844428,3.785192786,0.789757013,5.395,5.366893797,3,6.95454545454545,7.86222418262669,2.435881449
Ir6W6,350.21,8.995,2.30541383773241,8.23169333333333,1.06544,752,-1.690735266,3.991809846,0.709807625,5.395,5.366893797,3,7.5,6.86828545531999,1.72981325
Ir6W6,350.21,8.995,2.30541383773241,8.23169333333333,1.06544,752,-1.69088082,3.991815962,0.709839644,5.395,5.366893797,3,6.95454545454545,6.86828545531999,1.695366632
Ir6Y6,374.32,14.2,2.2,8.96702,1.5638,586,-1.469833095,2.309766287,0.90964493,3.144,4.122369702,2,7.33,9,1.316527568
Ir6Y6,374.32,14.2,1.48495780733927,7.13384666666667,0.725933333333333,456.266666666667,-0.789923456,2.985994431,0.664511628,3.144,4.122369702,3,6.95454545454545,4.32674871092222,2.864505372
Ir6Zn6,325.195,8.84,2.2,8.96702,1.5638,586,-1.413176695,2.008983432,0.852294268,7.964,5.208958398,2,7.33,9,1.592259297
La12,377.2,22.39,1.1,5.5769,0.47,406.2,-0.843915911,4.244577523,0.609203929,23.33,3.34990136,1,7.5,3,4.97246502
La12,377.2,22.39,1.1,5.5769,0.47,406.2,-0.843328101,4.243927968,0.609098101,23.33,3.34990136,3,7.5,3,1.839902482
La12,377.2,22.39,1.1,5.5769,0.47,406.2,-0.84353835,4.244069801,0.609194147,23.33,3.34990136,3,6.95454545454545,3,2.209523281
La6Mn6,634.225,14.87,1.55,7.434038,0,233.2,-1.56313132,0.760576482,0.620494068,18.55,3.365110035,2,7.33,7,1.342907236
La6Mn6,634.225,14.87,1.23321563684914,6.195946,0.313333333333333,348.533333333333,-1.402256483,3.279993701,0.42256205,18.55,3.365110035,3,6.95454545454545,3.97905720789639,2.246640425
La6Mo6,345.95,15.885,2.16,7.09243,0.748,636,-1.331527725,4.325372401,0.759883427,19.08,3.508979443,2,7.33,6,0.775008784
La6Mo6,345.95,15.885,1.37746225479933,6.08207666666667,0.562666666666667,482.8,-1.498929972,5.786271025,0.648866295,19.08,3.508979443,3,7.5,3.77976314968462,2.03727767
La6Nb6,353.62,16.61,1.6,6.75885,0.916,716.8,-0.883821805,3.977728543,0.686686793,22.66,3.655109424,2,7.33,5,0.94797332
La6Nb6,353.62,16.61,1.24633593687395,5.97088333333333,0.618666666666667,509.733333333333,-1.175706179,5.23761347,0.627958464,22.66,3.655109424,3,6.95454545454545,3.55689330449006,2.060853205
La6Nb6,353.62,16.61,1.24633593687395,5.97088333333333,0.618666666666667,509.733333333333,-1.175624467,5.237684819,0.6279319,22.66,3.655109424,3,7.5,3.55689330449006,1.947884464
La6Ni6,364.8,14.49,1.91,7.639878,1.156,395.2,-1.435055778,1.277163597,0.472753246,10.902,3.236744609,2,7.33,10,1.946629203
La6Ni6,364.8,14.49,1.3221262029884,6.26455933333333,0.698666666666667,402.533333333333,-1.078057188,1.874593179,0.360193475,10.902,3.236744609,3,6.95454545454545,4.48140474655716,2.606402539
La6Os6,325.32,15.405,1.1,5.5769,0.47,406.2,-0.922396923,7.345307357,0.498177993,22.46,3.774644736,1,7.5,3,7.496361146
La6Pd6,383.135,15.475,1.1,5.5769,0.47,406.2,-0.76607797,3.286741984,0.459367808,15.14,3.267253893,1,7.5,3,6.159306534
La6Pd6,383.135,15.475,1.38591315488436,6.49687966666667,0.500666666666667,403.033333333333,-1.892812103,2.897695852,0.744401581,15.14,3.267253893,3,6.95454545454545,4.48140474655716,2.918400511
La6Pd6,383.135,15.475,1.5556349186104,6.9568695,0.516,401.45,-2.215009896,2.690969104,0.825909715,15.14,3.267253893,5,7.615384615,5.47722557505166,2.407648142
La6Pt6,384.81,15.74,2.28,8.95883,2.128,510,-2.815604598,2.535554707,0.969793113,9.414,3.266230914,2,7.33,10,2.733575349
La6Pt6,384.81,15.74,1.40251249508284,6.70421,1.02266666666667,440.8,-2.026552765,3.184936244,0.755374458,9.414,3.266230914,3,6.95454545454545,4.48140474655716,3.080218992
La6Re6,326.65,15.625,1.1,5.5769,0.47,406.2,-0.971016377,7.096113442,0.514060978,18.3,3.653938703,1,7.5,3,7.269551404
La6Re6,326.65,15.625,1.9,7.83352,0.15,738,-1.160744196,3.663817056,0.769449314,18.3,3.653938703,1,7.5,7,1.488957264
La6Rh6,378.77,15.335,1.1,5.5769,0.47,406.2,-0.968588118,6.769015257,0.44635639,15.02,3.502632668,1,7.5,3,6.982316472
La6Rh6,378.77,15.335,2.28,7.4589,1.137,516.7,-1.561675152,2.660839382,0.941879472,15.02,3.502632668,1,7.5,9,3.831129919
La6Rh6,378.77,15.335,2.28,7.4589,1.137,516.7,-1.561526845,2.660891758,0.941838632,15.02,3.502632668,2,7.33,9,2.010220574
La6Rh6,378.77,15.335,1.58366663158633,6.5179,0.8035,461.45,-1.36801677,4.448313919,0.780237486,15.02,3.502632668,5,7.615384615,5.19615242270663,4.178295475
La6Rh6,378.77,15.335,1.40251249508284,6.20423333333333,0.692333333333333,443.033333333333,-1.269625607,5.119739278,0.698126364,15.02,3.502632668,3,6.95454545454545,4.32674871092222,2.970730995
La6Ru6,323.895,15.28,2.2,7.3605,1.05,605.7,-1.199990686,2.979278655,0.880459566,18.06,3.55025367,2,7.33,8,1.13197765
La6Sc6,354.05,18.695,1.1,5.5769,0.47,406.2,-0.861179121,4.484511357,0.612093011,15.29,3.442043367,2,7.33,3,1.087686361
La6Sc6,354.05,18.695,1.18061444586404,5.90509666666667,0.376,382.133333333333,-0.667839882,4.089019021,0.554380952,15.29,3.442043367,3,7.5,3,2.096362428
La6Sc6,354.05,18.695,1.18061444586404,5.90509666666667,0.376,382.133333333333,-0.66830553,4.089439237,0.554541638,15.29,3.442043367,3,6.95454545454545,3,2.271318429
La6Sc6,354.05,18.695,1.26713679071168,6.23329333333333,0.282,358.066666666667,-0.472093418,3.634628621,0.495987429,15.29,3.442043367,3,7.5,3,1.493886198
La6Sc6,354.05,18.695,1.26713679071168,6.23329333333333,0.282,358.066666666667,-0.472845413,3.635160611,0.496240111,15.29,3.442043367,3,6.95454545454545,3,1.70884824
La6Ta6,353.665,16.62,1.5,7.549571,0.322,771,-0.716807984,4.690873277,0.618781295,18.16,3.734045952,2,7.33,5,0.850889497
La6Ta6,353.665,16.62,1.21981005732343,6.234457,0.420666666666667,527.8,-0.932348026,5.681243013,0.555879821,18.16,3.734045952,3,6.95454545454545,3.55689330449006,2.019693538
La6Ta6,353.665,16.62,1.35266961449762,6.892014,0.371333333333333,649.4,-0.81426067,5.163194623,0.590359573,18.16,3.734045952,3,7.5,4.21716332650875,0.677259507
La6Ta6,353.665,16.62,1.21981005732343,6.234457,0.420666666666667,527.8,-0.932663275,5.681389182,0.555941197,18.16,3.734045952,3,7.5,3.55689330449006,1.888176838
La6Tc6,325.35,15.51,1.9,7.11938,0.55,573,-1.124439343,3.380929435,0.798748132,13.3,3.542196677,2,7.33,7,0.821817535
La6Tc6,325.35,15.51,1.9,7.11938,0.55,573,-1.124440431,3.380919695,0.798750449,13.3,3.542196677,1,7.5,7,1.869157985
La6Ti6,336.14,16.515,1.54,6.82812,0.079,443.7,-0.321820126,2.868931223,0.511658682,40.74,3.503147196,2,7.33,4,0.526317144
La6V6,340.1,15.355,1.63,6.746187,0.525,475.8,-0.458032124,2.820333309,0.580900177,29.4,3.52691056,2,7.33,5,0.334540971
La6W6,346.86,15.93,1.41872794896737,6.33927666666667,0.58542,549.133333333333,-1.554438607,6.020261462,0.654188489,0.0001874,3.633736935,3,6.95454545454545,3.77976314968462,1.92554487
La6W6,346.86,15.93,1.41872794896737,6.33927666666667,0.58542,549.133333333333,-1.554584608,6.02026777,0.654227027,0.0001874,3.633736935,3,7.5,3.77976314968462,1.939591931
La6Y6,370.97,21.135,1.13862767049827,5.79035333333333,0.415666666666667,401.266666666667,-0.713178213,4.142189113,0.56437001,19.11,3.432333549,3,7.5,3,1.605617093
La6Y6,370.97,21.135,1.13862767049827,5.79035333333333,0.415666666666667,401.266666666667,-0.712835311,4.141751052,0.564256307,19.11,3.432333549,3,6.95454545454545,3,2.288234657
La6Y6,370.97,21.135,1.17861179274937,6.00380666666667,0.361333333333333,396.333333333333,-0.703045367,4.176232529,0.545092116,19.11,3.432333549,3,7.5,3,1.706533639
La6Y6,370.97,21.135,1.17861179274937,6.00380666666667,0.361333333333333,396.333333333333,-0.703320949,4.176472247,0.545181223,19.11,3.432333549,3,6.95454545454545,3,2.097938239
La6Zn6,321.845,15.775,1.1,5.5769,0.47,406.2,-0.581934824,2.860270502,0.500277766,14.37,3.339966943,2,7.33,3,1.934841776
La6Zn6,321.845,15.775,1.25918566680867,6.84933233333333,0.313333333333333,312.916666666667,-4.213514609,3.852346835,0.777488122,14.37,3.339966943,3,6.95454545454545,4.7622031559046,2.93402692
La6Zr6,350.2,18.205,1.17186883256013,5.92930866666667,0.455333333333333,471.133333333333,-0.886730029,4.638740567,0.59982078,25.49,3.66766341,3,7.5,3.30192724889463,2.012838582
La6Zr6,350.2,18.205,1.17186883256013,5.92930866666667,0.455333333333333,471.133333333333,-0.88651189,4.638594774,0.599756302,25.49,3.66766341,3,6.95454545454545,3.30192724889463,2.143324651
La6Zr6,350.2,18.205,1.2484332370235,6.28171733333333,0.440666666666667,536.066666666667,-0.743865174,4.176344123,0.595141015,25.49,3.66766341,3,7.5,3.63424118566428,1.162705561
La6Zr6,350.2,18.205,1.2484332370235,6.28171733333333,0.440666666666667,536.066666666667,-0.743584155,4.176173231,0.595043496,25.49,3.66766341,3,6.95454545454545,3.63424118566428,1.305268994
Mn6Mo6,602.975,8.365,1.73130021315173,7.32016866666667,0.249333333333333,367.466666666667,-1.14323828,2.434678458,0.459081974,17.164,4.878714897,3,7.5,6.64939976115098,1.517795889
Mn6Mo6,602.975,8.365,1.93380672778014,7.20629933333333,0.498666666666667,501.733333333333,-1.318759201,3.099556453,0.386905927,17.164,4.878714897,3,7.5,6.31635959765638,1.496570057
Mn6Mo6,602.975,8.365,1.93380672778014,7.20629933333333,0.498666666666667,501.733333333333,-1.31883078,3.099665621,0.386912938,17.164,4.878714897,3,6.95454545454545,6.31635959765638,1.504054548
Mn6Nb6,610.645,9.09,1.55,7.434038,0,233.2,-1.018434932,1.885185412,0.469788419,17.191,4.633050821,2,7.33,7,0.85265606
Mn6Nb6,610.645,9.09,1.58315664387216,6.98391266666667,0.610666666666667,555.6,-1.09005646,3.425703674,0.329417542,17.191,4.633050821,3,6.95454545454545,5.59344471040698,1.715640201
Mn6Ni6,621.825,6.97,1.72061035682109,7.536958,0.578,314.2,-1.127307992,1.224359947,0.507842659,9.216,4.724399567,5,7.615384615,8.36660026534076,2.758326416
Mn6Pd6,640.16,7.955,1.55,7.434038,0,233.2,-1.057759172,1.265861345,0.523177481,5.83875,4.615777399,2,7.33,7,4.422950306
Mn6Pd6,640.16,7.955,1.74192195256241,7.73497166666667,0.187333333333333,287.7,-1.561705091,1.246250217,0.512829116,5.83875,4.615777399,3,6.95454545454545,7.88373516310524,4.53822562
Mn6Pt6,641.835,8.22,1.55,7.434038,0,233.2,-0.937099222,1.191822223,0.523495449,9.899,4.889882645,2,7.33,7,4.357380667
Mn6Pt6,641.835,8.22,1.76278527649283,7.942302,0.709333333333333,325.466666666667,-1.484942968,1.400693491,0.512000713,9.899,4.889882645,3,6.95454545454545,7.88373516310524,4.211434587
Mn6Rh6,635.795,7.815,1.87989361401118,7.446469,0.5685,374.95,-1.183962967,1.769864915,0.478128474,20.739,4.786581446,5,7.615384615,7.93725393319377,2.937726308
Mn6Ru6,580.92,7.76,2.2,7.3605,1.05,605.7,-1.634718569,2.750881805,0.374753959,12.865,4.856771571,2,7.33,8,1.827539942
Mn6Ru6,580.92,7.76,1.84661853126194,7.397269,0.525,419.45,-1.257315855,2.213125628,0.435871757,12.865,4.856771571,5,7.615384615,7.48331477354788,1.532449899
Mn6Ta6,610.69,9.1,1.55,7.434038,0,233.2,-0.618250453,2.200708061,0.402665273,12.405,4.834919235,2,7.33,7,0.881301892
Mn6Ta6,610.69,9.1,1.5,7.549571,0.322,771,-0.633839914,5.006786384,0.214181609,12.405,4.834919235,2,7.33,5,2.035513828
Mn6Ta6,610.69,9.1,1.5164848364447,7.51106,0.214666666666667,591.733333333333,-0.628271336,4.214729588,0.282228925,12.405,4.834919235,3,6.95454545454545,5.59344471040698,1.621280238
Mn6W6,603.885,8.41,2.05140732237095,7.72069933333333,0.544173333333333,634.4,-1.421151439,3.722776741,0.323501789,19.723,4.992345475,3,6.95454545454545,6.31635959765638,1.030438371
Mn6W6,603.885,8.41,1.91258986716964,7.649034,0.40813,534.1,-1.331082547,3.402433624,0.33999568,19.723,4.992345475,5,7.615384615,6.48074069840786,0.660295386
Mn6Y6,627.995,13.615,1.55,7.434038,0,233.2,-1.261428132,0.827140634,0.564828855,31.145,3.707694665,2,7.33,7,0.907120053
Mn6Y6,627.995,13.615,1.3751363568752,6.825649,0.1535,312.3,-1.2150116,3.038167228,0.444862578,31.145,3.707694665,5,7.615384615,4.58257569495584,1.838175784
Mn6Y6,627.995,13.615,1.32134772053939,6.62285266666667,0.204666666666667,338.666666666667,-1.191086062,3.691956592,0.382959964,31.145,3.707694665,3,6.95454545454545,3.97905720789639,2.059706925
Mn6Zn6,578.87,8.255,1.55,7.434038,0,233.2,-0.764982249,1.390825554,0.499299143,6.308,4.601821718,2,7.33,7,2.393575231
Mn6Zn6,578.87,8.255,1.61596963373812,8.74081066666667,0,161.966666666667,-5.064941679,1.770746507,0.499188294,6.308,4.601821718,3,7.5,10.0265958699292,3.231892388
Mn6Zn6,578.87,8.255,1.61596963373812,8.74081066666667,0,161.966666666667,-5.064884578,1.770777746,0.499182578,6.308,4.601821718,3,6.95454545454545,10.0265958699292,3.221671928
Mn6Zr6,607.225,10.685,1.55,7.434038,0,233.2,-1.014994379,1.404169623,0.53064486,20.238,4.319470694,1,7.5,7,2.81422785
Mn6Zr6,607.225,10.685,1.33,6.634126,0.426,601,-1.06989371,4.772993347,0.210168928,20.238,4.319470694,1,7.5,4,5.331336913
Mn6Zr6,607.225,10.685,1.55,7.434038,0,233.2,-1.015139948,1.404272658,0.530666808,20.238,4.319470694,2,7.33,7,0.772304109
Mn6Zr6,607.225,10.685,1.43579246411172,7.034082,0.213,417.1,-1.03678168,3.177324737,0.405497499,20.238,4.319470694,5,7.615384615,5.29150262212918,2.293977484
Mn6Zr6,607.225,10.685,1.39962489950871,6.90076333333333,0.284,478.4,-1.046276306,3.695309511,0.350645814,20.238,4.319470694,3,6.95454545454545,4.82028452835046,2.051355479
Mo12,314.7,9.38,2.16,7.09243,0.748,636,-1.045069806,4.589310286,0.667494371,21.32,4.976166617,1,7.5,6,4.001872917
Mo12,314.7,9.38,2.16,7.09243,0.748,636,-1.045806248,4.589375947,0.667635732,21.32,4.976166617,3,7.5,6,1.134830764
Mo12,314.7,9.38,2.16,7.09243,0.748,636,-1.045416019,4.589337541,0.667551165,21.32,4.976166617,3,6.95454545454545,6,1.083346689
Mo6Nb6,322.37,10.105,2.16,7.09243,0.748,636,-1.113611593,4.210576428,0.670966299,11.97,4.787231865,2,7.33,6,1.833897882
Mo6Nb6,322.37,10.105,1.95438068394833,6.98123666666667,0.804,662.933333333333,-1.092630042,4.442857736,0.656671189,11.97,4.787231865,3,7.5,5.64621617328617,1.209958537
Mo6Nb6,322.37,10.105,1.95438068394833,6.98123666666667,0.804,662.933333333333,-1.092415798,4.442775043,0.656615995,11.97,4.787231865,3,6.95454545454545,5.64621617328617,1.165175402
Mo6Nb6,322.37,10.105,1.76833511934739,6.87004333333333,0.86,689.866666666667,-1.069494108,4.684456391,0.640947248,11.97,4.787231865,3,7.5,5.31329284591306,1.37883293
Mo6Nb6,322.37,10.105,1.76833511934739,6.87004333333333,0.86,689.866666666667,-1.069187173,4.684329799,0.640875063,11.97,4.787231865,3,6.95454545454545,5.31329284591306,1.175953151
Mo6Ni6,333.55,7.985,2.07322747937726,7.27491266666667,0.884,555.733333333333,-1.262852552,2.106068043,0.359646718,10.761,5.116997273,3,7.5,7.11378660898013,1.89413409
Mo6Ni6,333.55,7.985,2.07322747937726,7.27491266666667,0.884,555.733333333333,-1.262995177,2.106092712,0.359652469,10.761,5.116997273,3,6.95454545454545,7.11378660898013,1.991060631
Mo6Ni6,333.55,7.985,1.98994082465047,7.45739533333333,1.02,475.466666666667,-1.457740793,1.761030985,0.408577931,10.761,5.116997273,3,7.5,8.43432665301749,2.192337523
Mo6Os6,294.07,8.9,2.17325186524717,7.54103,0.865333333333333,644.333333333333,-1.375154889,5.160138949,0.661636498,15.05,5.114194489,3,7.5,6.60385449778925,1.602811871
Mo6Os6,294.07,8.9,2.17325186524717,7.54103,0.865333333333333,644.333333333333,-1.375171552,5.160173582,0.661638665,15.05,5.114194489,3,6.95454545454545,6.60385449778925,1.717840105
Mo6Os6,294.07,8.9,2.18658503231495,7.98963,0.982666666666667,652.666666666667,-1.627326998,4.942217401,0.715038227,15.05,5.114194489,3,7.5,7.26848237132856,1.208521368
Mo6Os6,294.07,8.9,2.18658503231495,7.98963,0.982666666666667,652.666666666667,-1.627317,4.94219122,0.715037979,15.05,5.114194489,3,6.95454545454545,7.26848237132856,1.485213794
Mo6Pd6,351.885,8.97,2.17325186524717,7.507233,0.686,556.233333333333,-1.551088853,3.129291689,0.718349155,18.04,5.118331265,3,7.5,7.11378660898013,1.713947245
Mo6Pd6,351.885,8.97,2.17325186524717,7.507233,0.686,556.233333333333,-1.551081123,3.129292163,0.718347968,18.04,5.118331265,3,6.95454545454545,7.11378660898013,1.88605884
Mo6Pd6,351.885,8.97,2.18658503231495,7.922036,0.624,476.466666666667,-2.14590467,2.840729353,0.83153292,18.04,5.118331265,3,7.5,8.43432665301749,2.513866963
Mo6Pd6,351.885,8.97,2.18658503231495,7.922036,0.624,476.466666666667,-2.14583203,2.840739253,0.831516966,18.04,5.118331265,3,6.95454545454545,8.43432665301749,2.735525862
Mo6Pt6,353.56,9.235,2.28,8.95883,2.128,510,-3.063478114,3.079639234,0.91193071,16.39,5.263392283,2,7.33,10,3.790806321
Mo6Pt6,353.56,9.235,2.19928130794426,7.71456333333333,1.208,594,-1.783227538,3.464276082,0.708856577,16.39,5.263392283,3,7.5,7.11378660898013,1.759121679
Mo6Pt6,353.56,9.235,2.19928130794426,7.71456333333333,1.208,594,-1.783199141,3.464279584,0.708850304,16.39,5.263392283,3,6.95454545454545,7.11378660898013,2.00197811
Mo6Pt6,353.56,9.235,2.2392769775338,8.33669666666667,1.668,552,-2.454575557,3.330172092,0.815350183,16.39,5.263392283,3,7.5,8.43432665301749,2.510177507
Mo6Pt6,353.56,9.235,2.2392769775338,8.33669666666667,1.668,552,-2.45461329,3.330211619,0.815351833,16.39,5.263392283,3,6.95454545454545,8.43432665301749,2.72799171
Mo6Re6,295.4,9.12,2.06960294842014,7.33946,0.548666666666667,670,-1.251688941,5.120621079,0.683838228,13.88,5.103454446,3,7.5,6.31635959765638,1.404203872
Mo6Re6,295.4,9.12,2.06960294842014,7.33946,0.548666666666667,670,-1.251556733,5.120595152,0.683813421,13.88,5.103454446,3,6.95454545454545,6.31635959765638,1.400260806
Mo6Re6,295.4,9.12,1.98298905745802,7.58649,0.349333333333333,704,-1.38471832,5.11120962,0.707066859,13.88,5.103454446,3,7.5,6.64939976115098,1.090090487
Mo6Re6,295.4,9.12,1.98298905745802,7.58649,0.349333333333333,704,-1.384475838,5.111173555,0.707022409,13.88,5.103454446,3,6.95454545454545,6.64939976115098,1.148073184
Mo6Rh6,347.52,8.83,2.19928130794426,7.21458666666667,0.877666666666667,596.233333333333,-1.253584607,4.536966745,0.655523469,19.3,5.104425265,3,7.5,6.86828545531999,1.749373745
Mo6Rh6,347.52,8.83,2.19928130794426,7.21458666666667,0.877666666666667,596.233333333333,-1.25362359,4.536943974,0.655531107,19.3,5.104425265,3,6.95454545454545,6.86828545531999,1.755178206
Mo6Rh6,347.52,8.83,2.2392769775338,7.33674333333333,1.00733333333333,556.466666666667,-1.625868409,4.061911397,0.751430915,19.3,5.104425265,3,7.5,7.86222418262669,1.923733545
Mo6Rh6,347.52,8.83,2.2392769775338,7.33674333333333,1.00733333333333,556.466666666667,-1.62579519,4.061899287,0.751420873,19.3,5.104425265,3,6.95454545454545,7.86222418262669,2.37558007
Mo6Ru6,292.645,8.775,2.17325186524717,7.18178666666667,0.848666666666667,625.9,-1.26103415,4.705816187,0.668314728,8.167,5.012515519,3,7.5,6.60385449778925,1.666186776
Mo6Ru6,292.645,8.775,2.17325186524717,7.18178666666667,0.848666666666667,625.9,-1.261064287,4.705842743,0.668319703,8.167,5.012515519,3,6.95454545454545,6.60385449778925,1.695728951
Mo6Ru6,292.645,8.775,2.18658503231495,7.27114333333333,0.949333333333333,615.8,-1.431139193,4.307601122,0.725637539,8.167,5.012515519,3,7.5,7.26848237132856,1.375850154
Mo6Ru6,292.645,8.775,2.18658503231495,7.27114333333333,0.949333333333333,615.8,-1.431184532,4.307615044,0.725645113,8.167,5.012515519,3,6.95454545454545,7.26848237132856,1.707572434
Mo6Sc6,322.8,12.19,1.85132274527393,6.91545,0.561333333333333,535.333333333333,-1.04872439,4.127610682,0.664991663,23.1,4.276749099,3,7.5,4.7622031559046,1.077728899
Mo6Sc6,322.8,12.19,1.85132274527393,6.91545,0.561333333333333,535.333333333333,-1.04872439,4.127610682,0.664991663,23.1,4.276749099,3,7.5,4.7622031559046,1.077728899
Mo6Sc6,322.8,12.19,1.85132274527393,6.91545,0.561333333333333,535.333333333333,-1.04872439,4.127610682,0.664991663,23.1,4.276749099,3,7.5,4.7622031559046,1.077728899
Mo6Sc6,322.8,12.19,1.85132274527393,6.91545,0.561333333333333,535.333333333333,-1.047975495,4.127341652,0.66480178,23.1,4.276749099,3,6.95454545454545,4.7622031559046,1.240894207
Mo6Sc6,322.8,12.19,1.85132274527393,6.91545,0.561333333333333,535.333333333333,-1.047975495,4.127341652,0.66480178,23.1,4.276749099,3,6.95454545454545,4.7622031559046,1.240894207
Mo6Sc6,322.8,12.19,1.85132274527393,6.91545,0.561333333333333,535.333333333333,-1.047975495,4.127341652,0.66480178,23.1,4.276749099,3,6.95454545454545,4.7622031559046,1.240894207
Mo6Sc6,322.8,12.19,1.58675736442991,6.73847,0.374666666666667,434.666666666667,-0.765498942,4.430310604,0.544097044,23.1,4.276749099,3,7.5,3.77976314968462,1.737020049
Mo6Sc6,322.8,12.19,1.58675736442991,6.73847,0.374666666666667,434.666666666667,-0.765498942,4.430310604,0.544097044,23.1,4.276749099,3,7.5,3.77976314968462,1.737020049
Mo6Sc6,322.8,12.19,1.58675736442991,6.73847,0.374666666666667,434.666666666667,-0.765498942,4.430310604,0.544097044,23.1,4.276749099,3,7.5,3.77976314968462,1.737020049
Mo6Sc6,322.8,12.19,1.58675736442991,6.73847,0.374666666666667,434.666666666667,-0.764838021,4.429887308,0.543945742,23.1,4.276749099,3,6.95454545454545,3.77976314968462,1.483848191
