surface,LC,MV,EN,SE,DBC,DBF,DOS,CN,GCN,RxnE
Fe6Ru6,278.62,7.63,2.0064894716893,483.25,-1.568909181,0.449952743,15.401,2,7.33,-0.251858229
Fe6Ru6,278.62,7.63,2.0064894716893,483.25,-1.568862289,0.449971809,15.401,2,7.33,-0.175456554
Fe6Ru6,278.62,7.63,1.94584519717385,442.433333333333,-1.501459589,0.467405302,15.401,3,7.5,-0.356832537
Fe6Ru6,278.62,7.63,1.94584519717385,442.433333333333,-1.501384906,0.467394465,15.401,3,6.95454545454545,-0.33159289
Fe6Ru6,278.62,7.63,2.06902378763089,524.066666666667,-1.637732042,0.432223157,15.401,3,7.5,-0.34153348
Fe6Ru6,278.62,7.63,2.06902378763089,524.066666666667,-1.637709189,0.432235222,15.401,3,6.95454545454545,-0.386167905
Fe6Ta6,308.39,8.97,1.83,360.8,-1.016648308,0.350539125,19.036,1,7.5,-0.121832304
Fe6Ta6,308.39,8.97,1.5,771,-0.381290068,0.233515254,19.036,1,7.5,0.058062699
Fe6Ta6,308.39,8.97,1.83,360.8,-1.016729424,0.350551996,19.036,2,7.33,-0.46255992
Fe6Ta6,308.39,8.97,1.5,771,-0.381233179,0.233517642,19.036,2,7.33,-0.478315583
Fe6Ta6,308.39,8.97,1.60279459522331,634.266666666667,-0.621352222,0.277735634,19.036,3,6.95454545454545,-0.731427984
Fe6Tc6,280.075,7.86,1.83,360.8,-1.327468802,0.494914149,16.291,2,7.33,-0.328355143
Fe6Tc6,280.075,7.86,1.85304198820147,431.533333333333,-1.418948301,0.453456924,16.291,3,7.5,-0.507662244
Fe6Tc6,280.075,7.86,1.85304198820147,431.533333333333,-1.418942103,0.453459089,16.291,3,6.95454545454545,-0.487695075
Fe6Tc6,280.075,7.86,1.87637410384571,502.266666666667,-1.518418777,0.40838084,16.291,3,7.5,-0.525895096
Fe6Tc6,280.075,7.86,1.87637410384571,502.266666666667,-1.518429577,0.408395361,16.291,3,6.95454545454545,-0.542700302
Fe6Y6,325.695,13.485,1.22,391.4,-0.853839814,0.21169865,24.995,1,7.5,0.586776894
Fe6Y6,325.695,13.485,1.83,360.8,-1.253607961,0.541076767,24.995,2,7.33,-0.617506437
Fe6Y6,325.695,13.485,1.22,391.4,-0.853779732,0.211694025,24.995,2,7.33,-0.591903246
Fe6Y6,325.695,13.485,1.49418874309774,376.1,-1.151451838,0.456831066,24.995,2,7.33,-0.209275542
Fe6Y6,325.695,13.485,1.59865225046743,371,-1.194958586,0.492768907,24.995,3,7.5,-0.623571855
Fe6Y6,325.695,13.485,1.39655137591507,381.2,-1.090815458,0.406891001,24.995,3,6.95454545454545,-0.797759406
Fe6Zn6,276.57,8.125,1.83,360.8,-1.146072061,0.498232559,6.431,1,7.5,0.184544884
Fe6Zn6,276.57,8.125,1.76791768912406,282.65,-3.143630167,0.498505672,6.431,3,7.5,-0.384840942
Fe6Zn6,276.57,8.125,1.7079415057474,204.5,-5.085748202,0.498716407,6.431,3,7.5,0.128600456
Fe6Zn6,276.57,8.125,1.7079415057474,204.5,-5.085779111,0.498716605,6.431,3,6.95454545454545,0.086461043
Fe6Zr6,304.925,10.555,1.83,360.8,-1.163079762,0.50416188,13.206,1,7.5,-0.262218827
Fe6Zr6,304.925,10.555,1.33,601,-0.830457519,0.233844069,13.206,1,7.5,0.490417982
Fe6Zr6,304.925,10.555,1.83,360.8,-1.162220073,0.504002341,13.206,2,7.33,-0.594137709
Fe6Zr6,304.925,10.555,1.33,601,-0.830277533,0.233817283,13.206,2,7.33,-0.493129596
Fe6Zr6,304.925,10.555,1.47928365016285,520.933333333333,-0.989527244,0.363670712,13.206,3,6.95454545454545,-0.778052514
Hf12,319.64,13.44,1.3,655.5,-1.048610076,0.573283516,14.96,1,7.5,0.283894463
Hf12,319.64,13.44,1.3,655.5,-1.047781676,0.573114428,14.96,2,7.33,-0.742009131
Hf12,319.64,13.44,1.3,655.5,-1.048158336,0.57318976,14.96,3,7.5,-0.990286206
Hf12,319.64,13.44,1.3,655.5,-1.04826476,0.57323648,14.96,3,6.95454545454545,-0.996874898
Hf6Hg6,310.07,13.765,1.3,655.5,-0.243477646,0.430837556,10.21,2,7.33,-0.746579419
Hf6Hg6,310.07,13.765,1.3,655.5,-0.243349241,0.430828113,10.21,1,7.5,0.042829222
Hf6Ir6,351.77,10.98,1.3,655.5,-0.757598433,0.468591174,7.726,1,7.5,0.267167489
Hf6Ir6,351.77,10.98,2.2,586,-2.463660165,0.883704076,7.726,2,7.33,0.000396334
Hf6Ir6,351.77,10.98,1.54918444782651,632.333333333333,-1.528208691,0.656093012,7.726,3,6.95454545454545,-0.470553944
Hf6Ir6,351.77,10.98,1.84613265645195,609.166666666667,-2.066527333,0.7870759,7.726,3,7.5,-0.021205831
Hf6Ir6,351.77,10.98,1.84613265645195,609.166666666667,-2.066383861,0.787043278,7.726,3,6.95454545454545,-0.403560605
Hf6La6,348.42,17.915,1.3,655.5,-0.815705175,0.581221974,28.48,2,7.33,-0.896784217
Hf6La6,348.42,17.915,1.22958851108629,572.4,-0.900471125,0.587994643,28.48,3,6.95454545454545,-0.897437562
Hf6La6,348.42,17.915,1.16299069738107,489.3,-0.996303553,0.595657487,28.48,3,7.5,-0.821534673
Hf6La6,348.42,17.915,1.22958851108629,572.4,-0.900566384,0.588014709,28.48,3,7.5,-0.80731033
Hf6La6,348.42,17.915,1.16299069738107,489.3,-0.996296475,0.595653038,28.48,3,6.95454545454545,-0.664383897
Hf6La6,348.42,17.915,1.16299069738107,489.3,-0.996303553,0.595657487,28.48,3,7.5,-0.824627927
Hf6Mo6,317.17,11.41,2.16,636,-0.809453578,0.69591554,13.41,2,7.33,-0.786631855
Hf6Mo6,317.17,11.41,1.53973796632389,649,-0.919600571,0.608267772,13.41,3,7.5,-0.869518547
Hf6Mo6,317.17,11.41,1.53973796632389,649,-0.919657995,0.608274768,13.41,3,6.95454545454545,-0.842482132
Hf6Mo6,317.17,11.41,1.82368692687632,642.5,-0.858501632,0.65691654,13.41,3,7.5,-0.78648573
Hf6Nb6,324.84,12.135,1.3,655.5,-1.039417511,0.544443061,18.34,2,7.33,-0.683182201
Hf6Nb6,324.84,12.135,1.39316395357652,675.933333333333,-1.014340169,0.588332751,18.34,3,7.5,-0.903139572
Hf6Nb6,324.84,12.135,1.39316395357652,675.933333333333,-1.014158345,0.588293955,18.34,3,6.95454545454545,-0.882235243
Hf6Nb6,324.84,12.135,1.4930044627269,696.366666666667,-0.992248031,0.626522149,18.34,3,7.5,-0.940494271
Hf6Nb6,324.84,12.135,1.4930044627269,696.366666666667,-0.992347001,0.6265497,18.34,3,6.95454545454545,-0.828577387
Hf6Ni6,336.02,10.015,1.91,395.2,-2.043496659,0.458827005,11.784,1,7.5,0.022138366
Hf6Ni6,336.02,10.015,1.3,655.5,-0.584225862,0.22235535,11.784,2,7.33,-0.764157565
Hf6Ni6,336.02,10.015,1.91,395.2,-2.043364393,0.458816215,11.784,2,7.33,-0.168524454
Hf6Os6,296.54,10.93,1.3,655.5,-0.613824861,0.44839583,5.617,1,7.5,0.766398694
Hf6Os6,296.54,10.93,2.2,661,-1.396195843,0.819094782,5.617,1,7.5,-0.466177537
Hf6Os6,296.54,10.93,2.2,661,-1.395007138,0.818866148,5.617,2,7.33,-0.575484305
Hf6Os6,296.54,10.93,1.54918444782651,657.333333333333,-0.932380038,0.59963892,5.617,3,6.95454545454545,-0.960070685
Hf6Pd6,354.355,11,1.3,655.5,-0.506963111,0.414955325,15.55,2,7.33,-0.828113977
Hf6Pd6,354.355,11,2.2,396.7,-3.312753062,0.946405965,15.55,2,7.33,0.114898844
Hf6Pd6,354.355,11,1.84613265645195,482.966666666667,-2.638310017,0.818655089,15.55,3,7.5,0.050117519
Hf6Pt6,356.03,11.265,1.3,655.5,-0.701824371,0.4216237,11.05,2,7.33,-0.739253298
Hf6Pt6,356.03,11.265,2.28,510,-3.465515705,0.931494511,11.05,2,7.33,-0.73921561
Hf6Pt6,356.03,11.265,1.89062043962199,558.5,-2.798972408,0.808520454,11.05,3,7.5,0.267645049
Hf6Re6,297.87,11.15,1.3,655.5,-1.012375685,0.528419684,19.47,1,7.5,0.813490579
Hf6Re6,297.87,11.15,1.9,738,-1.114918223,0.738561332,19.47,1,7.5,-0.400632796
Hf6Re6,297.87,11.15,1.3,655.5,-1.012807883,0.52847706,19.47,2,7.33,-0.47613908
Hf6Re6,297.87,11.15,1.9,738,-1.11502264,0.738577319,19.47,2,7.33,-0.779357708
Hf6Re6,297.87,11.15,1.47529918282331,683,-1.056123167,0.617672955,19.47,3,6.95454545454545,-0.995218133
Hf6Rh6,349.99,10.86,1.56773931873529,609.233333333333,-1.318728732,0.586204421,9.216,3,7.5,-0.427577645
Hf6Rh6,349.99,10.86,1.56773931873529,609.233333333333,-1.31874486,0.586206189,9.216,3,6.95454545454545,-0.492896939
Hf6Rh6,349.99,10.86,1.89062043962199,562.966666666667,-1.847003184,0.745549905,9.216,3,7.5,-0.121281682
Hf6Ru6,295.115,10.805,2.2,605.7,-1.381586861,0.824476947,2.067,2,7.33,-0.5435644
Hf6Ru6,295.115,10.805,1.54918444782651,638.9,-0.911675316,0.587857016,2.067,3,6.95454545454545,-0.805068656
Hf6Sc6,325.27,14.22,1.36,334,-0.332435688,0.415903996,32.11,1,7.5,0.388042633
Hf6Sc6,325.27,14.22,1.3,655.5,-0.977044851,0.612471065,32.11,2,7.33,-0.820911804
Hf6Sc6,325.27,14.22,1.36,334,-0.33235852,0.415882172,32.11,2,7.33,-0.559912047
Hf6Sc6,325.27,14.22,1.31969996241539,548.333333333333,-0.784982876,0.553887593,32.11,3,7.5,-0.981801424
Hf6Sc6,325.27,14.22,1.31969996241539,548.333333333333,-0.784916678,0.553868777,32.11,3,6.95454545454545,-0.992279712
Hf6Sc6,325.27,14.22,1.3396984544609,441.166666666667,-0.571340642,0.488753568,32.11,3,7.5,-0.967033398
Hf6Sc6,325.27,14.22,1.3396984544609,441.166666666667,-0.571285788,0.488745063,32.11,3,6.95454545454545,-0.981890133
Hf6Ta6,324.885,12.145,1.3635131201749,694,-0.483654067,0.478050505,16.87,3,7.5,-0.959748774
Hf6Ta6,324.885,12.145,1.3635131201749,694,-0.483631084,0.478048761,16.87,3,6.95454545454545,-0.935203834
Hf6Ta6,324.885,12.145,1.43012925299162,732.5,-0.507242105,0.511110832,16.87,3,7.5,-0.989298568
Hf6Ta6,324.885,12.145,1.43012925299162,732.5,-0.507254522,0.511115251,16.87,3,6.95454545454545,-0.903726794
Hf6Tc6,296.57,11.035,1.3,655.5,-0.886231671,0.511600288,20.03,1,7.5,0.692033656
Hf6Tc6,296.57,11.035,1.9,573,-0.951112756,0.756575884,20.03,1,7.5,-0.187047107
Hf6Tc6,296.57,11.035,1.3,655.5,-0.887110017,0.511702875,20.03,2,7.33,-0.493412323
Hf6Tc6,296.57,11.035,1.9,573,-0.950722123,0.756500047,20.03,2,7.33,-0.745167692
Hf6Tc6,296.57,11.035,1.47529918282331,628,-0.915009864,0.619777099,20.03,3,6.95454545454545,-0.882561779
Hf6Ti6,307.36,12.04,1.54,443.7,-0.434530214,0.503162546,32.43,1,7.5,0.223814993
Hf6Ti6,307.36,12.04,1.54,443.7,-0.434661455,0.503224285,32.43,2,7.33,-0.745925393
Hf6Ti6,307.36,12.04,1.37552707066256,584.9,-1.021819334,0.60100195,32.43,3,7.5,-1.034150276
Hf6Ti6,307.36,12.04,1.37552707066256,584.9,-1.021967899,0.601056194,32.43,3,6.95454545454545,-0.962320794
Hf6Ti6,307.36,12.04,1.45544209394271,514.3,-0.709876121,0.549054756,32.43,3,7.5,-0.938004021
Hf6Ti6,307.36,12.04,1.45544209394271,514.3,-0.70977923,0.549030198,32.43,3,6.95454545454545,-0.946481048
Hf6V6,311.32,10.88,1.63,475.8,-0.358397746,0.562415286,26.06,1,7.5,-0.056472873
Hf6V6,311.32,10.88,1.3,655.5,-1.452191723,0.671381627,26.06,2,7.33,-0.68678009
Hf6V6,311.32,10.88,1.63,475.8,-0.357828993,0.562314272,26.06,2,7.33,-0.832894473
Hf6V6,311.32,10.88,1.40181736770934,595.6,-0.976062363,0.623949037,26.06,3,7.5,-1.012364978
Hf6V6,311.32,10.88,1.51160917877811,535.7,-0.625615948,0.588979901,26.06,3,7.5,-0.901478045
Hf6W6,318.08,11.455,1.3,655.5,-1.100613178,0.5290475,16.59,1,7.5,0.140013727
Hf6W6,318.08,11.455,1.3,655.5,-1.100615555,0.529061481,16.59,2,7.33,-0.731622682
Hf6W6,318.08,11.455,1.58586507855208,715.333333333333,-1.156308389,0.592987304,16.59,3,7.5,-0.808410486
Hf6W6,318.08,11.455,1.58586507855208,715.333333333333,-1.156295364,0.592983374,16.59,3,6.95454545454545,-0.853766285
Hf6W6,318.08,11.455,1.93459080567,775.166666666667,-1.201513016,0.644894895,16.59,3,7.5,-0.888731552
Hf6W6,318.08,11.455,1.93459080567,775.166666666667,-1.201469312,0.644887885,16.59,3,6.95454545454545,-0.823455796
Hf6Y6,342.19,16.66,1.3,655.5,-0.740592642,0.569178756,28.4,1,7.5,-0.025439106
Hf6Y6,342.19,16.66,1.22,391.4,-0.865535032,0.51971869,28.4,1,7.5,0.484828492
Hf6Y6,342.19,16.66,1.22,391.4,-0.865387603,0.519685726,28.4,2,7.33,-0.433952728
Hf6Y6,342.19,16.66,1.2727668200451,567.466666666667,-0.776455144,0.555036452,28.4,3,7.5,-0.913387787
Hf6Y6,342.19,16.66,1.2727668200451,567.466666666667,-0.776386324,0.555008817,28.4,3,6.95454545454545,-0.979383012
Hf6Y6,342.19,16.66,1.24610413708286,479.433333333333,-0.817640362,0.538706844,28.4,3,7.5,-0.958903725
Hf6Y6,342.19,16.66,1.24610413708286,479.433333333333,-0.81752199,0.538669296,28.4,3,6.95454545454545,-0.923496408
Hf6Zn6,293.065,11.3,1.65,126.35,-6.996115736,0.996181267,15.09,1,7.5,0.588923872
Hf6Zn6,293.065,11.3,1.3,655.5,-0.202133741,0.435564441,15.09,2,7.33,-0.734239601
Hf6Zn6,293.065,11.3,1.40752748112042,479.116666666667,-3.145836853,0.678461958,15.09,3,7.5,-0.760405659
Hf6Zn6,293.065,11.3,1.40752748112042,479.116666666667,-3.1458681,0.678464368,15.09,3,6.95454545454545,-0.760068782
Hf6Zn6,293.065,11.3,1.46458185158768,390.925,-4.310001792,0.774532055,15.09,5,7.615384615,-0.057868137
Hf6Zr6,321.42,13.73,1.3,655.5,-1.050954213,0.577590589,31.87,1,7.5,0.252911854
Hf6Zr6,321.42,13.73,1.33,601,-0.869263839,0.586802194,31.87,1,7.5,0.3445251
Hf6Zr6,321.42,13.73,1.3,655.5,-1.050891806,0.577586231,31.87,2,7.33,-0.734806278
Hf6Zr6,321.42,13.73,1.31491444588612,628.25,-0.956818885,0.582356626,31.87,2,7.33,-0.698105468
Hf6Zr6,321.42,13.73,1.3099240481964,637.333333333333,-0.987426499,0.580806716,31.87,3,7.5,-0.975953562
Hf6Zr6,321.42,13.73,1.3099240481964,637.333333333333,-0.987438995,0.580808958,31.87,3,6.95454545454545,-0.946379821
Hf6Zr6,321.42,13.73,1.31992385541789,619.166666666667,-0.926951568,0.583879678,31.87,3,7.5,-0.999504198
Hf6Zr6,321.42,13.73,1.31992385541789,619.166666666667,-0.926974503,0.58388122,31.87,3,6.95454545454545,-0.910451815
Hg6La6,338.85,18.24,1.1,406.2,-0.727120101,0.506070579,20.1,2,7.33,-0.462176919
Hg6La6,338.85,18.24,1.48323969741913,233.845,-5.371479251,0.860569333,20.1,5,7.615384615,0.233785244
Hg6Mn6,595.875,10.72,1.55,233.2,-1.191140102,0.513058915,6.718,1,7.5,2.143894049
Hg6Mn6,595.875,10.72,1.55,233.2,-1.191395422,0.513087105,6.718,2,7.33,1.698413762
Hg6Mo6,307.6,11.735,2.16,636,-0.622893085,0.572788838,10.57,1,7.5,0.37534172
Hg6Nb6,315.27,12.46,1.6,716.8,-0.337239124,0.506759148,12.79,2,7.33,-0.644497001
Hg6Nb6,315.27,12.46,1.85663553344511,279.926666666667,-4.918232224,0.854823114,12.79,3,6.95454545454545,0.344905243
Hg6Nb6,315.27,12.46,1.72354775202551,498.363333333333,-2.8145658,0.694969998,12.79,3,6.95454545454545,0.346274248
Hg6Nb6,315.27,12.46,1.6,716.8,-0.336663866,0.506652306,12.79,1,7.5,0.125286245
Hg6Ni6,326.45,10.34,2,61.49,-6.636536452,0.496323115,4.499,1,7.5,1.098776088
Hg6Ni6,326.45,10.34,1.91,395.2,-0.901845501,0.456866349,4.499,1,7.5,0.155650068
Hg6Ni6,326.45,10.34,1.91,395.2,-0.901789915,0.456878498,4.499,2,7.33,-0.146243501
Hg6Pd6,344.785,11.325,2.2,396.7,-1.792778101,0.944528925,4.222,1,7.5,0.40942425
Hg6Pd6,344.785,11.325,2,61.49,-6.500521567,0.994510804,4.222,2,7.33,0.136303454
Hg6Pd6,344.785,11.325,2.2,396.7,-1.792783815,0.944527126,4.222,2,7.33,0.142725613
Hg6Pt6,346.46,11.59,2.28,510,-1.794970092,0.925330745,6.389,1,7.5,-0.153773571
Hg6Pt6,346.46,11.59,2.28,510,-1.794974113,0.925332071,6.389,2,7.33,-0.126653345
Hg6Rh6,340.42,11.185,2,61.49,-6.31337515,0.99460382,15.12,1,7.5,1.129916388
Hg6Rh6,340.42,11.185,2.28,516.7,-0.909125596,0.87278344,15.12,1,7.5,-0.140096449
Hg6Rh6,340.42,11.185,2.28,516.7,-0.909167442,0.872791785,15.12,2,7.33,-0.295523384
Hg6Sc6,315.7,14.545,2,61.49,-7.138682375,0.994121927,15.28,2,7.33,-0.66053022
Hg6Sc6,315.7,14.545,1.36,334,0.050092686,0.290687433,15.28,2,7.33,-0.65310573
Hg6Sc6,315.7,14.545,1.36,334,0.050089228,0.290700704,15.28,1,7.5,0.316608669
Hg6Ta6,315.315,12.47,1.5,771,0.209003862,0.425448093,12.43,2,7.33,-0.754731405
Hg6Ta6,315.315,12.47,1.5,771,0.208998813,0.425447409,12.43,1,7.5,-0.069288483
Hg6Ti6,297.79,12.365,1.54,443.7,-0.068991497,0.417618263,18.18,2,7.33,-0.66269924
Hg6Ti6,297.79,12.365,1.83313129086604,188.893333333333,-5.202273732,0.846139751,18.18,3,6.95454545454545,0.285012035
Hg6Ti6,297.79,12.365,1.83313129086604,188.893333333333,-5.202273732,0.846139751,18.18,3,6.95454545454545,0.236667066
Hg6Ti6,297.79,12.365,1.83313129086604,188.893333333333,-5.200524209,0.845913014,18.18,3,7.5,0.247824957
Hg6Y6,332.62,16.985,1.22,391.4,-0.050534962,0.331335787,12.46,1,7.5,0.335700856
Hg6Y6,332.62,16.985,1.22,391.4,-0.050613302,0.331349951,12.46,2,7.33,-0.672301321
Hg6Y6,332.62,16.985,1.69618521769762,171.46,-5.616648056,0.851568489,12.46,3,7.5,0.423720295
Hg6Zr6,311.85,14.055,1.33,601,-0.160204296,0.445273865,17.52,2,7.33,-0.683125057
Hg6Zr6,311.85,14.055,1.74570374703721,241.326666666667,-5.243005279,0.853989824,17.52,3,6.95454545454545,0.243429366
Hg6Zr6,311.85,14.055,1.74570374703721,241.326666666667,-5.242733395,0.853957199,17.52,3,7.5,0.142375675
Ir12,383.9,8.52,2.2,586,-2.403748601,0.82583483,17.27,1,7.5,-0.324119827
Ir12,383.9,8.52,2.2,586,-2.40412865,0.825898311,17.27,2,7.33,-0.121203722
Ir12,383.9,8.52,2.2,586,-2.40414893,0.825904251,17.27,3,7.5,-0.111492251
Ir12,383.9,8.52,2.2,586,-2.404406275,0.825921733,17.27,3,6.95454545454545,-0.157797318
Ir6La6,380.55,15.455,1.1,406.2,-0.678188902,0.498896153,5.362,1,7.5,1.062123171
Ir6La6,380.55,15.455,2.2,586,-1.460145223,0.940347213,5.362,2,7.33,-0.433537346
Ir6La6,380.55,15.455,1.1,406.2,-0.678459259,0.498955588,5.362,2,7.33,0.063654094
Ir6La6,380.55,15.455,1.38591315488436,466.133333333333,-1.107527506,0.741234607,5.362,3,6.95454545454545,-0.848195706
Ir6Mn6,637.575,7.935,1.55,233.2,-0.967724151,0.533965103,19.997,1,7.5,0.939078327
Ir6Mn6,637.575,7.935,2.2,586,-2.33354934,0.444399252,19.997,2,7.33,0.398431532
Ir6Mn6,637.575,7.935,1.95760779923796,468.4,-1.885606244,0.473769688,19.997,3,7.5,0.387980591
Ir6Mn6,637.575,7.935,1.74192195256241,350.8,-1.430249425,0.503602992,19.997,3,6.95454545454545,0.187797733
Ir6Mo6,349.3,8.95,2.2,586,-2.394669722,0.864972703,19.79,2,7.33,-0.258390185
Ir6Mo6,349.3,8.95,2.16,636,-1.165805906,0.627031451,19.79,2,7.33,-0.428850593
Ir6Mo6,349.3,8.95,2.18658503231495,602.666666666667,-2.027425476,0.793869142,19.79,3,7.5,-0.373053243
Ir6Mo6,349.3,8.95,2.18658503231495,602.666666666667,-2.027842451,0.793952963,19.79,3,6.95454545454545,-0.36454125
Ir6Mo6,349.3,8.95,2.17325186524717,619.333333333333,-1.620255958,0.715023206,19.79,3,7.5,-0.534108988
Ir6Mo6,349.3,8.95,2.17325186524717,619.333333333333,-1.620426805,0.715067522,19.79,3,6.95454545454545,-0.605153013
Ir6Nb6,356.97,9.675,1.6,716.8,-0.873523002,0.581472761,14.88,2,7.33,-0.401377164
Ir6Nb6,356.97,9.675,1.97843497729948,629.6,-1.861530236,0.799687632,14.88,3,7.5,-0.477370532
Ir6Nb6,356.97,9.675,1.97843497729948,629.6,-1.861615041,0.799707111,14.88,3,6.95454545454545,-0.734541103
Ir6Nb6,356.97,9.675,1.77918407245545,673.2,-1.420507856,0.702286277,14.88,3,7.5,-0.476505074
Ir6Nb6,356.97,9.675,1.77918407245545,673.2,-1.420492976,0.702282087,14.88,3,6.95454545454545,-0.735502209
Ir6Ni6,368.15,7.555,2.2,586,-2.15910204,0.413674435,17.632,2,7.33,-0.2761033
Ir6Ni6,368.15,7.555,1.91,395.2,-1.475489088,0.449436322,17.632,2,7.33,-0.082068989
Ir6Ni6,368.15,7.555,2.04987804515293,490.6,-1.811095019,0.431860348,17.632,2,7.33,-0.237677288
Ir6Ni6,368.15,7.555,2.04987804515293,490.6,-1.811095828,0.431860756,17.632,2,7.33,-0.172858547
Ir6Ni6,368.15,7.555,2.09874452545851,522.4,-1.925635307,0.425880866,17.632,3,7.5,-0.275571589
Ir6Ni6,368.15,7.555,2.09874452545851,522.4,-1.925662851,0.425877716,17.632,3,6.95454545454545,-0.296902185
Ir6Ni6,368.15,7.555,2.00214935597366,458.8,-1.697888218,0.437799799,17.632,3,7.5,-0.273229505
Ir6Ni6,368.15,7.555,2.00214935597366,458.8,-1.697890944,0.437799442,17.632,3,6.95454545454545,-0.247733255
Ir6Os6,328.67,8.47,2.2,586,-2.623369195,0.810608767,7.848,2,7.33,0.04062646
Ir6Os6,328.67,8.47,2.2,661,-1.927843593,0.711883143,7.848,2,7.33,-0.187484666
Ir6Os6,328.67,8.47,2.2,623.5,-2.279524017,0.761803037,7.848,2,7.33,-0.052142726
Ir6Os6,328.67,8.47,2.2,611,-2.394964419,0.778186436,7.848,3,7.5,-0.058876591
Ir6Os6,328.67,8.47,2.2,611,-2.394972686,0.778186206,7.848,3,6.95454545454545,-0.079557243
Ir6Os6,328.67,8.47,2.2,636,-2.163189524,0.745287199,7.848,3,7.5,-0.160421856
Ir6Os6,328.67,8.47,2.2,636,-2.16317357,0.745284921,7.848,3,6.95454545454545,-0.203481286
Ir6Pd6,386.485,8.54,2.2,586,-1.878103509,0.808767851,9.642,1,7.5,-0.361580107
Ir6Pd6,386.485,8.54,2.2,586,-1.878088377,0.808767036,9.642,2,7.33,0.041048781
Ir6Pd6,386.485,8.54,2.2,396.7,-2.187848335,0.924230183,9.642,2,7.33,-0.304953625
Ir6Pd6,386.485,8.54,2.2,522.9,-1.982890645,0.847836894,9.642,3,6.95454545454545,-0.331729491
Ir6Pd6,386.485,8.54,2.2,459.8,-2.086121552,0.886314321,9.642,3,6.95454545454545,-0.154298479
Ir6Pd6,386.485,8.54,2.2,396.7,-2.187831397,0.924231844,9.642,1,7.5,-0.355953201
Ir6Pt6,388.16,8.805,2.2,586,-2.028919459,0.809388338,31.07,1,7.5,-0.38702003
Ir6Pt6,388.16,8.805,2.28,510,-2.549928924,0.900259757,31.07,1,7.5,-0.273976186
Ir6Pt6,388.16,8.805,2.2,586,-2.028868394,0.809376558,31.07,2,7.33,-0.233587689
Ir6Pt6,388.16,8.805,2.28,510,-2.549951226,0.900265097,31.07,2,7.33,-0.099984012
Ir6Pt6,388.16,8.805,2.23964282866711,548,-2.291487374,0.855181753,31.07,2,7.33,-0.190297779
Ir6Pt6,388.16,8.805,2.23964282866711,548,-2.291561839,0.855196298,31.07,2,7.33,-0.152468105
Ir6Pt6,388.16,8.805,2.22634981009304,560.666666666667,-2.204461665,0.840003943,31.07,3,7.5,-0.216816905
Ir6Pt6,388.16,8.805,2.22634981009304,560.666666666667,-2.204464488,0.840004761,31.07,3,6.95454545454545,-0.230977301
Ir6Pt6,388.16,8.805,2.25301521677332,535.333333333333,-2.37812315,0.870296154,31.07,3,7.5,-0.145648252
Ir6Pt6,388.16,8.805,2.25301521677332,535.333333333333,-2.378179447,0.870307024,31.07,3,6.95454545454545,-0.144528095
Ir6Re6,330,8.69,2.2,586,-2.583456357,0.844577558,9.841,2,7.33,-0.386830094
Ir6Re6,330,8.69,1.9,738,-1.590244217,0.68446772,9.841,2,7.33,-0.035166088
Ir6Re6,330,8.69,2.09507538418998,636.666666666667,-2.273821931,0.794662117,9.841,3,7.5,-0.187914606
Ir6Re6,330,8.69,2.09507538418998,636.666666666667,-2.273821147,0.794662554,9.841,3,6.95454545454545,-0.223491722
Ir6Re6,330,8.69,1.99515493883582,687.333333333333,-1.943406056,0.741398463,9.841,3,7.5,-0.385549935
Ir6Re6,330,8.69,1.99515493883582,687.333333333333,-1.943425289,0.741403051,9.841,3,6.95454545454545,-0.387656232
Ir6Rh6,382.12,8.4,2.28,516.7,-1.900193759,0.810945251,17.34,1,7.5,-0.007063803
Ir6Rh6,382.12,8.4,2.2,586,-2.158692558,0.798020919,17.34,2,7.33,-0.224477454
Ir6Rh6,382.12,8.4,2.28,516.7,-1.900239806,0.810951279,17.34,2,7.33,-0.068056351
Ir6Rh6,382.12,8.4,2.23964282866711,551.35,-2.029453058,0.804484693,17.34,2,7.33,-0.18990784
Ir6Rh6,382.12,8.4,2.22634981009304,562.9,-2.072540501,0.802328953,17.34,3,6.95454545454545,-0.24611513
Ir6Rh6,382.12,8.4,2.25301521677332,539.8,-1.986424145,0.806645058,17.34,3,7.5,-0.208092663
Ir6Rh6,382.12,8.4,2.25301521677332,539.8,-1.986415474,0.806644384,17.34,3,6.95454545454545,-0.231755003
Ir6Ru6,327.245,8.345,2.2,586,-2.428633634,0.807727374,13.52,2,7.33,-0.113591201
Ir6Ru6,327.245,8.345,2.2,605.7,-1.665469197,0.725819793,13.52,2,7.33,-0.148559734
Ir6Ru6,327.245,8.345,2.2,592.566666666667,-2.17662454,0.780698441,13.52,3,7.5,-0.146489356
Ir6Ru6,327.245,8.345,2.2,592.566666666667,-2.176048127,0.780595179,13.52,3,6.95454545454545,-0.179791464
Ir6Ru6,327.245,8.345,2.2,599.133333333333,-1.921922404,0.753340992,13.52,3,7.5,-0.218297068
Ir6Ru6,327.245,8.345,2.2,599.133333333333,-1.922037266,0.753361366,13.52,3,6.95454545454545,-0.291632428
Ir6Sc6,357.4,11.76,2.2,586,-1.804195697,0.918749506,3.596,2,7.33,-0.432541137
Ir6Sc6,357.4,11.76,1.59649231571388,418,-0.811609267,0.63310891,3.596,3,6.95454545454545,-0.775222258
