surface,LC,MV,EN,IE,EA,SE,DBC,DBW,DBF,DOS,WF,CN,GCN,VE,RxnE
Ir6Os6,328.67,8.47,2.2,8.61449333333333,1.2546,636,-2.163189524,3.807226483,0.745287199,7.848,5.501900838,3,7.5,8.32033529220762,-0.160421856
Ir6Os6,328.67,8.47,2.2,8.61449333333333,1.2546,636,-2.16317357,3.807229891,0.745284921,7.848,5.501900838,3,6.95454545454545,8.32033529220762,-0.203481286
Ir6Pd6,386.485,8.54,2.2,8.96702,1.5638,586,-1.878103509,1.948054472,0.808767851,9.642,5.51734172,1,7.5,9,-0.361580107
Ir6Pd6,386.485,8.54,2.2,8.96702,1.5638,586,-1.878088377,1.948040081,0.808767036,9.642,5.51734172,2,7.33,9,0.041048781
Ir6Pd6,386.485,8.54,2.2,8.336839,0.562,396.7,-2.187848335,1.579965459,0.924230183,9.642,5.51734172,2,7.33,10,-0.304953625
Ir6Pd6,386.485,8.54,2.2,8.75695966666667,1.22986666666667,522.9,-1.982890645,1.837646595,0.847836894,9.642,5.51734172,3,6.95454545454545,9.32169751786158,-0.331729491
Ir6Pd6,386.485,8.54,2.2,8.54689933333333,0.895933333333333,459.8,-2.086121552,1.715776869,0.886314321,9.642,5.51734172,3,6.95454545454545,9.6548938460563,-0.154298479
Ir6Pd6,386.485,8.54,2.2,8.336839,0.562,396.7,-2.187831397,1.579955119,0.924231844,9.642,5.51734172,1,7.5,10,-0.355953201
Ir6Pt6,388.16,8.805,2.2,8.96702,1.5638,586,-2.028919459,2.156226587,0.809388338,31.07,5.77821202,1,7.5,9,-0.38702003
Ir6Pt6,388.16,8.805,2.28,8.95883,2.128,510,-2.549928924,1.995063976,0.900259757,31.07,5.77821202,1,7.5,10,-0.273976186
Ir6Pt6,388.16,8.805,2.2,8.96702,1.5638,586,-2.028868394,2.156294637,0.809376558,31.07,5.77821202,2,7.33,9,-0.233587689
Ir6Pt6,388.16,8.805,2.28,8.95883,2.128,510,-2.549951226,1.995042447,0.900265097,31.07,5.77821202,2,7.33,10,-0.099984012
Ir6Pt6,388.16,8.805,2.23964282866711,8.962925,1.8459,548,-2.291487374,2.092873108,0.855181753,31.07,5.77821202,2,7.33,9.48683298050514,-0.190297779
Ir6Pt6,388.16,8.805,2.23964282866711,8.962925,1.8459,548,-2.291561839,2.092804079,0.855196298,31.07,5.77821202,2,7.33,9.48683298050514,-0.152468105
Ir6Pt6,388.16,8.805,2.22634981009304,8.96429,1.75186666666667,560.666666666667,-2.204461665,2.117695127,0.840003943,31.07,5.77821202,3,7.5,9.32169751786158,-0.216816905
Ir6Pt6,388.16,8.805,2.22634981009304,8.96429,1.75186666666667,560.666666666667,-2.204464488,2.117684464,0.840004761,31.07,5.77821202,3,6.95454545454545,9.32169751786158,-0.230977301
Ir6Pt6,388.16,8.805,2.25301521677332,8.96156,1.93993333333333,535.333333333333,-2.37812315,2.064204772,0.870296154,31.07,5.77821202,3,7.5,9.6548938460563,-0.145648252
Ir6Pt6,388.16,8.805,2.25301521677332,8.96156,1.93993333333333,535.333333333333,-2.378179447,2.064155475,0.870307024,31.07,5.77821202,3,6.95454545454545,9.6548938460563,-0.144528095
Ir6Re6,330,8.69,2.2,8.96702,1.5638,586,-2.583456357,3.771461481,0.844577558,9.841,5.543705308,2,7.33,9,-0.386830094
Ir6Re6,330,8.69,1.9,7.83352,0.15,738,-1.590244217,3.963074289,0.68446772,9.841,5.543705308,2,7.33,7,-0.035166088
Ir6Re6,330,8.69,2.09507538418998,8.58918666666667,1.09253333333333,636.666666666667,-2.273821931,3.859793063,0.794662117,9.841,5.543705308,3,7.5,8.27677252914336,-0.187914606
Ir6Re6,330,8.69,2.09507538418998,8.58918666666667,1.09253333333333,636.666666666667,-2.273821147,3.859771406,0.794662554,9.841,5.543705308,3,6.95454545454545,8.27677252914336,-0.223491722
Ir6Re6,330,8.69,1.99515493883582,8.21135333333333,0.621266666666667,687.333333333333,-1.943406056,3.9248771,0.741398463,9.841,5.543705308,3,7.5,7.61166261102024,-0.385549935
Ir6Re6,330,8.69,1.99515493883582,8.21135333333333,0.621266666666667,687.333333333333,-1.943425289,3.92487431,0.741403051,9.841,5.543705308,3,6.95454545454545,7.61166261102024,-0.387656232
Ir6Rh6,382.12,8.4,2.28,7.4589,1.137,516.7,-1.900193759,2.677810979,0.810945251,17.34,5.473777266,1,7.5,9,-0.007063803
Ir6Rh6,382.12,8.4,2.2,8.96702,1.5638,586,-2.158692558,3.366697144,0.798020919,17.34,5.473777266,2,7.33,9,-0.224477454
Ir6Rh6,382.12,8.4,2.28,7.4589,1.137,516.7,-1.900239806,2.677796996,0.810951279,17.34,5.473777266,2,7.33,9,-0.068056351
Ir6Rh6,382.12,8.4,2.23964282866711,8.21296,1.3504,551.35,-2.029453058,3.04464861,0.804484693,17.34,5.473777266,2,7.33,9,-0.18990784
Ir6Rh6,382.12,8.4,2.22634981009304,8.46431333333333,1.42153333333333,562.9,-2.072540501,3.156306932,0.802328953,17.34,5.473777266,3,6.95454545454545,9,-0.24611513
Ir6Rh6,382.12,8.4,2.25301521677332,7.96160666666667,1.27926666666667,539.8,-1.986424145,2.928155009,0.806645058,17.34,5.473777266,3,7.5,9,-0.208092663
Ir6Rh6,382.12,8.4,2.25301521677332,7.96160666666667,1.27926666666667,539.8,-1.986415474,2.928157289,0.806644384,17.34,5.473777266,3,6.95454545454545,9,-0.231755003
Ir6Ru6,327.245,8.345,2.2,8.96702,1.5638,586,-2.428633634,3.53728435,0.807727374,13.52,5.371786275,2,7.33,9,-0.113591201
Ir6Ru6,327.245,8.345,2.2,7.3605,1.05,605.7,-1.665469197,3.042981693,0.725819793,13.52,5.371786275,2,7.33,8,-0.148559734
Ir6Ru6,327.245,8.345,2.2,8.43151333333333,1.39253333333333,592.566666666667,-2.17662454,3.400938356,0.780698441,13.52,5.371786275,3,7.5,8.65349742184445,-0.146489356
Ir6Ru6,327.245,8.345,2.2,8.43151333333333,1.39253333333333,592.566666666667,-2.176048127,3.40101452,0.780595179,13.52,5.371786275,3,6.95454545454545,8.65349742184445,-0.179791464
Ir6Ru6,327.245,8.345,2.2,7.89600666666667,1.22126666666667,599.133333333333,-1.921922404,3.237804591,0.753340992,13.52,5.371786275,3,7.5,8.32033529220762,-0.218297068
Ir6Ru6,327.245,8.345,2.2,7.89600666666667,1.22126666666667,599.133333333333,-1.922037266,3.237763548,0.753361366,13.52,5.371786275,3,6.95454545454545,8.32033529220762,-0.291632428
Ir6Sc6,357.4,11.76,2.2,8.96702,1.5638,586,-1.804195697,2.363280323,0.918749506,3.596,4.495934838,2,7.33,9,-0.432541137
Ir6Sc6,357.4,11.76,1.59649231571388,7.36333333333333,0.6466,418,-0.811609267,2.666041976,0.63310891,3.596,4.495934838,3,6.95454545454545,4.32674871092222,-0.775222258
Ir6Ta6,357.015,9.685,1.9363277681966,8.494537,1.14986666666667,647.666666666667,-1.46737949,4.0567816,0.705028651,13.92,4.982226488,3,7.5,7.39863622299141,-0.408376748
Ir6Ta6,357.015,9.685,1.9363277681966,8.494537,1.14986666666667,647.666666666667,-1.467383905,4.056798173,0.705028341,13.92,4.982226488,3,6.95454545454545,7.39863622299141,-0.361739566
Ir6Ta6,357.015,9.685,1.70425692085874,8.022054,0.735933333333333,709.333333333333,-0.794066492,4.223780447,0.570895727,13.92,4.982226488,3,7.5,6.0822019955734,-0.58081039
Ir6Ta6,357.015,9.685,1.70425692085874,8.022054,0.735933333333333,709.333333333333,-0.794084295,4.223776113,0.570897913,13.92,4.982226488,3,6.95454545454545,6.0822019955734,-0.65169863
Ir6Tc6,328.7,8.575,1.9,7.11938,0.55,573,-1.409812543,3.27011994,0.690530686,8.476,5.379930718,1,7.5,7,0.150053639
Ir6Tc6,328.7,8.575,2.2,8.96702,1.5638,586,-2.457349556,3.472509452,0.840289582,8.476,5.379930718,2,7.33,9,-0.138349342
Ir6Tc6,328.7,8.575,1.9,7.11938,0.55,573,-1.409922368,3.27013481,0.690558141,8.476,5.379930718,2,7.33,7,-0.321723185
Ir6Tc6,328.7,8.575,2.09507538418998,8.35114,1.22586666666667,581.666666666667,-2.12478266,3.444189436,0.792749375,8.476,5.379930718,3,7.5,8.27677252914336,-0.238594448
Ir6Tc6,328.7,8.575,2.09507538418998,8.35114,1.22586666666667,581.666666666667,-2.124875187,3.444266903,0.792767883,8.476,5.379930718,3,6.95454545454545,8.27677252914336,-0.259234691
Ir6Tc6,328.7,8.575,1.99515493883582,7.73526,0.887933333333333,577.333333333333,-1.776073502,3.379339759,0.742905498,8.476,5.379930718,3,7.5,7.61166261102024,-0.394722076
Ir6Tc6,328.7,8.575,1.99515493883582,7.73526,0.887933333333333,577.333333333333,-1.776083801,3.379332574,0.74290672,8.476,5.379930718,3,6.95454545454545,7.61166261102024,-0.45646974
Ir6Ti6,339.49,9.58,1.54,6.82812,0.079,443.7,-0.441291443,2.528146975,0.419554226,6.261,4.660779871,1,7.5,4,0.448923887
Ir6Ti6,339.49,9.58,1.95338880383372,8.25405333333333,1.06886666666667,538.566666666667,-2.041482729,2.967902102,0.779460771,6.261,4.660779871,3,7.5,6.86828545531999,-0.181467141
Ir6Ti6,339.49,9.58,1.73442173588315,7.54108666666667,0.573933333333333,491.133333333333,-1.333953327,2.893291519,0.620333182,6.261,4.660779871,3,6.95454545454545,5.24148278841779,-0.521716788
Ir6V6,343.45,8.42,1.99072370839209,8.22674233333333,1.21753333333333,549.266666666667,-1.98938239,3.048766568,0.805337865,13.88,5.037466422,3,7.5,7.39863622299141,-0.426601572
Ir6V6,343.45,8.42,1.99072370839209,8.22674233333333,1.21753333333333,549.266666666667,-1.989165806,3.048649535,0.805290468,13.88,5.037466422,3,6.95454545454545,7.39863622299141,-0.38351602
Ir6V6,343.45,8.42,1.80135494688834,7.48646466666667,0.871266666666667,512.533333333333,-1.374769195,2.93503784,0.692957897,13.88,5.037466422,3,7.5,6.0822019955734,-0.548892933
Ir6V6,343.45,8.42,1.80135494688834,7.48646466666667,0.871266666666667,512.533333333333,-1.374722997,2.935041132,0.692945535,13.88,5.037466422,3,6.95454545454545,6.0822019955734,-0.684479776
Ir6W6,350.21,8.995,2.2,8.96702,1.5638,586,-2.423815866,3.557480752,0.860441654,5.395,5.366893797,2,7.33,9,-0.215200141
Ir6W6,350.21,8.995,2.25209023864749,8.59935666666667,1.31462,669,-2.080288329,3.785204579,0.789846918,5.395,5.366893797,3,7.5,7.86222418262669,-0.349869416
Ir6W6,350.21,8.995,2.25209023864749,8.59935666666667,1.31462,669,-2.079844428,3.785192786,0.789757013,5.395,5.366893797,3,6.95454545454545,7.86222418262669,-0.364350906
Ir6W6,350.21,8.995,2.30541383773241,8.23169333333333,1.06544,752,-1.690735266,3.991809846,0.709807625,5.395,5.366893797,3,7.5,6.86828545531999,-0.559357887
Ir6W6,350.21,8.995,2.30541383773241,8.23169333333333,1.06544,752,-1.69088082,3.991815962,0.709839644,5.395,5.366893797,3,6.95454545454545,6.86828545531999,-0.554002687
Ir6Y6,374.32,14.2,1.22,6.21726,0.307,391.4,-0.068706941,3.421761381,0.404338924,3.144,4.122369702,1,7.5,3,1.032559635
Ir6Y6,374.32,14.2,2.2,8.96702,1.5638,586,-1.469833095,2.309766287,0.90964493,3.144,4.122369702,2,7.33,9,-0.515766883
Ir6Y6,374.32,14.2,1.22,6.21726,0.307,391.4,-0.06802179,3.421554882,0.404229205,3.144,4.122369702,2,7.33,3,0.049362267
Ir6Y6,374.32,14.2,1.48495780733927,7.13384666666667,0.725933333333333,456.266666666667,-0.789923456,2.985994431,0.664511628,3.144,4.122369702,3,6.95454545454545,4.32674871092222,-0.762607877
Ir6Zn6,325.195,8.84,2.2,8.96702,1.5638,586,-1.413110487,2.008973894,0.852290524,7.964,5.208958398,1,7.5,9,-0.459237138
Ir6Zn6,325.195,8.84,1.65,9.394197,0,126.35,-6.46594052,0.967261489,0.99592453,7.964,5.208958398,1,7.5,12,1.059458904
Ir6Zn6,325.195,8.84,2.2,8.96702,1.5638,586,-1.413176695,2.008983432,0.852294268,7.964,5.208958398,2,7.33,9,-0.447340593
Ir6Zn6,325.195,8.84,1.90525588832577,9.1806085,0.7819,356.175,-3.989928588,2.97235484,0.925542837,7.964,5.208958398,5,7.615384615,10.3923048454133,0.319697569
Ir6Zr6,353.55,11.27,1.33,6.634126,0.426,601,-0.734162519,3.446523581,0.47103626,3.805,4.308384562,1,7.5,4,0.311617285
Ir6Zr6,353.55,11.27,2.2,8.96702,1.5638,586,-2.383404228,3.090397076,0.88532265,3.805,4.308384562,2,7.33,9,-0.069308891
Ir6Zr6,353.55,11.27,1.57292731471431,7.41175733333333,0.805266666666667,596,-1.463431261,3.394104541,0.654238766,3.805,4.308384562,3,6.95454545454545,5.24148278841779,-0.503276449
La12,377.2,22.39,1.1,5.5769,0.47,406.2,-0.843915911,4.244577523,0.609203929,23.33,3.34990136,1,7.5,3,0.387234727
La12,377.2,22.39,1.1,5.5769,0.47,406.2,-0.843206588,4.2441145,0.609069793,23.33,3.34990136,2,7.33,3,-0.417776649
La12,377.2,22.39,1.1,5.5769,0.47,406.2,-0.843328101,4.243927968,0.609098101,23.33,3.34990136,3,7.5,3,-0.687573846
La12,377.2,22.39,1.1,5.5769,0.47,406.2,-0.84353835,4.244069801,0.609194147,23.33,3.34990136,3,6.95454545454545,3,-0.671628928
La6Mn6,634.225,14.87,1.1,5.5769,0.47,406.2,-1.233178539,4.625223484,0.214017463,18.55,3.365110035,2,7.33,3,0.00218004
La6Mn6,634.225,14.87,1.55,7.434038,0,233.2,-1.56313132,0.760576482,0.620494068,18.55,3.365110035,2,7.33,7,-0.209180438
La6Mn6,634.225,14.87,1.23321563684914,6.195946,0.313333333333333,348.533333333333,-1.402256483,3.279993701,0.42256205,18.55,3.365110035,3,6.95454545454545,3.97905720789639,-0.388703734
La6Mn6,634.225,14.87,1.38256436997204,6.814992,0.156666666666667,290.866666666667,-1.499940245,2.144535766,0.542563669,18.55,3.365110035,3,6.95454545454545,5.27763208790408,-0.385024891
La6Mo6,345.95,15.885,2.16,7.09243,0.748,636,-1.331527725,4.325372401,0.759883427,19.08,3.508979443,2,7.33,6,-0.859018082
La6Mo6,345.95,15.885,1.1,5.5769,0.47,406.2,-1.629655906,6.706602852,0.562157022,19.08,3.508979443,2,7.33,3,-0.872222406
La6Mo6,345.95,15.885,2.16,7.09243,0.748,636,-1.331527725,4.325372401,0.759883427,19.08,3.508979443,2,7.33,6,-0.243529232
La6Mo6,345.95,15.885,2.16,7.09243,0.748,636,-1.331527725,4.325372401,0.759883427,19.08,3.508979443,2,7.33,6,-0.759627278
La6Mo6,345.95,15.885,1.37746225479933,6.08207666666667,0.562666666666667,482.8,-1.498929972,5.786271025,0.648866295,19.08,3.508979443,3,7.5,3.77976314968462,-0.457862282
La6Nb6,353.62,16.61,1.6,6.75885,0.916,716.8,-0.883679985,3.977642783,0.686646831,22.66,3.655109424,1,7.5,5,-0.093585391
La6Nb6,353.62,16.61,1.6,6.75885,0.916,716.8,-0.883821805,3.977728543,0.686686793,22.66,3.655109424,2,7.33,5,-0.844618362
La6Nb6,353.62,16.61,1.6,6.75885,0.916,716.8,-0.883821805,3.977728543,0.686686793,22.66,3.655109424,2,7.33,5,-0.823802197
La6Nb6,353.62,16.61,1.1,5.5769,0.47,406.2,-1.396442714,6.008273106,0.58355657,22.66,3.655109424,1,7.5,3,0.322490546
La6Nb6,353.62,16.61,1.32664991614216,6.167875,0.693,561.5,-1.087870673,4.894637498,0.645625057,22.66,3.655109424,2,7.33,3.87298334620742,-0.712950366
La6Nb6,353.62,16.61,1.6,6.75885,0.916,716.8,-0.883821805,3.977728543,0.686686793,22.66,3.655109424,2,7.33,5,-0.839600446
La6Nb6,353.62,16.61,1.24633593687395,5.97088333333333,0.618666666666667,509.733333333333,-1.175706179,5.23761347,0.627958464,22.66,3.655109424,3,6.95454545454545,3.55689330449006,-0.591758482
La6Nb6,353.62,16.61,1.24633593687395,5.97088333333333,0.618666666666667,509.733333333333,-1.175624467,5.237684819,0.6279319,22.66,3.655109424,3,7.5,3.55689330449006,-0.72132535
La6Ni6,364.8,14.49,1.91,7.639878,1.156,395.2,-1.435377686,1.277266198,0.472752762,10.902,3.236744609,1,7.5,10,-0.127524654
La6Ni6,364.8,14.49,1.1,5.5769,0.47,406.2,-0.663318283,2.353076409,0.229544068,10.902,3.236744609,2,7.33,3,-0.303169919
La6Ni6,364.8,14.49,1.91,7.639878,1.156,395.2,-1.435055778,1.277163597,0.472753246,10.902,3.236744609,2,7.33,10,-0.285975182
La6Ni6,364.8,14.49,1.3221262029884,6.26455933333333,0.698666666666667,402.533333333333,-1.078057188,1.874593179,0.360193475,10.902,3.236744609,3,6.95454545454545,4.48140474655716,-0.432811891
La6Ni6,364.8,14.49,1.58910699693502,6.95221866666667,0.927333333333333,398.866666666667,-1.298348713,1.538713958,0.429654241,10.902,3.236744609,3,6.95454545454545,6.69432950082169,-0.431053355
La6Os6,325.32,15.405,1.38591315488436,6.53067666666667,0.68,491.133333333333,-1.007879857,5.646825908,0.678662297,22.46,3.774644736,3,6.95454545454545,4.16016764610381,-0.94854612
La6Pd6,383.135,15.475,1.1,5.5769,0.47,406.2,-0.76607797,3.286741984,0.459367808,15.14,3.267253893,1,7.5,3,0.372900451
La6Pd6,383.135,15.475,2.2,8.336839,0.562,396.7,-2.79544278,2.153371844,0.972737844,15.14,3.267253893,1,7.5,10,0.182428519
La6Pd6,383.135,15.475,1.1,5.5769,0.47,406.2,-0.766131911,3.286746177,0.459389421,15.14,3.267253893,2,7.33,3,-0.077728638
La6Pd6,383.135,15.475,2.2,8.336839,0.562,396.7,-2.795367393,2.153429659,0.972720779,15.14,3.267253893,2,7.33,10,-0.079309755
La6Pd6,383.135,15.475,1.38591315488436,6.49687966666667,0.500666666666667,403.033333333333,-1.892812103,2.897695852,0.744401581,15.14,3.267253893,3,6.95454545454545,4.48140474655716,-0.307524829
La6Pd6,383.135,15.475,1.74614115716502,7.41685933333333,0.531333333333333,399.866666666667,-2.456742544,2.497663227,0.887063911,15.14,3.267253893,3,6.95454545454545,6.69432950082169,-0.305102607
La6Pt6,384.81,15.74,2.28,8.95883,2.128,510,-2.815604598,2.535554707,0.969793113,9.414,3.266230914,2,7.33,10,0.173926866
La6Pt6,384.81,15.74,1.40251249508284,6.70421,1.02266666666667,440.8,-2.026552765,3.184936244,0.755374458,9.414,3.266230914,3,6.95454545454545,4.48140474655716,-0.207741637
La6Re6,326.65,15.625,1.1,5.5769,0.47,406.2,-0.971016377,7.096113442,0.514060978,18.3,3.653938703,1,7.5,3,1.083394173
La6Re6,326.65,15.625,1.9,7.83352,0.15,738,-1.160744196,3.663817056,0.769449314,18.3,3.653938703,1,7.5,7,-0.704627493
La6Re6,326.65,15.625,1.9,7.83352,0.15,738,-1.160744196,3.663817056,0.769449314,18.3,3.653938703,1,7.5,7,-0.85028935
La6Rh6,378.77,15.335,1.1,5.5769,0.47,406.2,-0.968588118,6.769015257,0.44635639,15.02,3.502632668,1,7.5,3,0.778365853
La6Rh6,378.77,15.335,1.1,5.5769,0.47,406.2,-0.968169448,6.768362713,0.446299959,15.02,3.502632668,2,7.33,3,-0.146236018
La6Rh6,378.77,15.335,2.28,7.4589,1.137,516.7,-1.561526845,2.660891758,0.941838632,15.02,3.502632668,2,7.33,9,-0.458281202
La6Rh6,378.77,15.335,1.40251249508284,6.20423333333333,0.692333333333333,443.033333333333,-1.269625607,5.119739278,0.698126364,15.02,3.502632668,3,6.95454545454545,4.32674871092222,-0.746217372
La6Ru6,323.895,15.28,1.1,5.5769,0.47,406.2,-0.898272359,6.810637044,0.469385011,18.06,3.55025367,1,7.5,3,0.963893884
La6Ru6,323.895,15.28,2.2,7.3605,1.05,605.7,-1.199985707,2.979275049,0.880456122,18.06,3.55025367,1,7.5,8,-0.561991813
La6Ru6,323.895,15.28,1.1,5.5769,0.47,406.2,-0.898211031,6.810744645,0.469382226,18.06,3.55025367,2,7.33,3,0.047613255
La6Ru6,323.895,15.28,2.2,7.3605,1.05,605.7,-1.199990686,2.979278655,0.880459566,18.06,3.55025367,2,7.33,8,-0.605296281
La6Ru6,323.895,15.28,1.38591315488436,6.17143333333333,0.663333333333333,472.7,-1.047362332,5.277959162,0.672646798,18.06,3.55025367,3,6.95454545454545,4.16016764610381,-0.811296389
La6Sc6,354.05,18.695,1.36,6.56149,0.188,334,-0.274374868,3.095349662,0.436979179,15.29,3.442043367,2,7.33,3,-0.69954495
La6Sc6,354.05,18.695,1.18061444586404,5.90509666666667,0.376,382.133333333333,-0.667839882,4.089019021,0.554380952,15.29,3.442043367,3,7.5,3,-0.840083584
La6Sc6,354.05,18.695,1.18061444586404,5.90509666666667,0.376,382.133333333333,-0.66830553,4.089439237,0.554541638,15.29,3.442043367,3,6.95454545454545,3,-0.761360779
La6Sc6,354.05,18.695,1.26713679071168,6.23329333333333,0.282,358.066666666667,-0.472093418,3.634628621,0.495987429,15.29,3.442043367,3,7.5,3,-0.706487118
La6Sc6,354.05,18.695,1.26713679071168,6.23329333333333,0.282,358.066666666667,-0.472845413,3.635160611,0.496240111,15.29,3.442043367,3,6.95454545454545,3,-0.77957295
La6Ta6,353.665,16.62,1.5,7.549571,0.322,771,-0.716807984,4.690873277,0.618781295,18.16,3.734045952,2,7.33,5,-0.886516818
La6Ta6,353.665,16.62,1.1,5.5769,0.47,406.2,-1.078863844,6.260599252,0.513249141,18.16,3.734045952,2,7.33,3,-0.057109892
La6Ta6,353.665,16.62,1.5,7.549571,0.322,771,-0.716807984,4.690873277,0.618781295,18.16,3.734045952,2,7.33,5,-0.857171789
La6Ta6,353.665,16.62,1.1,5.5769,0.47,406.2,-1.079030783,6.260718621,0.513277457,18.16,3.734045952,1,7.5,3,0.392296725
La6Ta6,353.665,16.62,1.5,7.549571,0.322,771,-0.716807984,4.690873277,0.618781295,18.16,3.734045952,2,7.33,5,-0.862257461
La6Ta6,353.665,16.62,1.21981005732343,6.234457,0.420666666666667,527.8,-0.932348026,5.681243013,0.555879821,18.16,3.734045952,3,6.95454545454545,3.55689330449006,-0.571950091
La6Ta6,353.665,16.62,1.21981005732343,6.234457,0.420666666666667,527.8,-0.932663275,5.681389182,0.555941197,18.16,3.734045952,3,7.5,3.55689330449006,-0.727723835
La6Tc6,325.35,15.51,1.1,5.5769,0.47,406.2,-0.88905034,6.588959544,0.501262261,13.3,3.542196677,2,7.33,3,0.197191103
La6Tc6,325.35,15.51,1.9,7.11938,0.55,573,-1.124439343,3.380929435,0.798748132,13.3,3.542196677,2,7.33,7,-0.591700113
La6Tc6,325.35,15.51,1.4456832294801,6.34814,0.51,489.6,-1.045363184,4.708382664,0.698957775,13.3,3.542196677,2,7.33,4.58257569495584,-0.731883503
La6Tc6,325.35,15.51,1.31981478882877,6.09106,0.496666666666667,461.8,-1.00619741,5.244836626,0.649331388,13.3,3.542196677,3,6.95454545454545,3.97905720789639,-0.735187645
La6Ti6,336.14,16.515,1.54,6.82812,0.079,443.7,-0.321820126,2.868931223,0.511658682,40.74,3.503147196,2,7.33,4,-0.801872135
La6Ti6,336.14,16.515,1.23055783628954,5.99397333333333,0.339666666666667,418.7,-0.79531782,4.449126303,0.606361821,40.74,3.503147196,3,7.5,3.30192724889463,-0.897293614
La6Ti6,336.14,16.515,1.37661144404871,6.41104666666667,0.209333333333333,431.2,-0.524572148,3.638778865,0.552184929,40.74,3.503147196,3,6.95454545454545,3.63424118566428,-0.731337779
La6V6,340.1,15.355,1.1,5.5769,0.47,406.2,-1.475590439,6.459615466,0.733714475,29.4,3.52691056,2,7.33,3,0.069056506
La6W6,346.86,15.93,1.1,5.5769,0.47,406.2,-1.702051132,6.81751689,0.575478756,0.0001874,3.633736935,2,7.33,3,-0.161114658
La6W6,346.86,15.93,2.36,7.86403,0.81626,835,-1.366132777,4.808169217,0.754643002,0.0001874,3.633736935,2,7.33,6,-0.843988282
La6W6,346.86,15.93,2.36,7.86403,0.81626,835,-1.366132777,4.808169217,0.754643002,0.0001874,3.633736935,2,7.33,6,-0.856283338
La6Y6,370.97,21.135,1.1,5.5769,0.47,406.2,-0.722414603,4.109130269,0.582582316,19.11,3.432333549,2,7.33,3,-0.34171811
La6Y6,370.97,21.135,1.13862767049827,5.79035333333333,0.415666666666667,401.266666666667,-0.713178213,4.142189113,0.56437001,19.11,3.432333549,3,7.5,3,-0.789961848
La6Y6,370.97,21.135,1.13862767049827,5.79035333333333,0.415666666666667,401.266666666667,-0.712835311,4.141751052,0.564256307,19.11,3.432333549,3,6.95454545454545,3,-0.762216713
La6Y6,370.97,21.135,1.17861179274937,6.00380666666667,0.361333333333333,396.333333333333,-0.703045367,4.176232529,0.545092116,19.11,3.432333549,3,7.5,3,-0.787398264
La6Y6,370.97,21.135,1.17861179274937,6.00380666666667,0.361333333333333,396.333333333333,-0.703320949,4.176472247,0.545181223,19.11,3.432333549,3,6.95454545454545,3,-0.846777041
La6Zn6,321.845,15.775,1.1,5.5769,0.47,406.2,-0.581934824,2.860270502,0.500277766,14.37,3.339966943,2,7.33,3,-0.395414741
La6Zn6,321.845,15.775,1.65,9.394197,0,126.35,-7.109117563,1.11787537,0.998519528,14.37,3.339966943,2,7.33,12,-0.229008422
La6Zn6,321.845,15.775,1.25918566680867,6.84933233333333,0.313333333333333,312.916666666667,-4.213514609,3.852346835,0.777488122,14.37,3.339966943,3,6.95454545454545,4.7622031559046,-0.445903968
La6Zn6,321.845,15.775,1.34721935853075,7.4855485,0.235,266.275,-5.248916471,3.450643652,0.856520864,14.37,3.339966943,5,7.615384615,6,-0.225682646
La6Zr6,350.2,18.205,1.33,6.634126,0.426,601,-0.625640795,3.747255989,0.591212018,25.49,3.66766341,2,7.33,4,-0.87913505
La6Zr6,350.2,18.205,1.17186883256013,5.92930866666667,0.455333333333333,471.133333333333,-0.886730029,4.638740567,0.59982078,25.49,3.66766341,3,7.5,3.30192724889463,-0.799880534
La6Zr6,350.2,18.205,1.17186883256013,5.92930866666667,0.455333333333333,471.133333333333,-0.88651189,4.638594774,0.599756302,25.49,3.66766341,3,6.95454545454545,3.30192724889463,-0.625478148
La6Zr6,350.2,18.205,1.2484332370235,6.28171733333333,0.440666666666667,536.066666666667,-0.743865174,4.176344123,0.595141015,25.49,3.66766341,3,7.5,3.63424118566428,-0.828079282
La6Zr6,350.2,18.205,1.2484332370235,6.28171733333333,0.440666666666667,536.066666666667,-0.743584155,4.176173231,0.595043496,25.49,3.66766341,3,6.95454545454545,3.63424118566428,-0.879774517
Mn6Mo6,602.975,8.365,1.73130021315173,7.32016866666667,0.249333333333333,367.466666666667,-1.14323828,2.434678458,0.459081974,17.164,4.878714897,3,7.5,6.64939976115098,-0.65083426
Mn6Mo6,602.975,8.365,1.73130021315173,7.32016866666667,0.249333333333333,367.466666666667,-1.143265603,2.434680531,0.459085818,17.164,4.878714897,3,6.95454545454545,6.64939976115098,-0.611014618
Mn6Mo6,602.975,8.365,1.93380672778014,7.20629933333333,0.498666666666667,501.733333333333,-1.318759201,3.099556453,0.386905927,17.164,4.878714897,3,7.5,6.31635959765638,-0.636446105
Mn6Mo6,602.975,8.365,1.93380672778014,7.20629933333333,0.498666666666667,501.733333333333,-1.31883078,3.099665621,0.386912938,17.164,4.878714897,3,6.95454545454545,6.31635959765638,-0.559846876
Mn6Nb6,610.645,9.09,1.55,7.434038,0,233.2,-1.018434932,1.885185412,0.469788419,17.191,4.633050821,2,7.33,7,-0.580273917
Mn6Nb6,610.645,9.09,1.58315664387216,6.98391266666667,0.610666666666667,555.6,-1.09005646,3.425703674,0.329417542,17.191,4.633050821,3,6.95454545454545,5.59344471040698,-0.762061472
