surface,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy,d-Band_Center,d-Band_Width,d-Band_Filling,DOS at Fermi Energy,Work Function,CN,GCN,Valence Electrons,reaction energy (eV),site,Beta
Ir6Pd6,386.485,8.54,2.2,8.54689933333333,0.895933333333333,459.8,-2.086121552,1.715776869,0.886314321,9.642,5.51734172,3,6.95454545454545,9.6548938460563,1.151707128,hollow|A_B_B|FCC,1
Ir6Pt6,388.16,8.805,2.2,8.96702,1.5638,586,-2.028919459,2.156226587,0.809388338,31.07,5.77821202,1,7.5,9,1.448100868,top|A,1
Ir6Pt6,388.16,8.805,2.22634981009304,8.96429,1.75186666666667,560.666666666667,-2.204461665,2.117695127,0.840003943,31.07,5.77821202,3,7.5,9.32169751786158,0.964760975,hollow|A_A_B|HCP,1
Ir6Pt6,388.16,8.805,2.22634981009304,8.96429,1.75186666666667,560.666666666667,-2.204464488,2.117684464,0.840004761,31.07,5.77821202,3,6.95454545454545,9.32169751786158,0.725065691,hollow|A_A_B|FCC,1
Ir6Pt6,388.16,8.805,2.25301521677332,8.96156,1.93993333333333,535.333333333333,-2.37812315,2.064204772,0.870296154,31.07,5.77821202,3,7.5,9.6548938460563,1.452903405,hollow|A_B_B|HCP,1
Ir6Pt6,388.16,8.805,2.25301521677332,8.96156,1.93993333333333,535.333333333333,-2.378179447,2.064155475,0.870307024,31.07,5.77821202,3,6.95454545454545,9.6548938460563,1.204840892,hollow|A_B_B|FCC,1
Ir6Re6,330,8.69,1.9,7.83352,0.15,738,-1.590215002,3.96296341,0.684464228,9.841,5.543705308,1,7.5,7,-0.31934042,top|B,1
Ir6Re6,330,8.69,2.09507538418998,8.58918666666667,1.09253333333333,636.666666666667,-2.273821931,3.859793063,0.794662117,9.841,5.543705308,3,7.5,8.27677252914336,0.290742208,hollow|A_A_B|HCP,1
Ir6Re6,330,8.69,1.99515493883582,8.21135333333333,0.621266666666667,687.333333333333,-1.943406056,3.9248771,0.741398463,9.841,5.543705308,3,7.5,7.61166261102024,-0.756118778,hollow|A_B_B|HCP,1
Ir6Re6,330,8.69,1.99515493883582,8.21135333333333,0.621266666666667,687.333333333333,-1.943425289,3.92487431,0.741403051,9.841,5.543705308,3,6.95454545454545,7.61166261102024,-0.415214289,hollow|A_B_B|FCC,1
Ir6Rh6,382.12,8.4,2.22634981009304,8.46431333333333,1.42153333333333,562.9,-2.072510991,3.156339852,0.802325848,17.34,5.473777266,3,7.5,9,0.604373815,hollow|A_A_B|HCP,1
Ir6Rh6,382.12,8.4,2.22634981009304,8.46431333333333,1.42153333333333,562.9,-2.072540501,3.156306932,0.802328953,17.34,5.473777266,3,6.95454545454545,9,0.563892392,hollow|A_A_B|FCC,1
Ir6Rh6,382.12,8.4,2.25301521677332,7.96160666666667,1.27926666666667,539.8,-1.986424145,2.928155009,0.806645058,17.34,5.473777266,3,7.5,9,0.826276936,hollow|A_B_B|HCP,1
Ir6Rh6,382.12,8.4,2.25301521677332,7.96160666666667,1.27926666666667,539.8,-1.986415474,2.928157289,0.806644384,17.34,5.473777266,3,6.95454545454545,9,0.736266713,hollow|A_B_B|FCC,1
Ir6Ru6,327.245,8.345,2.2,8.43151333333333,1.39253333333333,592.566666666667,-2.17662454,3.400938356,0.780698441,13.52,5.371786275,3,7.5,8.65349742184445,0.57284725,hollow|A_A_B|HCP,1
Ir6Ru6,327.245,8.345,2.2,8.43151333333333,1.39253333333333,592.566666666667,-2.176048127,3.40101452,0.780595179,13.52,5.371786275,3,6.95454545454545,8.65349742184445,0.742627918,hollow|A_A_B|FCC,1
Ir6Ru6,327.245,8.345,2.2,7.89600666666667,1.22126666666667,599.133333333333,-1.921922404,3.237804591,0.753340992,13.52,5.371786275,3,7.5,8.32033529220762,0.175677102,hollow|A_B_B|HCP,1
Ir6Ru6,327.245,8.345,2.2,7.89600666666667,1.22126666666667,599.133333333333,-1.922037266,3.237763548,0.753361366,13.52,5.371786275,3,6.95454545454545,8.32033529220762,0.28486659,hollow|A_B_B|FCC,1
Ir6Sc6,357.4,11.76,1.59649231571388,7.36333333333333,0.6466,418,-0.811609267,2.666041976,0.63310891,3.596,4.495934838,3,6.95454545454545,4.32674871092222,-1.623614158,hollow|A_B_B|FCC,1
Ir6Sc6,357.4,11.76,1.72973986483517,7.764255,0.8759,460,-1.138832805,2.612105876,0.72728068,3.596,4.495934838,5,7.615384615,5.19615242270663,-0.784003371,4fold|A_A_B_B,1
Ir6Ta6,357.015,9.685,1.9363277681966,8.494537,1.14986666666667,647.666666666667,-1.46737949,4.0567816,0.705028651,13.92,4.982226488,3,7.5,7.39863622299141,-0.519659063,hollow|A_A_B|HCP,1
Ir6Ta6,357.015,9.685,1.70425692085874,8.022054,0.735933333333333,709.333333333333,-0.794066492,4.223780447,0.570895727,13.92,4.982226488,3,7.5,6.0822019955734,-1.924635874,hollow|A_B_B|HCP,1
Ir6Ta6,357.015,9.685,1.70425692085874,8.022054,0.735933333333333,709.333333333333,-0.794084295,4.223776113,0.570897913,13.92,4.982226488,3,6.95454545454545,6.0822019955734,-1.976372334,hollow|A_B_B|FCC,1
Ir6Tc6,328.7,8.575,1.9,7.11938,0.55,573,-1.409812543,3.27011994,0.690530686,8.476,5.379930718,1,7.5,7,0.148154692,top|B,1
Ir6Tc6,328.7,8.575,2.09507538418998,8.35114,1.22586666666667,581.666666666667,-2.12478266,3.444189436,0.792749375,8.476,5.379930718,3,7.5,8.27677252914336,0.24610615,hollow|A_A_B|HCP,1
Ir6Tc6,328.7,8.575,1.99515493883582,7.73526,0.887933333333333,577.333333333333,-1.776073502,3.379339759,0.742905498,8.476,5.379930718,3,7.5,7.61166261102024,-0.605923096,hollow|A_B_B|HCP,1
Ir6Tc6,328.7,8.575,1.99515493883582,7.73526,0.887933333333333,577.333333333333,-1.776083801,3.379332574,0.74290672,8.476,5.379930718,3,6.95454545454545,7.61166261102024,-0.297319471,hollow|A_B_B|FCC,1
Ir6Ti6,339.49,9.58,1.54,6.82812,0.079,443.7,-0.441291443,2.528146975,0.419554226,6.261,4.660779871,1,7.5,4,-0.470708505,top|B,1
Ir6Ti6,339.49,9.58,1.73442173588315,7.54108666666667,0.573933333333333,491.133333333333,-1.333953327,2.893291519,0.620333182,6.261,4.660779871,3,6.95454545454545,5.24148278841779,-2.058430031,hollow|A_B_B|FCC,1
Ir6V6,343.45,8.42,1.63,6.746187,0.525,475.8,-0.641050186,2.609907417,0.558818965,13.88,5.037466422,1,7.5,5,-0.789379797,top|B,1
Ir6V6,343.45,8.42,1.99072370839209,8.22674233333333,1.21753333333333,549.266666666667,-1.98938239,3.048766568,0.805337865,13.88,5.037466422,3,7.5,7.39863622299141,-0.662328757,hollow|A_A_B|HCP,1
Ir6V6,343.45,8.42,1.80135494688834,7.48646466666667,0.871266666666667,512.533333333333,-1.374769195,2.93503784,0.692957897,13.88,5.037466422,3,7.5,6.0822019955734,-1.598288931,hollow|A_B_B|HCP,1
Ir6V6,343.45,8.42,1.80135494688834,7.48646466666667,0.871266666666667,512.533333333333,-1.374722997,2.935041132,0.692945535,13.88,5.037466422,3,6.95454545454545,6.0822019955734,-1.726014949,hollow|A_B_B|FCC,1
Ir6W6,350.21,8.995,2.36,7.86403,0.81626,835,-1.247100219,4.171497131,0.618645829,5.395,5.366893797,1,7.5,6,-0.800135504,top|B,1
Ir6W6,350.21,8.995,2.25209023864749,8.59935666666667,1.31462,669,-2.080288329,3.785204579,0.789846918,5.395,5.366893797,3,7.5,7.86222418262669,-0.238246006,hollow|A_A_B|HCP,1
Ir6W6,350.21,8.995,2.30541383773241,8.23169333333333,1.06544,752,-1.690735266,3.991809846,0.709807625,5.395,5.366893797,3,7.5,6.86828545531999,-1.339652347,hollow|A_B_B|HCP,1
Ir6W6,350.21,8.995,2.30541383773241,8.23169333333333,1.06544,752,-1.69088082,3.991815962,0.709839644,5.395,5.366893797,3,6.95454545454545,6.86828545531999,-1.079505939,hollow|A_B_B|FCC,1
Ir6Y6,374.32,14.2,1.22,6.21726,0.307,391.4,-0.06802179,3.421554882,0.404229205,3.144,4.122369702,2,7.33,3,-1.002376223,bridge|B_B|A,1
Ir6Y6,374.32,14.2,1.48495780733927,7.13384666666667,0.725933333333333,456.266666666667,-0.789923456,2.985994431,0.664511628,3.144,4.122369702,3,6.95454545454545,4.32674871092222,-1.517482686,hollow|A_B_B|FCC,1
Ir6Y6,374.32,14.2,1.63829179330179,7.59214,0.9354,488.7,-1.021114836,2.793309013,0.747851912,3.144,4.122369702,5,7.615384615,5.19615242270663,-1.291290371,4fold|A_A_B_B,1
Ir6Zn6,325.195,8.84,1.65,9.394197,0,126.35,-6.465930253,0.967286902,0.995924068,7.964,5.208958398,2,7.33,12,0.899058,bridge|B_B|A,1
Ir6Zn6,325.195,8.84,1.90525588832577,9.1806085,0.7819,356.175,-3.990085598,2.97231538,0.925548599,7.964,5.208958398,2,7.33,10.3923048454133,1.185794693,bridge|A_B|A,1
Ir6Zn6,325.195,8.84,1.90525588832577,9.1806085,0.7819,356.175,-3.990059211,2.97235534,0.925546431,7.964,5.208958398,2,7.33,10.3923048454133,1.187708877,bridge|A_B|B,1
Ir6Zn6,325.195,8.84,1.99883265211535,9.10941233333333,1.04253333333333,432.783333333333,-3.142560051,2.953344676,0.901454518,7.964,5.208958398,3,6.95454545454545,9.90578174668388,0.69379913,hollow|A_A_B|FCC,1
Ir6Zn6,325.195,8.84,1.81605998689204,9.25180466666667,0.521266666666667,279.566666666667,-4.826257463,2.745527499,0.949314619,7.964,5.208958398,3,7.5,10.9027235569928,0.869152281,hollow|A_B_B|HCP,1
Ir6Zn6,325.195,8.84,1.90525588832577,9.1806085,0.7819,356.175,-3.989928588,2.97235484,0.925542837,7.964,5.208958398,5,7.615384615,10.3923048454133,1.08215864,4fold|A_A_B_B,1
Ir6Zr6,353.55,11.27,1.57292731471431,7.41175733333333,0.805266666666667,596,-1.463431261,3.394104541,0.654238766,3.805,4.308384562,3,6.95454545454545,5.24148278841779,-2.164699465,hollow|A_B_B|FCC,1
La12,377.2,22.39,1.1,5.5769,0.47,406.2,-0.843915911,4.244577523,0.609203929,23.33,3.34990136,1,7.5,3,-0.699858561,top|A,1
La12,377.2,22.39,1.1,5.5769,0.47,406.2,-0.843328101,4.243927968,0.609098101,23.33,3.34990136,3,7.5,3,-2.911750049,hollow|A_A_A|HCP,1
La12,377.2,22.39,1.1,5.5769,0.47,406.2,-0.84353835,4.244069801,0.609194147,23.33,3.34990136,3,6.95454545454545,3,-3.004750532,hollow|A_A_A|FCC,1
La6Mn6,634.225,14.87,1.1,5.5769,0.47,406.2,-1.233178539,4.625223484,0.214017463,18.55,3.365110035,2,7.33,3,-2.235906758,bridge|A_A|A,1
La6Mn6,634.225,14.87,1.1,5.5769,0.47,406.2,-1.233178539,4.625223484,0.214017463,18.55,3.365110035,2,7.33,3,-1.99805627,bridge|A_A|B,1
La6Mn6,634.225,14.87,1.23321563684914,6.195946,0.313333333333333,348.533333333333,-1.402256483,3.279993701,0.42256205,18.55,3.365110035,3,6.95454545454545,3.97905720789639,-2.449888509,hollow|A_A_B|FCC,1
La6Mn6,634.225,14.87,1.38256436997204,6.814992,0.156666666666667,290.866666666667,-1.499958913,2.144555392,0.542568389,18.55,3.365110035,3,7.5,5.27763208790408,-1.873517385,hollow|A_B_B|HCP,1
La6Mn6,634.225,14.87,1.30575648572006,6.505469,0.235,319.7,-1.45692382,2.705307521,0.489663642,18.55,3.365110035,5,7.615384615,4.58257569495584,-2.231769267,4fold|A_A_B_B,1
La6Mo6,345.95,15.885,1.1,5.5769,0.47,406.2,-1.629655906,6.706602852,0.562157022,19.08,3.508979443,2,7.33,3,-1.732854395,bridge|A_A|B,1
La6Mo6,345.95,15.885,1.1,5.5769,0.47,406.2,-1.629655906,6.706602852,0.562157022,19.08,3.508979443,2,7.33,3,-3.240632821,bridge-tilt|A_A|B,1
La6Nb6,353.62,16.61,1.1,5.5769,0.47,406.2,-1.396350533,6.008320281,0.583530265,22.66,3.655109424,2,7.33,3,-2.749419314,bridge|A_A|A,1
La6Nb6,353.62,16.61,1.6,6.75885,0.916,716.8,-0.883821805,3.977728543,0.686686793,22.66,3.655109424,2,7.33,5,-2.749947759,bridge|B_B|B,1
La6Nb6,353.62,16.61,1.6,6.75885,0.916,716.8,-0.883821805,3.977728543,0.686686793,22.66,3.655109424,2,7.33,5,-1.695561601,bridge|B_B|A,1
La6Nb6,353.62,16.61,1.24633593687395,5.97088333333333,0.618666666666667,509.733333333333,-1.175624467,5.237684819,0.6279319,22.66,3.655109424,3,7.5,3.55689330449006,-2.44762874,hollow|A_A_B|HCP,1
La6Nb6,353.62,16.61,1.24633593687395,5.97088333333333,0.618666666666667,509.733333333333,-1.175706179,5.23761347,0.627958464,22.66,3.655109424,3,6.95454545454545,3.55689330449006,-2.464727829,hollow|A_A_B|FCC,1
La6Nb6,353.62,16.61,1.41213933413043,6.36486666666667,0.767333333333333,613.266666666667,-1.011138277,4.57263347,0.661043096,22.66,3.655109424,3,7.5,4.21716332650875,-2.610129002,hollow|A_B_B|HCP,1
La6Nb6,353.62,16.61,1.41213933413043,6.36486666666667,0.767333333333333,613.266666666667,-1.011202238,4.572617448,0.661064422,22.66,3.655109424,3,6.95454545454545,4.21716332650875,-2.52040994,hollow|A_B_B|FCC,1
La6Nb6,353.62,16.61,1.1,5.5769,0.47,406.2,-1.396350533,6.008320281,0.583530265,22.66,3.655109424,2,7.33,3,-2.642705654,bridge-tilt|A_A|B,1
La6Ni6,364.8,14.49,1.1,5.5769,0.47,406.2,-0.663318283,2.353076409,0.229544068,10.902,3.236744609,2,7.33,3,-2.056777348,bridge|A_A|B,1
La6Ni6,364.8,14.49,1.3221262029884,6.26455933333333,0.698666666666667,402.533333333333,-1.078057188,1.874593179,0.360193475,10.902,3.236744609,3,6.95454545454545,4.48140474655716,-2.038984232,hollow|A_A_B|FCC,1
La6Ni6,364.8,14.49,1.44948266633306,6.608389,0.813,400.7,-1.202694962,1.694329483,0.399539336,10.902,3.236744609,5,7.615384615,5.47722557505166,-1.778215499,4fold|A_A_B_B,1
La6Os6,325.32,15.405,1.1,5.5769,0.47,406.2,-0.922176633,7.345167315,0.498138776,22.46,3.774644736,2,7.33,3,-0.768978606,bridge|A_A|B,1
La6Pd6,383.135,15.475,1.1,5.5769,0.47,406.2,-0.76607797,3.286741984,0.459367808,15.14,3.267253893,1,7.5,3,-0.57233105,top|A,1
La6Pd6,383.135,15.475,1.1,5.5769,0.47,406.2,-0.766131911,3.286746177,0.459389421,15.14,3.267253893,2,7.33,3,-2.448574472,bridge|A_A|B,1
La6Pd6,383.135,15.475,1.5556349186104,6.9568695,0.516,401.45,-2.215009896,2.690969104,0.825909715,15.14,3.267253893,5,7.615384615,5.47722557505166,-1.55823459,4fold|A_A_B_B,1
La6Pt6,384.81,15.74,1.1,5.5769,0.47,406.2,-1.023849018,3.614222648,0.482987784,9.414,3.266230914,1,7.5,3,-0.288224066,top|A,1
La6Pt6,384.81,15.74,1.1,5.5769,0.47,406.2,-1.025411942,3.614574841,0.483325835,9.414,3.266230914,2,7.33,3,-2.123916947,bridge|A_A|B,1
La6Re6,326.65,15.625,1.9,7.83352,0.15,738,-1.160744196,3.663817056,0.769449314,18.3,3.653938703,1,7.5,7,-1.476644249,top|B,1
La6Re6,326.65,15.625,1.9,7.83352,0.15,738,-1.160693638,3.663734064,0.769454925,18.3,3.653938703,2,7.33,7,-1.647017717,bridge|B_B|A,1
La6Rh6,378.77,15.335,1.1,5.5769,0.47,406.2,-0.968588118,6.769015257,0.44635639,15.02,3.502632668,1,7.5,3,0.341442458,top|A,1
La6Rh6,378.77,15.335,1.1,5.5769,0.47,406.2,-0.968169448,6.768362713,0.446299959,15.02,3.502632668,2,7.33,3,-1.613400637,bridge|A_A|B,1
La6Rh6,378.77,15.335,1.40251249508284,6.20423333333333,0.692333333333333,443.033333333333,-1.269625607,5.119739278,0.698126364,15.02,3.502632668,3,6.95454545454545,4.32674871092222,-1.884781265,hollow|A_A_B|FCC,1
La6Rh6,378.77,15.335,1.58366663158633,6.5179,0.8035,461.45,-1.36801677,4.448313919,0.780237486,15.02,3.502632668,5,7.615384615,5.19615242270663,-1.544233245,4fold|A_A_B_B,1
La6Ru6,323.895,15.28,1.1,5.5769,0.47,406.2,-0.898272359,6.810637044,0.469385011,18.06,3.55025367,1,7.5,3,0.705321383,top|A,1
La6Ru6,323.895,15.28,1.1,5.5769,0.47,406.2,-0.898211031,6.810744645,0.469382226,18.06,3.55025367,2,7.33,3,-1.256375988,bridge|A_A|B,1
La6Ru6,323.895,15.28,1.38591315488436,6.17143333333333,0.663333333333333,472.7,-1.047362332,5.277959162,0.672646798,18.06,3.55025367,3,6.95454545454545,4.16016764610381,-1.679576682,hollow|A_A_B|FCC,1
La6Sc6,354.05,18.695,1.18061444586404,5.90509666666667,0.376,382.133333333333,-0.667839882,4.089019021,0.554380952,15.29,3.442043367,3,7.5,3,-3.187558377,hollow|A_A_B|HCP,1
La6Sc6,354.05,18.695,1.18061444586404,5.90509666666667,0.376,382.133333333333,-0.66830553,4.089439237,0.554541638,15.29,3.442043367,3,6.95454545454545,3,-3.178272901,hollow|A_A_B|FCC,1
La6Sc6,354.05,18.695,1.26713679071168,6.23329333333333,0.282,358.066666666667,-0.472093418,3.634628621,0.495987429,15.29,3.442043367,3,7.5,3,-3.410983295,hollow|A_B_B|HCP,1
La6Sc6,354.05,18.695,1.26713679071168,6.23329333333333,0.282,358.066666666667,-0.472845413,3.635160611,0.496240111,15.29,3.442043367,3,6.95454545454545,3,-3.438166515,hollow|A_B_B|FCC,1
La6Ta6,353.665,16.62,1.5,7.549571,0.322,771,-0.716807984,4.690873277,0.618781295,18.16,3.734045952,2,7.33,5,-3.007561876,bridge|B_B|B,1
La6Ta6,353.665,16.62,1.1,5.5769,0.47,406.2,-1.078863844,6.260599252,0.513249141,18.16,3.734045952,2,7.33,3,-1.543585478,bridge|A_A|B,1
La6Ta6,353.665,16.62,1.5,7.549571,0.322,771,-0.716807984,4.690873277,0.618781295,18.16,3.734045952,2,7.33,5,-2.866995622,bridge|B_B|A,1
La6Ta6,353.665,16.62,1.21981005732343,6.234457,0.420666666666667,527.8,-0.932348026,5.681243013,0.555879821,18.16,3.734045952,3,6.95454545454545,3.55689330449006,-2.586323531,hollow|A_A_B|FCC,1
La6Ta6,353.665,16.62,1.21981005732343,6.234457,0.420666666666667,527.8,-0.932663275,5.681389182,0.555941197,18.16,3.734045952,3,7.5,3.55689330449006,-2.55885704,hollow-tilt|A_A_B|HCP,1
La6Tc6,325.35,15.51,1.9,7.11938,0.55,573,-1.124439343,3.380929435,0.798748132,13.3,3.542196677,2,7.33,7,-1.138330556,bridge|B_B|A,1
La6Tc6,325.35,15.51,1.31981478882877,6.09106,0.496666666666667,461.8,-1.00619741,5.244836626,0.649331388,13.3,3.542196677,3,6.95454545454545,3.97905720789639,-1.707125487,hollow|A_A_B|FCC,1
La6Ti6,336.14,16.515,1.54,6.82812,0.079,443.7,-0.321820126,2.868931223,0.511658682,40.74,3.503147196,2,7.33,4,-3.091792946,bridge|B_B|A,1
La6Ti6,336.14,16.515,1.30153755228192,6.20251,0.2745,424.95,-0.649650084,4.035662237,0.577194408,40.74,3.503147196,2,7.33,3.46410161513775,-2.113726012,bridge|A_B|A,1
La6Ti6,336.14,16.515,1.23055783628954,5.99397333333333,0.339666666666667,418.7,-0.795051042,4.449071264,0.606246052,40.74,3.503147196,3,6.95454545454545,3.30192724889463,-2.786960275,hollow-tilt|A_A_B|FCC,1
La6V6,340.1,15.355,1.1,5.5769,0.47,406.2,-1.475590439,6.459615466,0.733714475,29.4,3.52691056,2,7.33,3,-1.510095884,bridge|A_A|B,1
La6V6,340.1,15.355,1.63,6.746187,0.525,475.8,-0.458032124,2.820333309,0.580900177,29.4,3.52691056,2,7.33,5,-2.907355819,bridge|B_B|A,1
La6W6,346.86,15.93,1.1,5.5769,0.47,406.2,-1.702051132,6.81751689,0.575478756,0.0001874,3.633736935,2,7.33,3,-1.500171212,bridge|A_A|B,1
La6W6,346.86,15.93,1.82980817561923,7.10165333333333,0.70084,692.066666666667,-1.447468159,5.365674953,0.711329998,0.0001874,3.633736935,3,6.95454545454545,4.7622031559046,-2.445368698,hollow|A_B_B|FCC,1
La6Y6,370.97,21.135,1.13862767049827,5.79035333333333,0.415666666666667,401.266666666667,-0.713178213,4.142189113,0.56437001,19.11,3.432333549,3,7.5,3,-3.171289915,hollow|A_A_B|HCP,1
La6Y6,370.97,21.135,1.13862767049827,5.79035333333333,0.415666666666667,401.266666666667,-0.712835311,4.141751052,0.564256307,19.11,3.432333549,3,6.95454545454545,3,-3.208321207,hollow|A_A_B|FCC,1
La6Y6,370.97,21.135,1.17861179274937,6.00380666666667,0.361333333333333,396.333333333333,-0.703045367,4.176232529,0.545092116,19.11,3.432333549,3,7.5,3,-3.372638373,hollow|A_B_B|HCP,1
La6Y6,370.97,21.135,1.17861179274937,6.00380666666667,0.361333333333333,396.333333333333,-0.703320949,4.176472247,0.545181223,19.11,3.432333549,3,6.95454545454545,3,-3.414582408,hollow|A_B_B|FCC,1
La6Zn6,321.845,15.775,1.1,5.5769,0.47,406.2,-0.581934824,2.860270502,0.500277766,14.37,3.339966943,2,7.33,3,-2.547424041,bridge|A_A|B,1
La6Zr6,350.2,18.205,1.17186883256013,5.92930866666667,0.455333333333333,471.133333333333,-0.886730029,4.638740567,0.59982078,25.49,3.66766341,3,7.5,3.30192724889463,-2.895176683,hollow|A_A_B|HCP,1
La6Zr6,350.2,18.205,1.17186883256013,5.92930866666667,0.455333333333333,471.133333333333,-0.88651189,4.638594774,0.599756302,25.49,3.66766341,3,6.95454545454545,3.30192724889463,-2.906531858,hollow|A_A_B|FCC,1
La6Zr6,350.2,18.205,1.2484332370235,6.28171733333333,0.440666666666667,536.066666666667,-0.743865174,4.176344123,0.595141015,25.49,3.66766341,3,7.5,3.63424118566428,-3.080081574,hollow|A_B_B|HCP,1
La6Zr6,350.2,18.205,1.2484332370235,6.28171733333333,0.440666666666667,536.066666666667,-0.743584155,4.176173231,0.595043496,25.49,3.66766341,3,6.95454545454545,3.63424118566428,-3.219845636,hollow|A_B_B|FCC,1
Mn6Mo6,602.975,8.365,1.73130021315173,7.32016866666667,0.249333333333333,367.466666666667,-1.14323828,2.434678458,0.459081974,17.164,4.878714897,3,7.5,6.64939976115098,-1.586783958,hollow|A_A_B|HCP,1
Mn6Mo6,602.975,8.365,1.93380672778014,7.20629933333333,0.498666666666667,501.733333333333,-1.318759201,3.099556453,0.386905927,17.164,4.878714897,3,7.5,6.31635959765638,-1.727997843,hollow|A_B_B|HCP,1
Mn6Mo6,602.975,8.365,1.93380672778014,7.20629933333333,0.498666666666667,501.733333333333,-1.31883078,3.099665621,0.386912938,17.164,4.878714897,3,6.95454545454545,6.31635959765638,-1.639963846,hollow|A_B_B|FCC,1
Mn6Nb6,610.645,9.09,1.55,7.434038,0,233.2,-1.018434932,1.885185412,0.469788419,17.191,4.633050821,2,7.33,7,-1.785752644,bridge|A_A|B,1
Mn6Nb6,610.645,9.09,1.6,6.75885,0.916,716.8,-1.134933769,4.104876285,0.242022519,17.191,4.633050821,2,7.33,5,-2.038195102,bridge|B_B|A,1
Mn6Nb6,610.645,9.09,1.58315664387216,6.98391266666667,0.610666666666667,555.6,-1.09005646,3.425703674,0.329417542,17.191,4.633050821,3,6.95454545454545,5.59344471040698,-2.396827263,hollow|A_B_B|FCC,1
Mn6Ni6,621.825,6.97,1.66174961896198,7.50265133333333,0.385333333333333,287.2,-1.016379133,1.260983516,0.513707378,9.216,4.724399567,3,7.5,7.88373516310524,0.700454083,hollow|A_A_B|HCP,1
Mn6Ni6,621.825,6.97,1.66174961896198,7.50265133333333,0.385333333333333,287.2,-1.016311968,1.260979896,0.513709249,9.216,4.724399567,3,6.95454545454545,7.88373516310524,0.693961855,hollow|A_A_B|FCC,1
Mn6Ni6,621.825,6.97,1.72061035682109,7.536958,0.578,314.2,-1.127307992,1.224359947,0.507842659,9.216,4.724399567,5,7.615384615,8.36660026534076,1.149198374,4fold|A_A_B_B,1
Mn6Pd6,640.16,7.955,1.55,7.434038,0,233.2,-1.057759172,1.265861345,0.523177481,5.83875,4.615777399,2,7.33,7,2.131035173,bridge|A_A|B,1
Mn6Pd6,640.16,7.955,1.74192195256241,7.73497166666667,0.187333333333333,287.7,-1.561706281,1.246248932,0.512830426,5.83875,4.615777399,3,7.5,7.88373516310524,2.299471326,hollow|A_A_B|HCP,1
Mn6Pt6,641.835,8.22,1.76278527649283,7.942302,0.709333333333333,325.466666666667,-1.484942968,1.400693491,0.512000713,9.899,4.889882645,3,6.95454545454545,7.88373516310524,1.94565177,hollow|A_A_B|FCC,1
Mn6Rh6,635.795,7.815,1.55,7.434038,0,233.2,-0.699082068,1.558270223,0.503378217,20.739,4.786581446,2,7.33,7,0.714624275,bridge|A_A|B,1
Mn6Rh6,635.795,7.815,1.76278527649283,7.44232533333333,0.379,327.7,-1.022618876,1.684101865,0.486528255,20.739,4.786581446,3,7.5,7.61166261102024,0.488192499,hollow|A_A_B|HCP,1
Mn6Rh6,635.795,7.815,1.76278527649283,7.44232533333333,0.379,327.7,-1.022580713,1.684146393,0.48652387,20.739,4.786581446,3,6.95454545454545,7.61166261102024,0.487777661,hollow|A_A_B|FCC,1
Mn6Rh6,635.795,7.815,1.87989361401118,7.446469,0.5685,374.95,-1.183962967,1.769864915,0.478128474,20.739,4.786581446,5,7.615384615,7.93725393319377,1.408094692,4fold|A_A_B_B,1
Mn6Ru6,580.92,7.76,1.55,7.434038,0,233.2,-0.881439823,1.639158001,0.49671394,12.865,4.856771571,2,7.33,7,-0.618073115,bridge|A_A|B,1
Mn6Ru6,580.92,7.76,1.74192195256241,7.40952533333333,0.35,357.366666666667,-1.131847479,2.027364476,0.456178985,12.865,4.856771571,3,7.5,7.31861142004594,-0.834910973,hollow|A_A_B|HCP,1
Mn6Ru6,580.92,7.76,1.95760779923796,7.38501266666667,0.7,481.533333333333,-1.382969151,2.395335982,0.415533955,12.865,4.856771571,3,6.95454545454545,7.65172473108956,-0.415931989,hollow|A_B_B|FCC,1
Mn6Ru6,580.92,7.76,1.84661853126194,7.397269,0.525,419.45,-1.257315855,2.213125628,0.435871757,12.865,4.856771571,5,7.615384615,7.48331477354788,-0.278413138,4fold|A_A_B_B,1
Mn6Ta6,610.69,9.1,1.55,7.434038,0,233.2,-0.618250453,2.200708061,0.402665273,12.405,4.834919235,2,7.33,7,-1.726990069,bridge|A_A|B,1
Mn6Ta6,610.69,9.1,1.5,7.549571,0.322,771,-0.633839914,5.006786384,0.214181609,12.405,4.834919235,2,7.33,5,-2.286560749,bridge|B_B|A,1
Mn6Ta6,610.69,9.1,1.5164848364447,7.51106,0.214666666666667,591.733333333333,-0.628280969,4.214616728,0.282237135,12.405,4.834919235,3,7.5,5.59344471040698,-2.528471857,hollow|A_B_B|HCP,1
Mn6Ta6,610.69,9.1,1.5164848364447,7.51106,0.214666666666667,591.733333333333,-0.628271336,4.214729588,0.282228925,12.405,4.834919235,3,6.95454545454545,5.59344471040698,-2.529402486,hollow|A_B_B|FCC,1
Mn6W6,603.885,8.41,1.55,7.434038,0,233.2,-1.085208609,2.312401396,0.385020869,19.723,4.992345475,1,7.5,7,0.327886155,top|A,1
Mn6W6,603.885,8.41,2.36,7.86403,0.81626,835,-1.615529615,4.333031153,0.287907395,19.723,4.992345475,1,7.5,6,-1.086931245,top|B,1
