Sublimation Energy,reaction energy (eV)
738,-1.911870198
475.8,-1.281608832
650.6,-1.503752094
563.2,-1.993091689
770.3333333,-1.625644944
770.3333333,-1.312389805
802.6666667,-1.750807377
802.6666667,-1.555134261
738,-0.192143119
534.1166667,-0.417724539
534.1166667,-0.595362494
738,-1.856288497
601,-1.857277903
692.3333333,-2.229470041
646.6666667,-2.229919982
516.7,1.81037677
516.7,0.598425407
516.7,0.595410113
546.3666667,0.445160281
546.3666667,0.607068287
576.0333333,-0.140506525
576.0333333,0.023804383
334,-1.765905886
394.9,-1.929650252
394.9,-1.930681427
425.35,-0.884515284
516.7,-1.216963428
771,-1.216893495
771,-2.207653314
601.4666667,-0.884983592
601.4666667,-2.239051034
686.2333333,-2.237832508
573,-0.102463922
535.4666667,-0.016890106
554.2333333,-0.907115019
554.2333333,-0.579517305
443.7,-0.827292601
468.0333333,-2.399599151
475.8,-0.990594239
503.0666667,-0.94466877
489.4333333,-1.889752241
489.4333333,-1.951288608
835,-1.014779989
622.8,-0.599930196
728.9,-1.593312649
728.9,-1.356924501
433.1666667,-1.888267996
454.05,-1.451988695
516.7,1.849050133
126.35,2.863008882
516.7,0.993629396
386.5833333,0.741982056
256.4666667,0.926462313
321.525,0.928770383
572.9,-2.562427446
572.9,-2.559824405
558.85,-0.857724725
605.7,1.093764024
605.7,-0.376089897
605.7,0.046446023
334,-1.581256646
515.1333333,-1.145579532
424.5666667,-1.740554808
469.85,-1.384347725
771,-1.143619088
660.8,-0.819359122
715.9,-2.460387205
594.8,-0.797750562
594.8,-0.265324734
583.9,-1.080539563
583.9,-0.653871459
443.7,-2.14153972
551.7,-0.97770856
497.7,-2.207210041
524.7,-0.899815157
475.8,-2.027972737
562.4,-0.997842263
519.1,-2.131893828
540.75,-0.745206877
682.1333333,-1.098061926
682.1333333,-0.720073626
758.5666667,-1.581612162
758.5666667,-1.436330176
391.4,-1.294555464
462.8333333,-1.680161182
605.7,0.006978087
445.9166667,-0.12866794
445.9166667,-0.134679887
366.025,0.519628858
601,-2.144494876
604.1333333,-0.785202305
602.5666667,-2.303287043
603.35,-1.040790534
334,-0.913253091
334,-3.751788326
334,-3.6918909
479.6666667,-3.217354162
479.6666667,-3.363343917
625.3333333,-2.974183168
625.3333333,-3.016796875
573,-1.92354497
493.3333333,-1.90676575
453.5,-1.987392128
370.5666667,-3.472570548
370.5666667,-3.529919219
407.1333333,-3.511154657
407.1333333,-3.539837089
381.2666667,-3.169286613
381.2666667,-3.192500236
428.5333333,-3.049899524
428.5333333,-3.061108165
501,-2.709504295
501,-2.832789824
668,-2.434585916
668,-2.412205913
334,-2.722326163
353.1333333,-3.724476805
353.1333333,-3.675933873
372.2666667,-3.685153226
372.2666667,-3.625250493
126.35,-2.704870741
264.7833333,-2.708237878
195.5666667,-2.710444857
230.175,-2.028591932
423,-3.387287758
423,-3.538077601
512,-3.338599925
512,-3.464401282
771,-0.969851273
771,-3.040309688
771,-3.260459443
771,-2.28129521
705,-2.321689966
639,-1.274756325
672,-1.037121079
661.9,-2.912800816
661.9,-3.103085534
552.8,-3.134557948
552.8,-3.355785139
771,-2.519404343
475.8,-2.51125399
672.6,-2.71239741
574.2,-2.582199782
835,-1.547708139
792.3333333,-2.446701512
792.3333333,-2.498709814
813.6666667,-2.370076568
813.6666667,-2.276078652
391.4,-1.916624571
644.4666667,-2.996965083
644.4666667,-3.098235241
517.9333333,-3.044131118
517.9333333,-3.164533193
771,-2.202946017
448.675,0.158300865
556.1166667,-1.972866828
341.2333333,-0.874203122
771,-1.123834643
126.35,-1.122610948
714.3333333,-2.823135633
714.3333333,-3.039326268
657.6666667,-2.964370743
657.6666667,-3.126384057
573,-0.110626385
573,-1.287207166
573,-0.82013247
573,-1.602109546
443.7,-2.206051516
529.9,-1.780583434
486.8,-2.205813281
573,0.016171998
475.8,-0.655553802
573,-1.056467965
475.8,-2.071169448
540.6,-1.44869462
508.2,-2.088845147
835,-1.283977719
835,-1.747451125
660.3333333,-1.088696311
747.6666667,-1.88927332
704,-0.743501403
573,-0.943144932
573,-1.912664906
512.4666667,-1.741324618
573,0.051425978
424.1166667,-0.192943814
424.1166667,-0.395771347
275.2333333,0.665282008
275.2333333,0.221765431
573,-0.462541824
601,0.204901312
573,-1.656127408
601,-2.074013446
582.3333333,-1.700765914
591.6666667,-2.22185167
443.7,-0.985057402
443.7,-3.254056741
443.7,-3.455084921
459.75,-2.629794669
454.4,-3.053665443
454.4,-3.163671816
465.1,-2.875975787
465.1,-2.985457932
574.1333333,-2.756094674
574.1333333,-2.824138372
704.5666667,-2.431846954
704.5666667,-2.457622121
426.2666667,-3.47983762
426.2666667,-3.471255149
408.8333333,-3.393847878
408.8333333,-3.37854991
443.7,-2.607715216
232.1333333,-1.102456972
232.1333333,-1.189043596
496.1333333,-3.134630603
496.1333333,-3.38618937
548.5666667,-3.156539032
548.5666667,-3.359037715
475.8,-0.989690548
475.8,-3.167489573
475.8,-3.230985841
835,-1.602649147
595.5333333,-2.455710657
595.5333333,-2.399009344
715.2666667,-2.345540471
715.2666667,-2.401240269
475.8,-1.961617914
475.8,-1.961156681
359.3166667,-1.774142091
242.8333333,-0.894837787
242.8333333,-0.987040296
475.8,-3.110507983
601,-2.328599888
517.5333333,-2.883247621
559.2666667,-2.949721358
835,-1.179627777
835,-1.891232132
835,-2.198106472
835,-2.133600254
391.4,-1.92135595
687.1333333,-2.453450888
687.1333333,-2.453982462
835,-1.132670588
835,-1.390912335
598.7833333,-1.209960714
598.7833333,-1.393716468
835,-2.128635537
757,-2.301118431
757,-2.25538181
679,-2.480929215
679,-2.612119242
391.4,-0.642159951
391.4,-3.648769292
391.4,-3.62765802
391.4,-2.572140958
303.05,-2.581060305
303.05,-2.579967904
258.875,-2.207258885
461.2666667,-3.334945028
461.2666667,-3.437227858
531.1333333,-3.353975037
531.1333333,-3.459214656
126.35,0.078724574
126.35,0.307014479
601,-2.66456143
284.5666667,-0.930099386
363.675,-1.736385752
601,-0.754873585
601,-3.135682731
601,-3.425847785
