Sublimation Energy,reaction energy (eV)
475.8,4.436308375
573,1.298531864
524.4,1.330921574
573,3.728585043
835,4.002725722
835,1.131058041
660.3333333,1.75149705
747.6666667,1.065566907
704,1.360349461
573,0.102673449
573,2.200823529
275.2333333,3.262812003
275.2333333,3.139105651
573,2.707871204
601,5.817229642
573,0.710603657
591.6666667,1.887943364
587,2.301337619
443.7,3.803851867
443.7,1.288465013
443.7,1.310324189
454.4,1.339113289
454.4,1.293342789
465.1,1.130512317
465.1,1.095834266
574.1333333,1.37337419
574.1333333,1.170262571
704.5666667,1.120758533
704.5666667,1.048611766
443.7,0.618295023
408.8333333,1.932741737
408.8333333,1.739788399
443.7,2.30631635
337.9166667,2.067588158
337.9166667,2.105341912
496.1333333,0.994543291
496.1333333,1.148158627
548.5666667,1.505128446
548.5666667,1.501768112
475.8,3.602374699
475.8,1.008863553
475.8,0.88328084
835,2.000757952
595.5333333,1.210932297
595.5333333,1.120788601
715.2666667,1.167087682
715.2666667,0.99020049
359.3166667,2.09504322
359.3166667,2.053697291
242.8333333,3.079789052
242.8333333,2.919433455
475.8,0.128615422
559.2666667,1.597564292
538.4,1.079685262
835,4.075780532
835,0.721671343
835,0.561387312
687.1333333,0.519909544
539.2666667,1.525936855
539.2666667,1.629989241
598.7833333,1.873073431
598.7833333,1.686820896
362.5666667,3.046307621
362.5666667,2.964481357
757,0.919152927
757,0.928066832
679,1.462330381
679,1.267105029
391.4,5.033120555
391.4,1.796520869
391.4,2.20871415
391.4,2.987824234
126.35,2.581273642
303.05,3.114266964
258.875,1.719532925
461.2666667,1.809722064
461.2666667,1.952957891
531.1333333,1.092251343
531.1333333,1.307547676
126.35,6.115356067
126.35,4.489099412
442.7833333,2.074771964
363.675,1.114628352
601,4.374206827
601,1.262184122
601,1.282841508
