Psi, d-Band_Center, Surface
11.726178837945744,-0.811609267,Ir6Sc6
12.307692307692307,-0.382108717,Au6Hf6
16.666666666666664,-1.045416019,Mo12
10.38961038961039,0.006545481,Cd6Ti6
27.945959272966398,-1.649847399,Os6Tc6
15.254237288135593,-0.614909294,Ta6W6
19.277320124307515,-0.572278217,Ta6Tc6
21.838882192854665,-1.187201422,Hf6Os6
15.254237288135593,-0.602774079,W6Zn6
14.64373762506992,-0.825714563,Ru6Ti6
8.741767131583462,-0.765760998,Sc6W6
25.789473684210527,-1.130138473,Re6Zr6
8.181818181818182,-0.922176633,La6Os6
21.686746987951807,-0.207394441,Cr6Ta6
19.27732012430758,-1.251556733,Mo6Re6
15.711220184404159,-1.28977234,Mo6W6
23.501143636448482,-1.839161036,Os6V6
16.666666666666664,-0.790619196,Mo6Zr6
12.030075187969924,-0.685202458,Mo6Zr6
13.285080052893928,-0.59403713,Co6Y6
12.307692307692307,-0.584225862,Hf6Ni6
12.606926819699156,-0.789923456,Ir6Y6
16.66666666666666,-0.473853921,Mo6Ta6
18.17221326229451,-1.308287765,Re6W6
7.9042519632967885,-0.712835311,La6Y6
19.762178208631024,-1.09005646,Mn6Nb6
29.09090909090909,-1.086960874,Ru6Sc6
7.623149141981991,-0.66830553,La6Sc6
23.645251417995627,-3.145836853,Hf6Zn6
23.645251417995627,-3.1458681,Hf6Zn6
16.666666666666664,-1.331527725,La6Mo6
14.237451369597284,-1.024939531,Mo6Ti6
21.686746987951807,-0.555551201,Cr6La6
9.398357301706541,-1.121489153,W6Y6
19.014143373974324,-1.29553727,Cu6Ti6
87.27272727272728,-6.959460386,Ti6Zn6
12.030075187969924,-0.749061251,Sc6Zr6
29.039051843166696,-1.943406056,Ir6Re6
21.64100005074942,-0.826922493,Co6V6
16.600978549617626,-1.046276306,Mn6Zr6
12.030075187969924,-0.852477746,Zr12
16.666666666666668,0.209003862,Hg6Ta6
16.666666666666668,0.170678964,Cu6Ta6
16.1818932680966,-1.166758259,Mo6W6
24.40926546724408,-0.483685975,Ni6Ta6
21.686746987951807,-0.650212567,Cr6Nb6
27.72295584825959,-2.815323033,Nb6Zn6
85.20710059171599,-8.654627743,Cd6Sc6
16.21125489885765,-1.162409227,Mo6V6
16.666666666666668,0.212409092,Ag6Ta6
26.05612063107029,-0.943604711,Cu6Ta6
23.288333427129768,-3.068170436,Zn6Zr6
49.18798598173177,-4.976442464,Nb6Zn6
12.307692307692307,-1.048610076,Hf12
9.00365096011178,-0.764838021,Mo6Sc6
9.00365096011178,-0.764838021,Mo6Sc6
9.00365096011178,-0.764838021,Mo6Sc6
15.254237288135593,-1.730684133,V6W6
21.648367506853898,-1.368256498,Re6W6
12.307692307692307,-0.243477646,Hf6Hg6
15.254237288135593,-0.809166222,Cu6W6
18.19549901330202,-1.266049422,Cr6Mo6
16.1818932680966,-1.166736715,Mo6W6
13.348012565379209,-1.269625607,La6Rh6
10.38961038961039,-0.434661455,Hf6Ti6
21.122963506191166,-1.440847242,Ru6V6
25.789473684210527,-0.950722123,Hf6Tc6
6.617647058823529,0.168106871,Cd6Sc6
19.834282218297567,-1.624099445,Tc6W6
19.86457106058435,-0.961013337,Cr6Mo6
19.04706541463031,-1.128759717,Re6Ti6
16.311948504870283,-1.092415798,Mo6Nb6
21.648367506853898,-1.368250045,Re6W6
12.307692307692307,-1.047781676,Hf12
15.711220184404159,-1.28956814,Mo6W6
16.38813450457503,-1.375295355,Re6Sc6
12.307692307692307,-0.701824371,Hf6Pt6
43.85964912280702,-3.465515705,Hf6Pt6
12.030075187969924,-0.672181216,Tc6Zr6
25.789473684210527,-0.982209301,Tc6Zr6
9.47389268955678,-0.862466743,Nb6Y6
20.792216886194808,-1.420492976,Ir6Nb6
11.996301600592492,-1.00619741,La6Tc6
21.1199242974515,-2.883028486,Ti6Zn6
27.945959272966398,-1.591190589,Re6Ru6
15.625,-0.942723207,Nb6W6
12.307692307692307,-1.050891806,Hf6Zr6
27.668242114724052,-1.861615041,Ir6Nb6
12.307692307692307,-0.202133741,Hf6Zn6
16.666666666666668,-0.596436578,Ta6V6
12.030075187969924,-0.45159844,Pd6Zr6
15.625,-0.253256133,Cd6Nb6
15.625,-0.286152456,Nb6Zn6
17.152409481785774,-1.325654788,Cr6W6
85.20710059171599,-8.449747839,Cd6Nb6
14.526003741187527,-1.045363184,La6Tc6
12.307692307692307,-1.100615555,Hf6W6
7.377049180327869,0.107183689,Cd6Y6
21.337430906902362,-0.621352222,Fe6Ta6
9.594362339988777,-0.524572148,La6Ti6
28.695362141808708,-1.587380367,Re6Rh6
20.546132032915732,-1.057790375,Nb6Rh6
10.371688529349207,-0.932663275,La6Ta6
22.29690427050213,-1.38471832,Mo6Re6
26.84607198921629,-1.53405987,Re6Ru6
12.030075187969924,-0.192816484,Ag6Zr6
62.69430051813472,-4.524388882,Ag6Zr6
21.67342976090964,-1.129346878,Os6Zr6
15.254237288135593,-0.690594927,Ag6W6
10.150946951957902,-1.175624467,La6Nb6
23.4585786464942,-1.437794414,Ru6W6
9.00365096011178,-0.765498942,Mo6Sc6
9.00365096011178,-0.765498942,Mo6Sc6
9.00365096011178,-0.765498942,Mo6Sc6
8.181818181818182,-0.856417278,Au6La6
34.85824964229777,-1.49275336,Cu6Tc6
16.666666666666668,0.091602664,Au6Ta6
28.54551925857912,-1.518418777,Fe6Tc6
25.789473684210527,-1.669677878,Re12
18.238219121784766,-1.039380394,Tc6V6
19.27732012430758,-1.190648139,Mo6Tc6
23.381312956684226,-1.037335866,Nb6Ni6
15.634905117261043,-3.137686084,Sc6Zn6
11.306675421666153,-1.087870673,La6Nb6
12.030075187969924,-0.507518037,Ni6Zr6
25.789473684210527,-1.047021755,Cu6Re6
14.15984650809581,-0.348824365,Ta6Zr6
18.19549901330202,-1.266143051,Cr6Mo6
6.617647058823529,0.037404354,Cu6Sc6
19.27732012430758,-1.251688941,Mo6Re6
7.102627013887903,-0.472093418,La6Sc6
19.04706541463031,-0.995978775,Tc6Ti6
25.789473684210527,-1.160744196,La6Re6
7.377049180327869,-0.06516857,Cu6Y6
16.666666666666664,-1.141176863,Mo6Tc6
6.617647058823529,0.221123255,Sc6Zn6
28.375508730749086,-1.061155233,Co6Hf6
18.68788459222437,-0.920868036,Co6Hf6
8.181818181818182,-0.843915911,La12
6.617647058823529,-0.274374868,La6Sc6
22.29690427050213,-1.384475838,Mo6Re6
20.85714761766886,-2.05058128,Ag6Zr6
18.405796569378705,-0.78732873,Co6Zr6
12.168092038275244,-0.956818885,Hf6Zr6
14.076012932203518,-1.473436231,Cu6Sc6
7.377049180327869,-0.203064998,Au6Y6
21.562679201600766,-1.113140845,Co6W6
8.922487976181037,-0.543727012,Sc6Zr6
25.789473684210527,-1.691700884,Re6Sc6
15.337423312883436,-0.130077229,V6Zn6
24.95881376396679,-1.446760164,Cu6Nb6
12.030075187969924,-0.136546513,Zn6Zr6
29.940270054653826,-2.454283381,Cu6Sc6
21.562679201600766,-1.113233774,Co6W6
27.381744820370805,-2.685628289,V6Zn6
10.38961038961039,-0.07551561,Ag6Ti6
21.449436652492004,-0.672764595,Rh6Ta6
21.686746987951807,-0.942842301,Cr6Tc6
8.181818181818182,-0.843328101,La12
12.030075187969924,-0.307414574,Au6Zr6
23.285823759019014,-0.838205783,Pd6Ta6
12.307692307692307,-1.452191723,Hf6V6
62.69430051813472,-4.559950618,Ag6Ti6
20.536308615278216,-1.374722997,Ir6V6
26.37766406835035,-1.682815452,Cr6Os6
20.910451060719655,-1.594820833,Hf6Rh6
12.307692307692307,-1.039417511,Hf6Nb6
12.030075187969924,-0.160204296,Hg6Zr6
21.64100005074942,-0.826872076,Co6V6
18.916731353910283,-1.304830816,Ru6W6
44.47193065312774,-1.994642361,Cr6Cu6
19.27732012430758,-1.190804965,Mo6Tc6
19.28678212313384,-1.051394121,Cr6W6
10.413975710736244,-0.962269287,Re6Sc6
43.08510638297873,-0.962858033,Co6Sc6
43.08510638297873,-0.962858033,Co6Sc6
43.08510638297873,-0.962858033,Co6Sc6
16.666666666666668,0.163315003,Pd6Ta6
20.293252546743325,-1.033926868,Rh6V6
21.320071635561074,-1.438637233,Nb6Ru6
22.29690427050213,-1.236719153,Mo6Tc6
18.985441482596283,-1.304398983,Os6V6
15.337423312883436,-0.177528055,Cd6V6
39.550442377480685,-2.251737522,Cu6W6
15.337423312883436,-0.177528055,Cd6V6
7.377049180327869,-0.050613302,Hg6Y6
12.457718404179822,-0.622904788,Rh6Y6
8.181818181818182,-0.84353835,La12
16.692007240274222,-0.755130667,Co6Ti6
15.254237288135593,-1.420005161,Mo6W6
31.596095357339493,-1.418942103,Fe6Tc6
14.23450183450921,-0.963516232,Co6La6
20.067114596959666,-1.261064287,Mo6Ru6
16.666666666666664,-0.545418211,Cd6Mo6
21.686746987951807,-0.55786987,Cr6Rh6
85.20710059171599,-8.563588197,Cd6V6
9.374729807851963,-0.996296475,Hf6La6
22.29690427050213,-1.236746768,Mo6Tc6
44.34749606607523,-2.950006159,Mn6Zn6
25.43153475002815,-1.225439837,Cr6Fe6
10.38961038961039,-0.068991497,Hg6Ti6
15.625,-1.043702363,Mo6Nb6
85.20710059171599,-8.538889049,Cd6Mo6
27.497446144535054,-1.98938239,Ir6V6
19.448306599975915,-1.421151439,Mn6W6
25.789473684210527,-0.934194144,Cd6Re6
23.381312956684226,-1.037041248,Nb6Ni6
72.0,-7.138682375,Hg6Sc6
19.222023995715745,-1.326694583,Nb6Os6
24.651623486497844,-1.293041251,Cu6V6
15.625,-0.452977269,Ag6Nb6
21.686746987951807,-0.207538463,Cr6Ta6
15.254237288135593,-0.834943758,Au6W6
15.254237288135593,-1.030741209,Pd6W6
47.63779527559055,-4.061157812,Au6W6
24.40926546724408,-0.483877534,Ni6Ta6
15.133255888541106,-1.487014581,Cu6Y6
15.337423312883436,-0.713636942,Tc6V6
10.38961038961039,-0.083770492,Cu6Ti6
25.789473684210527,-2.109456389,Cr6Re6
26.84607198921629,-1.368493585,Ru6Tc6
6.617647058823529,0.050092686,Hg6Sc6
25.43153475002815,-1.225706484,Cr6Fe6
16.666666666666664,-0.545494902,Cd6Mo6
21.706340553580944,-0.794084295,Ir6Ta6
16.666666666666664,-1.602406598,Cr6Mo6
30.783408372589548,-1.990463705,Pt6Re6
25.538330583986234,-1.14323828,Mn6Mo6
7.377049180327869,0.087613434,Y6Zn6
43.08510638297873,-0.904795453,Co6Y6
16.809235759598973,-3.35231641,Y6Zn6
15.625,-0.337239124,Hg6Nb6
20.067114596959666,-1.375171552,Mo6Os6
23.009960657726687,-1.37184463,Ni6W6
7.377049180327869,-0.617135679,Y12
18.916731353910283,-1.30484349,Ru6W6
30.535303984414355,-1.135692514,Co6V6
18.916731353910283,-1.413921376,Os6W6
16.666666666666668,-0.546143472,Cr6Ta6
27.945959272966398,-1.774366096,Os6Re6
16.666666666666664,-1.165232565,Ir6Mo6
23.01022599305774,-0.980224874,Pt6Ta6
21.449436652492004,-0.672766113,Rh6Ta6
21.449436652491983,-1.25362359,Mo6Rh6
24.161345294850822,-1.431184532,Mo6Ru6
26.056120631070357,-1.415222421,Cu6Mo6
22.305182984487814,-1.42486405,Nb6Pd6
29.82295869920955,-1.413216684,Cr6Fe6
16.666666666666664,-1.114015683,Mo6Re6
20.631016530128548,-1.318759201,Mn6Mo6
15.625,-0.509329668,Cu6Nb6
63.684210526315795,-2.655968994,Cu6Re6
25.789473684210527,-1.046985063,Cu6Re6
22.976141728016536,-1.340778156,Cr6Re6
34.97267759562841,-1.048976736,Fe6Hf6
9.679911105988978,-1.090357925,Mo6Y6
31.612903225806452,-0.618250453,Mn6Ta6
31.055619590343433,-1.250464537,Cr6Cu6
19.6411888789814,-1.131584212,Ni6Zr6
21.686746987951807,-0.341823703,Cr6Zn6
24.52322728609278,-1.949365788,Ag6V6
16.137430609197565,-1.080807843,Mo6Nb6
19.014143373974324,-1.295565693,Cu6Ti6
25.789473684210527,-1.032510544,Re6Zn6
87.27272727272728,-6.934477304,Re6Zn6
19.222023995715745,-1.275677624,Nb6Ru6
15.337423312883436,-0.354375246,Ag6V6
47.63779527559055,-4.334751322,Au6Ti6
18.916731353910283,-1.413947584,Os6W6
9.303706399609725,-0.88651189,La6Zr6
8.181818181818182,-0.623511919,Cu6La6
32.492979107606054,-5.520143838,Hg6Sc6
10.38961038961039,-0.175260413,Au6Ti6
20.219809324723872,-1.31892658,Rh6W6
20.81837445204189,-1.194958586,Fe6Y6
6.617647058823529,-0.100357983,Au6Sc6
44.34749606607523,-2.949960155,Mn6Zn6
15.337423312883436,-0.354375246,Ag6V6
15.625,-0.590284836,Au6Nb6
47.63779527559055,-4.227344816,Au6Nb6
12.030075187969924,-0.630333031,Pt6Zr6
30.479998807464153,-1.154020661,Co6W6
16.666666666666664,-0.590941068,Mo6Zn6
87.27272727272728,-6.846316584,Mo6Zn6
15.625,-0.934644488,Nb6Tc6
10.413975710736244,-0.962437243,Re6Sc6
20.219809324723872,-1.318938825,Rh6W6
31.612903225806452,-0.881439823,Mn6Ru6
23.917477433531825,-1.091148635,Cr6Ru6
15.625,-0.608190584,Nb6Pd6
34.97267759562841,-1.253607961,Fe6Y6
16.666666666666664,-0.642507939,Ag6Mo6
52.35602094240838,-1.720728157,Ni6W6
29.82295869920955,-1.413447793,Cr6Fe6
11.587394454603984,-0.579658909,Rh6Sc6
12.307692307692307,-1.100613178,Hf6W6
30.136877455871208,-1.649359582,Cr6Rh6
25.789473684210527,-0.895992586,Ag6Re6
23.917477433531825,-1.195113447,Cr6Os6
20.546132032915732,-1.057738665,Nb6Rh6
25.538330583986234,-1.143265603,Mn6Mo6
23.917477433531825,-1.091197534,Cr6Ru6
23.917477433531825,-1.19509079,Cr6Os6
24.409265467244165,-1.262852552,Mo6Ni6
29.039051843166696,-1.776073502,Ir6Tc6
29.09090909090909,-1.199990686,La6Ru6
16.666666666666664,-1.338621097,Mo6Ti6
21.706340553580965,-1.620426805,Ir6Mo6
12.030075187969924,-0.864718311,W6Zr6
24.651623486497844,-1.293027881,Cu6V6
23.28582375901905,-1.551081123,Mo6Pd6
20.067114596959666,-1.26103415,Mo6Ru6
25.789473684210527,-1.188118437,Pd6Re6
25.920409208731044,-1.865965929,Ag6Mo6
25.789473684210527,-1.513500495,Mo6Re6
22.305182984487814,-1.424861988,Nb6Pd6
30.479998807464153,-1.154034378,Co6W6
21.68764791507217,-1.344629342,Tc6V6
24.951250979383225,-1.847068172,Hf6Rh6
25.56503151557588,-1.109135184,Cr6Rh6
16.99255226071996,-1.38676923,Pd6Ti6
23.501143636448482,-1.666297866,Ru6V6
26.801778509514712,-1.670470968,Rh6W6
27.7537740459168,-1.408619009,Cr6Pd6
18.985441482596283,-1.207571717,Ru6V6
15.254237288135593,-1.19683825,Pt6W6
22.03065329670698,-1.363548492,Pd6V6
30.535303984414355,-1.135752511,Co6V6
38.71873579088898,-3.083064319,Re6Zn6
34.97267759562841,-1.162220073,Fe6Zr6
20.067114596959666,-1.375154889,Mo6Os6
21.68764791507217,-1.487177211,Re6V6
24.95881376396679,-1.44676757,Cu6Nb6
15.625,-1.158756031,Cr6Nb6
20.067114596959645,-0.842609789,Os6Ta6
7.377049180327869,-0.853779732,Fe6Y6
10.150946951957902,-1.175706179,La6Nb6
25.789473684210527,-1.124439343,La6Tc6
21.686746987951807,-0.705007732,Cr6Pt6
10.38961038961039,-0.549352177,Ti6V6
16.666666666666664,-0.890789883,Mo6Pd6
22.041191524984278,-1.602730552,Nb6Pt6
14.17677119312447,-0.77342401,Ni6Y6
21.686746987951807,-0.555551201,Cr6La6
31.055619590343433,-1.250466466,Cr6Cu6
12.030075187969924,-0.869263839,Hf6Zr6
24.409265467244165,-1.262995177,Mo6Ni6
13.278311242974036,-1.189729276,Fe6La6
10.38961038961039,0.143161003,Ta6Ti6
23.009960657726687,-1.371941853,Ni6W6
22.29690427050197,-0.778094622,Ta6Tc6
15.337423312883436,-0.30821987,Cu6V6
23.4585786464942,-1.437794414,Ru6W6
16.666666666666664,-0.71014221,Cu6Mo6
34.85824964229777,-1.492755701,Cu6Tc6
21.706340553580944,-0.794066492,Ir6Ta6
31.612903225806452,-1.018434932,Mn6Nb6
28.695362141808708,-1.430647525,Rh6Tc6
21.449436652491983,-1.253584607,Mo6Rh6
20.067114596959645,-0.814258792,Ru6Ta6
25.789473684210527,-1.476184221,Re6Tc6
34.708932309708544,-1.55866468,Ni6W6
15.254237288135593,-0.944295515,Rh6W6
22.976141728016536,-1.2331652,Cr6Tc6
24.34219797921654,-1.523549135,Cr6Tc6
44.47193065312774,-1.994689482,Cr6Cu6
29.09090909090909,-1.395007138,Hf6Os6
21.686746987951807,-0.692744893,Cr6Ru6
30.932462150801275,-1.876805221,Fe6Os6
20.293252546743325,-1.033957495,Rh6V6
8.181818181818182,-0.76607797,La6Pd6
21.82235725670702,-1.240754081,Nb6Tc6
6.617647058823529,-0.287010552,Sc6Zr6
10.371688529349207,-0.932348026,La6Ta6
23.4585786464942,-1.437786055,Ru6W6
22.03065329670698,-1.363478731,Pd6V6
10.38961038961039,-0.339462271,Co6Ti6
31.612903225806452,-1.015139948,Mn6Zr6
29.09090909090909,-1.391016103,Os6Zr6
29.09090909090909,-1.353272542,Ru6Zr6
34.97267759562841,-1.314898319,Fe6La6
27.668242114724052,-1.861530236,Ir6Nb6
29.09090909090909,-1.199985707,La6Ru6
16.666666666666668,-0.081252288,Rh6Ta6
6.617647058823529,-0.33235852,Hf6Sc6
20.631016530128548,-1.31883078,Mn6Mo6
25.789473684210527,-1.370160373,Nb6Tc6
18.17221326229451,-1.583903887,Tc6W6
25.789473684210527,-1.383290476,Tc12
7.377049180327869,-0.120782149,Pd6Y6
20.46198575009835,-1.690735266,Ir6W6
25.871228663511324,-1.451362146,Cr6Ir6
22.29690427050197,-0.823771977,Re6Ta6
62.69430051813472,-4.632318036,Ag6La6
30.932462150801275,-1.637732042,Fe6Ru6
20.46198575009835,-1.69088082,Ir6W6
26.84607198921629,-1.368493585,Ru6Tc6
8.181818181818182,-0.601534044,Ag6La6
21.686746987951807,-0.454760543,Cr6Cu6
24.671883339366122,-3.555664793,Au6Sc6
21.686746987951807,-0.341861776,Cr6Zn6
25.789473684210527,-1.528914034,Re6Tc6
25.789473684210527,-1.528903712,Re6Tc6
20.536308615278216,-1.374769195,Ir6V6
15.337423312883436,-0.407974863,Au6V6
15.254237288135593,-1.068724634,Co6W6
27.604699962556055,-1.625868409,Mo6Rh6
25.789473684210527,-1.375407853,Ni6Re6
25.789473684210527,-1.375407853,Ni6Re6
25.789473684210527,-1.375407853,Ni6Re6
45.45454545454545,-2.812815245,Pd6V6
12.030075187969924,-0.999558144,Cr6Zr6
21.82235725670702,-1.330953321,Nb6Re6
25.56503151557588,-1.109135692,Cr6Rh6
24.34219797921654,-1.719956495,Cr6Re6
29.09090909090909,-1.381586861,Hf6Ru6
25.789473684210527,-0.970419117,Ta6Tc6
24.161345294850822,-1.431139193,Mo6Ru6
16.666666666666664,-1.050666574,Mo6W6
28.54551925857912,-1.518429577,Fe6Tc6
23.28582375901905,-1.551088853,Mo6Pd6
23.4585786464942,-1.618363189,Os6W6
6.617647058823529,-0.399929356,Re6Sc6
47.63779527559055,-4.240833082,Au6V6
26.84607198921629,-1.53405987,Re6Ru6
24.161345294850822,-1.431184532,Mo6Ru6
25.789473684210527,-1.38331182,Tc12
26.37766406835035,-1.474037482,Cr6Ru6
30.601123803922444,-1.41828246,Co6Re6
35.748734439023565,-1.45794179,Mo6Ni6
28.695362141808708,-1.430647525,Rh6Tc6
29.09090909090909,-1.783270899,Os6Ti6
20.63975871956925,-1.272192293,Ru6Ti6
25.789473684210527,-1.188181273,Pd6Re6
21.706340553580965,-1.620255958,Ir6Mo6
25.789473684210527,-1.476178239,Re6Tc6
31.15210699287779,-1.546902631,Pd6Tc6
25.789473684210527,-1.025073576,Re6Ta6
11.982384362269938,-1.191086062,Mn6Y6
31.612903225806452,-0.764982249,Mn6Zn6
25.789473684210527,-1.308316176,Re6Rh6
24.161345294850822,-1.627317,Mo6Os6
21.769911014446514,-1.531847072,Pt6V6
27.017186656896477,-1.481235882,Nb6Rh6
25.789473684210527,-1.375449524,Ni6Re6
25.789473684210527,-1.375449524,Ni6Re6
25.789473684210527,-1.375449524,Ni6Re6
28.54551925857912,-1.518418777,Fe6Tc6
23.64711721547978,-1.670806955,Nb6Os6
34.97267759562841,-1.306345465,Ag6Fe6
35.526315789473685,-1.98414249,Mo6Rh6
25.789473684210527,-1.874120866,Re6V6
26.056120631070357,-1.415217909,Cu6Mo6
15.839943223088637,-1.333953327,Ir6Ti6
52.35602094240838,-1.545139996,Nb6Ni6
28.269913213682084,-1.46737949,Ir6Ta6
32.65506332618472,-1.494813386,Ni6Re6
32.65506332618472,-1.494813386,Ni6Re6
32.65506332618472,-1.494813386,Ni6Re6
23.4585786464942,-1.618363189,Os6W6
17.259529468623047,-1.182399145,Rh6Zr6
30.601123803922444,-1.419283823,Co6Re6
24.762219090381027,-1.715463571,Rh6Zr6
35.748734439023565,-1.457740793,Mo6Ni6
52.35602094240838,-1.631939981,Mo6Ni6
36.81818181818181,-1.469833095,Ir6Y6
16.666666666666664,-0.727595414,Au6Mo6
24.161345294850822,-1.627317,Mo6Os6
28.695362141808708,-1.587380367,Re6Rh6
21.686746987951807,-0.970270176,Cr6Re6
15.337423312883436,-0.678563885,Re6V6
25.789473684210527,-1.669677878,Re12
27.7537740459168,-1.408618456,Cr6Pd6
40.735285340453586,-2.067002102,Cu6Mo6
23.4585786464942,-1.618297053,Os6W6
26.37766406835035,-1.682815452,Cr6Os6
26.84607198921629,-1.480496534,Os6Tc6
25.789473684210527,-1.35397956,Pt6Re6
26.84607198921629,-1.368496706,Ru6Tc6
15.625,-0.581534942,Nb6Rh6
31.596095357339493,-1.418948301,Fe6Tc6
25.789473684210527,-1.308250521,Re6Rh6
16.666666666666668,-0.633839914,Mn6Ta6
15.652470664229797,-1.112009558,Rh6Ti6
35.526315789473685,-1.40454151,Rh6Y6
24.161345294850822,-1.627326998,Mo6Os6
17.466250070347254,-1.463431261,Ir6Zr6
8.181818181818182,-0.532201139,Cd6La6
25.871228663511324,-1.451242325,Cr6Ir6
19.834282218297567,-1.62417575,Tc6W6
34.98789091701827,-1.315837218,Nb6Ni6
23.64930846223443,-1.377996064,Cr6Tc6
27.60469996255612,-1.247583338,Rh6Ta6
23.64930846223443,-1.378165115,Cr6Tc6
21.648367506853898,-1.663189234,Tc6W6
26.84607198921629,-1.534045079,Re6Ru6
26.84607198921629,-1.656601404,Os6Re6
32.65506332618472,-1.494735077,Ni6Re6
32.65506332618472,-1.494735077,Ni6Re6
32.65506332618472,-1.494735077,Ni6Re6
25.789473684210527,-0.895943514,Ag6Re6
16.666666666666664,-1.271213372,Mo6Sc6
16.666666666666664,-1.271213372,Mo6Sc6
16.666666666666664,-1.271213372,Mo6Sc6
24.795512385325946,-1.245280062,Mn6W6
12.307692307692307,-0.887110017,Hf6Tc6
32.89059175568218,-1.501459589,Fe6Ru6
35.526315789473685,-0.880597419,Cd6Rh6
12.030075187969924,-0.830277533,Fe6Zr6
17.524049753018105,-1.31874486,Hf6Rh6
25.789473684210527,-1.66973535,Re12
17.86728145422899,-5.113899947,Cd6La6
19.277320124307515,-0.572261819,Ta6Tc6
31.596095357339493,-1.418942103,Fe6Tc6
15.254237288135593,-1.159896229,Ru6W6
35.74873443902364,-1.024050082,Ni6Ta6
26.84607198921629,-1.480496534,Os6Tc6
29.09090909090909,-0.920322705,Ru6Zn6
25.789473684210527,-0.899835265,Ag6Tc6
12.030075187969924,-1.070530479,Mn6Zr6
25.789473684210527,-1.034761541,Pd6Tc6
25.789473684210527,-1.493774601,Co6Re6
25.789473684210527,-0.957842169,Cu6Tc6
28.695362141808708,-1.587454079,Re6Rh6
34.85824964229777,-1.492755701,Cu6Tc6
6.617647058823529,-0.599380282,Sc6V6
34.98789091701827,-1.315905738,Nb6Ni6
12.030075187969924,-0.528528574,Co6Zr6
26.850409649968974,-1.603022987,Rh6V6
16.666666666666668,-0.381233179,Fe6Ta6
27.945959272966398,-1.591183098,Re6Ru6
27.668242114724052,-1.861530236,Ir6Nb6
27.945959272966398,-1.475313443,Ru6Tc6
31.15210699287779,-1.546898408,Pd6Tc6
20.792216886194808,-1.420507856,Ir6Nb6
12.307692307692307,-1.012807883,Hf6Re6
29.09090909090909,-1.391292983,Os6Zr6
10.38961038961039,-0.441291443,Ir6Ti6
17.73393856349673,-1.528208691,Hf6Ir6
23.01022599305773,-1.783227538,Mo6Pt6
28.695362141808708,-1.430747239,Rh6Tc6
87.27272727272728,-6.928126582,Cr6Zn6
26.37766406835035,-1.474673209,Cr6Ru6
26.84607198921629,-1.480234109,Os6Tc6
24.161345294850808,-1.255026511,Os6Ta6
16.79143807684989,-1.513096076,Pt6Ti6
43.08510638297873,-1.02578331,Co6La6
29.09090909090909,-1.396195843,Hf6Os6
8.181818181818182,-0.856451333,Au6La6
36.310503639177135,-1.345653344,Co6Re6
43.08510638297873,-1.402914096,Co6Ti6
34.97267759562841,-1.016729424,Fe6Ta6
25.789473684210527,-0.982374824,Tc6Zr6
8.181818181818182,-0.727120101,Hg6La6
36.310503639177135,-1.345653344,Co6Re6
26.801778509514712,-1.670470968,Rh6W6
36.81818181818181,-1.413110487,Ir6Zn6
35.526315789473685,-1.715987781,Rh6Sc6
35.526315789473685,-1.561526845,La6Rh6
10.371688529349273,-1.498929972,La6Mo6
27.945959272966398,-1.475288881,Ru6Tc6
27.945959272966398,-1.591190589,Re6Ru6
29.039051843166696,-1.776083801,Ir6Tc6
16.666666666666668,-0.546215961,Cr6Ta6
26.84607198921629,-1.656601404,Os6Re6
30.932462150801275,-1.637709189,Fe6Ru6
27.604699962556055,-1.625868409,Mo6Rh6
30.783408372589548,-1.798050188,Pt6Tc6
7.377049180327869,-0.801412073,Y6Zr6
25.789473684210527,-1.475443374,Re6Ru6
43.08510638297873,-1.580100381,Co12
36.81818181818181,-1.413176695,Ir6Zn6
42.70674900830959,-1.797225467,Cu6Fe6
18.0105122666979,-4.213514609,La6Zn6
12.030075187969924,-0.732891385,Re6Zr6
26.37766406835035,-1.682106472,Cr6Os6
26.801778509514712,-1.670594688,Rh6W6
6.617647058823529,-0.313980742,Nb6Sc6
16.214758048116828,-1.861809173,Cu6La6
36.81818181818181,-1.527138562,Cd6Ir6
34.85824964229777,-1.49275336,Cu6Tc6
25.789473684210527,-1.513310223,Mo6Re6
7.377049180327869,-1.03207034,W6Y6
27.017186656896477,-1.481393363,Nb6Rh6
27.60469996255612,-1.247584603,Rh6Ta6
36.310503639177135,-1.345763733,Co6Re6
21.686746987951807,-0.942908042,Cr6Tc6
7.377049180327869,-0.865387603,Hf6Y6
36.81818181818181,-1.460145223,Ir6La6
7.377049180327869,-0.055289811,Ag6Y6
15.189917919387339,-1.078057188,La6Ni6
36.81818181818181,-1.804195697,Ir6Sc6
16.666666666666664,-1.079738414,Mo6Ru6
27.42529616155214,-1.62229792,Cr6Pt6
35.748734439023565,-1.45794179,Mo6Ni6
35.74873443902364,-1.024130501,Ni6Ta6
28.20077411527756,-1.298348713,La6Ni6
35.748734439023565,-1.457740793,Mo6Ni6
16.666666666666664,-1.165805906,Ir6Mo6
17.524049753018105,-1.318728732,Hf6Rh6
42.70674900830959,-1.797216524,Cu6Fe6
27.497446144535054,-1.98938239,Ir6V6
26.84607198921629,-1.656603014,Os6Re6
43.08510638297873,-1.159539479,Co6Zr6
12.579445766693105,-1.421143429,Pd6Sc6
21.686746987951807,-0.786612635,Cr6Ir6
8.181818181818182,-0.623214245,Cu6La6
26.850409649968974,-1.603070118,Rh6V6
