surface,LC,EN,DBW,DBF,DOS,WF,CN,GCN,VE,RxnE
Cu6Os6,317.465,1.99515493883582,2.747376514,0.882911349,8.205,5.288238204,3,7.5,9.8921748864974,0.495550049
Cu6Os6,317.465,1.99515493883582,2.747243344,0.882924667,8.205,5.288238204,3,6.95454545454545,9.8921748864974,0.89703878
Cu6Os6,317.465,2.09507538418998,3.381071001,0.795401558,8.205,5.288238204,3,7.5,8.89592036227726,0.169962304
Cu6Os6,317.465,2.09507538418998,3.381079387,0.79540055,8.205,5.288238204,3,6.95454545454545,8.89592036227726,-0.22997048
Cu6Os6,317.465,2.2,3.898995417,0.706211995,8.205,5.288238204,1,7.5,8,0.435814259
Cu6Pd6,375.28,1.9,1.155612231,0.981010215,1.109,5.177045331,1,7.5,11,2.686780205
Cu6Pd6,375.28,2.2,1.540955269,0.95003738,1.109,5.177045331,1,7.5,10,2.842403878
Cu6Pd6,375.28,1.9,1.155629002,0.981009415,1.109,5.177045331,2,7.33,11,1.133460807
Cu6Pd6,375.28,2.2,1.540959871,0.950036891,1.109,5.177045331,2,7.33,10,1.6233415
Cu6Pd6,375.28,2.09507538418998,1.423460642,0.960436415,1.109,5.177045331,3,6.95454545454545,10.3228011545637,1.391305676
Cu6Pt6,376.955,2.01905128144696,1.391402888,0.955845985,9.213,5.465536153,3,7.5,10.6560223676661,1.500481694
Cu6Pt6,376.955,2.01905128144696,1.391405004,0.955845945,9.213,5.465536153,3,6.95454545454545,10.6560223676661,1.170693735
Cu6Pt6,376.955,2.14556214584874,1.621243758,0.936795156,9.213,5.465536153,3,7.5,10.3228011545637,1.21518911
Cu6Pt6,376.955,2.14556214584874,1.621246434,0.936795121,9.213,5.465536153,3,6.95454545454545,10.3228011545637,1.273132622
Cu6Re6,318.795,1.9,4.107561857,0.64007652,20.16,5.351967509,1,7.5,7,-0.711462856
Cu6Re6,318.795,1.9,3.576707813,0.754094529,20.16,5.351967509,3,7.5,8.1382230443977,-0.820061448
Cu6Re6,318.795,1.9,3.57670856,0.754092872,20.16,5.351967509,3,6.95454545454545,8.1382230443977,-1.007275089
Cu6Rh6,370.915,2.01905128144696,1.899538041,0.928476634,24.94,5.207046351,3,7.5,10.2882764781018,0.91490006
Cu6Rh6,370.915,2.01905128144696,1.899502042,0.928516885,24.94,5.207046351,3,6.95454545454545,10.2882764781018,0.976194654
Cu6Rh6,370.915,2.14556214584874,2.120595683,0.88286711,24.94,5.207046351,3,7.5,9.62260298998748,0.506732431
Cu6Rh6,370.915,2.14556214584874,2.120597166,0.882867062,24.94,5.207046351,3,6.95454545454545,9.62260298998748,0.383054515
Cu6Ru6,316.04,1.99515493883582,2.241316789,0.887592848,19.01,5.186040328,3,7.5,9.8921748864974,0.59586155
Cu6Ru6,316.04,1.99515493883582,2.241371653,0.887578474,19.01,5.186040328,3,6.95454545454545,9.8921748864974,0.840189165
Cu6Ru6,316.04,2.09507538418998,2.672105736,0.803686792,19.01,5.186040328,3,7.5,8.89592036227726,0.180477599
Cu6Ru6,316.04,2.09507538418998,2.672106936,0.803687452,19.01,5.186040328,3,6.95454545454545,8.89592036227726,-0.099503323
Cu6Sc6,346.195,1.36,2.078838463,0.303558358,12.04,3.822384044,2,7.33,3,-2.67665172
Cu6Sc6,346.195,1.52035079622755,2.320998247,0.624790555,12.04,3.822384044,3,7.5,4.62606500918274,-2.688223361
Cu6Sc6,346.195,1.60748250379281,2.159918204,0.73906781,12.04,3.822384044,5,7.615384615,5.74456264653803,-2.07396501
Cu6Ta6,345.81,1.5,4.258043873,0.422839278,8.495,4.773477881,1,7.5,5,-1.122108217
Cu6Ta6,345.81,1.9,2.210647185,0.96328819,8.495,4.773477881,2,7.33,11,-2.2387796
Cu6Ta6,345.81,1.5,4.258131484,0.422805989,8.495,4.773477881,2,7.33,5,-2.238778512
Cu6Ta6,345.81,1.75603359541927,3.340022332,0.794188854,8.495,4.773477881,3,6.95454545454545,8.45769055811492,-1.077087799
Cu6Tc6,317.495,1.9,3.337118191,0.649883394,5.739,5.21358385,1,7.5,7,-0.108250831
Cu6Tc6,317.495,1.9,2.436186894,0.867063275,5.739,5.21358385,3,6.95454545454545,9.4615249029094,0.307686601
Cu6Tc6,317.495,1.9,2.961045744,0.760321188,5.739,5.21358385,3,7.5,8.1382230443977,-0.580822227
Cu6Tc6,317.495,1.9,2.961044027,0.76032108,5.739,5.21358385,3,6.95454545454545,8.1382230443977,-0.716398865
Cu6Ti6,328.285,1.77150605428884,2.08266819,0.831797362,15.41,4.405837276,3,6.95454545454545,7.85142441053969,-1.297566812
Cu6Ti6,328.285,1.65170194756948,2.491295851,0.649501543,15.41,4.405837276,3,7.5,5.60407866131077,-2.509730016
Cu6V6,332.245,1.63,2.851624125,0.501202454,14.7,4.828947524,2,7.33,5,-1.836904876
Cu6V6,332.245,1.80536465393456,2.223054944,0.840097274,14.7,4.828947524,3,7.5,8.45769055811492,-0.936754747
Cu6V6,332.245,1.80536465393456,2.22300668,0.840095596,14.7,4.828947524,3,6.95454545454545,8.45769055811492,-1.076483434
Cu6V6,332.245,1.71544291246119,2.690707137,0.683997315,14.7,4.828947524,3,7.5,6.50295723425693,-1.872181986
Cu6V6,332.245,1.80536465393456,2.22300668,0.840095596,14.7,4.828947524,3,6.95454545454545,8.45769055811492,-0.989242513
Cu6W6,339.005,1.9,1.846161161,0.965430558,12.6,5.146307013,1,7.5,11,-1.103179162
Cu6W6,339.005,2.36,4.218246713,0.562252592,12.6,5.146307013,1,7.5,6,-1.103979041
Cu6W6,339.005,1.9,1.846159294,0.96543034,12.6,5.146307013,2,7.33,11,-1.627303477
Cu6W6,339.005,2.36,4.21839399,0.562257202,12.6,5.146307013,2,7.33,6,-1.632360849
Cu6W6,339.005,2.04239498288249,2.931067135,0.845012727,12.6,5.146307013,3,7.5,8.98763734707568,-1.597862121
Cu6W6,339.005,2.04239498288249,2.93105433,0.845011297,12.6,5.146307013,3,6.95454545454545,8.98763734707568,-0.674165709
Cu6W6,339.005,2.19546171900188,3.668828767,0.711379047,12.6,5.146307013,3,7.5,7.34342046204996,-1.597350819
Cu6Y6,363.115,1.9,1.251073406,0.979634502,13.81,3.555315099,1,7.5,11,0.816598255
Cu6Y6,363.115,1.22,2.894807049,0.342735077,13.81,3.555315099,2,7.33,3,-2.582540468
Cu6Y6,363.115,1.41413570396238,2.673571318,0.654673838,13.81,3.555315099,3,7.5,4.62606500918274,-2.579229795
Cu6Zn6,313.99,1.81271856262466,2.335899424,0.982485408,9.048,4.814283816,3,7.5,11.323713482402,0.867430209
Cu6Zn6,313.99,1.81271856262466,2.335888447,0.982485523,9.048,4.814283816,3,6.95454545454545,11.323713482402,0.833475708
Cu6Zn6,313.99,1.72944662488632,2.298766841,0.989365538,9.048,4.814283816,3,7.5,11.6569533665029,0.673092356
Cu6Zn6,313.99,1.72944662488632,2.298770063,0.989365219,9.048,4.814283816,3,6.95454545454545,11.6569533665029,0.640969725
Cu6Zr6,342.345,1.33,2.721504087,0.422046723,21.91,4.074939824,1,7.5,4,-1.107371892
Cu6Zr6,342.345,1.9,1.522046167,0.974386774,21.91,4.074939824,2,7.33,11,-2.895639141
Cu6Zr6,342.345,1.33,2.721494732,0.422017902,21.91,4.074939824,2,7.33,4,-2.895954793
Cu6Zr6,342.345,1.58965405041474,2.512963388,0.751745055,21.91,4.074939824,5,7.615384615,6.6332495807108,-2.03028965
Fe6Hf6,303.145,1.83,1.408680862,0.484813511,14.869,4.484244711,1,7.5,8,0.081217681
Fe6Hf6,303.145,1.3,2.637058652,0.254063085,14.869,4.484244711,1,7.5,4,-0.060372265
Fe6Hf6,303.145,1.3,2.636816073,0.254062658,14.869,4.484244711,2,7.33,4,-2.325890995
Fe6Hf6,303.145,1.45695430635494,2.127978737,0.367413527,14.869,4.484244711,3,6.95454545454545,5.03968419957949,-2.576433689
Fe6Hf6,303.145,1.54240072614091,1.921789209,0.406081564,14.869,4.484244711,5,7.615384615,5.65685424949238,-2.107949171
Fe6Ir6,335.275,1.83,1.062266292,0.531063008,7.249E-05,5.271073581,1,7.5,8,1.199995225
Fe6Ir6,335.275,2.2,1.202201275,0.466307697,7.249E-05,5.271073581,1,7.5,9,1.423577697
Fe6Ir6,335.275,1.94584519717385,1.05205393,0.509918822,7.249E-05,5.271073581,3,7.5,8.32033529220762,0.134473897
Fe6Ir6,335.275,1.94584519717385,1.051903389,0.509868931,7.249E-05,5.271073581,3,6.95454545454545,8.32033529220762,0.013556303
Fe6Ir6,335.275,2.06902378763089,1.101218025,0.488295991,7.249E-05,5.271073581,3,7.5,8.65349742184445,0.20430688
Fe6Ir6,335.275,2.06902378763089,1.101196747,0.488292128,7.249E-05,5.271073581,3,6.95454545454545,8.65349742184445,0.294694389
Fe6La6,331.925,1.1,2.257191758,0.224096621,20.399,3.351820573,2,7.33,3,-1.808732794
Fe6La6,331.925,1.54441835648052,1.245580546,0.497205027,20.399,3.351820573,3,7.5,5.76899828122963,-1.690135923
Fe6La6,331.925,1.30340331138469,1.64464428,0.410315724,20.399,3.351820573,3,6.95454545454545,4.16016764610381,-2.174791215
Fe6La6,331.925,1.41880231181092,1.429042147,0.460424326,20.399,3.351820573,5,7.615384615,4.89897948556636,-2.221630306
Fe6Ni6,319.525,1.85628725225379,1.226976313,0.512983221,11.672,5.035475886,3,7.5,8.61773876012753,-0.231416493
Fe6Ni6,319.525,1.85628725225379,1.226994427,0.512983299,11.672,5.035475886,3,6.95454545454545,8.61773876012753,-0.319504232
Fe6Ni6,319.525,1.88295211086335,1.054697437,0.504507536,11.672,5.035475886,3,6.95454545454545,9.28317766722556,-0.003243053
Fe6Os6,280.045,1.94584519717385,1.934969242,0.456103831,11.394,5.303130801,3,7.5,8,-0.38695445
Fe6Os6,280.045,1.94584519717385,1.934989883,0.45610271,11.394,5.303130801,3,6.95454545454545,8,-0.187536776
Fe6Os6,280.045,2.06902378763089,2.170337394,0.423076278,11.394,5.303130801,3,7.5,8,-0.574515444
Fe6Os6,280.045,2.06902378763089,2.170367776,0.423073794,11.394,5.303130801,3,6.95454545454545,8,-0.418136791
Fe6Pd6,337.86,2.2,0.867673762,0.495185687,8.868,4.892171235,2,7.33,10,2.05663408
Fe6Pd6,337.86,1.94584519717385,1.051874653,0.510221626,8.868,4.892171235,3,7.5,8.61773876012753,0.012383221
Fe6Pd6,337.86,1.94584519717385,1.051870874,0.510221407,8.868,4.892171235,3,6.95454545454545,8.61773876012753,-0.058647335
Fe6Pd6,337.86,2.06902378763089,0.917811894,0.50267731,8.868,4.892171235,3,7.5,9.28317766722556,0.773987269
Fe6Pd6,337.86,2.06902378763089,0.91787923,0.502661139,8.868,4.892171235,3,6.95454545454545,9.28317766722556,0.66942154
Fe6Pt6,339.535,1.83,1.159500624,0.518336517,10.9829,5.147875914,1,7.5,8,1.319028159
Fe6Pt6,339.535,1.96915094781747,1.047940229,0.510156865,10.9829,5.147875914,3,7.5,8.61773876012753,0.461913241
Fe6Pt6,339.535,1.96915094781747,1.047847033,0.510165917,10.9829,5.147875914,3,6.95454545454545,8.61773876012753,0.231125875
Fe6Pt6,339.535,2.1188827624538,1.017081378,0.502030697,10.9829,5.147875914,3,7.5,9.28317766722556,1.055953261
Fe6Pt6,339.535,2.1188827624538,1.017088492,0.502050476,10.9829,5.147875914,3,6.95454545454545,9.28317766722556,1.049615866
Fe6Rh6,333.495,1.83,1.486244993,0.507467921,11.992,4.97067121,2,7.33,8,1.048183459
Fe6Rh6,333.495,1.96915094781747,1.362939718,0.502051996,11.992,4.97067121,3,7.5,8.32033529220762,0.792079982
Fe6Rh6,333.495,1.96915094781747,1.362940318,0.502051819,11.992,4.97067121,3,6.95454545454545,8.32033529220762,0.788571482
Fe6Rh6,333.495,2.1188827624538,1.244010899,0.496538644,11.992,4.97067121,3,7.5,8.65349742184445,1.291708746
Fe6Rh6,333.495,2.0426453436659,1.302757128,0.499307884,11.992,4.97067121,5,7.615384615,8.48528137423857,1.456231902
Fe6Ru6,278.62,1.94584519717385,1.590939631,0.467405302,15.401,5.071094052,3,7.5,8,-0.493330825
Fe6Ru6,278.62,1.94584519717385,1.590902476,0.467394465,15.401,5.071094052,3,6.95454545454545,8,-0.350724533
Fe6Ru6,278.62,2.06902378763089,1.718116409,0.432223157,15.401,5.071094052,3,7.5,8,-0.554093028
Fe6Ru6,278.62,2.06902378763089,1.718107189,0.432235222,15.401,5.071094052,3,6.95454545454545,8,-0.454748076
Fe6Ta6,308.39,1.5,2.462377962,0.233517642,19.036,4.750257552,2,7.33,5,-2.335059735
Fe6Ta6,308.39,1.60279459522331,2.367892695,0.277735634,19.036,4.750257552,3,6.95454545454545,5.84803547642573,-2.615374132
Fe6Ta6,308.39,1.65680415257809,2.321897869,0.297701389,19.036,4.750257552,5,7.615384615,6.32455532033676,-1.422614142
Fe6Tc6,280.075,1.85304198820147,1.719457433,0.453456924,16.291,5.136727326,3,7.5,7.65172473108956,-0.85076174
Fe6Tc6,280.075,1.85304198820147,1.719339347,0.453459089,16.291,5.136727326,3,6.95454545454545,7.65172473108956,-0.667662052
Fe6Tc6,280.075,1.87637410384571,1.941003978,0.40838084,16.291,5.136727326,3,7.5,7.31861142004594,-0.716196684
Fe6Tc6,280.075,1.87637410384571,1.941051068,0.408395361,16.291,5.136727326,3,6.95454545454545,7.31861142004594,-0.949255112
Fe6Y6,325.695,1.59865225046743,1.186626788,0.492768907,24.995,3.771062792,3,7.5,5.76899828122963,-1.929938148
Fe6Y6,325.695,1.39655137591507,1.608482222,0.406891001,24.995,3.771062792,3,6.95454545454545,4.16016764610381,-2.549669933
Fe6Y6,325.695,1.49418874309774,1.380927541,0.456839668,24.995,3.771062792,5,7.615384615,4.89897948556636,-2.702380491
Fe6Zn6,276.57,1.76791768912406,1.856123081,0.498505672,6.431,4.789362805,3,7.5,9.15771394042665,-0.316422407
Fe6Zn6,276.57,1.76791768912406,1.856144484,0.498509723,6.431,4.789362805,3,6.95454545454545,9.15771394042665,-0.33356449
Fe6Zn6,276.57,1.7079415057474,1.714917325,0.498716407,6.431,4.789362805,3,7.5,10.4829655768356,0.203592309
Fe6Zn6,276.57,1.7079415057474,1.714892718,0.498716605,6.431,4.789362805,3,6.95454545454545,10.4829655768356,0.078749881
Fe6Zr6,304.925,1.83,1.316455564,0.50416188,13.206,4.323372045,1,7.5,8,-0.079620645
Fe6Zr6,304.925,1.33,2.113794179,0.233844069,13.206,4.323372045,1,7.5,4,-0.185566672
Fe6Zr6,304.925,1.33,2.1138464,0.233817283,13.206,4.323372045,2,7.33,4,-2.142574705
Fe6Zr6,304.925,1.47928365016285,1.789003777,0.363670712,13.206,4.323372045,3,6.95454545454545,5.03968419957949,-2.445380263
Fe6Zr6,304.925,1.56009615088302,1.653851034,0.409274713,13.206,4.323372045,5,7.615384615,5.65685424949238,-2.108168359
Hf12,319.64,1.3,5.763411817,0.573283516,14.96,4.523521558,1,7.5,4,-0.749242053
Hf12,319.64,1.3,5.763164699,0.57318976,14.96,4.523521558,3,7.5,4,-3.325056547
Hf12,319.64,1.3,5.762781101,0.57323648,14.96,4.523521558,3,6.95454545454545,4,-3.730901957
Hf6Hg6,310.07,2,1.873751313,0.990976889,10.21,4.365535997,1,7.5,12,-0.998800648
Hf6Hg6,310.07,1.3,3.892051414,0.430837556,10.21,4.365535997,2,7.33,4,-2.936749691
Hf6Hg6,310.07,2,1.873738831,0.990977507,10.21,4.365535997,2,7.33,12,-2.937190244
Hf6Hg6,310.07,1.3,3.891801529,0.430828113,10.21,4.365535997,1,7.5,4,-1.088987745
Hf6Ir6,351.77,1.3,4.016013974,0.468591174,7.726,4.431996361,1,7.5,4,-0.255349857
Hf6Ir6,351.77,1.54918444782651,3.778583174,0.656093012,7.726,4.431996361,3,6.95454545454545,5.24148278841779,-2.297959462
Hf6La6,348.42,1.22958851108629,4.832545396,0.588014709,28.48,3.708602333,3,7.5,3.63424118566428,-3.351034031
Hf6La6,348.42,1.22958851108629,4.832483664,0.587994643,28.48,3.708602333,3,6.95454545454545,3.63424118566428,-3.432626413
Hf6La6,348.42,1.16299069738107,5.15199023,0.595657487,28.48,3.708602333,3,7.5,3.30192724889463,-3.015458211
Hf6La6,348.42,1.16299069738107,5.151940783,0.595653038,28.48,3.708602333,3,6.95454545454545,3.30192724889463,-3.003977048
Hf6Mo6,317.17,2.16,3.771068041,0.695916213,13.41,4.636154535,1,7.5,6,-0.843606778
Hf6Mo6,317.17,1.53973796632389,5.950967565,0.608267772,13.41,4.636154535,3,7.5,4.57885697021333,-2.450279537
Hf6Mo6,317.17,1.82368692687632,4.863845014,0.65691654,13.41,4.636154535,3,7.5,5.24148278841779,-2.263265356
Hf6Nb6,324.84,1.39316395357652,5.371066426,0.588332751,18.34,4.545166667,3,7.5,4.30886938006377,-3.120562045
Hf6Nb6,324.84,1.39316395357652,5.370943793,0.588293955,18.34,4.545166667,3,6.95454545454545,4.30886938006377,-3.36248254
Hf6Nb6,324.84,1.4930044627269,4.832958191,0.626522149,18.34,4.545166667,3,7.5,4.64158883361278,-2.7603255
Hf6Nb6,324.84,1.4930044627269,4.832955938,0.6265497,18.34,4.545166667,3,6.95454545454545,4.64158883361278,-2.93105639
Hf6Ni6,336.02,1.3,2.488969308,0.22235535,11.784,4.175877142,2,7.33,4,-2.876734848
Hf6Ni6,336.02,1.47788289945516,2.115873902,0.328797134,11.784,4.175877142,3,7.5,5.42883523318981,-2.870532421
Hf6Ni6,336.02,1.57575378787424,1.926614506,0.369158206,11.784,4.175877142,5,7.615384615,6.32455532033676,-1.853767771
Hf6Os6,296.54,1.3,7.708839385,0.44839583,5.617,4.752920448,1,7.5,4,0.44058319
Hf6Os6,296.54,2.2,3.918431964,0.819094782,5.617,4.752920448,1,7.5,8,0.582973831
Hf6Os6,296.54,1.54918444782651,6.447950474,0.599778196,5.617,4.752920448,3,7.5,5.03968419957949,-2.203050509
Hf6Os6,296.54,1.84613265645195,5.214224863,0.720371521,5.617,4.752920448,3,7.5,6.3496042078728,-0.771588177
Hf6Os6,296.54,1.69115345252878,5.832104126,0.663262204,5.617,4.752920448,5,7.615384615,5.65685424949238,-0.907830814
Hf6Pd6,354.355,1.3,3.36669884,0.414889846,15.55,4.205348017,1,7.5,4,-1.241570138
Hf6Pd6,354.355,1.3,3.366475748,0.414955325,15.55,4.205348017,2,7.33,4,-3.195834856
Hf6Pt6,356.03,1.3,3.639750321,0.421696218,11.05,4.247295716,1,7.5,4,-1.06063117
Hf6Pt6,356.03,1.3,3.639663901,0.4216237,11.05,4.247295716,2,7.33,4,-2.864514624
Hf6Re6,297.87,1.3,7.996152756,0.528419684,19.47,4.762225541,1,7.5,4,0.509700921
Hf6Re6,297.87,1.9,4.154881589,0.738561332,19.47,4.762225541,1,7.5,7,-0.946292337
Hf6Re6,297.87,1.3,7.996479436,0.52847706,19.47,4.762225541,2,7.33,4,-2.069590916
Hf6Re6,297.87,1.9,4.154960137,0.738577319,19.47,4.762225541,2,7.33,7,-1.808115368
Hf6Re6,297.87,1.47529918282331,6.642213677,0.617655985,19.47,4.762225541,3,7.5,4.82028452835046,-2.27501251
Hf6Re6,297.87,1.67423667603009,5.392796955,0.685423187,19.47,4.762225541,3,7.5,5.8087857335637,-1.838874844
Hf6Rh6,349.99,1.56773931873529,5.768948318,0.586204421,9.216,4.348356236,3,7.5,5.24148278841779,-2.712926807
Hf6Rh6,349.99,1.89062043962199,4.572340088,0.745561293,9.216,4.348356236,3,6.95454545454545,6.86828545531999,-0.600892255
Hf6Rh6,349.99,1.72162713733259,5.185312771,0.669465361,9.216,4.348356236,5,7.615384615,6,-0.683341796
Hf6Ru6,295.115,1.54918444782651,5.931881001,0.587796911,2.067,4.602608409,3,7.5,5.03968419957949,-2.324001573
Hf6Ru6,295.115,1.84613265645195,4.715003096,0.717902302,2.067,4.602608409,3,7.5,6.3496042078728,-0.824877999
Hf6Ru6,295.115,1.69115345252878,5.328383312,0.656182711,2.067,4.602608409,5,7.615384615,5.65685424949238,-0.973884136
Hf6Sc6,325.27,1.31969996241539,4.898767228,0.553887593,32.11,4.208486533,3,7.5,3.63424118566428,-3.567035003
Hf6Sc6,325.27,1.31969996241539,4.898712937,0.553868777,32.11,4.208486533,3,6.95454545454545,3.63424118566428,-3.695666616
Hf6Sc6,325.27,1.3396984544609,4.501669815,0.488753568,32.11,4.208486533,3,7.5,3.30192724889463,-3.487094488
Hf6Sc6,325.27,1.3396984544609,4.501531254,0.488745063,32.11,4.208486533,3,6.95454545454545,3.30192724889463,-3.660853324
Hf6Ta6,324.885,1.3635131201749,5.849698238,0.478050505,16.87,4.66843085,3,7.5,4.30886938006377,-3.12278331
Hf6Ta6,324.885,1.3635131201749,5.849655795,0.478048761,16.87,4.66843085,3,6.95454545454545,4.30886938006377,-3.462855403
Hf6Ta6,324.885,1.43012925299162,5.529829669,0.511110832,16.87,4.66843085,3,7.5,4.64158883361278,-2.869701522
Hf6Ta6,324.885,1.43012925299162,5.529774223,0.511115251,16.87,4.66843085,3,6.95454545454545,4.64158883361278,-3.177930173
Hf6Tc6,296.57,1.3,7.178649748,0.511702875,20.03,4.644432987,2,7.33,4,-2.2005623
Hf6Tc6,296.57,1.9,3.432085527,0.756500047,20.03,4.644432987,2,7.33,7,-1.58630463
Hf6Tc6,296.57,1.47529918282331,5.829079034,0.61983196,20.03,4.644432987,3,7.5,4.82028452835046,-2.275853886
Hf6Tc6,296.57,1.67423667603009,4.618187403,0.697725713,20.03,4.644432987,3,7.5,5.8087857335637,-1.731487023
Hf6Ti6,307.36,1.37552707066256,5.313211223,0.60100195,32.43,4.525936973,3,7.5,4,-3.310631521
Hf6Ti6,307.36,1.37552707066256,5.313290869,0.601056194,32.43,4.525936973,3,6.95454545454545,4,-3.571118343
Hf6Ti6,307.36,1.45544209394271,4.408100108,0.549054756,32.43,4.525936973,3,7.5,4,-3.19313535
Hf6Ti6,307.36,1.45544209394271,4.407945028,0.549030198,32.43,4.525936973,3,6.95454545454545,4,-3.492598262
Hf6V6,311.32,1.63,3.014825997,0.562314272,26.06,4.586912689,2,7.33,5,-2.627442109
Hf6V6,311.32,1.40181736770934,5.846913626,0.623835072,26.06,4.586912689,3,6.95454545454545,4.30886938006377,-3.102176266
Hf6V6,311.32,1.51160917877811,4.479732073,0.588979901,26.06,4.586912689,3,7.5,4.64158883361278,-3.045892647
Hf6V6,311.32,1.51160917877811,4.479792469,0.589027756,26.06,4.586912689,3,6.95454545454545,4.64158883361278,-3.103175331
Hf6V6,311.32,1.45567853594123,5.163155988,0.605202491,26.06,4.586912689,5,7.615384615,4.47213595499958,-3.247818395
Hf6W6,318.08,1.3,6.659034024,0.5290475,16.59,4.613395624,1,7.5,4,-0.614626112
Hf6W6,318.08,1.58586507855208,6.013321579,0.592987304,16.59,4.613395624,3,7.5,4.57885697021333,-2.707428339
Hf6W6,318.08,1.58586507855208,6.013340945,0.592983374,16.59,4.613395624,3,6.95454545454545,4.57885697021333,-2.890881639
Hf6W6,318.08,1.93459080567,5.432313822,0.644894895,16.59,4.613395624,3,7.5,5.24148278841779,-2.336757453
Hf6W6,318.08,1.93459080567,5.432252987,0.644887885,16.59,4.613395624,3,6.95454545454545,5.24148278841779,-2.3974402
Hf6Y6,342.19,1.22,5.479250675,0.519685726,28.4,3.993998435,2,7.33,3,-2.200513728
Hf6Y6,342.19,1.2727668200451,4.818560956,0.555036452,28.4,3.993998435,3,7.5,3.63424118566428,-3.60980572
Hf6Y6,342.19,1.2727668200451,4.818493365,0.555008817,28.4,3.993998435,3,6.95454545454545,3.63424118566428,-3.692015392
Hf6Y6,342.19,1.24610413708286,5.134857677,0.538706844,28.4,3.993998435,3,7.5,3.30192724889463,-3.435192719
Hf6Y6,342.19,1.24610413708286,5.134751271,0.538669296,28.4,3.993998435,3,6.95454545454545,3.30192724889463,-3.549843803
Hf6Zn6,293.065,1.3,3.296210383,0.435564441,15.09,4.395593958,2,7.33,4,-2.919939587
Hf6Zn6,293.065,1.52394893085323,3.497924905,0.858051824,15.09,4.395593958,3,7.5,8.32033529220762,-0.983447577
Hf6Zn6,293.065,1.46458185158768,4.015220709,0.774532055,15.09,4.395593958,5,7.615384615,6.92820323027551,-1.715443735
Hf6Zr6,321.42,1.33,4.620346678,0.586802194,31.87,4.484780028,1,7.5,4,-0.58647716
Hf6Zr6,321.42,1.3099240481964,5.112788053,0.580806716,31.87,4.484780028,3,7.5,4,-3.276201093
Hf6Zr6,321.42,1.3099240481964,5.1127555,0.580808958,31.87,4.484780028,3,6.95454545454545,4,-3.60323213
Hf6Zr6,321.42,1.31992385541789,4.867312931,0.583879678,31.87,4.484780028,3,7.5,4,-3.164716461
Hf6Zr6,321.42,1.31992385541789,4.867405648,0.58388122,31.87,4.484780028,3,6.95454545454545,4,-3.482477668
Hg6La6,338.85,1.1,3.065527994,0.506070579,20.1,3.390554759,2,7.33,3,-2.806712202
Hg6Mo6,307.6,2.16,3.944508644,0.572788838,10.57,4.775492556,1,7.5,6,-0.263022243
Hg6Nb6,315.27,1.6,3.531509266,0.506652306,12.79,4.624883402,1,7.5,5,-1.037948985
Hg6Nb6,315.27,1.6,3.531749391,0.506759148,12.79,4.624883402,2,7.33,5,-1.785467605
Hg6Pd6,344.785,2.2,1.413582948,0.944527126,4.222,4.825741586,2,7.33,10,2.289911967
Hg6Pd6,344.785,2.06456023091273,2.52878204,0.977944017,4.222,4.825741586,3,7.5,11.2924323465723,2.455077584
Hg6Pd6,344.785,2.06456023091273,2.528781431,0.977944268,4.222,4.825741586,3,6.95454545454545,11.2924323465723,2.226565498
Hg6Pt6,346.46,2.08928785364464,2.552180847,0.971176879,6.389,5.137001944,3,6.95454545454545,11.2924323465723,2.002607237
Hg6Rh6,340.42,2.28,1.929400907,0.872791785,15.12,5.005286936,2,7.33,9,1.053096338
Hg6Rh6,340.42,2.13541565040626,3.252545847,0.934245221,15.12,5.005286936,5,7.615384615,10.3923048454133,2.557730625
Hg6Rh6,340.42,2.08928785364464,3.095597137,0.954483831,15.12,5.005286936,3,6.95454545454545,10.9027235569928,1.860989944
Hg6Sc6,315.7,1.36,2.080002799,0.290687433,15.28,4.045390686,2,7.33,3,-2.860115632
Hg6Sc6,315.7,1.75873186886327,3.346545713,0.835741247,15.28,4.045390686,3,6.95454545454545,7.55952629936924,-0.624778136
Hg6Ta6,315.315,1.5,4.237679271,0.425447409,12.43,4.735951452,1,7.5,5,-1.217363979
Hg6Ta6,315.315,1.5,4.237429279,0.425448093,12.43,4.735951452,2,7.33,5,-2.099597453
Hg6Ta6,315.315,1.5,4.237679271,0.425447409,12.43,4.735951452,1,7.5,5,-0.977785432
Hg6Ti6,297.79,1.54,2.321090207,0.417390071,18.18,4.411915315,1,7.5,4,-1.076366425
Hg6Ti6,297.79,1.54,2.321314642,0.417618263,18.18,4.411915315,2,7.33,4,-2.579698239
Hg6V6,301.75,1.63,4.626355912,0.554572071,14.97,4.506787154,1,7.5,5,-0.339866511
Hg6W6,308.51,2.36,4.255498159,0.554146869,13.01,4.899472608,1,7.5,6,-0.96182337
Hg6Y6,332.62,2,1.511608266,0.993132561,12.46,3.83256813,2,7.33,12,-2.794331295
Hg6Y6,332.62,1.22,2.892841989,0.331349951,12.46,3.83256813,2,7.33,3,-2.795575127
Hg6Y6,332.62,1.69618521769762,3.466458016,0.851579919,12.46,3.83256813,3,6.95454545454545,7.55952629936924,-0.412472334
Hg6Zr6,311.85,1.33,3.222245943,0.4452432,17.52,4.258749318,1,7.5,4,-0.971030614
Hg6Zr6,311.85,2,1.831553573,0.99157984,17.52,4.258749318,2,7.33,12,-2.631312928
Hg6Zr6,311.85,1.33,3.222144682,0.445273865,17.52,4.258749318,2,7.33,4,-2.631175511
