adsorbate,surface,reaction energy (eV),site,S. designation,ads_site,ads_indices,ads+neighbors_site,ads+neighbors_indices,Coordination_Number,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy
O,Cu6Mo6,-1.269130236,hollow|A_B_B|FCC,L1_o,"['Cu', 'Mo', 'Mo']","[9, 11, 12]","['Cu', 'Cu', 'Mo', 'Mo', 'Cu', 'Cu', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,338.095,8.245,2.069602948,7.303746667,0.910333333,528.3666667
O,Cu6Nb6,-0.939828953,top|B,L1_o,['Nb'],[11],"['Cu', 'Cu', 'Nb', 'Cu', 'Cu', 'Nb', 'Nb']","[5, 6, 8, 9, 10, 11, 12]",1,345.765,8.97,1.6,6.75885,0.916,716.8
O,Cu6Nb6,-1.843869766,bridge|A_A|B,L1_o,"['Cu', 'Cu']","[9, 10]","['Cu', 'Cu', 'Nb', 'Nb', 'Cu', 'Cu', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",2,345.765,8.97,1.9,7.72638,1.235,313.1
O,Cu6Nb6,-1.843421322,bridge|B_B|A,L1_o,"['Nb', 'Nb']","[11, 12]","['Cu', 'Cu', 'Nb', 'Nb', 'Cu', 'Cu', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",2,345.765,8.97,1.6,6.75885,0.916,716.8
O,Cu6Nb6,-1.82498561,hollow|A_A_B|HCP,L1_o,"['Cu', 'Cu', 'Nb']","[9, 10, 11]","['Cu', 'Cu', 'Nb', 'Nb', 'Cu', 'Cu', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",3,345.765,8.97,1.794220144,7.40387,1.128666667,447.6666667
O,Cu6Nb6,-0.938497364,hollow|A_A_B|FCC,L1_o,"['Cu', 'Cu', 'Nb']","[9, 10, 12]","['Cu', 'Cu', 'Nb', 'Nb', 'Cu', 'Cu', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",3,345.765,8.97,1.794220144,7.40387,1.128666667,447.6666667
O,Cu6Nb6,-1.825010508,hollow|A_B_B|HCP,L1_o,"['Cu', 'Nb', 'Nb']","[10, 11, 12]","['Cu', 'Cu', 'Nb', 'Nb', 'Cu', 'Cu', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",3,345.765,8.97,1.694329434,7.08136,1.022333333,582.2333333
O,Cu6Nb6,-0.93928146,hollow|A_B_B|FCC,L1_o,"['Cu', 'Nb', 'Nb']","[9, 11, 12]","['Cu', 'Cu', 'Nb', 'Nb', 'Cu', 'Cu', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",3,345.765,8.97,1.694329434,7.08136,1.022333333,582.2333333
O,Cu6Ni6,0.831957449,hollow|A_A_B|HCP,L1_o,"['Ni', 'Cu', 'Cu']","[10, 11, 12]","['Ni', 'Ni', 'Cu', 'Cu', 'Ni', 'Ni', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,356.945,6.85,1.903327502,7.697546,1.208666667,340.4666667
O,Cu6Ni6,0.669621408,hollow|A_A_B|FCC,L1_o,"['Ni', 'Cu', 'Cu']","[9, 11, 12]","['Ni', 'Ni', 'Cu', 'Cu', 'Ni', 'Ni', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,356.945,6.85,1.903327502,7.697546,1.208666667,340.4666667
O,Cu6Ni6,0.271208516,hollow|A_B_B|HCP,L1_o,"['Ni', 'Ni', 'Cu']","[9, 10, 11]","['Ni', 'Ni', 'Cu', 'Cu', 'Ni', 'Ni', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,356.945,6.85,1.906660832,7.668712,1.182333333,367.8333333
O,Cu6Ni6,0.235364593,hollow|A_B_B|FCC,L1_o,"['Ni', 'Ni', 'Cu']","[9, 10, 12]","['Ni', 'Ni', 'Cu', 'Cu', 'Ni', 'Ni', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,356.945,6.85,1.906660832,7.668712,1.182333333,367.8333333
O,Cu6Os6,0.495550049,hollow|A_A_B|HCP,L1_o,"['Cu', 'Cu', 'Os']","[9, 10, 11]","['Cu', 'Cu', 'Os', 'Os', 'Cu', 'Cu', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]",3,317.465,7.765,1.995154939,7.963663333,1.19,429.0666667
O,Cu6Os6,0.89703878,hollow|A_A_B|FCC,L1_o,"['Cu', 'Cu', 'Os']","[9, 10, 12]","['Cu', 'Cu', 'Os', 'Os', 'Cu', 'Cu', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]",3,317.465,7.765,1.995154939,7.963663333,1.19,429.0666667
O,Cu6Os6,0.169962304,hollow|A_B_B|HCP,L1_o,"['Cu', 'Os', 'Os']","[10, 11, 12]","['Cu', 'Cu', 'Os', 'Os', 'Cu', 'Cu', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]",3,317.465,7.765,2.095075384,8.200946667,1.145,545.0333333
O,Cu6Os6,-0.22997048,hollow|A_B_B|FCC,L1_o,"['Cu', 'Os', 'Os']","[9, 11, 12]","['Cu', 'Cu', 'Os', 'Os', 'Cu', 'Cu', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]",3,317.465,7.765,2.095075384,8.200946667,1.145,545.0333333
O,Cu6Os6,0.435814259,top-tilt|B,L1_o,['Os'],[11],"['Cu', 'Cu', 'Os', 'Cu', 'Cu', 'Os', 'Os']","[5, 6, 8, 9, 10, 11, 12]",1,317.465,7.765,2.2,8.43823,1.1,661
O,Cu6Pd6,2.686780205,top|A,L1_o,['Cu'],[9],"['Cu', 'Pd', 'Pd', 'Cu', 'Cu', 'Pd', 'Pd']","[6, 7, 8, 9, 10, 11, 12]",1,375.28,7.835,1.9,7.72638,1.235,313.1
O,Cu6Pd6,2.842403878,top|B,L1_o,['Pd'],[11],"['Cu', 'Cu', 'Pd', 'Cu', 'Cu', 'Pd', 'Pd']","[5, 6, 8, 9, 10, 11, 12]",1,375.28,7.835,2.2,8.336839,0.562,396.7
O,Cu6Pd6,1.133460807,bridge|A_A|B,L1_o,"['Cu', 'Cu']","[9, 10]","['Cu', 'Cu', 'Pd', 'Pd', 'Cu', 'Cu', 'Pd', 'Pd']","[5, 6, 7, 8, 9, 10, 11, 12]",2,375.28,7.835,1.9,7.72638,1.235,313.1
O,Cu6Pd6,1.6233415,bridge|B_B|A,L1_o,"['Pd', 'Pd']","[11, 12]","['Cu', 'Cu', 'Pd', 'Pd', 'Cu', 'Cu', 'Pd', 'Pd']","[5, 6, 7, 8, 9, 10, 11, 12]",2,375.28,7.835,2.2,8.336839,0.562,396.7
O,Cu6Pd6,1.391305676,hollow|A_B_B|FCC,L1_o,"['Cu', 'Pd', 'Pd']","[9, 11, 12]","['Cu', 'Cu', 'Pd', 'Pd', 'Cu', 'Cu', 'Pd', 'Pd']","[5, 6, 7, 8, 9, 10, 11, 12]",3,375.28,7.835,2.095075384,8.133352667,0.786333333,368.8333333
O,Cu6Pt6,1.500481694,hollow|A_A_B|HCP,L1_o,"['Cu', 'Cu', 'Pt']","[9, 10, 11]","['Cu', 'Cu', 'Pt', 'Pt', 'Cu', 'Cu', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,376.955,8.1,2.019051281,8.137196667,1.532666667,378.7333333
O,Cu6Pt6,1.170693735,hollow|A_A_B|FCC,L1_o,"['Cu', 'Cu', 'Pt']","[9, 10, 12]","['Cu', 'Cu', 'Pt', 'Pt', 'Cu', 'Cu', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,376.955,8.1,2.019051281,8.137196667,1.532666667,378.7333333
O,Cu6Pt6,1.21518911,hollow|A_B_B|HCP,L1_o,"['Cu', 'Pt', 'Pt']","[10, 11, 12]","['Cu', 'Cu', 'Pt', 'Pt', 'Cu', 'Cu', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,376.955,8.1,2.145562146,8.548013333,1.830333333,444.3666667
O,Cu6Pt6,1.273132622,hollow|A_B_B|FCC,L1_o,"['Cu', 'Pt', 'Pt']","[9, 11, 12]","['Cu', 'Cu', 'Pt', 'Pt', 'Cu', 'Cu', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,376.955,8.1,2.145562146,8.548013333,1.830333333,444.3666667
O,Cu6Re6,-0.711462856,top|B,L1_o,['Re'],[11],"['Cu', 'Cu', 'Re', 'Cu', 'Cu', 'Re', 'Re']","[5, 6, 8, 9, 10, 11, 12]",1,318.795,7.985,1.9,7.83352,0.15,738
O,Cu6Re6,-0.820061448,hollow|A_B_B|HCP,L1_o,"['Cu', 'Re', 'Re']","[10, 11, 12]","['Cu', 'Cu', 'Re', 'Re', 'Cu', 'Cu', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,318.795,7.985,1.9,7.797806667,0.511666667,596.3666667
O,Cu6Re6,-1.007275089,hollow|A_B_B|FCC,L1_o,"['Cu', 'Re', 'Re']","[9, 11, 12]","['Cu', 'Cu', 'Re', 'Re', 'Cu', 'Cu', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,318.795,7.985,1.9,7.797806667,0.511666667,596.3666667
O,Cu6Rh6,0.91490006,hollow|A_A_B|HCP,L1_o,"['Cu', 'Cu', 'Rh']","[9, 10, 11]","['Cu', 'Cu', 'Rh', 'Rh', 'Cu', 'Cu', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,370.915,7.695,2.019051281,7.63722,1.202333333,380.9666667
O,Cu6Rh6,0.976194654,hollow|A_A_B|FCC,L1_o,"['Cu', 'Cu', 'Rh']","[9, 10, 12]","['Cu', 'Cu', 'Rh', 'Rh', 'Cu', 'Cu', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,370.915,7.695,2.019051281,7.63722,1.202333333,380.9666667
O,Cu6Rh6,0.506732431,hollow|A_B_B|HCP,L1_o,"['Cu', 'Rh', 'Rh']","[10, 11, 12]","['Cu', 'Cu', 'Rh', 'Rh', 'Cu', 'Cu', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,370.915,7.695,2.145562146,7.54806,1.169666667,448.8333333
O,Cu6Rh6,0.383054515,hollow|A_B_B|FCC,L1_o,"['Cu', 'Rh', 'Rh']","[9, 11, 12]","['Cu', 'Cu', 'Rh', 'Rh', 'Cu', 'Cu', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,370.915,7.695,2.145562146,7.54806,1.169666667,448.8333333
O,Cu6Ru6,0.59586155,hollow|A_A_B|HCP,L1_o,"['Cu', 'Cu', 'Ru']","[9, 10, 11]","['Cu', 'Cu', 'Ru', 'Ru', 'Cu', 'Cu', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,316.04,7.64,1.995154939,7.60442,1.173333333,410.6333333
O,Cu6Ru6,0.840189165,hollow|A_A_B|FCC,L1_o,"['Cu', 'Cu', 'Ru']","[9, 10, 12]","['Cu', 'Cu', 'Ru', 'Ru', 'Cu', 'Cu', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,316.04,7.64,1.995154939,7.60442,1.173333333,410.6333333
O,Cu6Ru6,0.180477599,hollow|A_B_B|HCP,L1_o,"['Cu', 'Ru', 'Ru']","[10, 11, 12]","['Cu', 'Cu', 'Ru', 'Ru', 'Cu', 'Cu', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,316.04,7.64,2.095075384,7.48246,1.111666667,508.1666667
O,Cu6Ru6,-0.099503323,hollow|A_B_B|FCC,L1_o,"['Cu', 'Ru', 'Ru']","[9, 11, 12]","['Cu', 'Cu', 'Ru', 'Ru', 'Cu', 'Cu', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,316.04,7.64,2.095075384,7.48246,1.111666667,508.1666667
O,Cu6Sc6,-2.67665172,bridge|B_B|A,L1_o,"['Sc', 'Sc']","[9, 10]","['Sc', 'Sc', 'Cu', 'Cu', 'Sc', 'Sc', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",2,346.195,11.055,1.36,6.56149,0.188,334
O,Cu6Sc6,-2.688223361,hollow|A_B_B|HCP,L1_o,"['Sc', 'Sc', 'Cu']","[9, 10, 11]","['Sc', 'Sc', 'Cu', 'Cu', 'Sc', 'Sc', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,346.195,11.055,1.520350796,6.949786667,0.537,327.0333333
O,Cu6Sc6,-2.07396501,4fold|A_A_B_B,L1_o,"['Sc', 'Sc', 'Cu', 'Cu']","[9, 10, 11, 12]","['Sc', 'Sc', 'Cu', 'Cu', 'Sc', 'Sc', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",5,346.195,11.055,1.607482504,7.143935,0.7115,323.55
O,Cu6Ta6,-1.122108217,top|B,L1_o,['Ta'],[11],"['Cu', 'Cu', 'Ta', 'Cu', 'Cu', 'Ta', 'Ta']","[5, 6, 8, 9, 10, 11, 12]",1,345.81,8.98,1.5,7.549571,0.322,771
O,Cu6Ta6,-2.2387796,bridge|A_A|B,L1_o,"['Cu', 'Cu']","[9, 10]","['Cu', 'Cu', 'Ta', 'Ta', 'Cu', 'Cu', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",2,345.81,8.98,1.9,7.72638,1.235,313.1
O,Cu6Ta6,-2.238778512,bridge|B_B|A,L1_o,"['Ta', 'Ta']","[11, 12]","['Cu', 'Cu', 'Ta', 'Ta', 'Cu', 'Cu', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",2,345.81,8.98,1.5,7.549571,0.322,771
O,Cu6Ta6,-1.077087799,hollow|A_A_B|FCC,L1_o,"['Cu', 'Cu', 'Ta']","[9, 10, 12]","['Cu', 'Cu', 'Ta', 'Ta', 'Cu', 'Cu', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,345.81,8.98,1.756033595,7.667443667,0.930666667,465.7333333
O,Cu6Tc6,-0.108250831,top|B,L1_o,['Tc'],[11],"['Cu', 'Cu', 'Tc', 'Cu', 'Cu', 'Tc', 'Tc']","[5, 6, 8, 9, 10, 11, 12]",1,317.495,7.87,1.9,7.11938,0.55,573
O,Cu6Tc6,0.307686601,hollow|A_A_B|FCC,L1_o,"['Cu', 'Cu', 'Tc']","[9, 10, 12]","['Cu', 'Cu', 'Tc', 'Tc', 'Cu', 'Cu', 'Tc', 'Tc']","[5, 6, 7, 8, 9, 10, 11, 12]",3,317.495,7.87,1.9,7.524046667,1.006666667,399.7333333
O,Cu6Tc6,-0.580822227,hollow|A_B_B|HCP,L1_o,"['Cu', 'Tc', 'Tc']","[10, 11, 12]","['Cu', 'Cu', 'Tc', 'Tc', 'Cu', 'Cu', 'Tc', 'Tc']","[5, 6, 7, 8, 9, 10, 11, 12]",3,317.495,7.87,1.9,7.321713333,0.778333333,486.3666667
O,Cu6Tc6,-0.716398865,hollow|A_B_B|FCC,L1_o,"['Cu', 'Tc', 'Tc']","[9, 11, 12]","['Cu', 'Cu', 'Tc', 'Tc', 'Cu', 'Cu', 'Tc', 'Tc']","[5, 6, 7, 8, 9, 10, 11, 12]",3,317.495,7.87,1.9,7.321713333,0.778333333,486.3666667
O,Cu6Ti6,-1.297566812,hollow|A_A_B|FCC,L1_o,"['Ti', 'Cu', 'Cu']","[9, 11, 12]","['Ti', 'Ti', 'Cu', 'Cu', 'Ti', 'Ti', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,328.285,8.875,1.771506054,7.42696,0.849666667,356.6333333
O,Cu6Ti6,-2.509730016,hollow|A_B_B|HCP,L1_o,"['Ti', 'Ti', 'Cu']","[9, 10, 11]","['Ti', 'Ti', 'Cu', 'Cu', 'Ti', 'Ti', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,328.285,8.875,1.651701948,7.12754,0.464333333,400.1666667
O,Cu6V6,-1.836904876,bridge|B_B|A,L1_o,"['V', 'V']","[9, 10]","['V', 'V', 'Cu', 'Cu', 'V', 'V', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",2,332.245,7.715,1.63,6.746187,0.525,475.8
O,Cu6V6,-0.936754747,hollow|A_A_B|HCP,L1_o,"['V', 'Cu', 'Cu']","[10, 11, 12]","['V', 'V', 'Cu', 'Cu', 'V', 'V', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,332.245,7.715,1.805364654,7.399649,0.998333333,367.3333333
O,Cu6V6,-1.076483434,hollow|A_A_B|FCC,L1_o,"['V', 'Cu', 'Cu']","[9, 11, 12]","['V', 'V', 'Cu', 'Cu', 'V', 'V', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,332.245,7.715,1.805364654,7.399649,0.998333333,367.3333333
O,Cu6V6,-1.872181986,hollow|A_B_B|HCP,L1_o,"['V', 'V', 'Cu']","[9, 10, 11]","['V', 'V', 'Cu', 'Cu', 'V', 'V', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,332.245,7.715,1.715442912,7.072918,0.761666667,421.5666667
O,Cu6V6,-0.989242513,hollow-tilt|A_A_B|FCC,L1_o,"['V', 'Cu', 'Cu']","[9, 11, 12]","['V', 'V', 'Cu', 'Cu', 'V', 'V', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,332.245,7.715,1.805364654,7.399649,0.998333333,367.3333333
O,Cu6W6,-1.103179162,top|A,L1_o,['Cu'],[9],"['Cu', 'W', 'W', 'Cu', 'Cu', 'W', 'W']","[6, 7, 8, 9, 10, 11, 12]",1,339.005,8.29,1.9,7.72638,1.235,313.1
O,Cu6W6,-1.103979041,top|B,L1_o,['W'],[11],"['Cu', 'Cu', 'W', 'Cu', 'Cu', 'W', 'W']","[5, 6, 8, 9, 10, 11, 12]",1,339.005,8.29,2.36,7.86403,0.81626,835
O,Cu6W6,-1.627303477,bridge|A_A|B,L1_o,"['Cu', 'Cu']","[9, 10]","['Cu', 'Cu', 'W', 'W', 'Cu', 'Cu', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",2,339.005,8.29,1.9,7.72638,1.235,313.1
O,Cu6W6,-1.632360849,bridge|B_B|A,L1_o,"['W', 'W']","[11, 12]","['Cu', 'Cu', 'W', 'W', 'Cu', 'Cu', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",2,339.005,8.29,2.36,7.86403,0.81626,835
O,Cu6W6,-1.597862121,hollow|A_A_B|HCP,L1_o,"['Cu', 'Cu', 'W']","[9, 10, 11]","['Cu', 'Cu', 'W', 'W', 'Cu', 'Cu', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,339.005,8.29,2.042394983,7.772263333,1.09542,487.0666667
O,Cu6W6,-0.674165709,hollow|A_A_B|FCC,L1_o,"['Cu', 'Cu', 'W']","[9, 10, 12]","['Cu', 'Cu', 'W', 'W', 'Cu', 'Cu', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,339.005,8.29,2.042394983,7.772263333,1.09542,487.0666667
O,Cu6W6,-1.597350819,hollow|A_B_B|HCP,L1_o,"['Cu', 'W', 'W']","[10, 11, 12]","['Cu', 'Cu', 'W', 'W', 'Cu', 'Cu', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,339.005,8.29,2.195461719,7.818146667,0.95584,661.0333333
O,Cu6Y6,0.816598255,top|A,L1_o,['Cu'],[9],"['Cu', 'Y', 'Y', 'Cu', 'Cu', 'Y', 'Y']","[6, 7, 8, 9, 10, 11, 12]",1,363.115,13.495,1.9,7.72638,1.235,313.1
O,Cu6Y6,-2.582540468,bridge|B_B|A,L1_o,"['Y', 'Y']","[11, 12]","['Cu', 'Cu', 'Y', 'Y', 'Cu', 'Cu', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",2,363.115,13.495,1.22,6.21726,0.307,391.4
O,Cu6Y6,-2.579229795,hollow|A_B_B|HCP,L1_o,"['Cu', 'Y', 'Y']","[10, 11, 12]","['Cu', 'Cu', 'Y', 'Y', 'Cu', 'Cu', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",3,363.115,13.495,1.414135704,6.7203,0.616333333,365.3
O,Cu6Zn6,0.867430209,hollow|A_A_B|HCP,L1_o,"['Cu', 'Cu', 'Zn']","[9, 10, 11]","['Cu', 'Cu', 'Zn', 'Zn', 'Cu', 'Cu', 'Zn', 'Zn']","[5, 6, 7, 8, 9, 10, 11, 12]",3,313.99,8.135,1.812718563,8.282319,0.823333333,250.85
O,Cu6Zn6,0.833475708,hollow|A_A_B|FCC,L1_o,"['Cu', 'Cu', 'Zn']","[9, 10, 12]","['Cu', 'Cu', 'Zn', 'Zn', 'Cu', 'Cu', 'Zn', 'Zn']","[5, 6, 7, 8, 9, 10, 11, 12]",3,313.99,8.135,1.812718563,8.282319,0.823333333,250.85
O,Cu6Zn6,0.673092356,hollow|A_B_B|HCP,L1_o,"['Cu', 'Zn', 'Zn']","[10, 11, 12]","['Cu', 'Cu', 'Zn', 'Zn', 'Cu', 'Cu', 'Zn', 'Zn']","[5, 6, 7, 8, 9, 10, 11, 12]",3,313.99,8.135,1.729446625,8.838258,0.411666667,188.6
O,Cu6Zn6,0.640969725,hollow|A_B_B|FCC,L1_o,"['Cu', 'Zn', 'Zn']","[9, 11, 12]","['Cu', 'Cu', 'Zn', 'Zn', 'Cu', 'Cu', 'Zn', 'Zn']","[5, 6, 7, 8, 9, 10, 11, 12]",3,313.99,8.135,1.729446625,8.838258,0.411666667,188.6
O,Cu6Zr6,-1.107371892,top|B,L1_o,['Zr'],[11],"['Cu', 'Cu', 'Zr', 'Cu', 'Cu', 'Zr', 'Zr']","[5, 6, 8, 9, 10, 11, 12]",1,342.345,10.565,1.33,6.634126,0.426,601
O,Cu6Zr6,-2.895639141,bridge|A_A|B,L1_o,"['Cu', 'Cu']","[9, 10]","['Cu', 'Cu', 'Zr', 'Zr', 'Cu', 'Cu', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",2,342.345,10.565,1.9,7.72638,1.235,313.1
O,Cu6Zr6,-2.895954793,bridge|B_B|A,L1_o,"['Zr', 'Zr']","[11, 12]","['Cu', 'Cu', 'Zr', 'Zr', 'Cu', 'Cu', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",2,342.345,10.565,1.33,6.634126,0.426,601
O,Cu6Zr6,-2.03028965,4fold|A_A_B_B,L1_o,"['Cu', 'Cu', 'Zr', 'Zr']","[9, 10, 11, 12]","['Cu', 'Cu', 'Zr', 'Zr', 'Cu', 'Cu', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",5,342.345,10.565,1.58965405,7.180253,0.8305,457.05
O,Fe6Hf6,0.081217681,top|A,L1_o,['Fe'],[9],"['Fe', 'Hf', 'Hf', 'Fe', 'Fe', 'Hf', 'Hf']","[6, 7, 8, 9, 10, 11, 12]",1,303.145,10.265,1.83,7.9024681,0.151,360.8
O,Fe6Hf6,-0.060372265,top|B,L1_o,['Hf'],[11],"['Fe', 'Fe', 'Hf', 'Fe', 'Fe', 'Hf', 'Hf']","[5, 6, 8, 9, 10, 11, 12]",1,303.145,10.265,1.3,6.82507,0.014,655.5
O,Fe6Hf6,-2.325890995,bridge|B_B|A,L1_o,"['Hf', 'Hf']","[11, 12]","['Fe', 'Fe', 'Hf', 'Hf', 'Fe', 'Fe', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",2,303.145,10.265,1.3,6.82507,0.014,655.5
O,Fe6Hf6,-2.576433689,hollow|A_B_B|FCC,L1_o,"['Fe', 'Hf', 'Hf']","[9, 11, 12]","['Fe', 'Fe', 'Hf', 'Hf', 'Fe', 'Fe', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",3,303.145,10.265,1.456954306,7.1842027,0.059666667,557.2666667
O,Fe6Hf6,-2.107949171,4fold|A_A_B_B,L1_o,"['Fe', 'Fe', 'Hf', 'Hf']","[9, 10, 11, 12]","['Fe', 'Fe', 'Hf', 'Hf', 'Fe', 'Fe', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",5,303.145,10.265,1.542400726,7.36376905,0.0825,508.15
O,Fe6Ir6,1.199995225,top|A,L1_o,['Fe'],[9],"['Fe', 'Ir', 'Ir', 'Fe', 'Fe', 'Ir', 'Ir']","[6, 7, 8, 9, 10, 11, 12]",1,335.275,7.805,1.83,7.9024681,0.151,360.8
O,Fe6Ir6,1.423577697,top|B,L1_o,['Ir'],[11],"['Fe', 'Fe', 'Ir', 'Fe', 'Fe', 'Ir', 'Ir']","[5, 6, 8, 9, 10, 11, 12]",1,335.275,7.805,2.2,8.96702,1.5638,586
O,Fe6Ir6,0.134473897,hollow|A_A_B|HCP,L1_o,"['Fe', 'Fe', 'Ir']","[9, 10, 11]","['Fe', 'Fe', 'Ir', 'Ir', 'Fe', 'Fe', 'Ir', 'Ir']","[5, 6, 7, 8, 9, 10, 11, 12]",3,335.275,7.805,1.945845197,8.257318733,0.621933333,435.8666667
O,Fe6Ir6,0.013556303,hollow|A_A_B|FCC,L1_o,"['Fe', 'Fe', 'Ir']","[9, 10, 12]","['Fe', 'Fe', 'Ir', 'Ir', 'Fe', 'Fe', 'Ir', 'Ir']","[5, 6, 7, 8, 9, 10, 11, 12]",3,335.275,7.805,1.945845197,8.257318733,0.621933333,435.8666667
O,Fe6Ir6,0.20430688,hollow|A_B_B|HCP,L1_o,"['Fe', 'Ir', 'Ir']","[10, 11, 12]","['Fe', 'Fe', 'Ir', 'Ir', 'Fe', 'Fe', 'Ir', 'Ir']","[5, 6, 7, 8, 9, 10, 11, 12]",3,335.275,7.805,2.069023788,8.612169367,1.092866667,510.9333333
O,Fe6Ir6,0.294694389,hollow|A_B_B|FCC,L1_o,"['Fe', 'Ir', 'Ir']","[9, 11, 12]","['Fe', 'Fe', 'Ir', 'Ir', 'Fe', 'Fe', 'Ir', 'Ir']","[5, 6, 7, 8, 9, 10, 11, 12]",3,335.275,7.805,2.069023788,8.612169367,1.092866667,510.9333333
O,Fe6La6,-1.808732794,bridge|B_B|A,L1_o,"['La', 'La']","[11, 12]","['Fe', 'Fe', 'La', 'La', 'Fe', 'Fe', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,331.925,14.74,1.1,5.5769,0.47,406.2
O,Fe6La6,-1.690135923,hollow|A_A_B|HCP,L1_o,"['Fe', 'Fe', 'La']","[9, 10, 11]","['Fe', 'Fe', 'La', 'La', 'Fe', 'Fe', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,331.925,14.74,1.544418356,7.127278733,0.257333333,375.9333333
O,Fe6La6,-2.174791215,hollow|A_B_B|FCC,L1_o,"['Fe', 'La', 'La']","[9, 11, 12]","['Fe', 'Fe', 'La', 'La', 'Fe', 'Fe', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,331.925,14.74,1.303403311,6.352089367,0.363666667,391.0666667
