adsorbate,surface,reaction energy (eV),site,S. designation,ads_site,ads_indices,ads+neighbors_site,ads+neighbors_indices,Coordination_Number,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy
H,La12,-0.687573846,hollow|A_A_A|HCP,A1,"['La', 'La', 'La']","[9, 10, 11]","['La', 'La', 'La', 'La', 'La', 'La', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,377.2,22.39,1.1,5.5769,0.47,406.2
H,La12,-0.671628928,hollow|A_A_A|FCC,A1,"['La', 'La', 'La']","[9, 10, 12]","['La', 'La', 'La', 'La', 'La', 'La', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,377.2,22.39,1.1,5.5769,0.47,406.2
H,La6Mn6,0.00218004,bridge|A_A|B,L1_o,"['La', 'La']","[11, 12]","['Mn', 'Mn', 'La', 'La', 'Mn', 'Mn', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,634.225,14.87,1.1,5.5769,0.47,406.2
H,La6Mn6,-0.209180438,bridge|B_B|A,L1_o,"['Mn', 'Mn']","[9, 10]","['Mn', 'Mn', 'La', 'La', 'Mn', 'Mn', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,634.225,14.87,1.55,7.434038,0,233.2
H,La6Mn6,-0.388703734,hollow-tilt|A_A_B|FCC,L1_o,"['Mn', 'La', 'La']","[10, 11, 12]","['Mn', 'Mn', 'La', 'La', 'Mn', 'Mn', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,634.225,14.87,1.233215637,6.195946,0.313333333,348.5333333
H,La6Mn6,-0.385024891,hollow-tilt|A_B_B|FCC,L1_o,"['Mn', 'Mn', 'La']","[9, 10, 11]","['Mn', 'Mn', 'La', 'La', 'Mn', 'Mn', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,634.225,14.87,1.38256437,6.814992,0.156666667,290.8666667
H,La6Mo6,-0.859018082,bridge|B_B|B,L1_o,"['Mo', 'Mo']","[11, 12]","['La', 'La', 'Mo', 'Mo', 'La', 'La', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",2,345.95,15.885,2.16,7.09243,0.748,636
H,La6Mo6,-0.872222406,bridge|A_A|B,L1_o,"['La', 'La']","[9, 10]","['La', 'La', 'Mo', 'Mo', 'La', 'La', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",2,345.95,15.885,1.1,5.5769,0.47,406.2
H,La6Mo6,-0.243529232,bridge|B_B|A,L1_o,"['Mo', 'Mo']","[11, 12]","['La', 'La', 'Mo', 'Mo', 'La', 'La', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",2,345.95,15.885,2.16,7.09243,0.748,636
H,La6Mo6,-0.759627278,bridge-tilt|B_B|A,L1_o,"['Mo', 'Mo']","[11, 12]","['La', 'La', 'Mo', 'Mo', 'La', 'La', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",2,345.95,15.885,2.16,7.09243,0.748,636
H,La6Mo6,-0.457862282,hollow-tilt|A_A_B|HCP,L1_o,"['La', 'La', 'Mo']","[9, 10, 11]","['La', 'La', 'Mo', 'Mo', 'La', 'La', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,345.95,15.885,1.377462255,6.082076667,0.562666667,482.8
H,La6Nb6,-0.093585391,top|B,L1_o,['Nb'],[11],"['La', 'La', 'Nb', 'La', 'La', 'Nb', 'Nb']","[5, 6, 8, 9, 10, 11, 12]",1,353.62,16.61,1.6,6.75885,0.916,716.8
H,La6Nb6,-0.844618362,bridge|B_B|B,L1_o,"['Nb', 'Nb']","[11, 12]","['La', 'La', 'Nb', 'Nb', 'La', 'La', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",2,353.62,16.61,1.6,6.75885,0.916,716.8
H,La6Nb6,-0.823802197,bridge|B_B|A,L1_o,"['Nb', 'Nb']","[11, 12]","['La', 'La', 'Nb', 'Nb', 'La', 'La', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",2,353.62,16.61,1.6,6.75885,0.916,716.8
H,La6Nb6,0.322490546,top-tilt|A,L1_o,['La'],[9],"['La', 'Nb', 'Nb', 'La', 'La', 'Nb', 'Nb']","[6, 7, 8, 9, 10, 11, 12]",1,353.62,16.61,1.1,5.5769,0.47,406.2
H,La6Nb6,-0.712950366,bridge-tilt|A_B|B,L1_o,"['La', 'Nb']","[10, 12]","['La', 'La', 'Nb', 'Nb', 'La', 'La', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",2,353.62,16.61,1.326649916,6.167875,0.693,561.5
H,La6Nb6,-0.839600446,bridge-tilt|B_B|A,L1_o,"['Nb', 'Nb']","[11, 12]","['La', 'La', 'Nb', 'Nb', 'La', 'La', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",2,353.62,16.61,1.6,6.75885,0.916,716.8
H,La6Nb6,-0.591758482,hollow-tilt|A_A_B|FCC,L1_o,"['La', 'La', 'Nb']","[9, 10, 12]","['La', 'La', 'Nb', 'Nb', 'La', 'La', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",3,353.62,16.61,1.246335937,5.970883333,0.618666667,509.7333333
H,La6Nb6,-0.72132535,hollow-tilt|A_A_B|HCP,L1_o,"['La', 'La', 'Nb']","[9, 10, 11]","['La', 'La', 'Nb', 'Nb', 'La', 'La', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",3,353.62,16.61,1.246335937,5.970883333,0.618666667,509.7333333
H,La6Ni6,-0.127524654,top|B,L1_o,['Ni'],[10],"['Ni', 'Ni', 'La', 'Ni', 'Ni', 'La', 'La']","[5, 6, 8, 9, 10, 11, 12]",1,364.8,14.49,1.91,7.639878,1.156,395.2
H,La6Ni6,-0.303169919,bridge|A_A|B,L1_o,"['La', 'La']","[11, 12]","['Ni', 'Ni', 'La', 'La', 'Ni', 'Ni', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,364.8,14.49,1.1,5.5769,0.47,406.2
H,La6Ni6,-0.285975182,bridge|B_B|A,L1_o,"['Ni', 'Ni']","[9, 10]","['Ni', 'Ni', 'La', 'La', 'Ni', 'Ni', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,364.8,14.49,1.91,7.639878,1.156,395.2
H,La6Ni6,-0.432811891,hollow-tilt|A_A_B|FCC,L1_o,"['Ni', 'La', 'La']","[10, 11, 12]","['Ni', 'Ni', 'La', 'La', 'Ni', 'Ni', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,364.8,14.49,1.322126203,6.264559333,0.698666667,402.5333333
H,La6Ni6,-0.431053355,hollow-tilt|A_B_B|FCC,L1_o,"['Ni', 'Ni', 'La']","[9, 10, 11]","['Ni', 'Ni', 'La', 'La', 'Ni', 'Ni', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,364.8,14.49,1.589106997,6.952218667,0.927333333,398.8666667
H,La6Os6,-0.94854612,hollow-tilt|A_A_B|FCC,L1_o,"['La', 'La', 'Os']","[9, 10, 11]","['La', 'La', 'Os', 'Os', 'La', 'La', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]",3,325.32,15.405,1.385913155,6.530676667,0.68,491.1333333
H,La6Pd6,0.372900451,top|A,L1_o,['La'],[9],"['La', 'Pd', 'Pd', 'La', 'La', 'Pd', 'Pd']","[6, 7, 8, 9, 10, 11, 12]",1,383.135,15.475,1.1,5.5769,0.47,406.2
H,La6Pd6,0.182428519,top|B,L1_o,['Pd'],[11],"['La', 'La', 'Pd', 'La', 'La', 'Pd', 'Pd']","[5, 6, 8, 9, 10, 11, 12]",1,383.135,15.475,2.2,8.336839,0.562,396.7
H,La6Pd6,-0.077728638,bridge|A_A|B,L1_o,"['La', 'La']","[9, 10]","['La', 'La', 'Pd', 'Pd', 'La', 'La', 'Pd', 'Pd']","[5, 6, 7, 8, 9, 10, 11, 12]",2,383.135,15.475,1.1,5.5769,0.47,406.2
H,La6Pd6,-0.079309755,bridge|B_B|A,L1_o,"['Pd', 'Pd']","[11, 12]","['La', 'La', 'Pd', 'Pd', 'La', 'La', 'Pd', 'Pd']","[5, 6, 7, 8, 9, 10, 11, 12]",2,383.135,15.475,2.2,8.336839,0.562,396.7
H,La6Pd6,-0.307524829,hollow|A_A_B|FCC,L1_o,"['La', 'La', 'Pd']","[9, 10, 12]","['La', 'La', 'Pd', 'Pd', 'La', 'La', 'Pd', 'Pd']","[5, 6, 7, 8, 9, 10, 11, 12]",3,383.135,15.475,1.385913155,6.496879667,0.500666667,403.0333333
H,La6Pd6,-0.305102607,hollow|A_B_B|FCC,L1_o,"['La', 'Pd', 'Pd']","[9, 11, 12]","['La', 'La', 'Pd', 'Pd', 'La', 'La', 'Pd', 'Pd']","[5, 6, 7, 8, 9, 10, 11, 12]",3,383.135,15.475,1.746141157,7.416859333,0.531333333,399.8666667
H,La6Pt6,0.173926866,bridge|B_B|A,L1_o,"['Pt', 'Pt']","[11, 12]","['La', 'La', 'Pt', 'Pt', 'La', 'La', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",2,384.81,15.74,2.28,8.95883,2.128,510
H,La6Pt6,-0.207741637,hollow-tilt|A_A_B|FCC,L1_o,"['La', 'La', 'Pt']","[9, 10, 12]","['La', 'La', 'Pt', 'Pt', 'La', 'La', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,384.81,15.74,1.402512495,6.70421,1.022666667,440.8
H,La6Re6,1.083394173,top|A,L1_o,['La'],[9],"['La', 'Re', 'Re', 'La', 'La', 'Re', 'Re']","[6, 7, 8, 9, 10, 11, 12]",1,326.65,15.625,1.1,5.5769,0.47,406.2
H,La6Re6,-0.704627493,top|B,L1_o,['Re'],[11],"['La', 'La', 'Re', 'La', 'La', 'Re', 'Re']","[5, 6, 8, 9, 10, 11, 12]",1,326.65,15.625,1.9,7.83352,0.15,738
H,La6Re6,-0.85028935,top-tilt|B,L1_o,['Re'],[11],"['La', 'La', 'Re', 'La', 'La', 'Re', 'Re']","[5, 6, 8, 9, 10, 11, 12]",1,326.65,15.625,1.9,7.83352,0.15,738
H,La6Rh6,0.778365853,top|A,L1_o,['La'],[9],"['La', 'Rh', 'Rh', 'La', 'La', 'Rh', 'Rh']","[5, 7, 8, 9, 10, 11, 12]",1,378.77,15.335,1.1,5.5769,0.47,406.2
H,La6Rh6,-0.146236018,bridge|A_A|B,L1_o,"['La', 'La']","[9, 10]","['La', 'La', 'Rh', 'Rh', 'La', 'La', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,378.77,15.335,1.1,5.5769,0.47,406.2
H,La6Rh6,-0.458281202,bridge|B_B|A,L1_o,"['Rh', 'Rh']","[11, 12]","['La', 'La', 'Rh', 'Rh', 'La', 'La', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",2,378.77,15.335,2.28,7.4589,1.137,516.7
H,La6Rh6,-0.746217372,hollow-tilt|A_A_B|FCC,L1_o,"['La', 'La', 'Rh']","[9, 10, 12]","['La', 'La', 'Rh', 'Rh', 'La', 'La', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,378.77,15.335,1.402512495,6.204233333,0.692333333,443.0333333
H,La6Ru6,0.963893884,top|A,L1_o,['La'],[9],"['La', 'Ru', 'Ru', 'La', 'La', 'Ru', 'Ru']","[6, 7, 8, 9, 10, 11, 12]",1,323.895,15.28,1.1,5.5769,0.47,406.2
H,La6Ru6,-0.561991813,top|B,L1_o,['Ru'],[11],"['La', 'La', 'Ru', 'La', 'La', 'Ru', 'Ru']","[5, 6, 8, 9, 10, 11, 12]",1,323.895,15.28,2.2,7.3605,1.05,605.7
H,La6Ru6,0.047613255,bridge|A_A|B,L1_o,"['La', 'La']","[9, 10]","['La', 'La', 'Ru', 'Ru', 'La', 'La', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",2,323.895,15.28,1.1,5.5769,0.47,406.2
H,La6Ru6,-0.605296281,bridge|B_B|A,L1_o,"['Ru', 'Ru']","[11, 12]","['La', 'La', 'Ru', 'Ru', 'La', 'La', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",2,323.895,15.28,2.2,7.3605,1.05,605.7
H,La6Ru6,-0.811296389,hollow-tilt|A_A_B|FCC,L1_o,"['La', 'La', 'Ru']","[9, 10, 11]","['La', 'La', 'Ru', 'Ru', 'La', 'La', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,323.895,15.28,1.385913155,6.171433333,0.663333333,472.7
H,La6Sc6,-0.69954495,bridge|B_B|A,L1_o,"['Sc', 'Sc']","[9, 10]","['Sc', 'Sc', 'La', 'La', 'Sc', 'Sc', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,354.05,18.695,1.36,6.56149,0.188,334
H,La6Sc6,-0.840083584,hollow|A_A_B|HCP,L1_o,"['Sc', 'La', 'La']","[10, 11, 12]","['Sc', 'Sc', 'La', 'La', 'Sc', 'Sc', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,354.05,18.695,1.180614446,5.905096667,0.376,382.1333333
H,La6Sc6,-0.761360779,hollow|A_A_B|FCC,L1_o,"['Sc', 'La', 'La']","[9, 11, 12]","['Sc', 'Sc', 'La', 'La', 'Sc', 'Sc', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,354.05,18.695,1.180614446,5.905096667,0.376,382.1333333
H,La6Sc6,-0.706487118,hollow|A_B_B|HCP,L1_o,"['Sc', 'Sc', 'La']","[9, 10, 11]","['Sc', 'Sc', 'La', 'La', 'Sc', 'Sc', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,354.05,18.695,1.267136791,6.233293333,0.282,358.0666667
H,La6Sc6,-0.77957295,hollow|A_B_B|FCC,L1_o,"['Sc', 'Sc', 'La']","[9, 10, 12]","['Sc', 'Sc', 'La', 'La', 'Sc', 'Sc', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,354.05,18.695,1.267136791,6.233293333,0.282,358.0666667
H,La6Ta6,-0.886516818,bridge|B_B|B,L1_o,"['Ta', 'Ta']","[11, 12]","['La', 'La', 'Ta', 'Ta', 'La', 'La', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",2,353.665,16.62,1.5,7.549571,0.322,771
H,La6Ta6,-0.057109892,bridge|A_A|B,L1_o,"['La', 'La']","[9, 10]","['La', 'La', 'Ta', 'Ta', 'La', 'La', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",2,353.665,16.62,1.1,5.5769,0.47,406.2
H,La6Ta6,-0.857171789,bridge|B_B|A,L1_o,"['Ta', 'Ta']","[11, 12]","['La', 'La', 'Ta', 'Ta', 'La', 'La', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",2,353.665,16.62,1.5,7.549571,0.322,771
H,La6Ta6,0.392296725,top-tilt|A,L1_o,['La'],[9],"['La', 'Ta', 'Ta', 'La', 'La', 'Ta', 'Ta']","[6, 7, 8, 9, 10, 11, 12]",1,353.665,16.62,1.1,5.5769,0.47,406.2
H,La6Ta6,-0.862257461,bridge-tilt|B_B|A,L1_o,"['Ta', 'Ta']","[11, 12]","['La', 'La', 'Ta', 'Ta', 'La', 'La', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",2,353.665,16.62,1.5,7.549571,0.322,771
H,La6Ta6,-0.571950091,hollow-tilt|A_A_B|FCC,L1_o,"['La', 'La', 'Ta']","[9, 10, 12]","['La', 'La', 'Ta', 'Ta', 'La', 'La', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,353.665,16.62,1.219810057,6.234457,0.420666667,527.8
H,La6Ta6,-0.727723835,hollow-tilt|A_A_B|HCP,L1_o,"['La', 'La', 'Ta']","[9, 10, 11]","['La', 'La', 'Ta', 'Ta', 'La', 'La', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,353.665,16.62,1.219810057,6.234457,0.420666667,527.8
H,La6Tc6,0.197191103,bridge|A_A|B,L1_o,"['La', 'La']","[9, 10]","['La', 'La', 'Tc', 'Tc', 'La', 'La', 'Tc', 'Tc']","[5, 6, 7, 8, 9, 10, 11, 12]",2,325.35,15.51,1.1,5.5769,0.47,406.2
H,La6Tc6,-0.591700113,bridge|B_B|A,L1_o,"['Tc', 'Tc']","[11, 12]","['La', 'La', 'Tc', 'Tc', 'La', 'La', 'Tc', 'Tc']","[5, 6, 7, 8, 9, 10, 11, 12]",2,325.35,15.51,1.9,7.11938,0.55,573
H,La6Tc6,-0.731883503,bridge-tilt|A_B|A,L1_o,"['La', 'Tc']","[9, 11]","['La', 'La', 'Tc', 'Tc', 'La', 'La', 'Tc', 'Tc']","[5, 6, 7, 8, 9, 10, 11, 12]",2,325.35,15.51,1.445683229,6.34814,0.51,489.6
H,La6Tc6,-0.735187645,hollow-tilt|A_A_B|FCC,L1_o,"['La', 'La', 'Tc']","[9, 10, 11]","['La', 'La', 'Tc', 'Tc', 'La', 'La', 'Tc', 'Tc']","[5, 6, 7, 8, 9, 10, 11, 12]",3,325.35,15.51,1.319814789,6.09106,0.496666667,461.8
H,La6Ti6,-0.801872135,bridge|B_B|A,L1_o,"['Ti', 'Ti']","[9, 10]","['Ti', 'Ti', 'La', 'La', 'Ti', 'Ti', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,336.14,16.515,1.54,6.82812,0.079,443.7
H,La6Ti6,-0.897293614,hollow-tilt|A_A_B|HCP,L1_o,"['Ti', 'La', 'La']","[10, 11, 12]","['Ti', 'Ti', 'La', 'La', 'Ti', 'Ti', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,336.14,16.515,1.230557836,5.993973333,0.339666667,418.7
H,La6Ti6,-0.731337779,hollow-tilt|A_B_B|FCC,L1_o,"['Ti', 'Ti', 'La']","[9, 10, 12]","['Ti', 'Ti', 'La', 'La', 'Ti', 'Ti', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,336.14,16.515,1.376611444,6.411046667,0.209333333,431.2
H,La6V6,0.069056506,bridge|A_A|B,L1_o,"['La', 'La']","[11, 12]","['V', 'V', 'La', 'La', 'V', 'V', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,340.1,15.355,1.1,5.5769,0.47,406.2
H,La6W6,-0.161114658,bridge|A_A|B,L1_o,"['La', 'La']","[9, 10]","['La', 'La', 'W', 'W', 'La', 'La', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",2,346.86,15.93,1.1,5.5769,0.47,406.2
H,La6W6,-0.843988282,bridge|B_B|A,L1_o,"['W', 'W']","[11, 12]","['La', 'La', 'W', 'W', 'La', 'La', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",2,346.86,15.93,2.36,7.86403,0.81626,835
H,La6W6,-0.856283338,bridge-tilt|B_B|A,L1_o,"['W', 'W']","[11, 12]","['La', 'La', 'W', 'W', 'La', 'La', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",2,346.86,15.93,2.36,7.86403,0.81626,835
H,La6Y6,-0.34171811,bridge|A_A|B,L1_o,"['La', 'La']","[9, 10]","['La', 'La', 'Y', 'Y', 'La', 'La', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",2,370.97,21.135,1.1,5.5769,0.47,406.2
H,La6Y6,-0.789961848,hollow|A_A_B|HCP,L1_o,"['La', 'La', 'Y']","[9, 10, 11]","['La', 'La', 'Y', 'Y', 'La', 'La', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",3,370.97,21.135,1.13862767,5.790353333,0.415666667,401.2666667
H,La6Y6,-0.762216713,hollow|A_A_B|FCC,L1_o,"['La', 'La', 'Y']","[9, 10, 12]","['La', 'La', 'Y', 'Y', 'La', 'La', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",3,370.97,21.135,1.13862767,5.790353333,0.415666667,401.2666667
H,La6Y6,-0.787398264,hollow|A_B_B|HCP,L1_o,"['La', 'Y', 'Y']","[10, 11, 12]","['La', 'La', 'Y', 'Y', 'La', 'La', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",3,370.97,21.135,1.178611793,6.003806667,0.361333333,396.3333333
H,La6Y6,-0.846777041,hollow|A_B_B|FCC,L1_o,"['La', 'Y', 'Y']","[9, 11, 12]","['La', 'La', 'Y', 'Y', 'La', 'La', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",3,370.97,21.135,1.178611793,6.003806667,0.361333333,396.3333333
H,La6Zn6,-0.395414741,bridge|A_A|B,L1_o,"['La', 'La']","[11, 12]","['Zn', 'Zn', 'La', 'La', 'Zn', 'Zn', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,321.845,15.775,1.1,5.5769,0.47,406.2
H,La6Zn6,-0.229008422,bridge|B_B|A,L1_o,"['Zn', 'Zn']","[9, 10]","['Zn', 'Zn', 'La', 'La', 'Zn', 'Zn', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,321.845,15.775,1.65,9.394197,0,126.35
H,La6Zn6,-0.445903968,hollow|A_A_B|FCC,L1_o,"['Zn', 'La', 'La']","[10, 11, 12]","['Zn', 'Zn', 'La', 'La', 'Zn', 'Zn', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,321.845,15.775,1.259185667,6.849332333,0.313333333,312.9166667
H,La6Zn6,-0.225682646,4fold|A_A_B_B,L1_o,"['Zn', 'Zn', 'La', 'La']","[9, 10, 11, 12]","['Zn', 'Zn', 'La', 'La', 'Zn', 'Zn', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",5,321.845,15.775,1.347219359,7.4855485,0.235,266.275
H,La6Zr6,-0.87913505,bridge|B_B|A,L1_o,"['Zr', 'Zr']","[11, 12]","['La', 'La', 'Zr', 'Zr', 'La', 'La', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",2,350.2,18.205,1.33,6.634126,0.426,601
H,La6Zr6,-0.799880534,hollow|A_A_B|HCP,L1_o,"['La', 'La', 'Zr']","[9, 10, 11]","['La', 'La', 'Zr', 'Zr', 'La', 'La', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,350.2,18.205,1.171868833,5.929308667,0.455333333,471.1333333
H,La6Zr6,-0.625478148,hollow|A_A_B|FCC,L1_o,"['La', 'La', 'Zr']","[9, 10, 12]","['La', 'La', 'Zr', 'Zr', 'La', 'La', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,350.2,18.205,1.171868833,5.929308667,0.455333333,471.1333333
H,La6Zr6,-0.828079282,hollow|A_B_B|HCP,L1_o,"['La', 'Zr', 'Zr']","[10, 11, 12]","['La', 'La', 'Zr', 'Zr', 'La', 'La', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,350.2,18.205,1.248433237,6.281717333,0.440666667,536.0666667
H,La6Zr6,-0.879774517,hollow|A_B_B|FCC,L1_o,"['La', 'Zr', 'Zr']","[9, 11, 12]","['La', 'La', 'Zr', 'Zr', 'La', 'La', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,350.2,18.205,1.248433237,6.281717333,0.440666667,536.0666667
H,Mn6Mo6,-0.65083426,hollow|A_A_B|HCP,L1_o,"['Mn', 'Mn', 'Mo']","[9, 10, 11]","['Mn', 'Mn', 'Mo', 'Mo', 'Mn', 'Mn', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,602.975,8.365,1.731300213,7.320168667,0.249333333,367.4666667
H,Mn6Mo6,-0.611014618,hollow|A_A_B|FCC,L1_o,"['Mn', 'Mn', 'Mo']","[9, 10, 12]","['Mn', 'Mn', 'Mo', 'Mo', 'Mn', 'Mn', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,602.975,8.365,1.731300213,7.320168667,0.249333333,367.4666667
H,Mn6Mo6,-0.636446105,hollow|A_B_B|HCP,L1_o,"['Mn', 'Mo', 'Mo']","[10, 11, 12]","['Mn', 'Mn', 'Mo', 'Mo', 'Mn', 'Mn', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,602.975,8.365,1.933806728,7.206299333,0.498666667,501.7333333
H,Mn6Mo6,-0.559846876,hollow|A_B_B|FCC,L1_o,"['Mn', 'Mo', 'Mo']","[9, 11, 12]","['Mn', 'Mn', 'Mo', 'Mo', 'Mn', 'Mn', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,602.975,8.365,1.933806728,7.206299333,0.498666667,501.7333333
H,Mn6Nb6,-0.580273917,bridge|A_A|B,L1_o,"['Mn', 'Mn']","[9, 10]","['Mn', 'Mn', 'Nb', 'Nb', 'Mn', 'Mn', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",2,610.645,9.09,1.55,7.434038,0,233.2
H,Mn6Nb6,-0.762061472,hollow|A_B_B|FCC,L1_o,"['Mn', 'Nb', 'Nb']","[9, 11, 12]","['Mn', 'Mn', 'Nb', 'Nb', 'Mn', 'Mn', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",3,610.645,9.09,1.583156644,6.983912667,0.610666667,555.6
H,Mn6Re6,0.278030138,top|A,L1_o,['Mn'],[9],"['Mn', 'Re', 'Re', 'Mn', 'Mn', 'Re', 'Re']","[6, 7, 8, 9, 10, 11, 12]",1,583.675,8.105,1.55,7.434038,0,233.2
H,Mn6Re6,-0.473325423,bridge|B_B|A,L1_o,"['Re', 'Re']","[11, 12]","['Mn', 'Mn', 'Re', 'Re', 'Mn', 'Mn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,583.675,8.105,1.9,7.83352,0.15,738
H,Mn6Re6,-0.568188253,hollow|A_A_B|HCP,L1_o,"['Mn', 'Mn', 'Re']","[9, 10, 11]","['Mn', 'Mn', 'Re', 'Re', 'Mn', 'Mn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,583.675,8.105,1.658844456,7.567198667,0.05,401.4666667
H,Mn6Re6,-0.603598563,hollow|A_A_B|FCC,L1_o,"['Mn', 'Mn', 'Re']","[9, 10, 12]","['Mn', 'Mn', 'Re', 'Re', 'Mn', 'Mn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,583.675,8.105,1.658844456,7.567198667,0.05,401.4666667
H,Mn6Re6,-0.566006036,hollow|A_B_B|HCP,L1_o,"['Mn', 'Re', 'Re']","[10, 11, 12]","['Mn', 'Mn', 'Re', 'Re', 'Mn', 'Mn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,583.675,8.105,1.775332213,7.700359333,0.1,569.7333333
H,Mn6Re6,-0.562518625,hollow|A_B_B|FCC,L1_o,"['Mn', 'Re', 'Re']","[9, 11, 12]","['Mn', 'Mn', 'Re', 'Re', 'Mn', 'Mn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,583.675,8.105,1.775332213,7.700359333,0.1,569.7333333
