adsorbate,surface,reaction energy (eV),site,S. designation
H,Cr6Hf6,0.587634325,top|B,L1_o
H,Cr6Hf6,0.587634325,top|B,L1_o
H,Cr6Hf6,-0.829805845,bridge|A_A|B,L1_o
H,Cr6Hf6,-0.829805845,bridge|A_A|B,L1_o
H,Cr6Hf6,-0.829805845,bridge|A_A|B,L1_o
H,Cr6Hf6,-0.985095634,hollow|A_B_B|FCC,L1_o
H,Cr6Hf6,-0.985095634,hollow|A_B_B|FCC,L1_o
H,Cr6Hf6,-0.985095634,hollow|A_B_B|FCC,L1_o
H,Cr6Ir6,0.307713812,top|A,L1_o
H,Cr6Ir6,-0.359031353,bridge|A_A|B,L1_o
H,Cr6Ir6,-0.23142003,bridge|B_B|A,L1_o
H,Cr6Ir6,-0.501775606,hollow|A_A_B|HCP,L1_o
H,Cr6Ir6,-0.558840463,hollow|A_A_B|FCC,L1_o
H,Cr6Ir6,-0.326054829,hollow|A_B_B|HCP,L1_o
H,Cr6Ir6,-0.350957463,hollow|A_B_B|FCC,L1_o
H,Cr6La6,-0.589161291,top|A,L1_o
H,Cr6La6,0.876429966,top|B,L1_o
H,Cr6La6,-0.759210399,top-tilt|A,L1_o
H,Cr6Mn6,-1.602611732,top|A,L1_o
H,Cr6Mn6,-1.663228219,top|B,L1_o
H,Cr6Mn6,-2.234331763,bridge|A_A|B,L1_o
H,Cr6Mn6,-2.205675727,bridge|B_B|A,L1_o
H,Cr6Mn6,-2.155592903,bridge|A_B|A,L1_o
H,Cr6Mn6,-2.288006218,hollow|A_A_B|HCP,L1_o
H,Cr6Mn6,-2.308307951,hollow|A_B_B|HCP,L1_o
H,Cr6Mo6,-0.651204607,bridge|B_B|A,L1_o
H,Cr6Mo6,-0.778274014,hollow|A_A_B|HCP,L1_o
H,Cr6Mo6,-0.743453103,hollow|A_A_B|FCC,L1_o
H,Cr6Mo6,-0.709968135,hollow|A_B_B|HCP,L1_o
H,Cr6Mo6,-0.746513023,hollow|A_B_B|FCC,L1_o
H,Cr6Nb6,-0.064934933,top|A,L1_o
H,Cr6Nb6,0.437008838,top|B,L1_o
H,Cr6Nb6,-0.753027292,bridge|A_A|B,L1_o
H,Cr6Nb6,-0.592959048,bridge|B_B|A,L1_o
H,Cr6Nb6,-0.877052018,hollow|A_B_B|FCC,L1_o
H,Cr6Os6,0.370425711,top|A,L1_o
H,Cr6Os6,-0.109113432,top|B,L1_o
H,Cr6Os6,-0.36128568,bridge|A_A|B,L1_o
H,Cr6Os6,-0.61304241,hollow|A_A_B|HCP,L1_o
H,Cr6Os6,-0.608243954,hollow|A_A_B|FCC,L1_o
H,Cr6Os6,-0.443576306,hollow|A_B_B|HCP,L1_o
H,Cr6Os6,-0.509177238,hollow|A_B_B|FCC,L1_o
H,Cr6Pd6,-0.51145279,hollow|A_A_B|HCP,L1_o
H,Cr6Pd6,-0.599902305,hollow|A_A_B|FCC,L1_o
H,Cr6Pd6,-0.297858665,hollow|A_B_B|HCP,L1_o
H,Cr6Pd6,-0.240716528,hollow|A_B_B|FCC,L1_o
H,Cr6Pt6,0.008668322,bridge|B_B|A,L1_o
H,Cr6Pt6,-0.432063169,hollow|A_A_B|HCP,L1_o
H,Cr6Pt6,-0.385658372,hollow|A_A_B|FCC,L1_o
H,Cr6Pt6,-0.088125971,hollow|A_B_B|HCP,L1_o
H,Cr6Pt6,-0.149823975,hollow|A_B_B|FCC,L1_o
H,Cr6Re6,0.213472898,top|A,L1_o
H,Cr6Re6,-0.231333362,top|B,L1_o
H,Cr6Re6,-0.362140797,bridge|B_B|A,L1_o
H,Cr6Re6,-0.634006876,hollow|A_A_B|HCP,L1_o
H,Cr6Re6,-0.543979237,hollow|A_B_B|HCP,L1_o
H,Cr6Rh6,-0.545305112,hollow|A_A_B|HCP,L1_o
H,Cr6Rh6,-0.600472791,hollow|A_A_B|FCC,L1_o
H,Cr6Rh6,-0.404449193,hollow|A_B_B|HCP,L1_o
H,Cr6Rh6,-0.402990527,hollow|A_B_B|FCC,L1_o
H,Cr6Ru6,0.288241346,top|A,L1_o
H,Cr6Ru6,-0.351022634,bridge|B_B|A,L1_o
H,Cr6Ru6,-0.617958282,hollow|A_A_B|HCP,L1_o
H,Cr6Ru6,-0.608851993,hollow|A_A_B|FCC,L1_o
H,Cr6Ru6,-0.469148884,hollow|A_B_B|HCP,L1_o
H,Cr6Ru6,-0.538295868,hollow|A_B_B|FCC,L1_o
H,Cr6Sc6,-0.90919288,bridge|A_A|B,L1_o
H,Cr6Ta6,0.013719163,top|A,L1_o
H,Cr6Ta6,0.358895023,top|B,L1_o
H,Cr6Ta6,-0.768699145,bridge|A_A|B,L1_o
H,Cr6Ta6,-0.641158028,bridge|B_B|A,L1_o
H,Cr6Ta6,-0.7821598,hollow|A_A_B|HCP,L1_o
H,Cr6Ta6,-0.906448748,hollow|A_B_B|FCC,L1_o
H,Cr6Tc6,0.154961756,top|A,L1_o
H,Cr6Tc6,-0.005653981,top|B,L1_o
H,Cr6Tc6,-0.434027015,bridge|A_A|B,L1_o
H,Cr6Tc6,-0.376304187,bridge|B_B|A,L1_o
H,Cr6Tc6,-0.500089044,bridge|A_B|A,L1_o
H,Cr6Tc6,-0.499939517,bridge|A_B|B,L1_o
H,Cr6Tc6,-0.576618748,hollow|A_A_B|HCP,L1_o
H,Cr6Tc6,-0.576331804,hollow|A_B_B|FCC,L1_o
H,Cr6Ti6,0.564801116,top|B,L1_o
H,Cr6Ti6,-0.858848691,bridge|A_A|B,L1_o
H,Cr6Ti6,-0.86205841,bridge|B_B|A,L1_o
H,Cr6Ti6,-0.939730448,hollow|A_A_B|FCC,L1_o
H,Cr6Ti6,-0.941223808,hollow|A_B_B|FCC,L1_o
H,Cr6V6,0.161877393,top|B,L1_o
H,Cr6V6,-0.878866745,hollow|A_A_B|HCP,L1_o
H,Cr6V6,-0.823022455,hollow|A_A_B|FCC,L1_o
H,Cr6V6,-0.852662591,hollow|A_B_B|HCP,L1_o
H,Cr6V6,-0.825813663,hollow|A_B_B|FCC,L1_o
H,Cr6W6,0.167627023,top|A,L1_o
H,Cr6W6,0.02817698,top|B,L1_o
H,Cr6W6,-0.679200359,hollow|A_A_B|HCP,L1_o
H,Cr6W6,-0.732194393,hollow|A_B_B|FCC,L1_o
H,Cr6Zn6,-0.630405586,bridge|A_A|B,L1_o
H,Cr6Zn6,0.038015528,hollow|A_B_B|HCP,L1_o
H,Cr6Zn6,0.085222109,hollow|A_B_B|FCC,L1_o
H,Cr6Zr6,-0.249322672,top|A,L1_o
H,Cr6Zr6,0.61473074,top|B,L1_o
H,Cr6Zr6,-0.806221602,bridge|A_A|B,L1_o
H,Cr6Zr6,-0.545815189,bridge|B_B|A,L1_o
H,Cr6Zr6,-0.959658569,hollow|A_B_B|FCC,L1_o
H,Cu6Fe6,-0.087636439,hollow|A_A_B|HCP,L1_o
H,Cu6Fe6,-0.216509689,hollow|A_A_B|FCC,L1_o
H,Cu6Fe6,-0.406855632,hollow|A_B_B|HCP,L1_o
H,Cu6Fe6,-0.302519567,hollow|A_B_B|FCC,L1_o
H,Cu6Hf6,0.071387297,top|B,L1_o
H,Cu6Hf6,-0.900437073,bridge|B_B|A,L1_o
H,Cu6Hf6,-0.182684442,4fold|A_A_B_B,L1_o
H,Cu6Hg6,0.55880985,top|A,L1_o
H,Cu6Hg6,1.109887993,top|B,L1_o
H,Cu6Hg6,0.151851087,bridge|A_A|B,L1_o
H,Cu6Hg6,0.592798229,top-tilt|A,L1_o
H,Cu6Hg6,0.674909124,hollow-tilt|A_B_B|FCC,L1_o
H,Cu6Ir6,-0.381685238,bridge|B_B|A,L1_o
H,Cu6Ir6,-0.065496168,hollow|A_A_B|FCC,L1_o
H,Cu6Ir6,-0.261946713,top-tilt|B,L1_o
H,Cu6La6,0.389513545,top|B,L1_o
H,Cu6La6,-0.273116578,bridge|A_A|B,L1_o
H,Cu6La6,-0.42257524,bridge|B_B|A,L1_o
H,Cu6La6,-0.441825798,hollow-tilt|A_B_B|FCC,L1_o
H,Cu6Mn6,2.144638688,top|A,L1_o
H,Cu6Mn6,1.88823439,top|B,L1_o
H,Cu6Mn6,1.25758118,bridge|A_A|B,L1_o
H,Cu6Mn6,1.661811322,hollow|A_A_B|HCP,L1_o
H,Cu6Mn6,1.576924185,hollow|A_A_B|FCC,L1_o
H,Cu6Mn6,1.231930641,hollow|A_B_B|HCP,L1_o
H,Cu6Mo6,-0.58091597,bridge|B_B|A,L1_o
H,Cu6Mo6,-0.297052392,hollow|A_A_B|HCP,L1_o
H,Cu6Mo6,-0.368792756,hollow|A_A_B|FCC,L1_o
H,Cu6Mo6,-0.637616739,hollow|A_B_B|HCP,L1_o
H,Cu6Mo6,-0.522698166,hollow|A_B_B|FCC,L1_o
H,Cu6Nb6,0.173489171,top|B,L1_o
H,Cu6Nb6,-0.63549738,bridge|B_B|A,L1_o
H,Cu6Nb6,-0.204253954,hollow|A_A_B|HCP,L1_o
H,Cu6Nb6,-0.249015047,hollow|A_A_B|FCC,L1_o
H,Cu6Nb6,-0.693316401,hollow|A_B_B|HCP,L1_o
H,Cu6Nb6,-0.593256741,hollow|A_B_B|FCC,L1_o
H,Cu6Ni6,-0.280273308,bridge|B_B|A,L1_o
H,Cu6Ni6,-0.121191068,hollow|A_A_B|HCP,L1_o
H,Cu6Ni6,-0.188891359,hollow|A_A_B|FCC,L1_o
H,Cu6Ni6,-0.337988381,hollow|A_B_B|HCP,L1_o
H,Cu6Ni6,-0.305950786,hollow|A_B_B|FCC,L1_o
H,Cu6Os6,-0.334694171,bridge|B_B|A,L1_o
H,Cu6Os6,-0.255305367,hollow|A_A_B|HCP,L1_o
H,Cu6Os6,0.000240276,hollow|A_A_B|FCC,L1_o
H,Cu6Os6,-0.261981136,hollow-tilt|A_A_B|HCP,L1_o
H,Cu6Pd6,0.538050965,top|A,L1_o
H,Cu6Pd6,0.275414443,top|B,L1_o
H,Cu6Pd6,-0.064991669,bridge|A_A|B,L1_o
H,Cu6Pd6,-0.173956254,bridge|B_B|A,L1_o
H,Cu6Pd6,-0.086079267,hollow|A_A_B|HCP,L1_o
H,Cu6Pd6,-0.22658484,hollow|A_B_B|HCP,L1_o
H,Cu6Pt6,-0.184818903,top|B,L1_o
H,Cu6Pt6,-0.302497117,bridge|A_A|B,L1_o
H,Cu6Pt6,-0.309796707,bridge|B_B|A,L1_o
H,Cu6Pt6,-0.179981943,bridge|A_B|A,L1_o
H,Cu6Pt6,-0.180449571,bridge|A_B|B,L1_o
H,Cu6Pt6,-0.052729539,hollow|A_A_B|HCP,L1_o
H,Cu6Pt6,-0.1989061,hollow|A_A_B|FCC,L1_o
H,Cu6Pt6,-0.309619017,hollow|A_B_B|HCP,L1_o
H,Cu6Pt6,-0.199232365,hollow|A_B_B|FCC,L1_o
H,Cu6Re6,-0.635279145,bridge|A_A|B,L1_o
H,Cu6Re6,-0.634975602,bridge|B_B|A,L1_o
H,Cu6Re6,-0.316595608,hollow|A_A_B|HCP,L1_o
H,Cu6Re6,-0.231252408,hollow|A_A_B|FCC,L1_o
H,Cu6Re6,-0.325535091,top-tilt|B,L1_o
H,Cu6Rh6,-0.305548466,bridge|B_B|A,L1_o
H,Cu6Rh6,-0.182255454,hollow|A_A_B|HCP,L1_o
H,Cu6Rh6,-0.116250433,hollow|A_A_B|FCC,L1_o
H,Cu6Rh6,-0.321869038,hollow|A_B_B|HCP,L1_o
H,Cu6Rh6,-0.321332021,hollow|A_B_B|FCC,L1_o
H,Cu6Ru6,-0.277813263,bridge|B_B|A,L1_o
H,Cu6Ru6,-0.161283505,bridge|A_B|B,L1_o
H,Cu6Ru6,-0.209186289,hollow|A_A_B|HCP,L1_o
H,Cu6Ru6,-0.075226007,hollow|A_A_B|FCC,L1_o
H,Cu6Ru6,-0.272088804,hollow|A_B_B|HCP,L1_o
H,Cu6Ru6,-0.261716913,hollow|A_B_B|FCC,L1_o
H,Cu6Sc6,-0.176534669,bridge|A_A|B,L1_o
H,Cu6Sc6,-0.708506339,bridge|B_B|A,L1_o
H,Cu6Sc6,-0.693021429,hollow|A_A_B|FCC,L1_o
H,Cu6Sc6,-0.697198377,hollow|A_B_B|FCC,L1_o
H,Cu6Ta6,0.032189707,top|B,L1_o
H,Cu6Ta6,-0.754445142,bridge|B_B|A,L1_o
H,Cu6Ta6,-0.194353092,hollow|A_A_B|HCP,L1_o
H,Cu6Ta6,-0.227586491,hollow|A_A_B|FCC,L1_o
H,Cu6Ta6,-0.750733645,hollow|A_B_B|HCP,L1_o
H,Cu6Tc6,-0.481917418,bridge|B_B|A,L1_o
H,Cu6Tc6,-0.258550596,hollow|A_A_B|HCP,L1_o
H,Cu6Tc6,-0.235693306,hollow|A_A_B|FCC,L1_o
H,Cu6Tc6,-0.481064885,hollow|A_B_B|HCP,L1_o
H,Cu6Tc6,-0.43921228,hollow|A_B_B|FCC,L1_o
H,Cu6Ti6,-0.654862225,bridge|B_B|A,L1_o
H,Cu6Ti6,-0.123118042,hollow|A_A_B|HCP,L1_o
H,Cu6Ti6,-0.300016936,hollow|A_A_B|FCC,L1_o
H,Cu6Ti6,-0.75827011,hollow|A_B_B|HCP,L1_o
H,Cu6Ti6,-0.629867345,hollow|A_B_B|FCC,L1_o
H,Cu6V6,0.162634822,top|B,L1_o
H,Cu6V6,-0.582067556,bridge|B_B|A,L1_o
H,Cu6V6,-0.278927161,hollow|A_A_B|HCP,L1_o
H,Cu6V6,-0.360918326,hollow|A_A_B|FCC,L1_o
H,Cu6V6,-0.659828031,hollow|A_B_B|HCP,L1_o
H,Cu6V6,-0.604741033,hollow|A_B_B|FCC,L1_o
H,Cu6W6,-0.746565813,bridge|B_B|A,L1_o
H,Cu6W6,-0.281724219,hollow|A_A_B|HCP,L1_o
H,Cu6W6,-0.26271353,hollow|A_A_B|FCC,L1_o
H,Cu6Y6,0.084480054,top|A,L1_o
H,Cu6Y6,0.302479566,top|B,L1_o
H,Cu6Y6,-0.219243616,bridge|A_A|B,L1_o
H,Cu6Y6,-0.704130749,bridge|B_B|A,L1_o
H,Cu6Y6,-0.655979116,hollow|A_B_B|FCC,L1_o
H,Cu6Zn6,0.571488586,top|A,L1_o
H,Cu6Zn6,0.840482095,top|B,L1_o
H,Cu6Zn6,0.193186267,bridge|A_A|B,L1_o
H,Cu6Zn6,0.159172174,hollow|A_A_B|HCP,L1_o
H,Cu6Zn6,0.163326399,hollow|A_A_B|FCC,L1_o
H,Cu6Zn6,0.301313286,hollow|A_B_B|HCP,L1_o
H,Cu6Zn6,0.314807956,hollow|A_B_B|FCC,L1_o
H,Cu6Zr6,0.152191229,top|A,L1_o
H,Cu6Zr6,0.159728374,top|B,L1_o
H,Cu6Zr6,-0.800465306,hollow|A_B_B|FCC,L1_o
H,Cu6Zr6,-0.304628721,4fold|A_A_B_B,L1_o
H,Fe6Hf6,-0.299299916,top|A,L1_o
H,Fe6Hf6,0.500917222,top|B,L1_o
H,Fe6Hf6,-0.633305231,bridge|A_A|B,L1_o
H,Fe6Hf6,-0.850113292,hollow|A_B_B|FCC,L1_o
H,Fe6Hg6,0.378127485,top|A,L1_o
H,Fe6Hg6,-0.292996807,bridge|A_A|B,L1_o
H,Fe6Hg6,0.43377735,bridge-tilt|A_B|B,L1_o
H,Fe6Ir6,-0.086797648,top|B,L1_o
H,Fe6Ir6,-0.123334645,bridge|A_A|B,L1_o
H,Fe6Ir6,0.059911984,bridge|B_B|A,L1_o
H,Fe6Ir6,-0.168899971,hollow|A_A_B|HCP,L1_o
H,Fe6Ir6,-0.146219555,hollow|A_A_B|FCC,L1_o
H,Fe6Ir6,-0.136027531,hollow|A_B_B|HCP,L1_o
H,Fe6Ir6,-0.142410914,hollow|A_B_B|FCC,L1_o
H,Fe6La6,-0.269849715,top|A,L1_o
H,Fe6La6,0.650903241,top|B,L1_o
H,Fe6La6,-0.562840128,bridge|A_A|B,L1_o
H,Fe6La6,-0.163197145,bridge|B_B|A,L1_o
H,Fe6La6,-0.584980942,hollow-tilt|A_B_B|FCC,L1_o
H,Fe6Ni6,0.556391982,top|A,L1_o
H,Fe6Ni6,0.418085634,top|B,L1_o
H,Fe6Ni6,0.003357204,bridge|B_B|A,L1_o
H,Fe6Ni6,-0.141461236,hollow|A_A_B|HCP,L1_o
H,Fe6Ni6,-0.11529096,hollow|A_A_B|FCC,L1_o
H,Fe6Ni6,-0.086333694,hollow|A_B_B|HCP,L1_o
H,Fe6Ni6,-0.121599511,hollow|A_B_B|FCC,L1_o
H,Fe6Os6,-0.139456574,bridge|A_A|B,L1_o
H,Fe6Os6,-0.33586739,bridge|B_B|A,L1_o
H,Fe6Os6,-0.208934175,bridge|A_B|A,L1_o
H,Fe6Os6,-0.382333957,hollow|A_A_B|HCP,L1_o
H,Fe6Os6,-0.349065591,hollow|A_A_B|FCC,L1_o
H,Fe6Os6,-0.356369807,hollow|A_B_B|HCP,L1_o
H,Fe6Os6,-0.380133236,hollow|A_B_B|FCC,L1_o
H,Fe6Pd6,0.132793322,bridge|A_A|B,L1_o
H,Fe6Pd6,0.043312088,hollow|A_A_B|HCP,L1_o
H,Fe6Pd6,0.037189254,hollow|A_A_B|FCC,L1_o
H,Fe6Pd6,0.125143522,hollow|A_B_B|HCP,L1_o
H,Fe6Pd6,0.12312294,hollow|A_B_B|FCC,L1_o
H,Fe6Pt6,0.733041483,top|A,L1_o
H,Fe6Pt6,0.298523031,bridge|A_A|B,L1_o
H,Fe6Pt6,0.183278194,bridge|B_B|A,L1_o
H,Fe6Pt6,0.145750022,hollow|A_A_B|HCP,L1_o
H,Fe6Pt6,0.079090568,hollow|A_A_B|FCC,L1_o
H,Fe6Pt6,0.15433984,hollow|A_B_B|HCP,L1_o
H,Fe6Pt6,0.161345275,hollow|A_B_B|FCC,L1_o
H,Fe6Rh6,1.791676563,top|A,L1_o
H,Fe6Rh6,1.548464751,top|B,L1_o
H,Fe6Rh6,1.259108011,hollow|A_A_B|FCC,L1_o
H,Fe6Rh6,1.257930847,hollow|A_B_B|HCP,L1_o
H,Fe6Ru6,0.289849674,top|A,L1_o
H,Fe6Ru6,-0.281664082,bridge|A_A|B,L1_o
H,Fe6Ru6,-0.174002514,bridge|B_B|A,L1_o
H,Fe6Ru6,-0.251858229,bridge|A_B|A,L1_o
H,Fe6Ru6,-0.175456554,bridge|A_B|B,L1_o
H,Fe6Ru6,-0.356832537,hollow|A_A_B|HCP,L1_o
H,Fe6Ru6,-0.33159289,hollow|A_A_B|FCC,L1_o
H,Fe6Ru6,-0.34153348,hollow|A_B_B|HCP,L1_o
H,Fe6Ru6,-0.386167905,hollow|A_B_B|FCC,L1_o
H,Fe6Ta6,-0.121832304,top|A,L1_o
H,Fe6Ta6,0.058062699,top|B,L1_o
H,Fe6Ta6,-0.46255992,bridge|A_A|B,L1_o
H,Fe6Ta6,-0.478315583,bridge|B_B|A,L1_o
H,Fe6Ta6,-0.731427984,hollow|A_B_B|FCC,L1_o
H,Fe6Tc6,-0.328355143,bridge|A_A|B,L1_o
H,Fe6Tc6,-0.507662244,hollow|A_A_B|HCP,L1_o
H,Fe6Tc6,-0.487695075,hollow|A_A_B|FCC,L1_o
H,Fe6Tc6,-0.525895096,hollow|A_B_B|HCP,L1_o
H,Fe6Tc6,-0.542700302,hollow|A_B_B|FCC,L1_o
H,Fe6Y6,0.586776894,top|B,L1_o
H,Fe6Y6,-0.617506437,bridge|A_A|B,L1_o
H,Fe6Y6,-0.591903246,bridge|B_B|A,L1_o
H,Fe6Y6,-0.209275542,bridge|A_B|B,L1_o
H,Fe6Y6,-0.623571855,hollow-tilt|A_A_B|HCP,L1_o
H,Fe6Y6,-0.797759406,hollow-tilt|A_B_B|FCC,L1_o
H,Fe6Zn6,0.184544884,top|A,L1_o
H,Fe6Zn6,-0.384840942,hollow|A_A_B|HCP,L1_o
H,Fe6Zn6,0.128600456,hollow|A_B_B|HCP,L1_o
H,Fe6Zn6,0.086461043,hollow|A_B_B|FCC,L1_o
H,Fe6Zr6,-0.262218827,top|A,L1_o
H,Fe6Zr6,0.490417982,top|B,L1_o
H,Fe6Zr6,-0.594137709,bridge|A_A|B,L1_o
H,Fe6Zr6,-0.493129596,bridge|B_B|A,L1_o
H,Fe6Zr6,-0.778052514,hollow-tilt|A_B_B|FCC,L1_o
H,Hf6Hg6,-0.746579419,bridge|A_A|B,L1_o
H,Hf6Hg6,0.042829222,top-tilt|A,L1_o
H,Hf6Ir6,0.267167489,top|A,L1_o
H,Hf6Ir6,0.000396334,bridge|B_B|A,L1_o
H,Hf6Ir6,-0.470553944,hollow|A_A_B|FCC,L1_o
H,Hf6Ir6,-0.021205831,hollow|A_B_B|HCP,L1_o
H,Hf6Ir6,-0.403560605,hollow|A_B_B|FCC,L1_o
H,Hf6La6,-0.896784217,bridge|A_A|B,L1_o
H,Hf6La6,-0.897437562,hollow|A_A_B|FCC,L1_o
H,Hf6La6,-0.821534673,hollow|A_B_B|HCP,L1_o
H,Hf6La6,-0.80731033,hollow-tilt|A_A_B|HCP,L1_o
H,Hf6La6,-0.664383897,hollow-tilt|A_B_B|FCC,L1_o
H,Hf6La6,-0.824627927,hollow-tilt|A_B_B|HCP,L1_o
H,Hf6Mo6,-0.786631855,bridge|B_B|A,L1_o
H,Hf6Mo6,-0.869518547,hollow|A_A_B|HCP,L1_o
H,Hf6Mo6,-0.842482132,hollow|A_A_B|FCC,L1_o
H,Hf6Mo6,-0.78648573,hollow|A_B_B|HCP,L1_o
H,Hf6Nb6,-0.683182201,bridge|A_A|B,L1_o
H,Hf6Nb6,-0.903139572,hollow|A_A_B|HCP,L1_o
H,Hf6Nb6,-0.882235243,hollow|A_A_B|FCC,L1_o
H,Hf6Nb6,-0.940494271,hollow|A_B_B|HCP,L1_o
H,Hf6Nb6,-0.828577387,hollow|A_B_B|FCC,L1_o
H,Hf6Ni6,0.022138366,top|B,L1_o
H,Hf6Ni6,-0.764157565,bridge|A_A|B,L1_o
H,Hf6Ni6,-0.168524454,bridge|B_B|A,L1_o
H,Hf6Os6,0.766398694,top|A,L1_o
H,Hf6Os6,-0.466177537,top|B,L1_o
H,Hf6Os6,-0.575484305,bridge|B_B|A,L1_o
H,Hf6Os6,-0.960070685,hollow|A_A_B|FCC,L1_o
H,Hf6Pd6,-0.828113977,bridge|A_A|B,L1_o
H,Hf6Pd6,0.114898844,bridge|B_B|A,L1_o
H,Hf6Pd6,0.050117519,hollow|A_B_B|HCP,L1_o
H,Hf6Pt6,-0.739253298,bridge|A_A|B,L1_o
H,Hf6Pt6,-0.73921561,bridge|B_B|A,L1_o
H,Hf6Pt6,0.267645049,hollow|A_B_B|HCP,L1_o
H,Hf6Re6,0.813490579,top|A,L1_o
H,Hf6Re6,-0.400632796,top|B,L1_o
H,Hf6Re6,-0.47613908,bridge|A_A|B,L1_o
H,Hf6Re6,-0.779357708,bridge|B_B|A,L1_o
H,Hf6Re6,-0.995218133,hollow|A_A_B|FCC,L1_o
H,Hf6Rh6,-0.427577645,hollow|A_A_B|HCP,L1_o
H,Hf6Rh6,-0.492896939,hollow|A_A_B|FCC,L1_o
H,Hf6Rh6,-0.121281682,hollow|A_B_B|HCP,L1_o
H,Hf6Ru6,-0.5435644,bridge|B_B|A,L1_o
H,Hf6Ru6,-0.805068656,hollow|A_A_B|FCC,L1_o
H,Hf6Sc6,0.388042633,top|B,L1_o
H,Hf6Sc6,-0.820911804,bridge|A_A|B,L1_o
H,Hf6Sc6,-0.559912047,bridge|B_B|A,L1_o
H,Hf6Sc6,-0.981801424,hollow|A_A_B|HCP,L1_o
H,Hf6Sc6,-0.992279712,hollow|A_A_B|FCC,L1_o
H,Hf6Sc6,-0.967033398,hollow|A_B_B|HCP,L1_o
H,Hf6Sc6,-0.981890133,hollow|A_B_B|FCC,L1_o
H,Hf6Ta6,-0.959748774,hollow|A_A_B|HCP,L1_o
H,Hf6Ta6,-0.935203834,hollow|A_A_B|FCC,L1_o
H,Hf6Ta6,-0.989298568,hollow|A_B_B|HCP,L1_o
H,Hf6Ta6,-0.903726794,hollow|A_B_B|FCC,L1_o
H,Hf6Tc6,0.692033656,top|A,L1_o
H,Hf6Tc6,-0.187047107,top|B,L1_o
H,Hf6Tc6,-0.493412323,bridge|A_A|B,L1_o
H,Hf6Tc6,-0.745167692,bridge|B_B|A,L1_o
H,Hf6Tc6,-0.882561779,hollow|A_A_B|FCC,L1_o
H,Hf6Ti6,0.223814993,top|B,L1_o
H,Hf6Ti6,-0.745925393,bridge|B_B|A,L1_o
H,Hf6Ti6,-1.034150276,hollow|A_A_B|HCP,L1_o
H,Hf6Ti6,-0.962320794,hollow|A_A_B|FCC,L1_o
H,Hf6Ti6,-0.938004021,hollow|A_B_B|HCP,L1_o
H,Hf6Ti6,-0.946481048,hollow|A_B_B|FCC,L1_o
H,Hf6V6,-0.056472873,top|B,L1_o
H,Hf6V6,-0.68678009,bridge|A_A|B,L1_o
H,Hf6V6,-0.832894473,bridge|B_B|A,L1_o
H,Hf6V6,-1.012364978,hollow|A_A_B|HCP,L1_o
H,Hf6V6,-0.901478045,hollow|A_B_B|HCP,L1_o
H,Hf6W6,0.140013727,top|A,L1_o
H,Hf6W6,-0.731622682,bridge|A_A|B,L1_o
H,Hf6W6,-0.808410486,hollow|A_A_B|HCP,L1_o
H,Hf6W6,-0.853766285,hollow|A_A_B|FCC,L1_o
H,Hf6W6,-0.888731552,hollow|A_B_B|HCP,L1_o
H,Hf6W6,-0.823455796,hollow|A_B_B|FCC,L1_o
H,Hf6Y6,-0.025439106,top|A,L1_o
H,Hf6Y6,0.484828492,top|B,L1_o
H,Hf6Y6,-0.433952728,bridge|B_B|A,L1_o
H,Hf6Y6,-0.913387787,hollow|A_A_B|HCP,L1_o
H,Hf6Y6,-0.979383012,hollow|A_A_B|FCC,L1_o
H,Hf6Y6,-0.958903725,hollow|A_B_B|HCP,L1_o
H,Hf6Y6,-0.923496408,hollow|A_B_B|FCC,L1_o
H,Hf6Zn6,0.588923872,top|B,L1_o
H,Hf6Zn6,-0.734239601,bridge|A_A|B,L1_o
H,Hf6Zn6,-0.760405659,hollow|A_A_B|HCP,L1_o
H,Hf6Zn6,-0.760068782,hollow|A_A_B|FCC,L1_o
H,Hf6Zn6,-0.057868137,4fold|A_A_B_B,L1_o
H,Hf6Zr6,0.252911854,top|A,L1_o
H,Hf6Zr6,0.3445251,top|B,L1_o
H,Hf6Zr6,-0.734806278,bridge|A_A|B,L1_o
H,Hf6Zr6,-0.698105468,bridge|A_B|B,L1_o
H,Hf6Zr6,-0.975953562,hollow|A_A_B|HCP,L1_o
H,Hf6Zr6,-0.946379821,hollow|A_A_B|FCC,L1_o
H,Hf6Zr6,-0.999504198,hollow|A_B_B|HCP,L1_o
H,Hf6Zr6,-0.910451815,hollow|A_B_B|FCC,L1_o
H,Hg6La6,-0.462176919,bridge|B_B|A,L1_o
H,Hg6La6,0.233785244,4fold|A_A_B_B,L1_o
H,Hg6Mn6,2.143894049,top|B,L1_o
H,Hg6Mn6,1.698413762,bridge|B_B|A,L1_o
H,Hg6Mo6,0.37534172,top|B,L1_o
H,Hg6Nb6,-0.644497001,bridge|B_B|A,L1_o
H,Hg6Nb6,0.344905243,hollow|A_A_B|FCC,L1_o
H,Hg6Nb6,0.346274248,hollow|A_B_B|FCC,L1_o
H,Hg6Nb6,0.125286245,top-tilt|B,L1_o
H,Hg6Ni6,1.098776088,top|A,L1_o
H,Hg6Ni6,0.155650068,top|B,L1_o
H,Hg6Ni6,-0.146243501,bridge|B_B|A,L1_o
H,Hg6Pd6,0.40942425,top|B,L1_o
H,Hg6Pd6,0.136303454,bridge|A_A|B,L1_o
H,Hg6Pd6,0.142725613,bridge|B_B|A,L1_o
