Metal,D-Band Center,D-Band Width,D-Band Filling,Adsorption Site
Ir2Pt2,-2.291487374,2.092873108,0.855181753,bridge|B_B|B
Ir2Pt2,-2.204461665,2.117695127,0.840003943,hollow|A_A_A|FCC
Ir2Pt2,-2.37812315,2.064204772,0.870296154,hollow|A_A_A|HCP
Ir2Pt2,-2.204464488,2.117684464,0.840004761,hollow|A_A_B|FCC
Ir2Pt2,-2.378179447,2.064155475,0.870307024,hollow|A_A_B|HCP
Ir2Pt2,-2.37812315,2.064204772,0.870296154,hollow|A_B_B|FCC
Ir2Pt2,-2.204461665,2.117695127,0.840003943,hollow|A_B_B|HCP
Ir2Pt2,-2.028919459,2.156226587,0.809388338,top|A
Ir2Pt2,-2.549928924,1.995063976,0.900259757,top|B
La2Ag2,-3.511081343,2.703144524,0.846740789,4fold|A_A_B_B
La2Ag2,-0.601534044,2.830994162,0.470460462,bridge|A_A|A
La2Ag2,-0.601534044,2.830994162,0.470460462,bridge|A_A|B
La2Ag2,-3.511070868,2.703204172,0.846723983,bridge|A_B|A
La2Ag2,-3.510962545,2.703215399,0.846716995,bridge|A_B|B
La2Ag2,-4.632318036,1.585815421,0.991742285,bridge|B_B|A
La2Ag2,-3.511249042,2.703142687,0.846753167,bridge|B_B|B
La2Ag2,-2.877829251,2.983707886,0.764844986,hollow|A_A_A|FCC
La2Ag2,-3.98119317,2.367268643,0.907537107,hollow|A_A_A|HCP
La2Ag2,-2.877941075,2.983701123,0.764854468,hollow|A_A_B|FCC
La2Ag2,-3.981074797,2.367351879,0.907518356,hollow|A_A_B|HCP
La2Ag2,-3.98119317,2.367268643,0.907537107,hollow|A_B_B|FCC
La2Ag2,-2.877829251,2.983707886,0.764844986,hollow|A_B_B|HCP
La2Ag2,-0.601487702,2.831007885,0.470445045,top|A
La2Ag2,-4.632293021,1.585807395,0.99174446,top|B
La2Au2,-3.385087124,3.096605561,0.841877999,4fold|A_A_B_B
La2Au2,-0.856451333,3.477966142,0.474952475,bridge|A_A|A
La2Au2,-0.856451333,3.477966142,0.474952475,bridge|A_A|B
La2Au2,-3.385012834,3.096640299,0.841871087,bridge|A_B|A
La2Au2,-3.384911993,3.096657158,0.841857165,bridge|A_B|B
La2Au2,-4.382500117,2.254526367,0.986608576,bridge|B_B|A
La2Au2,-3.385008788,3.096646694,0.841866581,bridge|B_B|B
La2Au2,-2.827538656,3.352716222,0.760972842,hollow|A_A_A|FCC
La2Au2,-3.801625416,2.819458875,0.902313929,hollow|A_A_A|HCP
La2Au2,-2.827602848,3.352718058,0.760981496,hollow|A_A_B|FCC
La2Au2,-3.801637267,2.819434121,0.902317888,hollow|A_A_B|HCP
La2Au2,-3.801625416,2.819458875,0.902313929,hollow|A_B_B|FCC
La2Au2,-2.827538656,3.352716222,0.760972842,hollow|A_B_B|HCP
La2Au2,-0.856388763,3.478004075,0.474949313,top|A
La2Au2,-4.382427974,2.254593196,0.986596302,top|B
La2Cd2,-6.402298698,4.086223169,0.858329346,4fold|A_A_B_B
La2Cd2,-0.532201139,2.681630663,0.500437223,bridge|A_A|A
La2Cd2,-0.532201139,2.681630663,0.500437223,bridge|A_A|B
La2Cd2,-6.401195995,4.08669239,0.858320881,bridge|A_B|A
La2Cd2,-6.401249604,4.086668895,0.858323614,bridge|A_B|B
La2Cd2,-8.701105327,1.281067631,0.998486286,bridge|B_B|A
La2Cd2,-6.399626329,4.087686541,0.858143546,bridge|B_B|B
La2Cd2,-5.113969102,4.529191675,0.779797029,hollow|A_A_A|FCC
La2Cd2,-7.362109301,3.420014737,0.916825811,hollow|A_A_A|HCP
La2Cd2,-5.113899947,4.529202177,0.779793084,hollow|A_A_B|FCC
La2Cd2,-7.36313528,3.418967915,0.916935436,hollow|A_A_B|HCP
La2Cd2,-7.362109301,3.420014737,0.916825811,hollow|A_B_B|FCC
La2Cd2,-5.113969102,4.529191675,0.779797029,hollow|A_B_B|HCP
La2Cd2,-0.532742643,2.681911293,0.500610595,top|A
La2Cd2,-8.701105314,1.281074412,0.99848622,top|B
La2Hf2,-0.946936868,4.990073466,0.591712574,4fold|A_A_B_B
La2Hf2,-1.105344222,5.490930888,0.604367622,bridge|A_A|A
La2Hf2,-1.105344222,5.490930888,0.604367622,bridge|A_A|B
La2Hf2,-0.946839109,4.989960451,0.591695018,bridge|A_B|A
La2Hf2,-0.946839376,4.990018846,0.591699129,bridge|A_B|B
La2Hf2,-0.815705175,4.529346753,0.581221974,bridge|B_B|A
La2Hf2,-0.947006599,4.990099521,0.591729848,bridge|B_B|B
La2Hf2,-0.996303553,5.15199023,0.595657487,hollow|A_A_A|FCC
La2Hf2,-0.900566384,4.832545396,0.588014709,hollow|A_A_A|HCP
La2Hf2,-0.996296475,5.151940783,0.595653038,hollow|A_A_B|FCC
La2Hf2,-0.900471125,4.832483664,0.587994643,hollow|A_A_B|HCP
La2Hf2,-0.900566384,4.832545396,0.588014709,hollow|A_B_B|FCC
La2Hf2,-0.996303553,5.15199023,0.595657487,hollow|A_B_B|HCP
La2Hf2,-1.105165637,5.490783634,0.604333848,top|A
La2Hf2,-0.815759018,4.529655367,0.581228013,top|B
La2Hg2,-5.371479251,3.600393717,0.860569333,4fold|A_A_B_B
La2Hg2,-0.727120101,3.065527994,0.506070579,bridge|A_A|A
La2Hg2,-0.727120101,3.065527994,0.506070579,bridge|A_A|B
La2Hg2,-5.371766027,3.600186934,0.860607175,bridge|A_B|A
La2Hg2,-5.371752491,3.600204831,0.860607088,bridge|A_B|B
La2Hg2,-7.154106806,1.695439598,0.996633756,bridge|B_B|A
La2Hg2,-5.371437425,3.600393974,0.860566453,bridge|B_B|B
La2Hg2,-4.362832263,3.981887649,0.783587643,hollow|A_A_A|FCC
La2Hg2,-6.119201806,3.083021721,0.917637572,hollow|A_A_A|HCP
La2Hg2,-4.362874736,3.981863545,0.783590572,hollow|A_A_B|FCC
La2Hg2,-6.119411493,3.082807993,0.917662781,hollow|A_A_B|HCP
La2Hg2,-6.119201806,3.083021721,0.917637572,hollow|A_B_B|FCC
La2Hg2,-4.362832263,3.981887649,0.783587643,hollow|A_B_B|HCP
La2Hg2,-0.727296806,3.065522974,0.506117194,top|A
La2Hg2,-7.154121809,1.695416757,0.996634833,top|B
La2Ir2,-1.232458857,2.820976843,0.811785903,4fold|A_A_B_B
La2Ir2,-0.678459259,3.518811827,0.498955588,bridge|A_A|A
La2Ir2,-0.678459259,3.518811827,0.498955588,bridge|A_A|B
La2Ir2,-1.232415756,2.821002619,0.811768985,bridge|A_B|A
La2Ir2,-1.232560419,2.820960989,0.811808126,bridge|A_B|B
La2Ir2,-1.460145223,2.441633035,0.940347213,bridge|B_B|A
La2Ir2,-1.232285447,2.821029697,0.811739088,bridge|B_B|B
La2Ir2,-1.107527506,3.001536987,0.741234607,hollow|A_A_A|FCC
La2Ir2,-1.326862263,2.672562585,0.865095948,hollow|A_A_A|HCP
La2Ir2,-1.107396702,3.001556178,0.741201136,hollow|A_A_B|FCC
La2Ir2,-1.326945206,2.672558452,0.865114263,hollow|A_A_B|HCP
La2Ir2,-1.326862263,2.672562585,0.865095948,hollow|A_B_B|FCC
La2Ir2,-1.107527506,3.001536987,0.741234607,hollow|A_B_B|HCP
La2Ir2,-0.678614012,3.518908991,0.498966644,top|A
La2Ir2,-1.46024137,2.441586245,0.940379197,top|B
La2Mo2,-1.447855425,5.383544803,0.682705599,4fold|A_A_B_B
La2Mo2,-1.629655906,6.706602852,0.562157022,bridge|A_A|A
La2Mo2,-1.629655906,6.706602852,0.562157022,bridge|A_A|B
La2Mo2,-1.447790242,5.383409966,0.682683298,bridge|A_B|A
La2Mo2,-1.447860093,5.383538521,0.682691269,bridge|A_B|B
La2Mo2,-1.331527725,4.325372401,0.759883427,bridge|B_B|A
La2Mo2,-1.447851776,5.383494098,0.682698215,bridge|B_B|B
La2Mo2,-1.498929972,5.786271025,0.648866295,hollow|A_A_A|FCC
La2Mo2,-1.403824033,5.009405849,0.711942809,hollow|A_A_A|HCP
La2Mo2,-1.498876409,5.786183297,0.648859712,hollow|A_A_B|FCC
La2Mo2,-1.403793016,5.009356668,0.711934957,hollow|A_A_B|HCP
La2Mo2,-1.403824033,5.009405849,0.711942809,hollow|A_B_B|FCC
La2Mo2,-1.498929972,5.786271025,0.648866295,hollow|A_B_B|HCP
La2Mo2,-1.629553302,6.706485793,0.562138007,top|A
La2Mo2,-1.331581231,4.325416763,0.759891075,top|B
La2Nb2,-1.087846441,4.894642487,0.645617813,4fold|A_A_B_B
La2Nb2,-1.396350533,6.008320281,0.583530265,bridge|A_A|A
La2Nb2,-1.396350533,6.008320281,0.583530265,bridge|A_A|B
La2Nb2,-1.087960403,4.894611325,0.645653079,bridge|A_B|A
La2Nb2,-1.087786094,4.894522853,0.64560926,bridge|A_B|B
La2Nb2,-0.883821805,3.977728543,0.686686793,bridge|B_B|A
La2Nb2,-1.087870673,4.894637498,0.645625057,bridge|B_B|B
La2Nb2,-1.175624467,5.237684819,0.6279319,hollow|A_A_A|FCC
La2Nb2,-1.011138277,4.57263347,0.661043096,hollow|A_A_A|HCP
La2Nb2,-1.175706179,5.23761347,0.627958464,hollow|A_A_B|FCC
La2Nb2,-1.011202238,4.572617448,0.661064422,hollow|A_A_B|HCP
La2Nb2,-1.011138277,4.57263347,0.661043096,hollow|A_B_B|FCC
La2Nb2,-1.175624467,5.237684819,0.6279319,hollow|A_B_B|HCP
La2Nb2,-1.396442714,6.008273106,0.58355657,top|A
La2Nb2,-0.883679985,3.977642783,0.686646831,top|B
La2Os2,-1.036291844,4.956029529,0.738552301,4fold|A_A_B_B
La2Os2,-0.922176633,7.345167315,0.498138776,bridge|A_A|A
La2Os2,-0.922176633,7.345167315,0.498138776,bridge|A_A|B
La2Os2,-1.03625511,4.956003973,0.738558248,bridge|A_B|A
La2Os2,-1.03647483,4.956064001,0.738605263,bridge|A_B|B
La2Os2,-1.092963449,3.15407188,0.858005458,bridge|B_B|A
La2Os2,-1.03610191,4.95589418,0.738527452,bridge|B_B|B
La2Os2,-1.007879857,5.646825908,0.678662297,hollow|A_A_A|FCC
La2Os2,-1.058977429,4.325559189,0.786398793,hollow|A_A_A|HCP
La2Os2,-1.007720958,5.646743971,0.67863381,hollow|A_A_B|FCC
La2Os2,-1.059058784,4.325621425,0.786415333,hollow|A_A_B|HCP
La2Os2,-1.058977429,4.325559189,0.786398793,hollow|A_B_B|FCC
La2Os2,-1.007879857,5.646825908,0.678662297,hollow|A_B_B|HCP
La2Os2,-0.922396923,7.345307357,0.498177993,top|A
La2Os2,-1.093138214,3.153986641,0.858050901,top|B
La2Pd2,-2.215009896,2.690969104,0.825909715,4fold|A_A_B_B
La2Pd2,-0.766131911,3.286746177,0.459389421,bridge|A_A|A
La2Pd2,-0.766131911,3.286746177,0.459389421,bridge|A_A|B
La2Pd2,-2.214993947,2.690980021,0.825905627,bridge|A_B|A
La2Pd2,-2.215073669,2.690959795,0.825920929,bridge|A_B|B
La2Pd2,-2.795367393,2.153429659,0.972720779,bridge|B_B|A
La2Pd2,-2.215082851,2.690949936,0.825926838,bridge|B_B|B
La2Pd2,-1.892864069,2.89768782,0.744411784,hollow|A_A_A|FCC
La2Pd2,-2.456803976,2.497629729,0.887079083,hollow|A_A_A|HCP
La2Pd2,-1.892812103,2.897695852,0.744401581,hollow|A_A_B|FCC
La2Pd2,-2.456742544,2.497663227,0.887063911,hollow|A_A_B|HCP
La2Pd2,-2.456803976,2.497629729,0.887079083,hollow|A_B_B|FCC
La2Pd2,-1.892864069,2.89768782,0.744411784,hollow|A_B_B|HCP
La2Pd2,-0.76607797,3.286741984,0.459367808,top|A
La2Pd2,-2.79544278,2.153371844,0.972737844,top|B
La2Pt2,-2.309433156,2.992556879,0.83224567,4fold|A_A_B_B
La2Pt2,-1.025411942,3.614574841,0.483325835,bridge|A_A|A
La2Pt2,-1.025411942,3.614574841,0.483325835,bridge|A_A|B
La2Pt2,-2.308895448,2.992672879,0.832123315,bridge|A_B|A
La2Pt2,-2.308627748,2.992773206,0.832060738,bridge|A_B|B
La2Pt2,-2.815604598,2.535554707,0.969793113,bridge|B_B|A
La2Pt2,-2.310278997,2.992173826,0.832447209,bridge|B_B|B
La2Pt2,-2.026366971,3.184976601,0.755332433,hollow|A_A_A|FCC
La2Pt2,-2.521237427,2.821609285,0.889786083,hollow|A_A_A|HCP
La2Pt2,-2.026552765,3.184936244,0.755374458,hollow|A_A_B|FCC
La2Pt2,-2.520392613,2.822036795,0.889585541,hollow|A_A_B|HCP
La2Pt2,-2.521237427,2.821609285,0.889786083,hollow|A_B_B|FCC
La2Pt2,-2.026366971,3.184976601,0.755332433,hollow|A_B_B|HCP
La2Pt2,-1.023849018,3.614222648,0.482987784,top|A
La2Pt2,-2.815382058,2.535697313,0.969743843,top|B
La2Re2,-1.094717117,5.121863093,0.68086944,4fold|A_A_B_B
La2Re2,-0.970470527,7.095925812,0.51397201,bridge|A_A|A
La2Re2,-0.970470527,7.095925812,0.51397201,bridge|A_A|B
La2Re2,-1.094952728,5.121734678,0.680940476,bridge|A_B|A
La2Re2,-1.095018661,5.121861796,0.680931557,bridge|A_B|B
La2Re2,-1.160693638,3.663734064,0.769454925,bridge|B_B|A
La2Re2,-1.094549984,5.122056391,0.680838421,bridge|B_B|B
La2Re2,-1.062793342,5.696143626,0.637912254,hollow|A_A_A|FCC
La2Re2,-1.120694421,4.601396426,0.715849737,hollow|A_A_A|HCP
La2Re2,-1.062758898,5.696081877,0.637921562,hollow|A_A_B|FCC
La2Re2,-1.120934031,4.601136685,0.715911653,hollow|A_A_B|HCP
La2Re2,-1.120694421,4.601396426,0.715849737,hollow|A_B_B|FCC
La2Re2,-1.062793342,5.696143626,0.637912254,hollow|A_B_B|HCP
La2Re2,-0.971016377,7.096113442,0.514060978,top|A
La2Re2,-1.160744196,3.663817056,0.769449314,top|B
La2Rh2,-1.36801677,4.448313919,0.780237486,4fold|A_A_B_B
La2Rh2,-0.968169448,6.768362713,0.446299959,bridge|A_A|A
La2Rh2,-0.968169448,6.768362713,0.446299959,bridge|A_A|B
La2Rh2,-1.368073917,4.447862598,0.780262854,bridge|A_B|A
La2Rh2,-1.368247861,4.447897205,0.7803048,bridge|A_B|B
La2Rh2,-1.561526845,2.660891758,0.941838632,bridge|B_B|A
La2Rh2,-1.367780486,4.447520439,0.780202166,bridge|B_B|B
La2Rh2,-1.269747058,5.1197892,0.698153236,hollow|A_A_A|FCC
La2Rh2,-1.445844482,3.831522295,0.845274653,hollow|A_A_A|HCP
La2Rh2,-1.269625607,5.119739278,0.698126364,hollow|A_A_B|FCC
La2Rh2,-1.446026507,3.831703068,0.845315908,hollow|A_A_B|HCP
La2Rh2,-1.445844482,3.831522295,0.845274653,hollow|A_B_B|FCC
La2Rh2,-1.269747058,5.1197892,0.698153236,hollow|A_B_B|HCP
La2Rh2,-0.968588118,6.769015257,0.44635639,top|A
La2Rh2,-1.561675152,2.660839382,0.941879472,top|B
La2Ru2,-1.097863923,4.645669342,0.741407034,4fold|A_A_B_B
La2Ru2,-0.898211031,6.810744645,0.469382226,bridge|A_A|A
La2Ru2,-0.898211031,6.810744645,0.469382226,bridge|A_A|B
La2Ru2,-1.097877444,4.645339329,0.741423148,bridge|A_B|A
La2Ru2,-1.097881084,4.645389053,0.741415323,bridge|A_B|B
La2Ru2,-1.199990686,2.979278655,0.880459566,bridge|B_B|A
La2Ru2,-1.097796109,4.645262877,0.741410085,bridge|B_B|B
La2Ru2,-1.047362332,5.277959162,0.672646798,hollow|A_A_A|FCC
La2Ru2,-1.138506079,4.065114776,0.796773568,hollow|A_A_A|HCP
La2Ru2,-1.047356874,5.27791137,0.672655331,hollow|A_A_B|FCC
La2Ru2,-1.138562677,4.065165334,0.796784151,hollow|A_A_B|HCP
La2Ru2,-1.138506079,4.065114776,0.796773568,hollow|A_B_B|FCC
La2Ru2,-1.047362332,5.277959162,0.672646798,hollow|A_B_B|HCP
La2Ru2,-0.898272359,6.810637044,0.469385011,top|A
La2Ru2,-1.199985707,2.979275049,0.880456122,top|B
La2Ta2,-0.870393452,5.415679748,0.57400574,4fold|A_A_B_B
La2Ta2,-1.078863844,6.260599252,0.513249141,bridge|A_A|A
La2Ta2,-1.078863844,6.260599252,0.513249141,bridge|A_A|B
La2Ta2,-0.870252837,5.415708529,0.573968639,bridge|A_B|A
La2Ta2,-0.870707329,5.415925396,0.574062088,bridge|A_B|B
La2Ta2,-0.716807984,4.690873277,0.618781295,bridge|B_B|A
La2Ta2,-0.87013962,5.415650898,0.573943079,bridge|B_B|B
La2Ta2,-0.932663275,5.681389182,0.555941197,hollow|A_A_A|FCC
La2Ta2,-0.81426067,5.163194623,0.590359573,hollow|A_A_A|HCP
La2Ta2,-0.932348026,5.681243013,0.555879821,hollow|A_A_B|FCC
La2Ta2,-0.814322282,5.163206458,0.590376135,hollow|A_A_B|HCP
La2Ta2,-0.81426067,5.163194623,0.590359573,hollow|A_B_B|FCC
La2Ta2,-0.932663275,5.681389182,0.555941197,hollow|A_B_B|HCP
La2Ta2,-1.079030783,6.260718621,0.513277457,top|A
La2Ta2,-0.717163932,4.690975724,0.618866417,top|B
La2Tc2,-1.045534307,4.708345252,0.698993278,4fold|A_A_B_B
La2Tc2,-0.88905034,6.588959544,0.501262261,bridge|A_A|A
La2Tc2,-0.88905034,6.588959544,0.501262261,bridge|A_A|B
La2Tc2,-1.045366449,4.70838491,0.698956497,bridge|A_B|A
La2Tc2,-1.045363184,4.708382664,0.698957775,bridge|A_B|B
La2Tc2,-1.124439343,3.380929435,0.798748132,bridge|B_B|A
La2Tc2,-1.045733035,4.708424747,0.69903919,bridge|B_B|B
La2Tc2,-1.00619741,5.244836626,0.649331388,hollow|A_A_A|FCC
La2Tc2,-1.077157597,4.228839568,0.738853065,hollow|A_A_A|HCP
La2Tc2,-1.006215516,5.244833165,0.649335811,hollow|A_A_B|FCC
La2Tc2,-1.076928645,4.228846343,0.738798947,hollow|A_A_B|HCP
La2Tc2,-1.077157597,4.228839568,0.738853065,hollow|A_B_B|FCC
La2Tc2,-1.00619741,5.244836626,0.649331388,hollow|A_B_B|HCP
La2Tc2,-0.888571692,6.588861454,0.501171443,top|A
La2Tc2,-1.124440431,3.380919695,0.798750449,top|B
La2W2,-1.496989725,5.678402109,0.684865897,4fold|A_A_B_B
La2W2,-1.702051132,6.81751689,0.575478756,bridge|A_A|A
La2W2,-1.702051132,6.81751689,0.575478756,bridge|A_A|B
La2W2,-1.496961717,5.678387698,0.684854977,bridge|A_B|A
La2W2,-1.497197909,5.678639718,0.684909576,bridge|A_B|B
La2W2,-1.366132777,4.808169217,0.754643002,bridge|B_B|A
La2W2,-1.496765395,5.678255769,0.684807005,bridge|B_B|B
La2W2,-1.554584608,6.02026777,0.654227027,hollow|A_A_A|FCC
La2W2,-1.447339868,5.365591569,0.71129736,hollow|A_A_A|HCP
La2W2,-1.554438607,6.020261462,0.654188489,hollow|A_A_B|FCC
La2W2,-1.447468159,5.365674953,0.711329998,hollow|A_A_B|HCP
La2W2,-1.447339868,5.365591569,0.71129736,hollow|A_B_B|FCC
La2W2,-1.554584608,6.02026777,0.654227027,hollow|A_B_B|HCP
La2W2,-1.702325634,6.817779212,0.575528547,top|A
La2W2,-1.366352202,4.808306324,0.754704149,top|B
La2Y2,-0.708146134,4.158968323,0.554834763,4fold|A_A_B_B
La2Y2,-0.722414603,4.109130269,0.582582316,bridge|A_A|A
La2Y2,-0.722414603,4.109130269,0.582582316,bridge|A_A|B
La2Y2,-0.708081669,4.158745755,0.554829324,bridge|A_B|A
La2Y2,-0.708603845,4.159418732,0.555000748,bridge|A_B|B
La2Y2,-0.692802325,4.212091466,0.524948807,bridge|B_B|A
La2Y2,-0.707694868,4.158423805,0.554700036,bridge|B_B|B
La2Y2,-0.713178213,4.142189113,0.56437001,hollow|A_A_A|FCC
La2Y2,-0.703045367,4.176232529,0.545092116,hollow|A_A_A|HCP
La2Y2,-0.712835311,4.141751052,0.564256307,hollow|A_A_B|FCC
La2Y2,-0.703320949,4.176472247,0.545181223,hollow|A_A_B|HCP
La2Y2,-0.703045367,4.176232529,0.545092116,hollow|A_B_B|FCC
La2Y2,-0.713178213,4.142189113,0.56437001,hollow|A_B_B|HCP
La2Y2,-0.722807269,4.109461256,0.58271165,top|A
La2Y2,-0.693250186,4.212481235,0.525115922,top|B
La2Zr2,-0.811602089,4.402636088,0.597315055,4fold|A_A_B_B
La2Zr2,-1.063082841,5.147392912,0.605579086,bridge|A_A|A
La2Zr2,-1.063082841,5.147392912,0.605579086,bridge|A_A|B
La2Zr2,-0.81124411,4.402293931,0.597200931,bridge|A_B|A
La2Zr2,-0.811556652,4.402525717,0.597294222,bridge|A_B|B
La2Zr2,-0.625640795,3.747255989,0.591212018,bridge|B_B|A
La2Zr2,-0.811705846,4.402608471,0.597354515,bridge|B_B|B
La2Zr2,-0.886730029,4.638740567,0.59982078,hollow|A_A_A|FCC
La2Zr2,-0.743865174,4.176344123,0.595141015,hollow|A_A_A|HCP
La2Zr2,-0.88651189,4.638594774,0.599756302,hollow|A_A_B|FCC
La2Zr2,-0.743584155,4.176173231,0.595043496,hollow|A_A_B|HCP
La2Zr2,-0.743865174,4.176344123,0.595141015,hollow|A_B_B|FCC
La2Zr2,-0.886730029,4.638740567,0.59982078,hollow|A_B_B|HCP
La2Zr2,-1.062512036,5.147067442,0.605390803,top|A
La2Zr2,-0.625855438,3.747187825,0.591295016,top|B
Mn2Ag2,-3.886547207,1.479185335,0.995122151,4fold|A_A_B_B
Mn2Ag2,-3.10709767,1.027079012,0.993760689,bridge|A_A|A
Mn2Ag2,-3.10709767,1.027079012,0.993760689,bridge|A_A|B
Mn2Ag2,-3.886536167,1.479189689,0.995122291,bridge|A_B|A
Mn2Ag2,-3.886537649,1.479195405,0.995121944,bridge|A_B|B
Mn2Ag2,-4.664422464,1.451687211,0.996481005,bridge|B_B|A
Mn2Ag2,-3.886531063,1.479187315,0.995122069,bridge|B_B|B
Mn2Ag2,-3.626841543,1.394767551,0.994668516,hollow|A_A_A|FCC
Mn2Ag2,-4.146020362,1.515136775,0.995575388,hollow|A_A_A|HCP
Mn2Ag2,-3.626842426,1.394764678,0.994668682,hollow|A_A_B|FCC
Mn2Ag2,-4.14602269,1.5151219,0.995575554,hollow|A_A_B|HCP
Mn2Ag2,-4.146020362,1.515136775,0.995575388,hollow|A_B_B|FCC
Mn2Ag2,-3.626841543,1.394767551,0.994668516,hollow|A_B_B|HCP
Mn2Ag2,-3.107112172,1.027064854,0.993760611,top|A
Mn2Ag2,-4.664416943,1.451650126,0.996480606,top|B
Mn2Au2,-3.667308713,1.85714481,0.993057993,4fold|A_A_B_B
Mn2Au2,-3.092739421,1.29030178,0.992258196,bridge|A_A|A
Mn2Au2,-3.092739421,1.29030178,0.992258196,bridge|A_A|B
Mn2Au2,-3.667295722,1.857146399,0.993058718,bridge|A_B|A
Mn2Au2,-3.667318395,1.857194781,0.99305873,bridge|A_B|B
Mn2Au2,-4.242315421,2.138668405,0.993858701,bridge|B_B|A
Mn2Au2,-3.667302487,1.857154304,0.993057938,bridge|B_B|B
Mn2Au2,-3.475747853,1.711084055,0.992791925,hollow|A_A_A|FCC
Mn2Au2,-3.858910424,1.974117115,0.993324764,hollow|A_A_A|HCP
Mn2Au2,-3.475734881,1.711048754,0.992791741,hollow|A_A_B|FCC
Mn2Au2,-3.858906133,1.974113063,0.993325262,hollow|A_A_B|HCP
Mn2Au2,-3.858910424,1.974117115,0.993324764,hollow|A_B_B|FCC
Mn2Au2,-3.475747853,1.711084055,0.992791925,hollow|A_B_B|HCP
Mn2Au2,-3.092741122,1.29031422,0.992258819,top|A
Mn2Au2,-4.242341174,2.1386683,0.993858472,top|B
Mn2Cd2,-5.782274342,3.167761956,0.993156894,4fold|A_A_B_B
Mn2Cd2,-2.795581963,1.199751223,0.987304703,bridge|A_A|A
Mn2Cd2,-2.795581963,1.199751223,0.987304703,bridge|A_A|B
Mn2Cd2,-5.783350377,3.1676942,0.993160008,bridge|A_B|A
Mn2Cd2,-5.783480463,3.167751872,0.993159027,bridge|A_B|B
Mn2Cd2,-8.73467896,0.998326707,0.998941953,bridge|B_B|A
Mn2Cd2,-5.783379466,3.167667409,0.993159186,bridge|B_B|B
Mn2Cd2,-4.790611579,3.02644897,0.991213127,hollow|A_A_A|FCC
Mn2Cd2,-6.770787573,2.991616974,0.995094327,hollow|A_A_A|HCP
Mn2Cd2,-4.790502437,3.026373262,0.991213708,hollow|A_A_B|FCC
Mn2Cd2,-6.770765649,2.991640708,0.995094829,hollow|A_A_B|HCP
Mn2Cd2,-6.770787573,2.991616974,0.995094327,hollow|A_B_B|FCC
Mn2Cd2,-4.790611579,3.02644897,0.991213127,hollow|A_B_B|HCP
Mn2Cd2,-2.795546274,1.199712293,0.987305719,top|A
Mn2Cd2,-8.734717091,0.998386112,0.998940654,top|B
Mn2Cu2,-2.909273868,1.414095959,0.989347647,4fold|A_A_B_B
Mn2Cu2,-2.764436172,1.197106071,0.985757602,bridge|A_A|A
Mn2Cu2,-2.764436172,1.197106071,0.985757602,bridge|A_A|B
Mn2Cu2,-2.909248964,1.414035515,0.989347358,bridge|A_B|A
Mn2Cu2,-2.909248789,1.414035114,0.989347173,bridge|A_B|B
Mn2Cu2,-3.052750421,1.587335499,0.992902588,bridge|B_B|A
Mn2Cu2,-2.909253655,1.414043533,0.989346773,bridge|B_B|B
Mn2Cu2,-2.861144185,1.347603878,0.988154132,hollow|A_A_A|FCC
Mn2Cu2,-2.957245112,1.475828637,0.99053512,hollow|A_A_A|HCP
Mn2Cu2,-2.861144963,1.347602338,0.988154519,hollow|A_A_B|FCC
Mn2Cu2,-2.957239164,1.475843802,0.990534991,hollow|A_A_B|HCP
Mn2Cu2,-2.957245112,1.475828637,0.99053512,hollow|A_B_B|FCC
Mn2Cu2,-2.861144185,1.347603878,0.988154132,hollow|A_B_B|HCP
Mn2Cu2,-2.764444219,1.197148223,0.985757683,top|A
Mn2Cu2,-3.052741742,1.587328968,0.992902602,top|B
Mn2Hg2,-5.041765532,2.325729967,0.995547478,4fold|A_A_B_B
Mn2Hg2,-3.06116259,1.168476885,0.99256769,bridge|A_A|A
Mn2Hg2,-3.06116259,1.168476885,0.99256769,bridge|A_A|B
Mn2Hg2,-5.04176479,2.325714188,0.995545881,bridge|A_B|A
Mn2Hg2,-5.041763416,2.325724817,0.995545708,bridge|A_B|B
Mn2Hg2,-7.008175844,1.289359103,0.998504938,bridge|B_B|A
Mn2Hg2,-5.041784066,2.325673211,0.995548672,bridge|B_B|B
Mn2Hg2,-4.383113879,2.221492827,0.994556394,hollow|A_A_A|FCC
Mn2Hg2,-5.698805523,2.239919947,0.996536392,hollow|A_A_A|HCP
Mn2Hg2,-4.383111501,2.221484951,0.994556526,hollow|A_A_B|FCC
Mn2Hg2,-5.698795301,2.23994906,0.99653458,hollow|A_A_B|HCP
Mn2Hg2,-5.698805523,2.239919947,0.996536392,hollow|A_B_B|FCC
Mn2Hg2,-4.383113879,2.221492827,0.994556394,hollow|A_B_B|HCP
Mn2Hg2,-3.06113604,1.16847953,0.992565165,top|A
Mn2Hg2,-7.008169744,1.289374892,0.998504847,top|B
Mn2Ir2,-2.444584937,2.692824786,0.951906777,4fold|A_A_B_B
Mn2Ir2,-2.472958078,1.670121737,0.979960188,bridge|A_A|A
Mn2Ir2,-2.472958078,1.670121737,0.979960188,bridge|A_A|B
Mn2Ir2,-2.444603143,2.692863523,0.951906193,bridge|A_B|A
Mn2Ir2,-2.444586458,2.69286004,0.951898444,bridge|A_B|B
Mn2Ir2,-2.413321879,3.4879373,0.920977527,bridge|B_B|A
Mn2Ir2,-2.444573472,2.692861533,0.951906612,bridge|B_B|B
