adsorbate,surface,reaction energy (eV),site,S. designation
O,La6Tc6,-1.138330556,bridge|B_B|A,L1_o
O,La6Tc6,-1.707125487,hollow|A_A_B|FCC,L1_o
O,La6Ti6,-3.091792946,bridge|B_B|A,L1_o
O,La6Ti6,-2.113726012,bridge|A_B|A,L1_o
O,La6Ti6,-2.786960275,hollow-tilt|A_A_B|FCC,L1_o
O,La6V6,-1.510095884,bridge|A_A|B,L1_o
O,La6V6,-2.907355819,bridge|B_B|A,L1_o
O,La6W6,-1.500171212,bridge|A_A|B,L1_o
O,La6W6,-2.445368698,hollow|A_B_B|FCC,L1_o
O,La6Y6,-3.171289915,hollow|A_A_B|HCP,L1_o
O,La6Y6,-3.208321207,hollow|A_A_B|FCC,L1_o
O,La6Y6,-3.372638373,hollow|A_B_B|HCP,L1_o
O,La6Y6,-3.414582408,hollow|A_B_B|FCC,L1_o
O,La6Zn6,-2.547424041,bridge|A_A|B,L1_o
O,La6Zr6,-2.895176683,hollow|A_A_B|HCP,L1_o
O,La6Zr6,-2.906531858,hollow|A_A_B|FCC,L1_o
O,La6Zr6,-3.080081574,hollow|A_B_B|HCP,L1_o
O,La6Zr6,-3.219845636,hollow|A_B_B|FCC,L1_o
O,Mn6Mo6,-1.586783958,hollow|A_A_B|HCP,L1_o
O,Mn6Mo6,-1.727997843,hollow|A_B_B|HCP,L1_o
O,Mn6Mo6,-1.639963846,hollow|A_B_B|FCC,L1_o
O,Mn6Nb6,-1.785752644,bridge|A_A|B,L1_o
O,Mn6Nb6,-2.038195102,bridge|B_B|A,L1_o
O,Mn6Nb6,-2.396827263,hollow|A_B_B|FCC,L1_o
O,Mn6Ni6,0.700454083,hollow|A_A_B|HCP,L1_o
O,Mn6Ni6,0.693961855,hollow|A_A_B|FCC,L1_o
O,Mn6Ni6,1.149198374,4fold|A_A_B_B,L1_o
O,Mn6Pd6,2.131035173,bridge|A_A|B,L1_o
O,Mn6Pd6,2.299471326,hollow|A_A_B|HCP,L1_o
O,Mn6Pt6,1.94565177,hollow|A_A_B|FCC,L1_o
O,Mn6Re6,-1.150416764,hollow|A_A_B|HCP,L1_o
O,Mn6Re6,-0.992419986,hollow|A_A_B|FCC,L1_o
O,Mn6Re6,-1.334331161,hollow|A_B_B|HCP,L1_o
O,Mn6Re6,-1.072895885,hollow|A_B_B|FCC,L1_o
O,Mn6Rh6,0.714624275,bridge|A_A|B,L1_o
O,Mn6Rh6,0.488192499,hollow|A_A_B|HCP,L1_o
O,Mn6Rh6,0.487777661,hollow|A_A_B|FCC,L1_o
O,Mn6Rh6,1.408094692,4fold|A_A_B_B,L1_o
O,Mn6Ru6,-0.618073115,bridge|A_A|B,L1_o
O,Mn6Ru6,-0.834910973,hollow|A_A_B|HCP,L1_o
O,Mn6Ru6,-0.415931989,hollow|A_B_B|FCC,L1_o
O,Mn6Ru6,-0.278413138,4fold|A_A_B_B,L1_o
O,Mn6Sc6,-2.626309979,hollow|A_B_B|FCC,L1_o
O,Mn6Sc6,-2.67289995,4fold|A_A_B_B,L1_o
O,Mn6Ta6,-1.726990069,bridge|A_A|B,L1_o
O,Mn6Ta6,-2.286560749,bridge|B_B|A,L1_o
O,Mn6Ta6,-2.528471857,hollow|A_B_B|HCP,L1_o
O,Mn6Ta6,-2.529402486,hollow|A_B_B|FCC,L1_o
O,Mn6Ti6,-2.245656053,bridge|B_B|A,L1_o
O,Mn6Ti6,-2.473879018,hollow|A_B_B|HCP,L1_o
O,Mn6Ti6,-2.474840396,hollow|A_B_B|FCC,L1_o
O,Mn6Ti6,-2.076724789,4fold|A_A_B_B,L1_o
O,Mn6V6,-2.354464989,bridge|A_A|B,L1_o
O,Mn6V6,-2.778221611,bridge|B_B|A,L1_o
O,Mn6W6,0.327886155,top|A,L1_o
O,Mn6W6,-1.086931245,top|B,L1_o
O,Mn6W6,-2.157893489,hollow|A_B_B|FCC,L1_o
O,Mn6W6,-1.466322291,4fold|A_A_B_B,L1_o
O,Mn6Y6,-2.133923254,bridge|B_B|A,L1_o
O,Mn6Y6,-2.706620433,hollow|A_B_B|FCC,L1_o
O,Mn6Y6,-2.746558989,4fold|A_A_B_B,L1_o
O,Mn6Zn6,-0.530276129,bridge|A_A|B,L1_o
O,Mn6Zn6,-0.663849737,hollow|A_A_B|HCP,L1_o
O,Mn6Zn6,-0.622831433,hollow|A_A_B|FCC,L1_o
O,Mn6Zn6,0.148365036,hollow|A_B_B|HCP,L1_o
O,Mn6Zn6,-0.05052324,hollow|A_B_B|FCC,L1_o
O,Mn6Zr6,-0.312909962,top|A,L1_o
O,Mn6Zr6,-0.22659586,top|B,L1_o
O,Mn6Zr6,-2.112977563,bridge|B_B|A,L1_o
O,Mn6Zr6,-2.562502277,hollow|A_B_B|FCC,L1_o
O,Mn6Zr6,-2.283911313,4fold|A_A_B_B,L1_o
O,Mo6Nb6,-0.87165845,top|B,L1_o
O,Mo6Nb6,-2.284669422,hollow|A_A_B|HCP,L1_o
O,Mo6Nb6,-2.126836049,hollow|A_A_B|FCC,L1_o
O,Mo6Nb6,-2.276391583,hollow|A_B_B|HCP,L1_o
O,Mo6Nb6,-2.271357341,hollow|A_B_B|FCC,L1_o
O,Mo6Ni6,-1.470152021,hollow|A_A_B|HCP,L1_o
O,Mo6Ni6,-1.174956126,hollow|A_A_B|FCC,L1_o
O,Mo6Ni6,-0.517179834,hollow|A_B_B|HCP,L1_o
O,Mo6Ni6,-0.53736415,hollow|A_B_B|FCC,L1_o
O,Mo6Os6,-1.338956688,hollow|A_A_B|HCP,L1_o
O,Mo6Os6,-1.11557109,hollow|A_A_B|FCC,L1_o
O,Mo6Os6,-1.068503016,hollow|A_B_B|HCP,L1_o
O,Mo6Os6,-0.530009321,hollow|A_B_B|FCC,L1_o
O,Mo6Pd6,-0.969871409,top|A,L1_o
O,Mo6Pd6,-1.519637828,hollow|A_A_B|HCP,L1_o
O,Mo6Pt6,-0.854814195,top|A,L1_o
O,Mo6Pt6,-1.234992602,hollow|A_A_B|HCP,L1_o
O,Mo6Re6,-0.636742573,top|A,L1_o
O,Mo6Re6,-0.602819093,top|B,L1_o
O,Mo6Re6,-1.643729629,hollow|A_A_B|HCP,L1_o
O,Mo6Re6,-1.435836697,hollow|A_A_B|FCC,L1_o
O,Mo6Re6,-1.608780552,hollow|A_B_B|HCP,L1_o
O,Mo6Re6,-1.271112449,hollow|A_B_B|FCC,L1_o
O,Mo6Rh6,-1.461350771,hollow|A_A_B|HCP,L1_o
O,Mo6Rh6,-1.16648944,hollow|A_A_B|FCC,L1_o
O,Mo6Rh6,-0.547926793,hollow|A_B_B|HCP,L1_o
O,Mo6Ru6,-1.460015781,hollow|A_A_B|HCP,L1_o
O,Mo6Ru6,-1.254676229,hollow|A_A_B|FCC,L1_o
O,Mo6Ru6,-1.093677627,hollow|A_B_B|HCP,L1_o
O,Mo6Ru6,-0.637922867,hollow|A_B_B|FCC,L1_o
O,Mo6Sc6,-1.776304172,bridge|A_A|B,L1_o
O,Mo6Sc6,-1.776304172,bridge|A_A|B,L1_o
O,Mo6Sc6,-1.776304172,bridge|A_A|B,L1_o
O,Mo6Sc6,-2.244728689,bridge|B_B|A,L1_o
O,Mo6Sc6,-2.244728689,bridge|B_B|A,L1_o
O,Mo6Sc6,-2.244728689,bridge|B_B|A,L1_o
O,Mo6Sc6,-2.316857088,hollow|A_A_B|HCP,L1_o
O,Mo6Sc6,-2.316857088,hollow|A_A_B|HCP,L1_o
O,Mo6Sc6,-2.316857088,hollow|A_A_B|HCP,L1_o
O,Mo6Sc6,-2.266779298,hollow|A_A_B|FCC,L1_o
O,Mo6Sc6,-2.266779298,hollow|A_A_B|FCC,L1_o
O,Mo6Sc6,-2.266779298,hollow|A_A_B|FCC,L1_o
O,Mo6Sc6,-2.712903269,hollow|A_B_B|HCP,L1_o
O,Mo6Sc6,-2.712903269,hollow|A_B_B|HCP,L1_o
O,Mo6Sc6,-2.712903269,hollow|A_B_B|HCP,L1_o
O,Mo6Sc6,-2.76353277,hollow|A_B_B|FCC,L1_o
O,Mo6Sc6,-2.76353277,hollow|A_B_B|FCC,L1_o
O,Mo6Sc6,-2.76353277,hollow|A_B_B|FCC,L1_o
O,Mo6Sn6,-0.489316873,bridge|A_A|B,L1_o
O,Mo6Ta6,-1.94273539,bridge|A_A|B,L1_o
O,Mo6Ta6,-2.384425947,bridge|B_B|A,L1_o
O,Mo6Ta6,-2.102805403,hollow|A_A_B|HCP,L1_o
O,Mo6Ta6,-2.385364468,hollow|A_B_B|HCP,L1_o
O,Mo6Tc6,-0.701824448,top|A,L1_o
O,Mo6Tc6,-0.216250092,top|B,L1_o
O,Mo6Tc6,-1.656761841,hollow|A_A_B|HCP,L1_o
O,Mo6Tc6,-1.403777878,hollow|A_A_B|FCC,L1_o
O,Mo6Tc6,-1.5559721,hollow|A_B_B|HCP,L1_o
O,Mo6Tc6,-1.213228938,hollow|A_B_B|FCC,L1_o
O,Mo6Ti6,-2.372684099,hollow|A_A_B|HCP,L1_o
O,Mo6Ti6,-2.332600778,hollow|A_A_B|FCC,L1_o
O,Mo6Ti6,-2.706748871,hollow|A_B_B|HCP,L1_o
O,Mo6Ti6,-2.760608091,hollow|A_B_B|FCC,L1_o
O,Mo6V6,-2.286860074,hollow|A_A_B|HCP,L1_o
O,Mo6V6,-2.30873449,hollow|A_A_B|FCC,L1_o
O,Mo6V6,-2.413542128,hollow|A_B_B|HCP,L1_o
O,Mo6V6,-2.336574865,hollow|A_B_B|FCC,L1_o
O,Mo6W6,-0.784653995,top|A,L1_o
O,Mo6W6,-1.128573098,top|B,L1_o
O,Mo6W6,-1.118668154,bridge|A_A|B,L1_o
O,Mo6W6,-2.070251881,hollow|A_A_B|HCP,L1_o
O,Mo6W6,-1.953190956,hollow|A_A_B|FCC,L1_o
O,Mo6W6,-2.107469707,hollow|A_B_B|HCP,L1_o
O,Mo6W6,-1.848046169,hollow|A_B_B|FCC,L1_o
O,Mo6Y6,-2.120782332,bridge|B_B|A,L1_o
O,Mo6Y6,-2.301794362,hollow|A_A_B|HCP,L1_o
O,Mo6Y6,-2.304665707,hollow|A_A_B|FCC,L1_o
O,Mo6Y6,-2.612075296,hollow|A_B_B|HCP,L1_o
O,Mo6Y6,-2.872876002,hollow|A_B_B|FCC,L1_o
O,Mo6Zn6,-0.777816727,top|A,L1_o
O,Mo6Zn6,-1.086197626,bridge|A_A|A,L1_o
O,Mo6Zn6,-0.992206649,hollow|A_A_B|HCP,L1_o
O,Mo6Zn6,-1.105494443,hollow|A_A_B|FCC,L1_o
O,Mo6Zr6,-2.213295867,bridge|A_A|B,L1_o
O,Mo6Zr6,-2.133736311,bridge|B_B|A,L1_o
O,Mo6Zr6,-2.243315602,hollow|A_A_B|HCP,L1_o
O,Mo6Zr6,-2.381109968,hollow|A_B_B|HCP,L1_o
O,Nb6Ni6,-1.894233003,hollow|A_A_B|HCP,L1_o
O,Nb6Ni6,-1.721535411,hollow|A_A_B|FCC,L1_o
O,Nb6Ni6,-0.982085239,hollow|A_B_B|FCC,L1_o
O,Nb6Os6,-0.799731415,top|A,L1_o
O,Nb6Os6,-2.135966012,hollow|A_A_B|FCC,L1_o
O,Nb6Os6,-0.525681623,hollow|A_B_B|HCP,L1_o
O,Nb6Os6,-0.391911004,4fold|A_A_B_B,L1_o
O,Nb6Pd6,-1.146809895,top|A,L1_o
O,Nb6Pd6,-1.949252244,hollow|A_A_B|HCP,L1_o
O,Nb6Pt6,-0.927348179,top|A,L1_o
O,Nb6Pt6,-1.705604234,hollow|A_A_B|HCP,L1_o
O,Nb6Re6,-0.367408513,top|A,L1_o
O,Nb6Re6,-0.409537178,top|B,L1_o
O,Nb6Re6,-1.907569847,bridge|A_A|B,L1_o
O,Nb6Re6,-1.178957968,bridge|B_B|A,L1_o
O,Nb6Re6,-2.155189902,hollow|A_A_B|HCP,L1_o
O,Nb6Re6,-1.263798029,hollow|A_B_B|HCP,L1_o
O,Nb6Rh6,-1.062598962,top|A,L1_o
O,Nb6Rh6,-1.900167806,hollow|A_A_B|HCP,L1_o
O,Nb6Rh6,-1.912593204,hollow|A_A_B|FCC,L1_o
O,Nb6Rh6,-0.844595368,hollow|A_B_B|HCP,L1_o
O,Nb6Ru6,-2.325847593,hollow|A_A_B|FCC,L1_o
O,Nb6Ru6,-0.805240904,hollow|A_B_B|HCP,L1_o
O,Nb6Ru6,-0.677122498,4fold|A_A_B_B,L1_o
O,Nb6Sc6,-2.774732704,hollow|A_A_B|HCP,L1_o
O,Nb6Sc6,-2.805203875,hollow|A_A_B|FCC,L1_o
O,Nb6Sc6,-3.144002203,hollow|A_B_B|HCP,L1_o
O,Nb6Sc6,-3.25582031,hollow|A_B_B|FCC,L1_o
O,Nb6Ta6,-2.679903344,hollow|A_A_B|HCP,L1_o
O,Nb6Ta6,-2.713959343,hollow|A_A_B|FCC,L1_o
O,Nb6Ta6,-2.736375401,hollow|A_B_B|HCP,L1_o
O,Nb6Ta6,-2.829773578,hollow|A_B_B|FCC,L1_o
O,Nb6Tc6,-0.620399552,top|A,L1_o
O,Nb6Tc6,0.158089161,top|B,L1_o
O,Nb6Tc6,-2.125530854,bridge|B_B|A,L1_o
O,Nb6Tc6,-2.236700922,hollow|A_A_B|HCP,L1_o
O,Nb6Tc6,-1.233764417,hollow|A_B_B|HCP,L1_o
O,Nb6Tc6,-1.18907312,4fold|A_A_B_B,L1_o
O,Nb6Ti6,-2.768691913,hollow|A_A_B|HCP,L1_o
O,Nb6Ti6,-2.831701641,hollow|A_A_B|FCC,L1_o
O,Nb6Ti6,-3.065540491,hollow|A_B_B|HCP,L1_o
O,Nb6Ti6,-3.224155103,hollow|A_B_B|FCC,L1_o
O,Nb6V6,-2.577521056,hollow|A_A_B|HCP,L1_o
O,Nb6V6,-2.680528389,hollow|A_A_B|FCC,L1_o
O,Nb6V6,-2.657302793,hollow|A_B_B|HCP,L1_o
O,Nb6V6,-2.731684567,hollow|A_B_B|FCC,L1_o
O,Nb6W6,-0.734842197,top|A,L1_o
O,Nb6W6,-2.802555663,hollow|A_A_B|HCP,L1_o
O,Nb6W6,-2.332890579,hollow|A_A_B|FCC,L1_o
O,Nb6W6,-2.349967627,hollow|A_B_B|HCP,L1_o
O,Nb6W6,-2.200804073,hollow|A_B_B|FCC,L1_o
O,Nb6Y6,-1.060210755,top|A,L1_o
O,Nb6Y6,-2.752994754,hollow|A_A_B|HCP,L1_o
O,Nb6Y6,-2.854997034,hollow|A_A_B|FCC,L1_o
O,Nb6Y6,-2.935250208,hollow|A_B_B|HCP,L1_o
O,Nb6Y6,-3.019521279,hollow|A_B_B|FCC,L1_o
O,Nb6Zn6,-0.960511781,top|A,L1_o
O,Nb6Zn6,-1.740763791,hollow|A_A_B|HCP,L1_o
O,Nb6Zn6,-1.901000474,hollow|A_A_B|FCC,L1_o
O,Nb6Zn6,-0.749946556,hollow|A_B_B|FCC,L1_o
O,Nb6Zr6,-2.653867764,hollow|A_A_B|HCP,L1_o
O,Nb6Zr6,-2.772101363,hollow|A_A_B|FCC,L1_o
O,Nb6Zr6,-2.875536459,hollow|A_B_B|HCP,L1_o
O,Nb6Zr6,-3.000117657,hollow|A_B_B|FCC,L1_o
O,Ni6Os6,-0.087886783,bridge|B_B|A,L1_o
O,Ni6Os6,0.315182656,hollow|A_A_B|HCP,L1_o
O,Ni6Os6,0.482948457,hollow|A_A_B|FCC,L1_o
O,Ni6Os6,-0.235809227,hollow|A_B_B|HCP,L1_o
O,Ni6Os6,-0.314245632,hollow|A_B_B|FCC,L1_o
O,Ni6Pd6,1.050546087,hollow|A_B_B|HCP,L1_o
O,Ni6Pt6,0.949104089,hollow|A_A_B|HCP,L1_o
O,Ni6Pt6,0.634917914,hollow|A_A_B|FCC,L1_o
O,Ni6Pt6,1.137232577,hollow|A_B_B|HCP,L1_o
O,Ni6Pt6,1.128700447,hollow|A_B_B|FCC,L1_o
O,Ni6Re6,-0.546689491,top|B,L1_o
O,Ni6Re6,-0.546689491,top|B,L1_o
O,Ni6Re6,-0.546689491,top|B,L1_o
O,Ni6Re6,-1.068558663,hollow|A_A_B|HCP,L1_o
O,Ni6Re6,-1.068558663,hollow|A_A_B|HCP,L1_o
O,Ni6Re6,-1.068558663,hollow|A_A_B|HCP,L1_o
O,Ni6Re6,-0.059729124,hollow|A_A_B|FCC,L1_o
O,Ni6Re6,-0.059729124,hollow|A_A_B|FCC,L1_o
O,Ni6Re6,-0.059729124,hollow|A_A_B|FCC,L1_o
O,Ni6Re6,-1.068451858,hollow|A_B_B|HCP,L1_o
O,Ni6Re6,-1.068451858,hollow|A_B_B|HCP,L1_o
O,Ni6Re6,-1.068451858,hollow|A_B_B|HCP,L1_o
O,Ni6Re6,-0.895436029,hollow|A_B_B|FCC,L1_o
O,Ni6Re6,-0.895436029,hollow|A_B_B|FCC,L1_o
O,Ni6Re6,-0.895436029,hollow|A_B_B|FCC,L1_o
O,Ni6Rh6,0.481918914,hollow|A_A_B|HCP,L1_o
O,Ni6Rh6,0.481918914,hollow|A_A_B|HCP,L1_o
O,Ni6Rh6,0.481918914,hollow|A_A_B|HCP,L1_o
O,Ni6Rh6,0.484000585,hollow|A_A_B|FCC,L1_o
O,Ni6Rh6,0.484000585,hollow|A_A_B|FCC,L1_o
O,Ni6Rh6,0.484000585,hollow|A_A_B|FCC,L1_o
O,Ni6Rh6,0.401485737,hollow|A_B_B|HCP,L1_o
O,Ni6Rh6,0.401485737,hollow|A_B_B|HCP,L1_o
O,Ni6Rh6,0.401485737,hollow|A_B_B|HCP,L1_o
O,Ni6Rh6,0.363732119,hollow|A_B_B|FCC,L1_o
O,Ni6Rh6,0.363732119,hollow|A_B_B|FCC,L1_o
O,Ni6Rh6,0.363732119,hollow|A_B_B|FCC,L1_o
O,Ni6Ru6,0.236160934,hollow|A_A_B|HCP,L1_o
O,Ni6Ru6,0.236160934,hollow|A_A_B|HCP,L1_o
O,Ni6Ru6,0.236160934,hollow|A_A_B|HCP,L1_o
O,Ni6Ru6,0.379307235,hollow|A_A_B|FCC,L1_o
O,Ni6Ru6,0.379307235,hollow|A_A_B|FCC,L1_o
O,Ni6Ru6,0.379307235,hollow|A_A_B|FCC,L1_o
O,Ni6Ru6,-0.21068414,hollow|A_B_B|HCP,L1_o
O,Ni6Ru6,-0.21068414,hollow|A_B_B|HCP,L1_o
O,Ni6Ru6,-0.21068414,hollow|A_B_B|HCP,L1_o
O,Ni6Ru6,-0.236594955,hollow|A_B_B|FCC,L1_o
O,Ni6Ru6,-0.236594955,hollow|A_B_B|FCC,L1_o
O,Ni6Ru6,-0.236594955,hollow|A_B_B|FCC,L1_o
O,Ni6Ta6,-0.834114767,hollow|A_A_B|HCP,L1_o
O,Ni6Ta6,-1.061125873,hollow|A_A_B|FCC,L1_o
O,Ni6Ta6,-2.1443029,hollow|A_B_B|HCP,L1_o
O,Ni6Ta6,-2.003047926,hollow|A_B_B|FCC,L1_o
O,Ni6Ti6,-2.481973316,bridge|B_B|A,L1_o
O,Ni6Ti6,-2.557983691,hollow|A_A_B|FCC,L1_o
O,Ni6Ti6,-2.561013134,hollow|A_B_B|HCP,L1_o
O,Ni6Ti6,-1.771091423,4fold|A_A_B_B,L1_o
O,Ni6V6,-1.748645977,bridge|B_B|A,L1_o
O,Ni6V6,-0.983488258,hollow|A_A_B|HCP,L1_o
O,Ni6V6,-1.116305526,hollow|A_A_B|FCC,L1_o
O,Ni6V6,-1.956337953,hollow|A_B_B|HCP,L1_o
O,Ni6V6,-1.864130138,hollow|A_B_B|FCC,L1_o
O,Ni6W6,-0.578669126,hollow|A_A_B|HCP,L1_o
O,Ni6W6,-1.578433329,hollow|A_B_B|HCP,L1_o
O,Ni6W6,-1.353444709,hollow|A_B_B|FCC,L1_o
O,Ni6Y6,-1.993290196,bridge|B_B|A,L1_o
O,Ni6Y6,-2.217705063,hollow|A_B_B|FCC,L1_o
O,Ni6Y6,-2.115287537,4fold|A_A_B_B,L1_o
O,Ni6Zn6,0.467551984,hollow|A_A_B|HCP,L1_o
O,Ni6Zn6,0.530487289,hollow|A_A_B|FCC,L1_o
O,Ni6Zn6,0.818931768,hollow|A_B_B|HCP,L1_o
O,Ni6Zn6,0.63958521,hollow|A_B_B|FCC,L1_o
O,Ni6Zr6,-2.648103713,bridge|B_B|A,L1_o
O,Ni6Zr6,-2.639242598,hollow|A_B_B|HCP,L1_o
O,Ni6Zr6,-1.950415395,4fold|A_A_B_B,L1_o
O,Os6Pd6,-0.179407511,bridge|A_A|B,L1_o
O,Os6Pd6,-0.179967657,hollow|A_A_B|HCP,L1_o
O,Os6Pd6,-0.211758309,hollow|A_A_B|FCC,L1_o
O,Os6Pt6,0.529135428,top|A,L1_o
O,Os6Pt6,0.22335825,bridge|A_A|B,L1_o
O,Os6Pt6,0.170769938,hollow|A_A_B|HCP,L1_o
O,Os6Pt6,0.140297541,hollow|A_A_B|FCC,L1_o
O,Os6Pt6,1.065293569,hollow|A_B_B|FCC,L1_o
O,Os6Re6,-0.641149048,hollow|A_A_B|HCP,L1_o
O,Os6Re6,-0.00939024,hollow|A_A_B|FCC,L1_o
O,Os6Re6,-0.959206043,hollow|A_B_B|HCP,L1_o
O,Os6Re6,-0.498574186,hollow|A_B_B|FCC,L1_o
O,Os6Rh6,-0.016314449,bridge|A_A|B,L1_o
O,Os6Rh6,-0.222994298,hollow|A_A_B|HCP,L1_o
O,Os6Rh6,-0.098295954,hollow|A_A_B|FCC,L1_o
O,Os6Rh6,0.567441029,hollow|A_B_B|HCP,L1_o
O,Os6Rh6,0.645319601,hollow|A_B_B|FCC,L1_o
O,Os6Ru6,-0.412319269,hollow|A_A_B|HCP,L1_o
O,Os6Ru6,0.054769577,hollow|A_A_B|FCC,L1_o
O,Os6Ru6,-0.129016518,hollow|A_B_B|HCP,L1_o
O,Os6Ru6,0.222749123,hollow|A_B_B|FCC,L1_o
O,Os6Sc6,-1.253203957,bridge|A_A|B,L1_o
O,Os6Sc6,-1.412802397,bridge|B_B|A,L1_o
O,Os6Sc6,-1.259854419,hollow|A_A_B|HCP,L1_o
O,Os6Sc6,-1.731124023,hollow|A_B_B|HCP,L1_o
O,Os6Ta6,-0.467796887,hollow|A_A_B|HCP,L1_o
O,Os6Ta6,-2.22897493,hollow|A_B_B|FCC,L1_o
O,Os6Ta6,-0.0073151,4fold|A_A_B_B,L1_o
O,Os6Tc6,-0.773482362,hollow|A_A_B|HCP,L1_o
O,Os6Tc6,-0.15351207,hollow|A_A_B|FCC,L1_o
O,Os6Tc6,-0.913344521,hollow|A_B_B|HCP,L1_o
O,Os6Tc6,-0.485609731,hollow|A_B_B|FCC,L1_o
O,Os6Ti6,-1.922754751,bridge|B_B|A,L1_o
O,Os6Ti6,-0.875880432,hollow|A_A_B|HCP,L1_o
O,Os6Ti6,-2.068328308,hollow|A_B_B|HCP,L1_o
O,Os6Ti6,-0.89480731,4fold|A_A_B_B,L1_o
O,Os6V6,-0.766491349,hollow|A_A_B|FCC,L1_o
O,Os6V6,-1.907944003,hollow|A_B_B|HCP,L1_o
O,Os6W6,-1.021166228,hollow|A_A_B|HCP,L1_o
O,Os6W6,-0.517528684,hollow|A_A_B|FCC,L1_o
O,Os6W6,-1.417366698,hollow|A_B_B|HCP,L1_o
O,Os6W6,-1.225508347,hollow|A_B_B|FCC,L1_o
O,Os6Y6,-1.235254784,bridge|A_A|B,L1_o
O,Os6Y6,-1.001222053,bridge|B_B|A,L1_o
O,Os6Y6,-1.660538645,hollow|A_B_B|FCC,L1_o
O,Os6Zn6,0.290630233,hollow|A_A_B|HCP,L1_o
O,Os6Zn6,0.04790605,hollow|A_A_B|FCC,L1_o
O,Os6Zn6,0.611526872,hollow|A_B_B|HCP,L1_o
O,Os6Zn6,0.9193181,hollow|A_B_B|FCC,L1_o
O,Os6Zr6,0.468323427,top|A,L1_o
O,Os6Zr6,0.329454891,top|B,L1_o
O,Os6Zr6,-1.848555158,bridge|B_B|A,L1_o
O,Os6Zr6,-0.723272188,hollow|A_A_B|HCP,L1_o
O,Os6Zr6,-2.145992046,hollow|A_B_B|FCC,L1_o
O,Os6Zr6,-1.027876964,4fold|A_A_B_B,L1_o
O,Pd6Pt6,2.188560991,top|B,L1_o
O,Pd6Pt6,1.662506845,hollow|A_A_B|HCP,L1_o
O,Pd6Pt6,1.327520423,hollow|A_A_B|FCC,L1_o
O,Pd6Pt6,1.421541197,hollow|A_B_B|HCP,L1_o
O,Pd6Pt6,1.272994797,hollow|A_B_B|FCC,L1_o
O,Pd6Re6,-0.602952973,top|B,L1_o
O,Pd6Re6,-1.078446463,hollow|A_A_B|HCP,L1_o
O,Pd6Re6,-1.078489457,hollow|A_B_B|HCP,L1_o
O,Pd6Rh6,1.145140749,hollow|A_A_B|HCP,L1_o
O,Pd6Rh6,1.120118249,hollow|A_A_B|FCC,L1_o
O,Pd6Rh6,0.653795403,hollow|A_B_B|HCP,L1_o
O,Pd6Rh6,0.568408121,hollow|A_B_B|FCC,L1_o
O,Pd6Ru6,0.002086161,bridge|B_B|A,L1_o
O,Pd6Ru6,0.759330129,hollow|A_A_B|HCP,L1_o
O,Pd6Ru6,0.891677729,hollow|A_A_B|FCC,L1_o
O,Pd6Ru6,-0.060518526,hollow|A_B_B|HCP,L1_o
O,Pd6Ru6,-0.06315286,hollow|A_B_B|FCC,L1_o
O,Pd6Ru6,0.718569653,hollow-tilt|A_A_B|HCP,L1_o
O,Pd6Sc6,-2.406822005,bridge|B_B|A,L1_o
O,Pd6Sc6,-0.402155137,hollow|A_A_B|HCP,L1_o
O,Pd6Sc6,-0.895976991,4fold|A_A_B_B,L1_o
O,Pd6Ta6,-1.240664271,top|B,L1_o
O,Pd6Ta6,-2.213661044,bridge|B_B|A,L1_o
O,Pd6Tc6,-0.180207254,top|B,L1_o
O,Pd6Tc6,-0.859002979,hollow|A_B_B|HCP,L1_o
O,Pd6Ti6,-1.109407848,top|B,L1_o
O,Pd6Ti6,-1.111940139,top-tilt|B,L1_o
O,Pd6V6,-1.13431606,top|B,L1_o
O,Pd6V6,-1.983850975,bridge|B_B|A,L1_o
O,Pd6W6,-1.136373649,top|B,L1_o
O,Pd6W6,-1.661695537,hollow|A_A_B|HCP,L1_o
O,Pd6W6,-1.66183486,hollow|A_B_B|HCP,L1_o
O,Pd6Y6,-2.366908347,bridge|B_B|A,L1_o
O,Pd6Y6,-1.568557093,4fold|A_A_B_B,L1_o
O,Pd6Zn6,1.487436148,hollow|A_A_B|FCC,L1_o
O,Pd6Zn6,0.918149779,hollow|A_B_B|FCC,L1_o
O,Pd6Zr6,-1.148326386,top|B,L1_o
O,Pd6Zr6,-2.817946014,bridge|B_B|A,L1_o
O,Pt6Re6,-0.508573009,top|B,L1_o
O,Pt6Re6,-0.650947187,hollow|A_B_B|HCP,L1_o
O,Pt6Rh6,1.320820709,hollow|A_A_B|HCP,L1_o
O,Pt6Rh6,1.151625494,hollow|A_A_B|FCC,L1_o
O,Pt6Rh6,0.990014772,hollow|A_B_B|HCP,L1_o
O,Pt6Rh6,0.720528056,hollow|A_B_B|FCC,L1_o
O,Pt6Ru6,1.9439165,bridge|A_A|B,L1_o
O,Pt6Ru6,0.413129352,bridge|B_B|A,L1_o
O,Pt6Ru6,1.111999324,hollow|A_A_B|HCP,L1_o
O,Pt6Ru6,1.089159313,hollow|A_A_B|FCC,L1_o
O,Pt6Ru6,0.283627519,hollow|A_B_B|HCP,L1_o
O,Pt6Ru6,0.214804895,hollow|A_B_B|FCC,L1_o
O,Pt6Sc6,-1.913569821,bridge|B_B|A,L1_o
O,Pt6Sc6,0.21528885,hollow|A_A_B|HCP,L1_o
O,Pt6Sc6,-1.926026512,hollow|A_B_B|HCP,L1_o
