adsorbate,surface,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy,CN,GCN,Valence Electrons,reaction energy (eV),site,Beta,S. designation,ads_site,ads_indices,ads+neighbors_site,ads+neighbors_indices
C,Hf6Ni6,336.02,10.015,1.4778828994551596,7.096672666666667,0.3946666666666666,568.7333333333333,3,6.954545454545454,6.0,1.903107724,hollow|A_A_B|FCC,1.0,L1_o,"['Ni', 'Hf', 'Hf']","[10, 11, 12]","['Ni', 'Ni', 'Hf', 'Hf', 'Ni', 'Ni', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Os6,296.54,10.93,2.2,8.43823,1.1,661.0,1,7.5,8.0,2.804761146,top|B,1.0,L1_o,['Os'],[11],"['Hf', 'Hf', 'Os', 'Os', 'Hf', 'Hf', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Os6,296.54,10.93,2.2,8.43823,1.1,661.0,2,7.33,8.0,1.011314347,bridge|B_B|A,1.0,L1_o,"['Os', 'Os']","[11, 12]","['Hf', 'Hf', 'Os', 'Os', 'Hf', 'Hf', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Os6,296.54,10.93,1.549184447826511,7.36279,0.376,657.3333333333333,3,6.954545454545454,5.333333333333333,2.130970002,hollow|A_A_B|FCC,1.0,L1_o,"['Hf', 'Hf', 'Os']","[9, 10, 12]","['Hf', 'Hf', 'Os', 'Os', 'Hf', 'Hf', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Pd6,354.355,11.0,1.5491844478265109,7.328992999999999,0.1966666666666666,569.2333333333333,3,6.954545454545454,6.0,1.786092923,hollow|A_A_B|FCC,1.0,L1_o,"['Pd', 'Hf', 'Hf']","[9, 11, 12]","['Pd', 'Pd', 'Hf', 'Hf', 'Pd', 'Pd', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Pd6,354.355,11.0,1.6911534525287764,7.5809545,0.288,526.1,5,7.615384615,7.0,1.52354443,4fold|A_A_B_B,1.0,L1_o,"['Pd', 'Pd', 'Hf', 'Hf']","[9, 10, 11, 12]","['Pd', 'Pd', 'Hf', 'Hf', 'Pd', 'Pd', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Pt6,356.03,11.265,1.5677393187352904,7.536323333333333,0.7186666666666667,607.0,3,6.954545454545454,6.0,1.773905352,hollow|A_A_B|FCC,1.0,L1_o,"['Hf', 'Hf', 'Pt']","[9, 10, 12]","['Hf', 'Hf', 'Pt', 'Pt', 'Hf', 'Hf', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Pt6,356.03,11.265,1.721627137332587,7.89195,1.0710000000000002,582.75,5,7.615384615,7.0,1.661174983,4fold|A_A_B_B,1.0,L1_o,"['Hf', 'Hf', 'Pt', 'Pt']","[9, 10, 11, 12]","['Hf', 'Hf', 'Pt', 'Pt', 'Hf', 'Hf', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Re6,297.87,11.15,1.3,6.82507,0.014,655.5,1,7.5,4.0,5.928886386,top|A,1.0,L1_o,['Hf'],[9],"['Hf', 'Hf', 'Re', 'Re', 'Hf', 'Hf', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Re6,297.87,11.15,1.9,7.83352,0.15,738.0,1,7.5,7.0,2.660024067,top|B,1.0,L1_o,['Re'],[11],"['Hf', 'Hf', 'Re', 'Re', 'Hf', 'Hf', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Re6,297.87,11.15,1.9,7.83352,0.15,738.0,2,7.33,7.0,0.294637926,bridge|B_B|A,1.0,L1_o,"['Re', 'Re']","[11, 12]","['Hf', 'Hf', 'Re', 'Re', 'Hf', 'Hf', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Re6,297.87,11.15,1.571623364550171,7.329295,0.082,696.75,2,7.33,5.5,1.949428438,bridge|A_B|A,1.0,L1_o,"['Hf', 'Re']","[10, 12]","['Hf', 'Hf', 'Re', 'Re', 'Hf', 'Hf', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Re6,297.87,11.15,1.4752991828233066,7.16122,0.0593333333333333,683.0,3,6.954545454545454,5.0,1.571825588,hollow|A_A_B|FCC,1.0,L1_o,"['Hf', 'Hf', 'Re']","[9, 10, 12]","['Hf', 'Hf', 'Re', 'Re', 'Hf', 'Hf', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Re6,297.87,11.15,1.5716233645501712,7.329295,0.0819999999999999,696.75,5,7.615384615,5.5,2.234383193,4fold|A_A_B_B,1.0,L1_o,"['Hf', 'Hf', 'Re', 'Re']","[9, 10, 11, 12]","['Hf', 'Hf', 'Re', 'Re', 'Hf', 'Hf', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Rh6,349.99,10.86,2.28,7.4589,1.137,516.7,2,7.33,9.0,2.224105589,bridge|B_B|A,1.0,L1_o,"['Rh', 'Rh']","[9, 10]","['Rh', 'Rh', 'Hf', 'Hf', 'Rh', 'Rh', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Rh6,349.99,10.86,1.5677393187352904,7.036346666666667,0.3883333333333333,609.2333333333333,3,6.954545454545454,5.666666666666666,2.286033937,hollow|A_A_B|FCC,1.0,L1_o,"['Rh', 'Hf', 'Hf']","[9, 11, 12]","['Rh', 'Rh', 'Hf', 'Hf', 'Rh', 'Rh', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Ru6,295.115,10.805,2.2,7.3605,1.05,605.7,2,7.33,8.0,1.629171131,bridge|B_B|A,1.0,L1_o,"['Ru', 'Ru']","[9, 10]","['Ru', 'Ru', 'Hf', 'Hf', 'Ru', 'Ru', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Ru6,295.115,10.805,1.5491844478265109,7.003546666666667,0.3593333333333333,638.9,3,6.954545454545454,5.333333333333333,2.48609067,hollow|A_A_B|FCC,1.0,L1_o,"['Ru', 'Hf', 'Hf']","[10, 11, 12]","['Ru', 'Ru', 'Hf', 'Hf', 'Ru', 'Ru', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Sc6,325.27,14.22,1.3196999624153856,6.737209999999999,0.072,548.3333333333333,3,7.5,3.6666666666666665,1.043287042,hollow|A_A_B|HCP,1.0,L1_o,"['Sc', 'Hf', 'Hf']","[10, 11, 12]","['Sc', 'Sc', 'Hf', 'Hf', 'Sc', 'Sc', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Sc6,325.27,14.22,1.3196999624153856,6.737209999999999,0.072,548.3333333333333,3,6.954545454545454,3.6666666666666665,1.296586386,hollow|A_A_B|FCC,1.0,L1_o,"['Sc', 'Hf', 'Hf']","[9, 11, 12]","['Sc', 'Sc', 'Hf', 'Hf', 'Sc', 'Sc', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Sc6,325.27,14.22,1.3396984544609,6.64935,0.13,441.1666666666666,3,7.5,3.333333333333333,1.591667993,hollow|A_B_B|HCP,1.0,L1_o,"['Sc', 'Sc', 'Hf']","[9, 10, 11]","['Sc', 'Sc', 'Hf', 'Hf', 'Sc', 'Sc', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Sc6,325.27,14.22,1.3396984544609,6.64935,0.13,441.1666666666666,3,6.954545454545454,3.333333333333333,1.835366616,hollow|A_B_B|FCC,1.0,L1_o,"['Sc', 'Sc', 'Hf']","[9, 10, 12]","['Sc', 'Sc', 'Hf', 'Hf', 'Sc', 'Sc', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Ta6,324.885,12.145,1.363513120174903,7.066570333333333,0.1166666666666666,694.0,3,7.5,4.333333333333333,1.192598219,hollow|A_A_B|HCP,1.0,L1_o,"['Hf', 'Hf', 'Ta']","[9, 10, 11]","['Hf', 'Hf', 'Ta', 'Ta', 'Hf', 'Hf', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Ta6,324.885,12.145,1.363513120174903,7.066570333333333,0.1166666666666666,694.0,3,6.954545454545454,4.333333333333333,0.995830661,hollow|A_A_B|FCC,1.0,L1_o,"['Hf', 'Hf', 'Ta']","[9, 10, 12]","['Hf', 'Hf', 'Ta', 'Ta', 'Hf', 'Hf', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Ta6,324.885,12.145,1.430129252991615,7.308070666666667,0.2193333333333333,732.5,3,7.5,4.666666666666666,0.800998921,hollow|A_B_B|HCP,1.0,L1_o,"['Hf', 'Ta', 'Ta']","[10, 11, 12]","['Hf', 'Hf', 'Ta', 'Ta', 'Hf', 'Hf', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Ta6,324.885,12.145,1.430129252991615,7.308070666666667,0.2193333333333333,732.5,3,6.954545454545454,4.666666666666666,0.775250694,hollow|A_B_B|FCC,1.0,L1_o,"['Hf', 'Ta', 'Ta']","[9, 11, 12]","['Hf', 'Hf', 'Ta', 'Ta', 'Hf', 'Hf', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Tc6,296.57,11.035,1.9,7.11938,0.55,573.0,2,7.33,7.0,0.765883583,bridge|B_B|A,1.0,L1_o,"['Tc', 'Tc']","[9, 10]","['Tc', 'Tc', 'Hf', 'Hf', 'Tc', 'Tc', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Tc6,296.57,11.035,1.4752991828233066,6.923173333333333,0.1926666666666666,628.0,3,6.954545454545454,5.0,1.870942916,hollow|A_A_B|FCC,1.0,L1_o,"['Tc', 'Hf', 'Hf']","[9, 11, 12]","['Tc', 'Tc', 'Hf', 'Hf', 'Tc', 'Tc', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Ti6,307.36,12.04,1.3755270706625604,6.826086666666666,0.0356666666666666,584.9,3,7.5,4.0,1.273914677,hollow|A_A_B|HCP,1.0,L1_o,"['Ti', 'Hf', 'Hf']","[10, 11, 12]","['Ti', 'Ti', 'Hf', 'Hf', 'Ti', 'Ti', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Ti6,307.36,12.04,1.3755270706625604,6.826086666666666,0.0356666666666666,584.9,3,6.954545454545454,4.0,1.345748785,hollow|A_A_B|FCC,1.0,L1_o,"['Ti', 'Hf', 'Hf']","[9, 11, 12]","['Ti', 'Ti', 'Hf', 'Hf', 'Ti', 'Ti', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Ti6,307.36,12.04,1.4554420939427108,6.8271033333333335,0.0573333333333333,514.3,3,7.5,4.0,0.943924402,hollow|A_B_B|HCP,1.0,L1_o,"['Ti', 'Ti', 'Hf']","[9, 10, 11]","['Ti', 'Ti', 'Hf', 'Hf', 'Ti', 'Ti', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Ti6,307.36,12.04,1.4554420939427108,6.8271033333333335,0.0573333333333333,514.3,3,6.954545454545454,4.0,1.137666598,hollow|A_B_B|FCC,1.0,L1_o,"['Ti', 'Ti', 'Hf']","[9, 10, 12]","['Ti', 'Ti', 'Hf', 'Hf', 'Ti', 'Ti', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6V6,311.32,10.88,1.63,6.746187,0.525,475.8,2,7.33,5.0,-0.028206232,bridge|B_B|A,1.0,L1_o,"['V', 'V']","[9, 10]","['V', 'V', 'Hf', 'Hf', 'V', 'V', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6V6,311.32,10.88,1.4018173677093384,6.798775666666666,0.1843333333333333,595.5999999999999,3,7.5,4.333333333333333,1.389192304,hollow|A_A_B|HCP,1.0,L1_o,"['V', 'Hf', 'Hf']","[10, 11, 12]","['V', 'V', 'Hf', 'Hf', 'V', 'V', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6V6,311.32,10.88,1.455678535941229,6.7856285000000005,0.2695,565.65,5,7.615384615,4.5,1.237112369,4fold|A_A_B_B,1.0,L1_o,"['V', 'V', 'Hf', 'Hf']","[9, 10, 11, 12]","['V', 'V', 'Hf', 'Hf', 'V', 'V', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6W6,318.08,11.455,1.5858650785520834,7.17139,0.28142,715.3333333333333,3,7.5,4.666666666666666,1.279766213,hollow|A_A_B|HCP,1.0,L1_o,"['Hf', 'Hf', 'W']","[9, 10, 11]","['Hf', 'Hf', 'W', 'W', 'Hf', 'Hf', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6W6,318.08,11.455,1.5858650785520834,7.17139,0.28142,715.3333333333333,3,6.954545454545454,4.666666666666666,1.051206508,hollow|A_A_B|FCC,1.0,L1_o,"['Hf', 'Hf', 'W']","[9, 10, 12]","['Hf', 'Hf', 'W', 'W', 'Hf', 'Hf', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6W6,318.08,11.455,1.9345908056700043,7.517709999999999,0.54884,775.1666666666666,3,7.5,5.333333333333333,0.905181922,hollow|A_B_B|HCP,1.0,L1_o,"['Hf', 'W', 'W']","[10, 11, 12]","['Hf', 'Hf', 'W', 'W', 'Hf', 'Hf', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6W6,318.08,11.455,1.9345908056700043,7.517709999999999,0.54884,775.1666666666666,3,6.954545454545454,5.333333333333333,0.838442738,hollow|A_B_B|FCC,1.0,L1_o,"['Hf', 'W', 'W']","[9, 11, 12]","['Hf', 'Hf', 'W', 'W', 'Hf', 'Hf', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Y6,342.19,16.66,1.272766820045102,6.622466666666666,0.1116666666666666,567.4666666666667,3,7.5,3.6666666666666665,0.843876579,hollow|A_A_B|HCP,1.0,L1_o,"['Hf', 'Hf', 'Y']","[9, 10, 11]","['Hf', 'Hf', 'Y', 'Y', 'Hf', 'Hf', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Y6,342.19,16.66,1.272766820045102,6.622466666666666,0.1116666666666666,567.4666666666667,3,6.954545454545454,3.6666666666666665,1.15773513,hollow|A_A_B|FCC,1.0,L1_o,"['Hf', 'Hf', 'Y']","[9, 10, 12]","['Hf', 'Hf', 'Y', 'Y', 'Hf', 'Hf', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Y6,342.19,16.66,1.246104137082862,6.419863333333333,0.2093333333333333,479.4333333333334,3,7.5,3.333333333333333,1.751400857,hollow|A_B_B|HCP,1.0,L1_o,"['Hf', 'Y', 'Y']","[10, 11, 12]","['Hf', 'Hf', 'Y', 'Y', 'Hf', 'Hf', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Y6,342.19,16.66,1.246104137082862,6.419863333333333,0.2093333333333333,479.4333333333334,3,6.954545454545454,3.333333333333333,1.968100482,hollow|A_B_B|FCC,1.0,L1_o,"['Hf', 'Y', 'Y']","[9, 11, 12]","['Hf', 'Hf', 'Y', 'Y', 'Hf', 'Hf', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Zn6,293.065,11.3,1.3,6.82507,0.014,655.5,2,7.33,4.0,1.953499533,bridge|A_A|B,1.0,L1_o,"['Hf', 'Hf']","[11, 12]","['Zn', 'Zn', 'Hf', 'Hf', 'Zn', 'Zn', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Zn6,293.065,11.3,1.40752748112042,7.681445666666667,0.0093333333333333,479.1166666666666,3,7.5,6.666666666666666,1.964539464,hollow|A_A_B|HCP,1.0,L1_o,"['Zn', 'Hf', 'Hf']","[10, 11, 12]","['Zn', 'Zn', 'Hf', 'Hf', 'Zn', 'Zn', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Zn6,293.065,11.3,1.464581851587681,8.109633500000001,0.007,390.925,5,7.615384615,8.0,1.009584383,4fold|A_A_B_B,1.0,L1_o,"['Zn', 'Zn', 'Hf', 'Hf']","[9, 10, 11, 12]","['Zn', 'Zn', 'Hf', 'Hf', 'Zn', 'Zn', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Zr6,321.42,13.73,1.3099240481964023,6.7614220000000005,0.1513333333333333,637.3333333333333,3,7.5,4.0,1.114136778,hollow|A_A_B|HCP,1.0,L1_o,"['Zr', 'Hf', 'Hf']","[10, 11, 12]","['Zr', 'Zr', 'Hf', 'Hf', 'Zr', 'Zr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Zr6,321.42,13.73,1.3099240481964023,6.7614220000000005,0.1513333333333333,637.3333333333333,3,6.954545454545454,4.0,1.174158152,hollow|A_A_B|FCC,1.0,L1_o,"['Zr', 'Hf', 'Hf']","[9, 11, 12]","['Zr', 'Zr', 'Hf', 'Hf', 'Zr', 'Zr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Zr6,321.42,13.73,1.3199238554178856,6.697774,0.2886666666666666,619.1666666666666,3,7.5,4.0,1.286878725,hollow|A_B_B|HCP,1.0,L1_o,"['Zr', 'Zr', 'Hf']","[9, 10, 11]","['Zr', 'Zr', 'Hf', 'Hf', 'Zr', 'Zr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hf6Zr6,321.42,13.73,1.3199238554178856,6.697774,0.2886666666666666,619.1666666666666,3,6.954545454545454,4.0,1.335109542,hollow|A_B_B|FCC,1.0,L1_o,"['Zr', 'Zr', 'Hf']","[9, 10, 12]","['Zr', 'Zr', 'Hf', 'Hf', 'Zr', 'Zr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Ir6,342.2,11.305,2.2,8.96702,1.5638,586.0,1,7.5,9.0,3.320889804,top|B,1.0,L1_o,['Ir'],[10],"['Ir', 'Ir', 'Hg', 'Hg', 'Ir', 'Ir', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6La6,338.85,18.24,1.1,5.5769,0.47,406.2,2,7.33,3.0,3.21961883,bridge|B_B|A,1.0,L1_o,"['La', 'La']","[9, 10]","['La', 'La', 'Hg', 'Hg', 'La', 'La', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6La6,338.85,18.24,1.3425746889173134,7.197101333333333,0.3133333333333333,291.2966666666666,3,7.5,6.0,3.062087911,hollow|A_B_B|HCP,1.0,L1_o,"['La', 'La', 'Hg']","[9, 10, 11]","['La', 'La', 'Hg', 'Hg', 'La', 'La', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Nb6,315.27,12.46,1.8566355334451117,9.211286,0.3053333333333333,279.9266666666666,3,6.954545454545454,9.666666666666666,3.614289204,hollow-tilt|A_A_B|FCC,1.0,L1_o,"['Nb', 'Hg', 'Hg']","[9, 11, 12]","['Nb', 'Nb', 'Hg', 'Hg', 'Nb', 'Nb', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Ni6,326.45,10.34,1.91,7.639878,1.156,395.2,2,7.33,10.0,3.121509137,bridge|B_B|A,1.0,L1_o,"['Ni', 'Ni']","[9, 10]","['Ni', 'Ni', 'Hg', 'Hg', 'Ni', 'Ni', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Ni6,326.45,10.34,1.9695384009579333,9.504962,0.3853333333333333,172.72666666666663,3,6.954545454545454,11.333333333333332,4.571704602,hollow-tilt|A_A_B|FCC,1.0,L1_o,"['Ni', 'Hg', 'Hg']","[10, 11, 12]","['Ni', 'Ni', 'Hg', 'Hg', 'Ni', 'Ni', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Pd6,344.785,11.325,2.0645602309127344,9.737282333333331,0.1873333333333333,173.22666666666663,3,7.5,11.333333333333332,5.27775076,hollow|A_A_B|HCP,1.0,L1_o,"['Pd', 'Hg', 'Hg']","[10, 11, 12]","['Pd', 'Pd', 'Hg', 'Hg', 'Pd', 'Pd', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Pd6,344.785,11.325,2.0645602309127344,9.737282333333331,0.1873333333333333,173.22666666666663,3,6.954545454545454,11.333333333333332,5.231124598,hollow|A_A_B|FCC,1.0,L1_o,"['Pd', 'Hg', 'Hg']","[9, 11, 12]","['Pd', 'Pd', 'Hg', 'Hg', 'Pd', 'Pd', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Rh6,340.42,11.185,2.28,7.4589,1.137,516.7,1,7.5,9.0,3.45301876,top|B,1.0,L1_o,['Rh'],[10],"['Rh', 'Rh', 'Hg', 'Hg', 'Rh', 'Rh', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Rh6,340.42,11.185,2.28,7.4589,1.137,516.7,2,7.33,9.0,1.981092149,bridge|B_B|A,1.0,L1_o,"['Rh', 'Rh']","[9, 10]","['Rh', 'Rh', 'Hg', 'Hg', 'Rh', 'Rh', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Sc6,315.7,14.545,1.5465688932776482,7.853494666666667,0.1253333333333333,243.16333333333333,3,7.5,6.0,2.919639173,hollow|A_B_B|HCP,1.0,L1_o,"['Sc', 'Sc', 'Hg']","[9, 10, 11]","['Sc', 'Sc', 'Hg', 'Hg', 'Sc', 'Sc', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Sc6,315.7,14.545,1.6492422502470645,8.499497000000002,0.094,197.745,5,7.615384615,7.5,2.169915071,4fold|A_A_B_B,1.0,L1_o,"['Sc', 'Sc', 'Hg', 'Hg']","[9, 10, 11, 12]","['Sc', 'Sc', 'Hg', 'Hg', 'Sc', 'Sc', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Ta6,315.315,12.47,1.5,7.549571,0.322,771.0,2,7.33,5.0,1.737143589,bridge|B_B|A,1.0,L1_o,"['Ta', 'Ta']","[9, 10]","['Ta', 'Ta', 'Hg', 'Hg', 'Ta', 'Ta', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Ta6,315.315,12.47,1.81712059283214,9.474859666666667,0.1073333333333333,297.99333333333334,3,6.954545454545454,9.666666666666666,3.629189341,hollow|A_A_B|FCC,1.0,L1_o,"['Ta', 'Hg', 'Hg']","[9, 11, 12]","['Ta', 'Ta', 'Hg', 'Hg', 'Ta', 'Ta', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Ti6,297.79,12.365,1.54,6.82812,0.079,443.7,2,7.33,4.0,2.005152318,bridge|B_B|A,1.0,L1_o,"['Ti', 'Ti']","[9, 10]","['Ti', 'Ti', 'Hg', 'Hg', 'Ti', 'Ti', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Ti6,297.79,12.365,1.8331312908660444,9.234376,0.0263333333333333,188.8933333333333,3,7.5,9.333333333333332,4.058527699,hollow|A_A_B|HCP,1.0,L1_o,"['Ti', 'Hg', 'Hg']","[10, 11, 12]","['Ti', 'Ti', 'Hg', 'Hg', 'Ti', 'Ti', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Ti6,297.79,12.365,1.8331312908660444,9.234376,0.0263333333333333,188.8933333333333,3,6.954545454545454,9.333333333333332,3.741125818,hollow|A_A_B|FCC,1.0,L1_o,"['Ti', 'Hg', 'Hg']","[9, 11, 12]","['Ti', 'Ti', 'Hg', 'Hg', 'Ti', 'Ti', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Ti6,297.79,12.365,1.8331312908660444,9.234376,0.0263333333333333,188.8933333333333,3,6.954545454545454,9.333333333333332,3.741416299,hollow-tilt|A_A_B|FCC,1.0,L1_o,"['Ti', 'Hg', 'Hg']","[9, 11, 12]","['Ti', 'Ti', 'Hg', 'Hg', 'Ti', 'Ti', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Y6,332.62,16.985,1.438522146367966,7.624008,0.2046666666666666,281.42999999999995,3,7.5,6.0,3.292448058,hollow|A_B_B|HCP,1.0,L1_o,"['Y', 'Y', 'Hg']","[9, 10, 11]","['Y', 'Y', 'Hg', 'Hg', 'Y', 'Y', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Y6,332.62,16.985,1.438522146367966,7.624008,0.2046666666666666,281.42999999999995,3,6.954545454545454,6.0,3.287039523,hollow|A_B_B|FCC,1.0,L1_o,"['Y', 'Y', 'Hg']","[9, 10, 12]","['Y', 'Y', 'Hg', 'Hg', 'Y', 'Y', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Y6,332.62,16.985,1.5620499351813308,8.327382,0.1535,226.445,5,7.615384615,7.5,2.36121314,4fold|A_A_B_B,1.0,L1_o,"['Y', 'Y', 'Hg', 'Hg']","[9, 10, 11, 12]","['Y', 'Y', 'Hg', 'Hg', 'Y', 'Y', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Zr6,311.85,14.055,1.7457037470372083,9.169711333333332,0.142,241.32666666666665,3,6.954545454545454,9.333333333333332,3.821288514,hollow|A_A_B|FCC,1.0,L1_o,"['Zr', 'Hg', 'Hg']","[9, 11, 12]","['Zr', 'Zr', 'Hg', 'Hg', 'Zr', 'Zr', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Hg6Zr6,311.85,14.055,1.5237407862098746,7.901918666666667,0.284,421.1633333333333,3,7.5,6.666666666666666,2.152428491,hollow|A_B_B|HCP,1.0,L1_o,"['Zr', 'Zr', 'Hg']","[9, 10, 11]","['Zr', 'Zr', 'Hg', 'Hg', 'Zr', 'Zr', 'Hg', 'Hg']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Ir6La6,380.55,15.455,2.2,8.96702,1.5638,586.0,2,7.33,9.0,1.518371954,bridge|A_A|B,1.0,L1_o,"['Ir', 'Ir']","[11, 12]","['La', 'La', 'Ir', 'Ir', 'La', 'La', 'Ir', 'Ir']","[5, 6, 7, 8, 9, 10, 11, 12]"
C,Ir6La6,380.55,15.455,1.3859131548843606,6.70694,0.8346,466.1333333333333,3,6.954545454545454,5.0,2.745851085,hollow-tilt|A_B_B|FCC,1.0,L1_o,"['La', 'La', 'Ir']","[9, 10, 11]","['La', 'La', 'Ir', 'Ir', 'La', 'La', 'Ir', 'Ir']","[5, 6, 7, 8, 9, 10, 11, 12]"
