adsorbate,surface,reaction energy (eV),site,S. designation,ads_site,ads_indices,ads+neighbors_site,ads+neighbors_indices,Coordination_Number,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy
C,La6Sc6,1.493886198,hollow|A_B_B|HCP,L1_o,"['Sc', 'Sc', 'La']","[9, 10, 11]","['Sc', 'Sc', 'La', 'La', 'Sc', 'Sc', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,354.05,18.695,1.267136791,6.233293333,0.282,358.0666667
C,La6Sc6,1.70884824,hollow|A_B_B|FCC,L1_o,"['Sc', 'Sc', 'La']","[9, 10, 12]","['Sc', 'Sc', 'La', 'La', 'Sc', 'Sc', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,354.05,18.695,1.267136791,6.233293333,0.282,358.0666667
C,La6Ta6,0.850889497,bridge|B_B|B,L1_o,"['Ta', 'Ta']","[11, 12]","['La', 'La', 'Ta', 'Ta', 'La', 'La', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",2,353.665,16.62,1.5,7.549571,0.322,771
C,La6Ta6,2.019693538,hollow|A_A_B|FCC,L1_o,"['La', 'La', 'Ta']","[9, 10, 12]","['La', 'La', 'Ta', 'Ta', 'La', 'La', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,353.665,16.62,1.219810057,6.234457,0.420666667,527.8
C,La6Ta6,0.677259507,hollow|A_B_B|HCP,L1_o,"['La', 'Ta', 'Ta']","[10, 11, 12]","['La', 'La', 'Ta', 'Ta', 'La', 'La', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,353.665,16.62,1.352669614,6.892014,0.371333333,649.4
C,La6Ta6,1.888176838,hollow-tilt|A_A_B|HCP,L1_o,"['La', 'La', 'Ta']","[9, 10, 11]","['La', 'La', 'Ta', 'Ta', 'La', 'La', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,353.665,16.62,1.219810057,6.234457,0.420666667,527.8
C,La6Tc6,0.821817535,bridge|B_B|A,L1_o,"['Tc', 'Tc']","[11, 12]","['La', 'La', 'Tc', 'Tc', 'La', 'La', 'Tc', 'Tc']","[5, 6, 7, 8, 9, 10, 11, 12]",2,325.35,15.51,1.9,7.11938,0.55,573
C,La6Tc6,1.869157985,top-tilt|B,L1_o,['Tc'],[11],"['La', 'La', 'Tc', 'La', 'La', 'Tc', 'Tc']","[5, 6, 8, 9, 10, 11, 12]",1,325.35,15.51,1.9,7.11938,0.55,573
C,La6Ti6,0.526317144,bridge|B_B|A,L1_o,"['Ti', 'Ti']","[9, 10]","['Ti', 'Ti', 'La', 'La', 'Ti', 'Ti', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,336.14,16.515,1.54,6.82812,0.079,443.7
C,La6V6,0.334540971,bridge|B_B|A,L1_o,"['V', 'V']","[9, 10]","['V', 'V', 'La', 'La', 'V', 'V', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,340.1,15.355,1.63,6.746187,0.525,475.8
C,La6W6,1.92554487,hollow-tilt|A_A_B|FCC,L1_o,"['La', 'La', 'W']","[9, 10, 12]","['La', 'La', 'W', 'W', 'La', 'La', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,346.86,15.93,1.418727949,6.339276667,0.58542,549.1333333
C,La6W6,1.939591931,hollow-tilt|A_A_B|HCP,L1_o,"['La', 'La', 'W']","[9, 10, 11]","['La', 'La', 'W', 'W', 'La', 'La', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,346.86,15.93,1.418727949,6.339276667,0.58542,549.1333333
C,La6Y6,1.605617093,hollow|A_A_B|HCP,L1_o,"['La', 'La', 'Y']","[9, 10, 11]","['La', 'La', 'Y', 'Y', 'La', 'La', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",3,370.97,21.135,1.13862767,5.790353333,0.415666667,401.2666667
C,La6Y6,2.288234657,hollow|A_A_B|FCC,L1_o,"['La', 'La', 'Y']","[9, 10, 12]","['La', 'La', 'Y', 'Y', 'La', 'La', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",3,370.97,21.135,1.13862767,5.790353333,0.415666667,401.2666667
C,La6Y6,1.706533639,hollow|A_B_B|HCP,L1_o,"['La', 'Y', 'Y']","[10, 11, 12]","['La', 'La', 'Y', 'Y', 'La', 'La', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",3,370.97,21.135,1.178611793,6.003806667,0.361333333,396.3333333
C,La6Y6,2.097938239,hollow|A_B_B|FCC,L1_o,"['La', 'Y', 'Y']","[9, 11, 12]","['La', 'La', 'Y', 'Y', 'La', 'La', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",3,370.97,21.135,1.178611793,6.003806667,0.361333333,396.3333333
C,La6Zn6,1.934841776,bridge|A_A|A,L1_o,"['La', 'La']","[11, 12]","['Zn', 'Zn', 'La', 'La', 'Zn', 'Zn', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,321.845,15.775,1.1,5.5769,0.47,406.2
C,La6Zn6,2.93402692,hollow|A_A_B|FCC,L1_o,"['Zn', 'La', 'La']","[10, 11, 12]","['Zn', 'Zn', 'La', 'La', 'Zn', 'Zn', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",3,321.845,15.775,1.259185667,6.849332333,0.313333333,312.9166667
C,La6Zr6,2.012838582,hollow|A_A_B|HCP,L1_o,"['La', 'La', 'Zr']","[9, 10, 11]","['La', 'La', 'Zr', 'Zr', 'La', 'La', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,350.2,18.205,1.171868833,5.929308667,0.455333333,471.1333333
C,La6Zr6,2.143324651,hollow|A_A_B|FCC,L1_o,"['La', 'La', 'Zr']","[9, 10, 12]","['La', 'La', 'Zr', 'Zr', 'La', 'La', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,350.2,18.205,1.171868833,5.929308667,0.455333333,471.1333333
C,La6Zr6,1.162705561,hollow|A_B_B|HCP,L1_o,"['La', 'Zr', 'Zr']","[10, 11, 12]","['La', 'La', 'Zr', 'Zr', 'La', 'La', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,350.2,18.205,1.248433237,6.281717333,0.440666667,536.0666667
C,La6Zr6,1.305268994,hollow|A_B_B|FCC,L1_o,"['La', 'Zr', 'Zr']","[9, 11, 12]","['La', 'La', 'Zr', 'Zr', 'La', 'La', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,350.2,18.205,1.248433237,6.281717333,0.440666667,536.0666667
C,Mn6Mo6,1.517795889,hollow|A_A_B|HCP,L1_o,"['Mn', 'Mn', 'Mo']","[9, 10, 11]","['Mn', 'Mn', 'Mo', 'Mo', 'Mn', 'Mn', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,602.975,8.365,1.731300213,7.320168667,0.249333333,367.4666667
C,Mn6Mo6,1.496570057,hollow|A_B_B|HCP,L1_o,"['Mn', 'Mo', 'Mo']","[10, 11, 12]","['Mn', 'Mn', 'Mo', 'Mo', 'Mn', 'Mn', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,602.975,8.365,1.933806728,7.206299333,0.498666667,501.7333333
C,Mn6Mo6,1.504054548,hollow|A_B_B|FCC,L1_o,"['Mn', 'Mo', 'Mo']","[9, 11, 12]","['Mn', 'Mn', 'Mo', 'Mo', 'Mn', 'Mn', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,602.975,8.365,1.933806728,7.206299333,0.498666667,501.7333333
C,Mn6Nb6,0.85265606,bridge|A_A|B,L1_o,"['Mn', 'Mn']","[9, 10]","['Mn', 'Mn', 'Nb', 'Nb', 'Mn', 'Mn', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",2,610.645,9.09,1.55,7.434038,0,233.2
C,Mn6Nb6,1.715640201,hollow|A_B_B|FCC,L1_o,"['Mn', 'Nb', 'Nb']","[9, 11, 12]","['Mn', 'Mn', 'Nb', 'Nb', 'Mn', 'Mn', 'Nb', 'Nb']","[5, 6, 7, 8, 9, 10, 11, 12]",3,610.645,9.09,1.583156644,6.983912667,0.610666667,555.6
C,Mn6Ni6,2.758326416,4fold|A_A_B_B,L1_o,"['Mn', 'Mn', 'Ni', 'Ni']","[9, 10, 11, 12]","['Mn', 'Mn', 'Ni', 'Ni', 'Mn', 'Mn', 'Ni', 'Ni']","[5, 6, 7, 8, 9, 10, 11, 12]",5,621.825,6.97,1.720610357,7.536958,0.578,314.2
C,Mn6Pd6,4.422950306,bridge|A_A|B,L1_o,"['Mn', 'Mn']","[9, 10]","['Mn', 'Mn', 'Pd', 'Pd', 'Mn', 'Mn', 'Pd', 'Pd']","[5, 6, 7, 8, 9, 10, 11, 12]",2,640.16,7.955,1.55,7.434038,0,233.2
C,Mn6Pd6,4.53822562,hollow|A_A_B|FCC,L1_o,"['Mn', 'Mn', 'Pd']","[9, 10, 12]","['Mn', 'Mn', 'Pd', 'Pd', 'Mn', 'Mn', 'Pd', 'Pd']","[5, 6, 7, 8, 9, 10, 11, 12]",3,640.16,7.955,1.741921953,7.734971667,0.187333333,287.7
C,Mn6Pt6,4.357380667,bridge|A_A|B,L1_o,"['Mn', 'Mn']","[9, 10]","['Mn', 'Mn', 'Pt', 'Pt', 'Mn', 'Mn', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",2,641.835,8.22,1.55,7.434038,0,233.2
C,Mn6Pt6,4.211434587,hollow|A_A_B|FCC,L1_o,"['Mn', 'Mn', 'Pt']","[9, 10, 12]","['Mn', 'Mn', 'Pt', 'Pt', 'Mn', 'Mn', 'Pt', 'Pt']","[5, 6, 7, 8, 9, 10, 11, 12]",3,641.835,8.22,1.762785276,7.942302,0.709333333,325.4666667
C,Mn6Re6,1.835256138,bridge|A_A|B,L1_o,"['Mn', 'Mn']","[9, 10]","['Mn', 'Mn', 'Re', 'Re', 'Mn', 'Mn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",2,583.675,8.105,1.55,7.434038,0,233.2
C,Mn6Re6,1.850319136,hollow|A_A_B|FCC,L1_o,"['Mn', 'Mn', 'Re']","[9, 10, 12]","['Mn', 'Mn', 'Re', 'Re', 'Mn', 'Mn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,583.675,8.105,1.658844456,7.567198667,0.05,401.4666667
C,Mn6Re6,1.518318892,hollow|A_B_B|HCP,L1_o,"['Mn', 'Re', 'Re']","[10, 11, 12]","['Mn', 'Mn', 'Re', 'Re', 'Mn', 'Mn', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,583.675,8.105,1.775332213,7.700359333,0.1,569.7333333
C,Mn6Rh6,2.937726308,4fold|A_A_B_B,L1_o,"['Mn', 'Mn', 'Rh', 'Rh']","[9, 10, 11, 12]","['Mn', 'Mn', 'Rh', 'Rh', 'Mn', 'Mn', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",5,635.795,7.815,1.879893614,7.446469,0.5685,374.95
C,Mn6Ru6,1.827539942,bridge|B_B|A,L1_o,"['Ru', 'Ru']","[11, 12]","['Mn', 'Mn', 'Ru', 'Ru', 'Mn', 'Mn', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",2,580.92,7.76,2.2,7.3605,1.05,605.7
C,Mn6Ru6,1.532449899,4fold|A_A_B_B,L1_o,"['Mn', 'Mn', 'Ru', 'Ru']","[9, 10, 11, 12]","['Mn', 'Mn', 'Ru', 'Ru', 'Mn', 'Mn', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",5,580.92,7.76,1.846618531,7.397269,0.525,419.45
C,Mn6Ta6,0.881301892,bridge|A_A|B,L1_o,"['Mn', 'Mn']","[9, 10]","['Mn', 'Mn', 'Ta', 'Ta', 'Mn', 'Mn', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",2,610.69,9.1,1.55,7.434038,0,233.2
C,Mn6Ta6,2.035513828,bridge|B_B|A,L1_o,"['Ta', 'Ta']","[11, 12]","['Mn', 'Mn', 'Ta', 'Ta', 'Mn', 'Mn', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",2,610.69,9.1,1.5,7.549571,0.322,771
C,Mn6Ta6,1.621280238,hollow|A_B_B|FCC,L1_o,"['Mn', 'Ta', 'Ta']","[9, 11, 12]","['Mn', 'Mn', 'Ta', 'Ta', 'Mn', 'Mn', 'Ta', 'Ta']","[5, 6, 7, 8, 9, 10, 11, 12]",3,610.69,9.1,1.516484836,7.51106,0.214666667,591.7333333
C,Mn6W6,1.030438371,hollow|A_B_B|FCC,L1_o,"['Mn', 'W', 'W']","[10, 11, 12]","['Mn', 'Mn', 'W', 'W', 'Mn', 'Mn', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,603.885,8.41,2.051407322,7.720699333,0.544173333,634.4
C,Mn6W6,0.660295386,4fold|A_A_B_B,L1_o,"['Mn', 'Mn', 'W', 'W']","[9, 10, 11, 12]","['Mn', 'Mn', 'W', 'W', 'Mn', 'Mn', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",5,603.885,8.41,1.912589867,7.649034,0.40813,534.1
C,Mn6Y6,0.907120053,bridge|A_A|B,L1_o,"['Mn', 'Mn']","[9, 10]","['Mn', 'Mn', 'Y', 'Y', 'Mn', 'Mn', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",2,627.995,13.615,1.55,7.434038,0,233.2
C,Mn6Y6,1.838175784,4fold|A_A_B_B,L1_o,"['Mn', 'Mn', 'Y', 'Y']","[9, 10, 11, 12]","['Mn', 'Mn', 'Y', 'Y', 'Mn', 'Mn', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",5,627.995,13.615,1.375136357,6.825649,0.1535,312.3
C,Mn6Y6,2.059706925,hollow-tilt|A_B_B|FCC,L1_o,"['Mn', 'Y', 'Y']","[10, 11, 12]","['Mn', 'Mn', 'Y', 'Y', 'Mn', 'Mn', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",3,627.995,13.615,1.321347721,6.622852667,0.204666667,338.6666667
C,Mn6Zn6,2.393575231,bridge|A_A|B,L1_o,"['Mn', 'Mn']","[9, 10]","['Mn', 'Mn', 'Zn', 'Zn', 'Mn', 'Mn', 'Zn', 'Zn']","[5, 6, 7, 8, 9, 10, 11, 12]",2,578.87,8.255,1.55,7.434038,0,233.2
C,Mn6Zn6,3.231892388,hollow|A_B_B|HCP,L1_o,"['Mn', 'Zn', 'Zn']","[10, 11, 12]","['Mn', 'Mn', 'Zn', 'Zn', 'Mn', 'Mn', 'Zn', 'Zn']","[5, 6, 7, 8, 9, 10, 11, 12]",3,578.87,8.255,1.615969634,8.740810667,0,161.9666667
C,Mn6Zn6,3.221671928,hollow|A_B_B|FCC,L1_o,"['Mn', 'Zn', 'Zn']","[9, 11, 12]","['Mn', 'Mn', 'Zn', 'Zn', 'Mn', 'Mn', 'Zn', 'Zn']","[5, 6, 7, 8, 9, 10, 11, 12]",3,578.87,8.255,1.615969634,8.740810667,0,161.9666667
C,Mn6Zr6,2.81422785,top|A,L1_o,['Mn'],[9],"['Mn', 'Zr', 'Zr', 'Mn', 'Mn', 'Zr', 'Zr']","[5, 7, 8, 9, 10, 11, 12]",1,607.225,10.685,1.55,7.434038,0,233.2
C,Mn6Zr6,5.331336913,top|B,L1_o,['Zr'],[11],"['Mn', 'Mn', 'Zr', 'Mn', 'Mn', 'Zr', 'Zr']","[5, 6, 8, 9, 10, 11, 12]",1,607.225,10.685,1.33,6.634126,0.426,601
C,Mn6Zr6,0.772304109,bridge|A_A|B,L1_o,"['Mn', 'Mn']","[9, 10]","['Mn', 'Mn', 'Zr', 'Zr', 'Mn', 'Mn', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",2,607.225,10.685,1.55,7.434038,0,233.2
C,Mn6Zr6,2.293977484,4fold|A_A_B_B,L1_o,"['Mn', 'Mn', 'Zr', 'Zr']","[9, 10, 11, 12]","['Mn', 'Mn', 'Zr', 'Zr', 'Mn', 'Mn', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",5,607.225,10.685,1.435792464,7.034082,0.213,417.1
C,Mn6Zr6,2.051355479,hollow-tilt|A_B_B|FCC,L1_o,"['Mn', 'Zr', 'Zr']","[10, 11, 12]","['Mn', 'Mn', 'Zr', 'Zr', 'Mn', 'Mn', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,607.225,10.685,1.3996249,6.900763333,0.284,478.4
C,Mo12,4.001872917,top|A,A1,['Mo'],[9],"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[5, 6, 8, 9, 10, 11, 12]",1,314.7,9.38,2.16,7.09243,0.748,636
C,Mo12,1.134830764,hollow|A_A_A|HCP,A1,"['Mo', 'Mo', 'Mo']","[10, 11, 12]","['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,314.7,9.38,2.16,7.09243,0.748,636
C,Mo12,1.083346689,hollow|A_A_A|FCC,A1,"['Mo', 'Mo', 'Mo']","[9, 10, 11]","['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,314.7,9.38,2.16,7.09243,0.748,636
C,Mo6Nb6,1.833897882,bridge|A_A|B,L1_o,"['Mo', 'Mo']","[11, 12]","['Nb', 'Nb', 'Mo', 'Mo', 'Nb', 'Nb', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",2,322.37,10.105,2.16,7.09243,0.748,636
C,Mo6Nb6,1.209958537,hollow|A_A_B|HCP,L1_o,"['Nb', 'Mo', 'Mo']","[10, 11, 12]","['Nb', 'Nb', 'Mo', 'Mo', 'Nb', 'Nb', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,322.37,10.105,1.954380684,6.981236667,0.804,662.9333333
C,Mo6Nb6,1.165175402,hollow|A_A_B|FCC,L1_o,"['Nb', 'Mo', 'Mo']","[9, 11, 12]","['Nb', 'Nb', 'Mo', 'Mo', 'Nb', 'Nb', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,322.37,10.105,1.954380684,6.981236667,0.804,662.9333333
C,Mo6Nb6,1.37883293,hollow|A_B_B|HCP,L1_o,"['Nb', 'Nb', 'Mo']","[9, 10, 11]","['Nb', 'Nb', 'Mo', 'Mo', 'Nb', 'Nb', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,322.37,10.105,1.768335119,6.870043333,0.86,689.8666667
C,Mo6Nb6,1.175953151,hollow|A_B_B|FCC,L1_o,"['Nb', 'Nb', 'Mo']","[9, 10, 12]","['Nb', 'Nb', 'Mo', 'Mo', 'Nb', 'Nb', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,322.37,10.105,1.768335119,6.870043333,0.86,689.8666667
C,Mo6Ni6,1.89413409,hollow|A_A_B|HCP,L1_o,"['Ni', 'Mo', 'Mo']","[10, 11, 12]","['Ni', 'Ni', 'Mo', 'Mo', 'Ni', 'Ni', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,333.55,7.985,2.073227479,7.274912667,0.884,555.7333333
C,Mo6Ni6,1.991060631,hollow|A_A_B|FCC,L1_o,"['Ni', 'Mo', 'Mo']","[9, 11, 12]","['Ni', 'Ni', 'Mo', 'Mo', 'Ni', 'Ni', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,333.55,7.985,2.073227479,7.274912667,0.884,555.7333333
C,Mo6Ni6,2.192337523,hollow|A_B_B|HCP,L1_o,"['Ni', 'Ni', 'Mo']","[9, 10, 11]","['Ni', 'Ni', 'Mo', 'Mo', 'Ni', 'Ni', 'Mo', 'Mo']","[5, 6, 7, 8, 9, 10, 11, 12]",3,333.55,7.985,1.989940825,7.457395333,1.02,475.4666667
C,Mo6Os6,1.602811871,hollow|A_A_B|HCP,L1_o,"['Mo', 'Mo', 'Os']","[9, 10, 11]","['Mo', 'Mo', 'Os', 'Os', 'Mo', 'Mo', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]",3,294.07,8.9,2.173251865,7.54103,0.865333333,644.3333333
C,Mo6Os6,1.717840105,hollow|A_A_B|FCC,L1_o,"['Mo', 'Mo', 'Os']","[9, 10, 12]","['Mo', 'Mo', 'Os', 'Os', 'Mo', 'Mo', 'Os', 'Os']","[5, 6, 7, 8, 9, 10, 11, 12]",3,294.07,8.9,2.173251865,7.54103,0.865333333,644.3333333
