adsorbate,surface,reaction energy (eV),site,S. designation,ads_site,ads_indices,ads+neighbors_site,ads+neighbors_indices,Coordination_Number,lattice_constant_alloy,molar_volume_alloy,EN_alloy,IE_alloy,EA_alloy,Sublimation Energy
O,Co6Re6,-0.194360711,hollow|A_A_B|FCC,L1_o,"['Co', 'Co', 'Re']","[9, 10, 12]","['Co', 'Co', 'Re', 'Re', 'Co', 'Co', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,263.405,7.765,1.886643165,7.86518,0.491333333,506.8
O,Co6Re6,-1.164200146,hollow|A_B_B|HCP,L1_o,"['Co', 'Re', 'Re']","[10, 11, 12]","['Co', 'Co', 'Re', 'Re', 'Co', 'Co', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,263.405,7.765,1.893309804,7.84935,0.320666667,622.4
O,Co6Re6,-0.920002603,hollow|A_B_B|FCC,L1_o,"['Co', 'Re', 'Re']","[9, 11, 12]","['Co', 'Co', 'Re', 'Re', 'Co', 'Co', 'Re', 'Re']","[5, 6, 7, 8, 9, 10, 11, 12]",3,263.405,7.765,1.893309804,7.84935,0.320666667,622.4
O,Co6Rh6,1.285948912,top|A,L1_o,['Co'],[9],"['Co', 'Rh', 'Rh', 'Co', 'Co', 'Rh', 'Rh']","[6, 7, 8, 9, 10, 11, 12]",1,315.525,7.475,1.88,7.88101,0.662,391.2
O,Co6Rh6,0.091649437,hollow|A_A_B|HCP,L1_o,"['Co', 'Co', 'Rh']","[9, 10, 11]","['Co', 'Co', 'Rh', 'Rh', 'Co', 'Co', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,315.525,7.475,2.004857526,7.740306667,0.820333333,433.0333333
O,Co6Rh6,0.163127484,hollow|A_A_B|FCC,L1_o,"['Co', 'Co', 'Rh']","[9, 10, 12]","['Co', 'Co', 'Rh', 'Rh', 'Co', 'Co', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,315.525,7.475,2.004857526,7.740306667,0.820333333,433.0333333
O,Co6Rh6,0.224054181,hollow|A_B_B|HCP,L1_o,"['Co', 'Rh', 'Rh']","[10, 11, 12]","['Co', 'Co', 'Rh', 'Rh', 'Co', 'Co', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,315.525,7.475,2.138007287,7.599603333,0.978666667,474.8666667
O,Co6Rh6,0.317961483,hollow|A_B_B|FCC,L1_o,"['Co', 'Rh', 'Rh']","[9, 11, 12]","['Co', 'Co', 'Rh', 'Rh', 'Co', 'Co', 'Rh', 'Rh']","[5, 6, 7, 8, 9, 10, 11, 12]",3,315.525,7.475,2.138007287,7.599603333,0.978666667,474.8666667
O,Co6Ru6,-0.198616163,hollow|A_A_B|HCP,L1_o,"['Co', 'Co', 'Ru']","[9, 10, 11]","['Co', 'Co', 'Ru', 'Ru', 'Co', 'Co', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,260.65,7.42,1.981129173,7.707506667,0.791333333,462.7
O,Co6Ru6,0.044027747,hollow|A_A_B|FCC,L1_o,"['Co', 'Co', 'Ru']","[9, 10, 12]","['Co', 'Co', 'Ru', 'Ru', 'Co', 'Co', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,260.65,7.42,1.981129173,7.707506667,0.791333333,462.7
O,Co6Ru6,-0.363146258,hollow|A_B_B|HCP,L1_o,"['Co', 'Ru', 'Ru']","[10, 11, 12]","['Co', 'Co', 'Ru', 'Ru', 'Co', 'Co', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,260.65,7.42,2.087698297,7.534003333,0.920666667,534.2
O,Co6Ru6,-0.298040709,hollow|A_B_B|FCC,L1_o,"['Co', 'Ru', 'Ru']","[9, 11, 12]","['Co', 'Co', 'Ru', 'Ru', 'Co', 'Co', 'Ru', 'Ru']","[5, 6, 7, 8, 9, 10, 11, 12]",3,260.65,7.42,2.087698297,7.534003333,0.920666667,534.2
O,Co6Sc6,0.050415347,top|A,L1_o,['Co'],[9],"['Co', 'Sc', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 7, 8, 9, 10, 11, 12]",1,290.805,10.835,1.88,7.88101,0.662,391.2
O,Co6Sc6,0.050415347,top|A,L1_o,['Co'],[9],"['Co', 'Sc', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 7, 8, 9, 10, 11, 12]",1,290.805,10.835,1.88,7.88101,0.662,391.2
O,Co6Sc6,0.050415347,top|A,L1_o,['Co'],[9],"['Co', 'Sc', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 7, 8, 9, 10, 11, 12]",1,290.805,10.835,1.88,7.88101,0.662,391.2
O,Co6Sc6,0.604218574,top|B,L1_o,['Sc'],[11],"['Co', 'Co', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 6, 8, 9, 10, 11, 12]",1,290.805,10.835,1.36,6.56149,0.188,334
O,Co6Sc6,0.604218574,top|B,L1_o,['Sc'],[11],"['Co', 'Co', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 6, 8, 9, 10, 11, 12]",1,290.805,10.835,1.36,6.56149,0.188,334
O,Co6Sc6,0.604218574,top|B,L1_o,['Sc'],[11],"['Co', 'Co', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 6, 8, 9, 10, 11, 12]",1,290.805,10.835,1.36,6.56149,0.188,334
O,Co6Sc6,-1.810907664,bridge|B_B|A,L1_o,"['Sc', 'Sc']","[11, 12]","['Co', 'Co', 'Sc', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 6, 7, 8, 9, 10, 11, 12]",2,290.805,10.835,1.36,6.56149,0.188,334
O,Co6Sc6,-1.810907664,bridge|B_B|A,L1_o,"['Sc', 'Sc']","[11, 12]","['Co', 'Co', 'Sc', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 6, 7, 8, 9, 10, 11, 12]",2,290.805,10.835,1.36,6.56149,0.188,334
O,Co6Sc6,-1.810907664,bridge|B_B|A,L1_o,"['Sc', 'Sc']","[11, 12]","['Co', 'Co', 'Sc', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 6, 7, 8, 9, 10, 11, 12]",2,290.805,10.835,1.36,6.56149,0.188,334
O,Co6Sc6,-2.176317229,hollow|A_B_B|FCC,L1_o,"['Co', 'Sc', 'Sc']","[10, 11, 12]","['Co', 'Co', 'Sc', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 6, 7, 8, 9, 10, 11, 12]",3,290.805,10.835,1.514997404,7.00133,0.346,353.0666667
O,Co6Sc6,-2.176317229,hollow|A_B_B|FCC,L1_o,"['Co', 'Sc', 'Sc']","[10, 11, 12]","['Co', 'Co', 'Sc', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 6, 7, 8, 9, 10, 11, 12]",3,290.805,10.835,1.514997404,7.00133,0.346,353.0666667
O,Co6Sc6,-2.176317229,hollow|A_B_B|FCC,L1_o,"['Co', 'Sc', 'Sc']","[10, 11, 12]","['Co', 'Co', 'Sc', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 6, 7, 8, 9, 10, 11, 12]",3,290.805,10.835,1.514997404,7.00133,0.346,353.0666667
O,Co6Sc6,-2.28698824,4fold|A_A_B_B,L1_o,"['Co', 'Co', 'Sc', 'Sc']","[9, 10, 11, 12]","['Co', 'Co', 'Sc', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 6, 7, 8, 9, 10, 11, 12]",5,290.805,10.835,1.598999687,7.22125,0.425,362.6
O,Co6Sc6,-2.28698824,4fold|A_A_B_B,L1_o,"['Co', 'Co', 'Sc', 'Sc']","[9, 10, 11, 12]","['Co', 'Co', 'Sc', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 6, 7, 8, 9, 10, 11, 12]",5,290.805,10.835,1.598999687,7.22125,0.425,362.6
O,Co6Sc6,-2.28698824,4fold|A_A_B_B,L1_o,"['Co', 'Co', 'Sc', 'Sc']","[9, 10, 11, 12]","['Co', 'Co', 'Sc', 'Sc', 'Co', 'Co', 'Sc', 'Sc']","[5, 6, 7, 8, 9, 10, 11, 12]",5,290.805,10.835,1.598999687,7.22125,0.425,362.6
O,Co6Ti6,0.766308897,top|A,L1_o,['Co'],[9],"['Co', 'Ti', 'Ti', 'Co', 'Co', 'Ti', 'Ti']","[5, 7, 8, 9, 10, 11, 12]",1,272.895,8.655,1.88,7.88101,0.662,391.2
O,Co6Ti6,-0.566314749,top|B,L1_o,['Ti'],[11],"['Co', 'Co', 'Ti', 'Co', 'Co', 'Ti', 'Ti']","[5, 6, 8, 9, 10, 11, 12]",1,272.895,8.655,1.54,6.82812,0.079,443.7
O,Co6Ti6,-2.233408073,bridge|B_B|A,L1_o,"['Ti', 'Ti']","[11, 12]","['Co', 'Co', 'Ti', 'Ti', 'Co', 'Co', 'Ti', 'Ti']","[5, 6, 7, 8, 9, 10, 11, 12]",2,272.895,8.655,1.54,6.82812,0.079,443.7
O,Co6Ti6,-2.535144496,hollow|A_B_B|FCC,L1_o,"['Co', 'Ti', 'Ti']","[10, 11, 12]","['Co', 'Co', 'Ti', 'Ti', 'Co', 'Co', 'Ti', 'Ti']","[5, 6, 7, 8, 9, 10, 11, 12]",3,272.895,8.655,1.645886047,7.179083333,0.273333333,426.2
O,Co6Ti6,-1.607921217,4fold|A_A_B_B,L1_o,"['Co', 'Co', 'Ti', 'Ti']","[9, 10, 11, 12]","['Co', 'Co', 'Ti', 'Ti', 'Co', 'Co', 'Ti', 'Ti']","[5, 6, 7, 8, 9, 10, 11, 12]",5,272.895,8.655,1.701528724,7.354565,0.3705,417.45
O,Co6V6,-1.339338327,hollow|A_A_B|HCP,L1_o,"['Co', 'Co', 'V']","[9, 10, 11]","['Co', 'Co', 'V', 'V', 'Co', 'Co', 'V', 'V']","[5, 6, 7, 8, 9, 10, 11, 12]",3,276.855,7.495,1.792673097,7.502735667,0.616333333,419.4
O,Co6V6,-2.130721834,hollow|A_A_B|FCC,L1_o,"['Co', 'Co', 'V']","[9, 10, 12]","['Co', 'Co', 'V', 'V', 'Co', 'Co', 'V', 'V']","[5, 6, 7, 8, 9, 10, 11, 12]",3,276.855,7.495,1.792673097,7.502735667,0.616333333,419.4
O,Co6V6,-2.131296675,hollow|A_B_B|FCC,L1_o,"['Co', 'V', 'V']","[9, 11, 12]","['Co', 'Co', 'V', 'V', 'Co', 'Co', 'V', 'V']","[5, 6, 7, 8, 9, 10, 11, 12]",3,276.855,7.495,1.709402571,7.124461333,0.570666667,447.6
O,Co6W6,-0.907964831,hollow|A_A_B|HCP,L1_o,"['Co', 'Co', 'W']","[9, 10, 11]","['Co', 'Co', 'W', 'W', 'Co', 'Co', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,283.615,8.07,2.028037123,7.87535,0.71342,539.1333333
O,Co6W6,-0.776859839,hollow|A_A_B|FCC,L1_o,"['Co', 'Co', 'W']","[9, 10, 12]","['Co', 'Co', 'W', 'W', 'Co', 'Co', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,283.615,8.07,2.028037123,7.87535,0.71342,539.1333333
O,Co6W6,-1.607730329,hollow|A_B_B|HCP,L1_o,"['Co', 'W', 'W']","[10, 11, 12]","['Co', 'Co', 'W', 'W', 'Co', 'Co', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,283.615,8.07,2.187731156,7.86969,0.76484,687.0666667
O,Co6W6,-1.503300113,hollow|A_B_B|FCC,L1_o,"['Co', 'W', 'W']","[9, 11, 12]","['Co', 'Co', 'W', 'W', 'Co', 'Co', 'W', 'W']","[5, 6, 7, 8, 9, 10, 11, 12]",3,283.615,8.07,2.187731156,7.86969,0.76484,687.0666667
O,Co6Y6,-0.18960661,top|A,L1_o,['Co'],[9],"['Co', 'Y', 'Y', 'Co', 'Co', 'Y', 'Y']","[5, 7, 8, 9, 10, 11, 12]",1,307.725,13.275,1.88,7.88101,0.662,391.2
O,Co6Y6,0.696978236,top|B,L1_o,['Y'],[11],"['Co', 'Co', 'Y', 'Co', 'Co', 'Y', 'Y']","[5, 6, 8, 9, 10, 11, 12]",1,307.725,13.275,1.22,6.21726,0.307,391.4
O,Co6Y6,-1.729924409,bridge|B_B|A,L1_o,"['Y', 'Y']","[11, 12]","['Co', 'Co', 'Y', 'Y', 'Co', 'Co', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",2,307.725,13.275,1.22,6.21726,0.307,391.4
O,Co6Y6,-2.155700388,hollow|A_B_B|FCC,L1_o,"['Co', 'Y', 'Y']","[10, 11, 12]","['Co', 'Co', 'Y', 'Y', 'Co', 'Co', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",3,307.725,13.275,1.409156312,6.771843333,0.425333333,391.3333333
O,Co6Y6,-2.372213342,4fold|A_A_B_B,L1_o,"['Co', 'Co', 'Y', 'Y']","[9, 10, 11, 12]","['Co', 'Co', 'Y', 'Y', 'Co', 'Co', 'Y', 'Y']","[5, 6, 7, 8, 9, 10, 11, 12]",5,307.725,13.275,1.514463601,7.049135,0.4845,391.3
O,Co6Zn6,0.247652301,bridge|A_A|B,L1_o,"['Co', 'Co']","[9, 10]","['Co', 'Co', 'Zn', 'Zn', 'Co', 'Co', 'Zn', 'Zn']","[5, 6, 7, 8, 9, 10, 11, 12]",2,258.6,7.915,1.88,7.88101,0.662,391.2
O,Co6Zn6,0.108090147,hollow|A_A_B|HCP,L1_o,"['Co', 'Co', 'Zn']","[9, 10, 11]","['Co', 'Co', 'Zn', 'Zn', 'Co', 'Co', 'Zn', 'Zn']","[5, 6, 7, 8, 9, 10, 11, 12]",3,258.6,7.915,1.799975308,8.385405667,0.441333333,302.9166667
O,Co6Zn6,0.149780981,hollow|A_A_B|FCC,L1_o,"['Co', 'Co', 'Zn']","[9, 10, 12]","['Co', 'Co', 'Zn', 'Zn', 'Co', 'Co', 'Zn', 'Zn']","[5, 6, 7, 8, 9, 10, 11, 12]",3,258.6,7.915,1.799975308,8.385405667,0.441333333,302.9166667
O,Co6Zn6,0.633955719,hollow|A_B_B|HCP,L1_o,"['Co', 'Zn', 'Zn']","[10, 11, 12]","['Co', 'Co', 'Zn', 'Zn', 'Co', 'Co', 'Zn', 'Zn']","[5, 6, 7, 8, 9, 10, 11, 12]",3,258.6,7.915,1.723356974,8.889801333,0.220666667,214.6333333
O,Co6Zn6,0.564899757,hollow|A_B_B|FCC,L1_o,"['Co', 'Zn', 'Zn']","[9, 11, 12]","['Co', 'Co', 'Zn', 'Zn', 'Co', 'Co', 'Zn', 'Zn']","[5, 6, 7, 8, 9, 10, 11, 12]",3,258.6,7.915,1.723356974,8.889801333,0.220666667,214.6333333
O,Co6Zr6,0.59128582,top|A,L1_o,['Co'],[9],"['Co', 'Zr', 'Zr', 'Co', 'Co', 'Zr', 'Zr']","[5, 7, 8, 9, 10, 11, 12]",1,286.955,10.345,1.88,7.88101,0.662,391.2
O,Co6Zr6,-0.480626782,top|B,L1_o,['Zr'],[11],"['Co', 'Co', 'Zr', 'Co', 'Co', 'Zr', 'Zr']","[5, 6, 8, 9, 10, 11, 12]",1,286.955,10.345,1.33,6.634126,0.426,601
O,Co6Zr6,-2.309373413,bridge|B_B|A,L1_o,"['Zr', 'Zr']","[11, 12]","['Co', 'Co', 'Zr', 'Zr', 'Co', 'Co', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",2,286.955,10.345,1.33,6.634126,0.426,601
O,Co6Zr6,-1.87085203,4fold|A_A_B_B,L1_o,"['Co', 'Co', 'Zr', 'Zr']","[9, 10, 11, 12]","['Co', 'Co', 'Zr', 'Zr', 'Co', 'Co', 'Zr', 'Zr']","[5, 6, 7, 8, 9, 10, 11, 12]",5,286.955,10.345,1.581265316,7.257568,0.544,496.1
O,Cr12,-0.926688303,top|A,A1,['Cr'],[9],"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[5, 6, 8, 9, 10, 11, 12]",1,291,7.23,1.66,6.76651,0.666,359.5
O,Cr12,-2.500851622,hollow|A_A_A|HCP,A1,"['Cr', 'Cr', 'Cr']","[10, 11, 12]","['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,291,7.23,1.66,6.76651,0.666,359.5
O,Cr12,-2.499425337,hollow|A_A_A|FCC,A1,"['Cr', 'Cr', 'Cr']","[9, 10, 11]","['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[5, 6, 7, 8, 9, 10, 11, 12]",3,291,7.23,1.66,6.76651,0.666,359.5
O,Cr6Cu6,-1.525893725,bridge|A_A|B,L1_o,"['Cr', 'Cr']","[9, 10]","['Cr', 'Cr', 'Cu', 'Cu', 'Cr', 'Cr', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",2,326.245,7.17,1.66,6.76651,0.666,359.5
O,Cr6Cu6,-1.646489136,hollow|A_A_B|HCP,L1_o,"['Cr', 'Cr', 'Cu']","[9, 10, 11]","['Cr', 'Cr', 'Cu', 'Cu', 'Cr', 'Cr', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,326.245,7.17,1.736427249,7.086466667,0.855666667,344.0333333
O,Cr6Cu6,-1.54056311,hollow|A_A_B|FCC,L1_o,"['Cr', 'Cr', 'Cu']","[9, 10, 12]","['Cr', 'Cr', 'Cu', 'Cu', 'Cr', 'Cr', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,326.245,7.17,1.736427249,7.086466667,0.855666667,344.0333333
O,Cr6Cu6,-0.68120475,hollow|A_B_B|FCC,L1_o,"['Cr', 'Cu', 'Cu']","[9, 11, 12]","['Cr', 'Cr', 'Cu', 'Cu', 'Cr', 'Cr', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,326.245,7.17,1.816373247,7.406423333,1.045333333,328.5666667
O,Cr6Cu6,-0.575949348,hollow-tilt|A_B_B|HCP,L1_o,"['Cr', 'Cu', 'Cu']","[10, 11, 12]","['Cr', 'Cr', 'Cu', 'Cu', 'Cr', 'Cr', 'Cu', 'Cu']","[5, 6, 7, 8, 9, 10, 11, 12]",3,326.245,7.17,1.816373247,7.406423333,1.045333333,328.5666667
O,Cr6Fe6,-1.64291805,hollow|A_A_B|HCP,L1_o,"['Cr', 'Cr', 'Fe']","[9, 10, 11]","['Cr', 'Cr', 'Fe', 'Fe', 'Cr', 'Cr', 'Fe', 'Fe']","[5, 6, 7, 8, 9, 10, 11, 12]",3,288.825,7.16,1.714835328,7.1451627,0.494333333,359.9333333
O,Cr6Fe6,-1.61504162,hollow|A_A_B|FCC,L1_o,"['Cr', 'Cr', 'Fe']","[9, 10, 12]","['Cr', 'Cr', 'Fe', 'Fe', 'Cr', 'Cr', 'Fe', 'Fe']","[5, 6, 7, 8, 9, 10, 11, 12]",3,288.825,7.16,1.714835328,7.1451627,0.494333333,359.9333333
O,Cr6Fe6,-1.329592978,hollow|A_B_B|HCP,L1_o,"['Cr', 'Fe', 'Fe']","[10, 11, 12]","['Cr', 'Cr', 'Fe', 'Fe', 'Cr', 'Cr', 'Fe', 'Fe']","[5, 6, 7, 8, 9, 10, 11, 12]",3,288.825,7.16,1.771482049,7.5238154,0.322666667,360.3666667
O,Cr6Fe6,-1.24770889,hollow|A_B_B|FCC,L1_o,"['Cr', 'Fe', 'Fe']","[9, 11, 12]","['Cr', 'Cr', 'Fe', 'Fe', 'Cr', 'Cr', 'Fe', 'Fe']","[5, 6, 7, 8, 9, 10, 11, 12]",3,288.825,7.16,1.771482049,7.5238154,0.322666667,360.3666667
O,Cr6Hf6,0.03303394,top|B,L1_o,['Hf'],[11],"['Cr', 'Cr', 'Hf', 'Cr', 'Cr', 'Hf', 'Hf']","[5, 6, 8, 9, 10, 11, 12]",1,305.32,10.335,1.3,6.82507,0.014,655.5
O,Cr6Hf6,0.03303394,top|B,L1_o,['Hf'],[11],"['Cr', 'Cr', 'Hf', 'Cr', 'Cr', 'Hf', 'Hf']","[5, 6, 8, 9, 10, 11, 12]",1,305.32,10.335,1.3,6.82507,0.014,655.5
O,Cr6Hf6,0.03303394,top|B,L1_o,['Hf'],[11],"['Cr', 'Cr', 'Hf', 'Cr', 'Cr', 'Hf', 'Hf']","[5, 6, 8, 9, 10, 11, 12]",1,305.32,10.335,1.3,6.82507,0.014,655.5
O,Cr6Hf6,-2.606100084,bridge|A_A|B,L1_o,"['Cr', 'Cr']","[9, 10]","['Cr', 'Cr', 'Hf', 'Hf', 'Cr', 'Cr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",2,305.32,10.335,1.66,6.76651,0.666,359.5
O,Cr6Hf6,-2.606100084,bridge|A_A|B,L1_o,"['Cr', 'Cr']","[9, 10]","['Cr', 'Cr', 'Hf', 'Hf', 'Cr', 'Cr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",2,305.32,10.335,1.66,6.76651,0.666,359.5
O,Cr6Hf6,-2.606100084,bridge|A_A|B,L1_o,"['Cr', 'Cr']","[9, 10]","['Cr', 'Cr', 'Hf', 'Hf', 'Cr', 'Cr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",2,305.32,10.335,1.66,6.76651,0.666,359.5
O,Cr6Hf6,-2.612294756,hollow|A_A_B|HCP,L1_o,"['Cr', 'Cr', 'Hf']","[9, 10, 12]","['Cr', 'Cr', 'Hf', 'Hf', 'Cr', 'Cr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",3,305.32,10.335,1.530100097,6.78603,0.448666667,458.1666667
O,Cr6Hf6,-2.612294756,hollow|A_A_B|HCP,L1_o,"['Cr', 'Cr', 'Hf']","[9, 10, 12]","['Cr', 'Cr', 'Hf', 'Hf', 'Cr', 'Cr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",3,305.32,10.335,1.530100097,6.78603,0.448666667,458.1666667
O,Cr6Hf6,-2.612294756,hollow|A_A_B|HCP,L1_o,"['Cr', 'Cr', 'Hf']","[9, 10, 12]","['Cr', 'Cr', 'Hf', 'Hf', 'Cr', 'Cr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",3,305.32,10.335,1.530100097,6.78603,0.448666667,458.1666667
O,Cr6Hf6,-2.791306205,hollow|A_B_B|FCC,L1_o,"['Cr', 'Hf', 'Hf']","[10, 11, 12]","['Cr', 'Cr', 'Hf', 'Hf', 'Cr', 'Cr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",3,305.32,10.335,1.410365246,6.80555,0.231333333,556.8333333
O,Cr6Hf6,-2.791306205,hollow|A_B_B|FCC,L1_o,"['Cr', 'Hf', 'Hf']","[10, 11, 12]","['Cr', 'Cr', 'Hf', 'Hf', 'Cr', 'Cr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",3,305.32,10.335,1.410365246,6.80555,0.231333333,556.8333333
O,Cr6Hf6,-2.791306205,hollow|A_B_B|FCC,L1_o,"['Cr', 'Hf', 'Hf']","[10, 11, 12]","['Cr', 'Cr', 'Hf', 'Hf', 'Cr', 'Cr', 'Hf', 'Hf']","[5, 6, 7, 8, 9, 10, 11, 12]",3,305.32,10.335,1.410365246,6.80555,0.231333333,556.8333333
O,Cr6Ir6,-0.423890366,top|A,L1_o,['Cr'],[9],"['Cr', 'Ir', 'Ir', 'Cr', 'Cr', 'Ir', 'Ir']","[6, 7, 8, 9, 10, 11, 12]",1,337.45,7.875,1.66,6.76651,0.666,359.5
O,Cr6Ir6,-1.190340082,hollow|A_A_B|HCP,L1_o,"['Cr', 'Cr', 'Ir']","[9, 10, 11]","['Cr', 'Cr', 'Ir', 'Ir', 'Cr', 'Cr', 'Ir', 'Ir']","[5, 6, 7, 8, 9, 10, 11, 12]",3,337.45,7.875,1.823390211,7.500013333,0.965266667,435
O,Cr6Ir6,-0.985268699,hollow|A_A_B|FCC,L1_o,"['Cr', 'Cr', 'Ir']","[9, 10, 12]","['Cr', 'Cr', 'Ir', 'Ir', 'Cr', 'Cr', 'Ir', 'Ir']","[5, 6, 7, 8, 9, 10, 11, 12]",3,337.45,7.875,1.823390211,7.500013333,0.965266667,435
O,Cr6Ir6,-0.322337618,hollow|A_B_B|HCP,L1_o,"['Cr', 'Ir', 'Ir']","[10, 11, 12]","['Cr', 'Cr', 'Ir', 'Ir', 'Cr', 'Cr', 'Ir', 'Ir']","[5, 6, 7, 8, 9, 10, 11, 12]",3,337.45,7.875,2.002862568,8.233516667,1.264533333,510.5
O,Cr6La6,-1.822255764,top|A,L1_o,['Cr'],[9],"['Cr', 'La', 'La', 'Cr', 'Cr', 'La', 'La']","[5, 7, 8, 9, 10, 11, 12]",1,334.1,14.81,1.66,6.76651,0.666,359.5
O,Cr6La6,0.522878442,top|B,L1_o,['La'],[11],"['Cr', 'Cr', 'La', 'Cr', 'Cr', 'La', 'La']","[5, 6, 8, 9, 10, 11, 12]",1,334.1,14.81,1.1,5.5769,0.47,406.2
O,Cr6La6,-2.456827412,bridge|A_A|B,L1_o,"['Cr', 'Cr']","[9, 10]","['Cr', 'Cr', 'La', 'La', 'Cr', 'Cr', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,334.1,14.81,1.66,6.76651,0.666,359.5
O,Cr6La6,-1.345951782,bridge|B_B|A,L1_o,"['La', 'La']","[11, 12]","['Cr', 'Cr', 'La', 'La', 'Cr', 'Cr', 'La', 'La']","[5, 6, 7, 8, 9, 10, 11, 12]",2,334.1,14.81,1.1,5.5769,0.47,406.2
O,Cr6Mn6,-2.056962521,top|A,L1_o,['Cr'],[9],"['Cr', 'Mn', 'Mn', 'Cr', 'Cr', 'Mn', 'Mn']","[5, 7, 8, 9, 10, 11, 12]",1,591.125,7.29,1.66,6.76651,0.666,359.5
O,Cr6Mn6,-1.431215116,top|B,L1_o,['Mn'],[11],"['Cr', 'Cr', 'Mn', 'Cr', 'Cr', 'Mn', 'Mn']","[5, 6, 8, 9, 10, 11, 12]",1,591.125,7.29,1.55,7.434038,0,233.2
O,Cr6Mn6,-3.061667359,bridge|A_A|B,L1_o,"['Cr', 'Cr']","[9, 10]","['Cr', 'Cr', 'Mn', 'Mn', 'Cr', 'Cr', 'Mn', 'Mn']","[5, 6, 7, 8, 9, 10, 11, 12]",2,591.125,7.29,1.66,6.76651,0.666,359.5
O,Cr6Mn6,-2.991351918,bridge|B_B|A,L1_o,"['Mn', 'Mn']","[11, 12]","['Cr', 'Cr', 'Mn', 'Mn', 'Cr', 'Cr', 'Mn', 'Mn']","[5, 6, 7, 8, 9, 10, 11, 12]",2,591.125,7.29,1.55,7.434038,0,233.2
O,Cr6Mn6,-3.305360404,hollow|A_A_B|HCP,L1_o,"['Cr', 'Cr', 'Mn']","[9, 10, 12]","['Cr', 'Cr', 'Mn', 'Mn', 'Cr', 'Cr', 'Mn', 'Mn']","[5, 6, 7, 8, 9, 10, 11, 12]",3,591.125,7.29,1.622492227,6.989019333,0.444,317.4
O,Cr6Mn6,-3.305107202,hollow|A_A_B|FCC,L1_o,"['Cr', 'Cr', 'Mn']","[9, 10, 11]","['Cr', 'Cr', 'Mn', 'Mn', 'Cr', 'Cr', 'Mn', 'Mn']","[5, 6, 7, 8, 9, 10, 11, 12]",3,591.125,7.29,1.622492227,6.989019333,0.444,317.4
